name,genes,overlap_pct,gene,chrom_id,25kb bin
chr14-796,['Lrmda'],[1.0],Lrmda,14,796
chr14-797,['Lrmda'],[1.0],Lrmda,14,797
chr14-798,['Lrmda'],[1.0],Lrmda,14,798
chr14-799,['Lrmda'],[1.0],Lrmda,14,799
chr14-800,['Lrmda'],[1.0],Lrmda,14,800
chr14-801,['Lrmda'],[1.0],Lrmda,14,801
chr14-802,['Lrmda'],[0.24352],Lrmda,14,802
chr14-811,['Kcnma1'],[0.05228],Kcnma1,14,811
chr14-812,['Kcnma1'],[1.0],Kcnma1,14,812
chr14-813,['Kcnma1'],[1.0],Kcnma1,14,813
chr14-814,['Kcnma1'],[1.0],Kcnma1,14,814
chr14-815,['Kcnma1'],[1.0],Kcnma1,14,815
chr14-816,['Kcnma1'],[1.0],Kcnma1,14,816
chr14-817,['Kcnma1'],[1.0],Kcnma1,14,817
chr14-818,['Kcnma1'],[1.0],Kcnma1,14,818
chr14-819,['Kcnma1'],[1.0],Kcnma1,14,819
chr14-820,['Kcnma1'],[1.0],Kcnma1,14,820
chr14-821,['Kcnma1'],[1.0],Kcnma1,14,821
chr14-822,['Kcnma1'],[1.0],Kcnma1,14,822
chr14-823,['Kcnma1'],[1.0],Kcnma1,14,823
chr14-824,['Kcnma1'],[1.0],Kcnma1,14,824
chr14-825,['Kcnma1'],[1.0],Kcnma1,14,825
chr14-826,['Kcnma1'],[1.0],Kcnma1,14,826
chr14-827,['Kcnma1'],[1.0],Kcnma1,14,827
chr14-828,['Kcnma1'],[1.0],Kcnma1,14,828
chr14-829,['Kcnma1'],[1.0],Kcnma1,14,829
chr14-830,['Kcnma1'],[1.0],Kcnma1,14,830
chr14-831,['Kcnma1'],[1.0],Kcnma1,14,831
chr14-832,['Kcnma1'],[1.0],Kcnma1,14,832
chr14-833,['Kcnma1'],[1.0],Kcnma1,14,833
chr14-834,['Kcnma1'],[1.0],Kcnma1,14,834
chr14-835,['Kcnma1'],[1.0],Kcnma1,14,835
chr14-836,['Kcnma1'],[1.0],Kcnma1,14,836
chr14-837,['Kcnma1'],[1.0],Kcnma1,14,837
chr14-838,['Kcnma1'],[1.0],Kcnma1,14,838
chr14-839,['Kcnma1'],[1.0],Kcnma1,14,839
chr14-840,['Kcnma1'],[0.1682],Kcnma1,14,840
chr14-897,['Zmiz1'],[0.63264],Zmiz1,14,897
chr14-898,['Zmiz1'],[1.0],Zmiz1,14,898
chr14-899,['Zmiz1'],[1.0],Zmiz1,14,899
chr14-900,['Zmiz1'],[1.0],Zmiz1,14,900
chr14-901,['Zmiz1'],[1.0],Zmiz1,14,901
chr14-902,['Zmiz1'],[1.0],Zmiz1,14,902
chr14-903,['Zmiz1'],[1.0],Zmiz1,14,903
chr14-904,['Zmiz1'],[1.0],Zmiz1,14,904
chr14-905,['Zmiz1'],[0.66972],Zmiz1,14,905
chr14-946,['Dnah12'],[0.33788],Dnah12,14,946
chr14-947,['Dnah12'],[1.0],Dnah12,14,947
chr14-948,['Dnah12'],[1.0],Dnah12,14,948
chr14-949,['Dnah12'],[1.0],Dnah12,14,949
chr14-950,['Dnah12'],[1.0],Dnah12,14,950
chr14-951,['Dnah12'],[1.0],Dnah12,14,951
chr14-952,['Dnah12'],[1.0],Dnah12,14,952
chr14-953,['Dnah12'],[1.0],Dnah12,14,953
chr14-954,['Dnah12'],[0.6682],Dnah12,14,954
chr14-964,['Arhgef3'],[0.24032],Arhgef3,14,964
chr14-965,['Arhgef3'],[1.0],Arhgef3,14,965
chr14-966,['Arhgef3'],[1.0],Arhgef3,14,966
chr14-967,['Arhgef3'],[1.0],Arhgef3,14,967
chr14-968,['Arhgef3'],[1.0],Arhgef3,14,968
chr14-969,['Arhgef3'],[1.0],Arhgef3,14,969
chr14-970,['Arhgef3'],[1.0],Arhgef3,14,970
chr14-971,['Arhgef3'],[1.0],Arhgef3,14,971
chr14-972,['Arhgef3'],[1.0],Arhgef3,14,972
chr14-973,['Arhgef3'],[1.0],Arhgef3,14,973
chr14-974,['Arhgef3'],[1.0],Arhgef3,14,974
chr14-975,['Arhgef3'],[0.15644],Arhgef3,14,975
chr14-983,['Erc2'],[0.10376],Erc2,14,983
chr14-984,['Erc2'],[1.0],Erc2,14,984
chr14-985,['Erc2'],[1.0],Erc2,14,985
chr14-986,['Erc2'],[1.0],Erc2,14,986
chr14-987,['Erc2'],[1.0],Erc2,14,987
chr14-988,['Erc2'],[1.0],Erc2,14,988
chr14-989,['Erc2'],[1.0],Erc2,14,989
chr14-990,['Erc2'],[1.0],Erc2,14,990
chr14-991,['Erc2'],[1.0],Erc2,14,991
chr14-992,['Erc2'],[1.0],Erc2,14,992
chr14-993,['Erc2'],[1.0],Erc2,14,993
chr14-994,['Erc2'],[1.0],Erc2,14,994
chr14-995,['Erc2'],[1.0],Erc2,14,995
chr14-996,['Erc2'],[1.0],Erc2,14,996
chr14-997,['Erc2'],[1.0],Erc2,14,997
chr14-998,['Erc2'],[1.0],Erc2,14,998
chr14-999,['Erc2'],[1.0],Erc2,14,999
chr14-1000,['Erc2'],[1.0],Erc2,14,1000
chr14-1001,['Erc2'],[1.0],Erc2,14,1001
chr14-1002,['Erc2'],[1.0],Erc2,14,1002
chr14-1003,['Erc2'],[1.0],Erc2,14,1003
chr14-1004,['Erc2'],[1.0],Erc2,14,1004
chr14-1005,['Erc2'],[1.0],Erc2,14,1005
chr14-1006,['Erc2'],[1.0],Erc2,14,1006
chr14-1007,['Erc2'],[1.0],Erc2,14,1007
chr14-1008,['Erc2'],[1.0],Erc2,14,1008
chr14-1009,['Erc2'],[1.0],Erc2,14,1009
chr14-1010,['Erc2'],[1.0],Erc2,14,1010
chr14-1011,['Erc2'],[1.0],Erc2,14,1011
chr14-1012,['Erc2'],[1.0],Erc2,14,1012
chr14-1013,['Erc2'],[1.0],Erc2,14,1013
chr14-1014,['Erc2'],[1.0],Erc2,14,1014
chr14-1015,['Erc2'],[1.0],Erc2,14,1015
chr14-1016,['Erc2'],[1.0],Erc2,14,1016
chr14-1017,['Erc2'],[1.0],Erc2,14,1017
chr14-1018,['Erc2'],[0.14148],Erc2,14,1018
chr14-1035,['Cacna2d3'],[0.80232],Cacna2d3,14,1035
chr14-1036,['Cacna2d3'],[1.0],Cacna2d3,14,1036
chr14-1037,['Cacna2d3'],[1.0],Cacna2d3,14,1037
chr14-1038,['Cacna2d3'],[1.0],Cacna2d3,14,1038
chr14-1039,['Cacna2d3'],[1.0],Cacna2d3,14,1039
chr14-1040,['Cacna2d3'],[1.0],Cacna2d3,14,1040
chr14-1041,['Cacna2d3'],[1.0],Cacna2d3,14,1041
chr14-1042,['Cacna2d3'],[1.0],Cacna2d3,14,1042
chr14-1043,['Cacna2d3'],[1.0],Cacna2d3,14,1043
chr14-1044,['Cacna2d3'],[1.0],Cacna2d3,14,1044
chr14-1045,['Cacna2d3'],[1.0],Cacna2d3,14,1045
chr14-1046,['Cacna2d3'],[1.0],Cacna2d3,14,1046
chr14-1047,['Cacna2d3'],[1.0],Cacna2d3,14,1047
chr14-1048,['Cacna2d3'],[1.0],Cacna2d3,14,1048
chr14-1049,['Cacna2d3'],[1.0],Cacna2d3,14,1049
chr14-1050,['Cacna2d3'],[1.0],Cacna2d3,14,1050
chr14-1051,['Cacna2d3'],[1.0],Cacna2d3,14,1051
chr14-1052,['Cacna2d3'],[1.0],Cacna2d3,14,1052
chr14-1053,['Cacna2d3'],[1.0],Cacna2d3,14,1053
chr14-1054,['Cacna2d3'],[1.0],Cacna2d3,14,1054
chr14-1055,['Cacna2d3'],[1.0],Cacna2d3,14,1055
chr14-1056,['Cacna2d3'],[1.0],Cacna2d3,14,1056
chr14-1057,['Cacna2d3'],[1.0],Cacna2d3,14,1057
chr14-1058,['Cacna2d3'],[1.0],Cacna2d3,14,1058
chr14-1059,['Cacna2d3'],[1.0],Cacna2d3,14,1059
chr14-1060,['Cacna2d3'],[1.0],Cacna2d3,14,1060
chr14-1061,['Cacna2d3'],[1.0],Cacna2d3,14,1061
chr14-1062,['Cacna2d3'],[1.0],Cacna2d3,14,1062
chr14-1063,['Cacna2d3'],[1.0],Cacna2d3,14,1063
chr14-1064,['Cacna2d3'],[1.0],Cacna2d3,14,1064
chr14-1065,['Cacna2d3'],[1.0],Cacna2d3,14,1065
chr14-1066,['Cacna2d3'],[1.0],Cacna2d3,14,1066
chr14-1067,['Cacna2d3'],[0.87456],Cacna2d3,14,1067
chr14-1080,['Cacna1d'],[0.4024],Cacna1d,14,1080
chr14-1081,['Cacna1d'],[1.0],Cacna1d,14,1081
chr14-1082,['Cacna1d'],[1.0],Cacna1d,14,1082
chr14-1083,['Cacna1d'],[1.0],Cacna1d,14,1083
chr14-1084,['Cacna1d'],[1.0],Cacna1d,14,1084
chr14-1085,['Cacna1d'],[1.0],Cacna1d,14,1085
chr14-1086,['Cacna1d'],[1.0],Cacna1d,14,1086
chr14-1087,['Cacna1d'],[1.0],Cacna1d,14,1087
chr14-1088,['Cacna1d'],[1.0],Cacna1d,14,1088
chr14-1089,['Cacna1d'],[1.0],Cacna1d,14,1089
chr14-1090,['Cacna1d'],[1.0],Cacna1d,14,1090
chr14-1091,['Cacna1d'],[1.0],Cacna1d,14,1091
chr14-1092,['Cacna1d'],[1.0],Cacna1d,14,1092
chr14-1093,['Cacna1d'],[1.0],Cacna1d,14,1093
chr14-1094,['Cacna1d'],[1.0],Cacna1d,14,1094
chr14-1095,['Cacna1d'],[1.0],Cacna1d,14,1095
chr14-1096,['Cacna1d'],[1.0],Cacna1d,14,1096
chr14-1097,['Cacna1d'],[1.0],Cacna1d,14,1097
chr14-1098,['Cacna1d'],[0.64624],Cacna1d,14,1098
chr14-1197,['Wdfy4'],[0.61816],Wdfy4,14,1197
chr14-1198,['Wdfy4'],[1.0],Wdfy4,14,1198
chr14-1199,['Wdfy4'],[1.0],Wdfy4,14,1199
chr14-1200,['Wdfy4'],[1.0],Wdfy4,14,1200
chr14-1201,['Wdfy4'],[1.0],Wdfy4,14,1201
chr14-1202,['Wdfy4'],[1.0],Wdfy4,14,1202
chr14-1203,['Wdfy4'],[1.0],Wdfy4,14,1203
chr14-1204,['Wdfy4'],[1.0],Wdfy4,14,1204
chr14-1205,['Wdfy4'],[1.0],Wdfy4,14,1205
chr14-1206,['Wdfy4'],[0.40264],Wdfy4,14,1206
chr14-1271,['Grid1'],[0.1946],Grid1,14,1271
chr14-1272,['Grid1'],[1.0],Grid1,14,1272
chr14-1273,['Grid1'],[1.0],Grid1,14,1273
chr14-1274,['Grid1'],[1.0],Grid1,14,1274
chr14-1275,['Grid1'],[1.0],Grid1,14,1275
chr14-1276,['Grid1'],[1.0],Grid1,14,1276
chr14-1277,['Grid1'],[1.0],Grid1,14,1277
chr14-1278,['Grid1'],[1.0],Grid1,14,1278
chr14-1279,['Grid1'],[1.0],Grid1,14,1279
chr14-1280,['Grid1'],[1.0],Grid1,14,1280
chr14-1281,['Grid1'],[1.0],Grid1,14,1281
chr14-1282,['Grid1'],[1.0],Grid1,14,1282
chr14-1283,['Grid1'],[1.0],Grid1,14,1283
chr14-1284,['Grid1'],[1.0],Grid1,14,1284
chr14-1285,['Grid1'],[1.0],Grid1,14,1285
chr14-1286,['Grid1'],[1.0],Grid1,14,1286
chr14-1287,['Grid1'],[1.0],Grid1,14,1287
chr14-1288,['Grid1'],[1.0],Grid1,14,1288
chr14-1289,['Grid1'],[1.0],Grid1,14,1289
chr14-1290,['Grid1'],[1.0],Grid1,14,1290
chr14-1291,['Grid1'],[1.0],Grid1,14,1291
chr14-1292,['Grid1'],[1.0],Grid1,14,1292
chr14-1293,['Grid1'],[1.0],Grid1,14,1293
chr14-1294,['Grid1'],[1.0],Grid1,14,1294
chr14-1295,['Grid1'],[1.0],Grid1,14,1295
chr14-1296,['Grid1'],[1.0],Grid1,14,1296
chr14-1297,['Grid1'],[1.0],Grid1,14,1297
chr14-1298,['Grid1'],[1.0],Grid1,14,1298
chr14-1299,['Grid1'],[1.0],Grid1,14,1299
chr14-1300,['Grid1'],[1.0],Grid1,14,1300
chr14-1301,['Grid1'],[1.0],Grid1,14,1301
chr14-1302,['Grid1'],[0.2446],Grid1,14,1302
chr14-1413,['Nrg3'],[0.242],Nrg3,14,1413
chr14-1414,['Nrg3'],[1.0],Nrg3,14,1414
chr14-1415,['Nrg3'],[1.0],Nrg3,14,1415
chr14-1416,['Nrg3'],[1.0],Nrg3,14,1416
chr14-1417,['Nrg3'],[1.0],Nrg3,14,1417
chr14-1418,['Nrg3'],[1.0],Nrg3,14,1418
chr14-1419,['Nrg3'],[1.0],Nrg3,14,1419
chr14-1420,['Nrg3'],[1.0],Nrg3,14,1420
chr14-1421,['Nrg3'],[1.0],Nrg3,14,1421
chr14-1422,['Nrg3'],[1.0],Nrg3,14,1422
chr14-1423,['Nrg3'],[1.0],Nrg3,14,1423
chr14-1424,['Nrg3'],[1.0],Nrg3,14,1424
chr14-1425,['Nrg3'],[1.0],Nrg3,14,1425
chr14-1426,['Nrg3'],[1.0],Nrg3,14,1426
chr14-1427,['Nrg3'],[1.0],Nrg3,14,1427
chr14-1428,['Nrg3'],[1.0],Nrg3,14,1428
chr14-1429,['Nrg3'],[1.0],Nrg3,14,1429
chr14-1430,['Nrg3'],[1.0],Nrg3,14,1430
chr14-1431,['Nrg3'],[1.0],Nrg3,14,1431
chr14-1432,['Nrg3'],[1.0],Nrg3,14,1432
chr14-1433,['Nrg3'],[1.0],Nrg3,14,1433
chr14-1434,['Nrg3'],[1.0],Nrg3,14,1434
chr14-1435,['Nrg3'],[1.0],Nrg3,14,1435
chr14-1436,['Nrg3'],[1.0],Nrg3,14,1436
chr14-1437,['Nrg3'],[1.0],Nrg3,14,1437
chr14-1438,['Nrg3'],[1.0],Nrg3,14,1438
chr14-1439,['Nrg3'],[1.0],Nrg3,14,1439
chr14-1440,['Nrg3'],[1.0],Nrg3,14,1440
chr14-1441,['Nrg3'],[1.0],Nrg3,14,1441
chr14-1442,['Nrg3'],[1.0],Nrg3,14,1442
chr14-1443,['Nrg3'],[1.0],Nrg3,14,1443
chr14-1444,['Nrg3'],[1.0],Nrg3,14,1444
chr14-1445,['Nrg3'],[1.0],Nrg3,14,1445
chr14-1446,['Nrg3'],[1.0],Nrg3,14,1446
chr14-1447,['Nrg3'],[1.0],Nrg3,14,1447
chr14-1448,['Nrg3'],[1.0],Nrg3,14,1448
chr14-1449,['Nrg3'],[1.0],Nrg3,14,1449
chr14-1450,['Nrg3'],[1.0],Nrg3,14,1450
chr14-1451,['Nrg3'],[1.0],Nrg3,14,1451
chr14-1452,['Nrg3'],[1.0],Nrg3,14,1452
chr14-1453,['Nrg3'],[1.0],Nrg3,14,1453
chr14-1454,['Nrg3'],[1.0],Nrg3,14,1454
chr14-1455,['Nrg3'],[1.0],Nrg3,14,1455
chr14-1456,['Nrg3'],[1.0],Nrg3,14,1456
chr14-1457,['Nrg3'],[0.92352],Nrg3,14,1457
chr14-1747,['Samd4'],[0.68144],Samd4,14,1747
chr14-1748,['Samd4'],[1.0],Samd4,14,1748
chr14-1749,['Samd4'],[1.0],Samd4,14,1749
chr14-1750,['Samd4'],[1.0],Samd4,14,1750
chr14-1751,['Samd4'],[1.0],Samd4,14,1751
chr14-1752,['Samd4'],[1.0],Samd4,14,1752
chr14-1753,['Samd4'],[1.0],Samd4,14,1753
chr14-1754,['Samd4'],[1.0],Samd4,14,1754
chr14-1755,['Samd4'],[1.0],Samd4,14,1755
chr14-1756,['Samd4'],[0.23268],Samd4,14,1756
chr14-1843,['Slc35f4'],[0.05924],Slc35f4,14,1843
chr14-1844,['Slc35f4'],[1.0],Slc35f4,14,1844
chr14-1845,['Slc35f4'],[1.0],Slc35f4,14,1845
chr14-1846,['Slc35f4'],[1.0],Slc35f4,14,1846
chr14-1847,['Slc35f4'],[1.0],Slc35f4,14,1847
chr14-1848,['Slc35f4'],[1.0],Slc35f4,14,1848
chr14-1849,['Slc35f4'],[1.0],Slc35f4,14,1849
chr14-1850,['Slc35f4'],[1.0],Slc35f4,14,1850
chr14-1851,['Slc35f4'],[1.0],Slc35f4,14,1851
chr14-1852,['Slc35f4'],[1.0],Slc35f4,14,1852
chr14-1853,['Slc35f4'],[0.03348],Slc35f4,14,1853
chr14-2257,['Atp8a2'],[0.0988],Atp8a2,14,2257
chr14-2258,['Atp8a2'],[1.0],Atp8a2,14,2258
chr14-2259,['Atp8a2'],[1.0],Atp8a2,14,2259
chr14-2260,['Atp8a2'],[1.0],Atp8a2,14,2260
chr14-2261,['Atp8a2'],[1.0],Atp8a2,14,2261
chr14-2262,['Atp8a2'],[1.0],Atp8a2,14,2262
chr14-2263,['Atp8a2'],[1.0],Atp8a2,14,2263
chr14-2264,['Atp8a2'],[1.0],Atp8a2,14,2264
chr14-2265,['Atp8a2'],[1.0],Atp8a2,14,2265
chr14-2266,['Atp8a2'],[1.0],Atp8a2,14,2266
chr14-2267,['Atp8a2'],[1.0],Atp8a2,14,2267
chr14-2268,['Atp8a2'],[1.0],Atp8a2,14,2268
chr14-2269,['Atp8a2'],[1.0],Atp8a2,14,2269
chr14-2270,['Atp8a2'],[1.0],Atp8a2,14,2270
chr14-2271,['Atp8a2'],[1.0],Atp8a2,14,2271
chr14-2272,['Atp8a2'],[1.0],Atp8a2,14,2272
chr14-2273,['Atp8a2'],[1.0],Atp8a2,14,2273
chr14-2274,['Atp8a2'],[1.0],Atp8a2,14,2274
chr14-2275,['Atp8a2'],[0.47656],Atp8a2,14,2275
chr14-2416,['Xkr6'],[0.73884],Xkr6,14,2416
chr14-2417,['Xkr6'],[1.0],Xkr6,14,2417
chr14-2418,['Xkr6'],[1.0],Xkr6,14,2418
chr14-2419,['Xkr6'],[1.0],Xkr6,14,2419
chr14-2420,['Xkr6'],[1.0],Xkr6,14,2420
chr14-2421,['Xkr6'],[1.0],Xkr6,14,2421
chr14-2422,['Xkr6'],[1.0],Xkr6,14,2422
chr14-2423,['Xkr6'],[1.0],Xkr6,14,2423
chr14-2424,['Xkr6'],[0.8164],Xkr6,14,2424
chr14-2436,['Msra'],[0.0952],Msra,14,2436
chr14-2437,['Msra'],[1.0],Msra,14,2437
chr14-2438,['Msra'],[1.0],Msra,14,2438
chr14-2439,['Msra'],[1.0],Msra,14,2439
chr14-2440,['Msra'],[1.0],Msra,14,2440
chr14-2441,['Msra'],[1.0],Msra,14,2441
chr14-2442,['Msra'],[1.0],Msra,14,2442
chr14-2443,['Msra'],[1.0],Msra,14,2443
chr14-2444,['Msra'],[1.0],Msra,14,2444
chr14-2445,['Msra'],[1.0],Msra,14,2445
chr14-2446,['Msra'],[1.0],Msra,14,2446
chr14-2447,['Msra'],[1.0],Msra,14,2447
chr14-2448,['Msra'],[1.0],Msra,14,2448
chr14-2449,['Msra'],[1.0],Msra,14,2449
chr14-2450,['Msra'],[0.23612],Msra,14,2450
chr14-2665,['Pebp4'],[0.38376],Pebp4,14,2665
chr14-2666,['Pebp4'],[1.0],Pebp4,14,2666
chr14-2667,['Pebp4'],[1.0],Pebp4,14,2667
chr14-2668,['Pebp4'],[1.0],Pebp4,14,2668
chr14-2669,['Pebp4'],[1.0],Pebp4,14,2669
chr14-2670,['Pebp4'],[1.0],Pebp4,14,2670
chr14-2671,['Pebp4'],[1.0],Pebp4,14,2671
chr14-2672,['Pebp4'],[1.0],Pebp4,14,2672
chr14-2673,['Pebp4'],[1.0],Pebp4,14,2673
chr14-2674,['Pebp4'],[0.39672],Pebp4,14,2674
chr14-2872,['Mir466f-3'],[0.83564],Mir466f-3,14,2872
chr14-2873,['Mir466f-3'],[1.0],Mir466f-3,14,2873
chr14-2874,['Mir466f-3'],[1.0],Mir466f-3,14,2874
chr14-2875,['Mir466f-3'],[1.0],Mir466f-3,14,2875
chr14-2876,['Mir466f-3'],[1.0],Mir466f-3,14,2876
chr14-2877,['Mir466f-3'],[1.0],Mir466f-3,14,2877
chr14-2878,['Mir466f-3'],[1.0],Mir466f-3,14,2878
chr14-2879,['Mir466f-3'],[1.0],Mir466f-3,14,2879
chr14-2880,['Mir466f-3'],[1.0],Mir466f-3,14,2880
chr14-2881,['Mir466f-3'],[1.0],Mir466f-3,14,2881
chr14-2882,['Mir466f-3'],[1.0],Mir466f-3,14,2882
chr14-2883,['Mir466f-3'],[1.0],Mir466f-3,14,2883
chr14-2884,['Mir466f-3'],[1.0],Mir466f-3,14,2884
chr14-2885,['Mir466f-3'],[1.0],Mir466f-3,14,2885
chr14-2886,['Mir466f-3'],[1.0],Mir466f-3,14,2886
chr14-2887,['Mir466f-3'],[0.52584],Mir466f-3,14,2887
chr14-2958,['Enox1'],[0.72952],Enox1,14,2958
chr14-2959,['Enox1'],[1.0],Enox1,14,2959
chr14-2960,['Enox1'],[1.0],Enox1,14,2960
chr14-2961,['Enox1'],[1.0],Enox1,14,2961
chr14-2962,['Enox1'],[1.0],Enox1,14,2962
chr14-2963,['Enox1'],[1.0],Enox1,14,2963
chr14-2964,['Enox1'],[1.0],Enox1,14,2964
chr14-2965,['Enox1'],[1.0],Enox1,14,2965
chr14-2966,['Enox1'],[1.0],Enox1,14,2966
chr14-2967,['Enox1'],[1.0],Enox1,14,2967
chr14-2968,['Enox1'],[1.0],Enox1,14,2968
chr14-2969,['Enox1'],[1.0],Enox1,14,2969
chr14-2970,['Enox1'],[1.0],Enox1,14,2970
chr14-2971,['Enox1'],[1.0],Enox1,14,2971
chr14-2972,['Enox1'],[1.0],Enox1,14,2972
chr14-2973,['Enox1'],[1.0],Enox1,14,2973
chr14-2974,['Enox1'],[1.0],Enox1,14,2974
chr14-2975,['Enox1'],[1.0],Enox1,14,2975
chr14-2976,['Enox1'],[1.0],Enox1,14,2976
chr14-2977,['Enox1'],[1.0],Enox1,14,2977
chr14-2978,['Enox1'],[1.0],Enox1,14,2978
chr14-2979,['Enox1'],[1.0],Enox1,14,2979
chr14-2980,['Enox1'],[0.87052],Enox1,14,2980
chr14-3025,['Vwa8'],[0.03292],Vwa8,14,3025
chr14-3026,['Vwa8'],[1.0],Vwa8,14,3026
chr14-3027,['Vwa8'],[1.0],Vwa8,14,3027
chr14-3028,['Vwa8'],[1.0],Vwa8,14,3028
chr14-3029,['Vwa8'],[1.0],Vwa8,14,3029
chr14-3030,['Vwa8'],[1.0],Vwa8,14,3030
chr14-3031,['Vwa8'],[1.0],Vwa8,14,3031
chr14-3032,['Vwa8'],[1.0],Vwa8,14,3032
chr14-3033,['Vwa8'],[1.0],Vwa8,14,3033
chr14-3034,['Vwa8'],[1.0],Vwa8,14,3034
chr14-3035,['Vwa8'],[1.0],Vwa8,14,3035
chr14-3036,['Vwa8'],[1.0],Vwa8,14,3036
chr14-3037,['Vwa8'],[1.0],Vwa8,14,3037
chr14-3038,['Vwa8'],[1.0],Vwa8,14,3038
chr14-3039,['Vwa8'],[1.0],Vwa8,14,3039
chr14-3040,['Vwa8'],[0.0924],Vwa8,14,3040
chr14-3338,['Diaph3'],[0.78576],Diaph3,14,3338
chr14-3339,['Diaph3'],[1.0],Diaph3,14,3339
chr14-3340,['Diaph3'],[1.0],Diaph3,14,3340
chr14-3341,['Diaph3'],[1.0],Diaph3,14,3341
chr14-3342,['Diaph3'],[1.0],Diaph3,14,3342
chr14-3343,['Diaph3'],[1.0],Diaph3,14,3343
chr14-3344,['Diaph3'],[1.0],Diaph3,14,3344
chr14-3345,['Diaph3'],[1.0],Diaph3,14,3345
chr14-3346,['Diaph3'],[1.0],Diaph3,14,3346
chr14-3347,['Diaph3'],[1.0],Diaph3,14,3347
chr14-3348,['Diaph3'],[1.0],Diaph3,14,3348
chr14-3349,['Diaph3'],[1.0],Diaph3,14,3349
chr14-3350,['Diaph3'],[1.0],Diaph3,14,3350
chr14-3351,['Diaph3'],[1.0],Diaph3,14,3351
chr14-3352,['Diaph3'],[1.0],Diaph3,14,3352
chr14-3353,['Diaph3'],[1.0],Diaph3,14,3353
chr14-3354,['Diaph3'],[1.0],Diaph3,14,3354
chr14-3355,['Diaph3'],[1.0],Diaph3,14,3355
chr14-3356,['Diaph3'],[1.0],Diaph3,14,3356
chr14-3357,['Diaph3'],[0.64896],Diaph3,14,3357
chr14-3592,['Pcdh9'],[0.45204],Pcdh9,14,3592
chr14-3593,['Pcdh9'],[1.0],Pcdh9,14,3593
chr14-3594,['Pcdh9'],[1.0],Pcdh9,14,3594
chr14-3595,['Pcdh9'],[1.0],Pcdh9,14,3595
chr14-3596,['Pcdh9'],[1.0],Pcdh9,14,3596
chr14-3597,['Pcdh9'],[1.0],Pcdh9,14,3597
chr14-3598,['Pcdh9'],[1.0],Pcdh9,14,3598
chr14-3599,['Pcdh9'],[1.0],Pcdh9,14,3599
chr14-3600,['Pcdh9'],[1.0],Pcdh9,14,3600
chr14-3601,['Pcdh9'],[1.0],Pcdh9,14,3601
chr14-3602,['Pcdh9'],[1.0],Pcdh9,14,3602
chr14-3603,['Pcdh9'],[1.0],Pcdh9,14,3603
chr14-3604,['Pcdh9'],[1.0],Pcdh9,14,3604
chr14-3605,['Pcdh9'],[1.0],Pcdh9,14,3605
chr14-3606,['Pcdh9'],[1.0],Pcdh9,14,3606
chr14-3607,['Pcdh9'],[1.0],Pcdh9,14,3607
chr14-3608,['Pcdh9'],[1.0],Pcdh9,14,3608
chr14-3609,['Pcdh9'],[1.0],Pcdh9,14,3609
chr14-3610,['Pcdh9'],[1.0],Pcdh9,14,3610
chr14-3611,['Pcdh9'],[1.0],Pcdh9,14,3611
chr14-3612,['Pcdh9'],[1.0],Pcdh9,14,3612
chr14-3613,['Pcdh9'],[1.0],Pcdh9,14,3613
chr14-3614,['Pcdh9'],[1.0],Pcdh9,14,3614
chr14-3615,['Pcdh9'],[1.0],Pcdh9,14,3615
chr14-3616,['Pcdh9'],[1.0],Pcdh9,14,3616
chr14-3617,['Pcdh9'],[1.0],Pcdh9,14,3617
chr14-3618,['Pcdh9'],[1.0],Pcdh9,14,3618
chr14-3619,['Pcdh9'],[1.0],Pcdh9,14,3619
chr14-3620,['Pcdh9'],[1.0],Pcdh9,14,3620
chr14-3621,['Pcdh9'],[1.0],Pcdh9,14,3621
chr14-3622,['Pcdh9'],[1.0],Pcdh9,14,3622
chr14-3623,['Pcdh9'],[1.0],Pcdh9,14,3623
chr14-3624,['Pcdh9'],[1.0],Pcdh9,14,3624
chr14-3625,['Pcdh9'],[1.0],Pcdh9,14,3625
chr14-3626,['Pcdh9'],[1.0],Pcdh9,14,3626
chr14-3627,['Pcdh9'],[0.62716],Pcdh9,14,3627
chr14-3716,['Klhl1'],[0.78944],Klhl1,14,3716
chr14-3717,['Klhl1'],[1.0],Klhl1,14,3717
chr14-3718,['Klhl1'],[1.0],Klhl1,14,3718
chr14-3719,['Klhl1'],[1.0],Klhl1,14,3719
chr14-3720,['Klhl1'],[1.0],Klhl1,14,3720
chr14-3721,['Klhl1'],[1.0],Klhl1,14,3721
chr14-3722,['Klhl1'],[1.0],Klhl1,14,3722
chr14-3723,['Klhl1'],[1.0],Klhl1,14,3723
chr14-3724,['Klhl1'],[1.0],Klhl1,14,3724
chr14-3725,['Klhl1'],[1.0],Klhl1,14,3725
chr14-3726,['Klhl1'],[1.0],Klhl1,14,3726
chr14-3727,['Klhl1'],[1.0],Klhl1,14,3727
chr14-3728,['Klhl1'],[1.0],Klhl1,14,3728
chr14-3729,['Klhl1'],[1.0],Klhl1,14,3729
chr14-3730,['Klhl1'],[1.0],Klhl1,14,3730
chr14-3731,['Klhl1'],[1.0],Klhl1,14,3731
chr14-3732,['Klhl1'],[0.76136],Klhl1,14,3732
chr14-3783,['Dach1'],[0.5262],Dach1,14,3783
chr14-3784,['Dach1'],[1.0],Dach1,14,3784
chr14-3785,['Dach1'],[1.0],Dach1,14,3785
