200kb name,genes,overlap_pct,gene,chrom_id,200kb bin
chr17-g43,"['Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pde10a,17,43
chr17-g44,"['Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a', 'Pde10a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.46592]",Pde10a,17,44
chr17-g52,"['Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg']","[0.87956, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pacrg,17,52
chr17-g53,"['Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg', 'Pacrg']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pacrg,17,53
chr17-g54,"['Pacrg', 'Pacrg', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 0.60764, 0.38568, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Pacrg,Prkn",17,54
chr17-g55,"['Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkn,17,55
chr17-g56,"['Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkn,17,56
chr17-g57,"['Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.28944]",Prkn,17,57
chr17-g150,"['Zfand3', 'Zfand3', 'Zfand3', 'Zfand3', 'Zfand3', 'Zfand3', 'Zfand3', 'Zfand3']","[0.79848, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Zfand3,17,150
chr17-g151,"['Zfand3', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9']","[0.43292, 0.37908, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Btbd9,17,151
chr17-g152,"['Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.05148]",Btbd9,17,152
chr17-g153,"['Dnah8', 'Dnah8', 'Dnah8', 'Dnah8', 'Dnah8', 'Dnah8', 'Dnah8']","[0.9226, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dnah8,17,153
chr17-g154,"['Dnah8', 'Dnah8', 'Dnah8', 'Dnah8']","[1.0, 1.0, 1.0, 0.01056]",Dnah8,17,154
chr17-g219,"['Rcan2', 'Rcan2', 'Rcan2', 'Rcan2', 'Rcan2', 'Rcan2', 'Rcan2', 'Rcan2']","[0.926, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Rcan2,17,219
chr17-g220,"['Rcan2', 'Rcan2']","[1.0, 0.58064]",Rcan2,17,220
chr17-g223,"['Runx2', 'Runx2', 'Runx2', 'Runx2', 'Runx2', 'Runx2', 'Runx2', 'Runx2', 'Supt3']","[0.84048, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9134]",Runx2,17,223
chr17-g224,"['Runx2', 'Supt3', 'Supt3', 'Supt3', 'Supt3', 'Supt3', 'Supt3', 'Supt3', 'Supt3']","[0.59188, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Supt3,17,224
chr17-g225,"['Supt3', 'Supt3', 'Supt3', 'Supt3', 'Supt3']","[1.0, 1.0, 1.0, 1.0, 0.7716]",Supt3,17,225
chr17-g235,"['Trerf1', 'Trerf1', 'Trerf1']","[0.36236, 1.0, 1.0]",Trerf1,17,235
chr17-g236,"['Trerf1', 'Trerf1', 'Trerf1', 'Trerf1', 'Trerf1', 'Trerf1', 'Trerf1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.493]",Trerf1,17,236
chr17-g248,"['Kif6', 'Kif6', 'Kif6', 'Kif6', 'Kif6', 'Kif6', 'Kif6', 'Kif6']","[0.39316, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kif6,17,248
chr17-g249,"['Kif6', 'Kif6', 'Kif6', 'Kif6', 'Kif6']","[1.0, 1.0, 1.0, 1.0, 0.39388]",Kif6,17,249
chr17-g253,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[0.67496, 1.0, 1.0]",Tbc1d5,17,253
chr17-g254,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tbc1d5,17,254
chr17-g255,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17408]",Tbc1d5,17,255
chr17-g256,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,256
chr17-g257,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,257
chr17-g258,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,258
chr17-g263,"['Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8']","[0.89168, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnh8,17,263
chr17-g264,"['Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.16776]",Kcnh8,17,264
chr17-g288,"['Cntnap5c', 'Cntnap5c']","[0.2316, 1.0]",Cntnap5c,17,288
chr17-g289,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,289
chr17-g290,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,290
chr17-g291,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,291
chr17-g292,['Cntnap5c'],[0.46524],Cntnap5c,17,292
chr17-g313,"['Efna5', 'Efna5', 'Efna5', 'Efna5', 'Efna5', 'Efna5', 'Efna5', 'Efna5']","[0.88176, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Efna5,17,313
chr17-g314,"['Efna5', 'Efna5', 'Efna5', 'Efna5']","[1.0, 1.0, 1.0, 0.25268]",Efna5,17,314
chr17-g315,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[0.16196, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fbxl17,17,315
chr17-g316,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fbxl17,17,316
chr17-g317,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[1.0, 1.0, 1.0, 1.0, 0.0232]",Fbxl17,17,317
chr17-g319,"['Fer', 'Fer', 'Fer', 'Fer', 'Fer', 'Fer']","[0.4408, 1.0, 1.0, 1.0, 1.0, 1.0]",Fer,17,319
chr17-g320,"['Fer', 'Fer', 'Fer', 'Fer', 'Fer', 'Fer']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.57984]",Fer,17,320
chr17-g326,"['Tmem232', 'Tmem232', 'Tmem232', 'Tmem232', 'Tmem232', 'Tmem232']","[0.75984, 1.0, 1.0, 1.0, 1.0, 1.0]",Tmem232,17,326
chr17-g327,"['Tmem232', 'Tmem232', 'Tmem232', 'Tmem232', 'Tmem232', 'Tmem232']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.63128]",Tmem232,17,327
chr17-g333,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[0.32612, 1.0, 1.0, 1.0, 1.0, 1.0]",Ptprm,17,333
chr17-g334,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ptprm,17,334
chr17-g335,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ptprm,17,335
chr17-g336,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17964]",Ptprm,17,336
chr17-g341,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[0.04816, 1.0, 1.0, 1.0, 1.0, 1.0]",L3mbtl4,17,341
chr17-g342,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",L3mbtl4,17,342
chr17-g343,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.20344]",L3mbtl4,17,343
chr17-g345,"['Epb41l3', 'Epb41l3', 'Epb41l3', 'Epb41l3', 'Epb41l3']","[0.97296, 1.0, 1.0, 1.0, 1.0]",Epb41l3,17,345
chr17-g346,"['Epb41l3', 'Epb41l3', 'Epb41l3', 'Epb41l3']","[1.0, 1.0, 1.0, 0.59948]",Epb41l3,17,346
chr17-g349,"['Dlgap1', 'Dlgap1']","[0.23712, 1.0]",Dlgap1,17,349
chr17-g350,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dlgap1,17,350
chr17-g351,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dlgap1,17,351
chr17-g352,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dlgap1,17,352
chr17-g353,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dlgap1,17,353
chr17-g354,['Dlgap1'],[0.85652],Dlgap1,17,354
chr17-g359,"['Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk']","[0.24052, 1.0, 1.0, 1.0, 1.0, 1.0]",Alk,17,359
chr17-g360,"['Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Alk,17,360
chr17-g361,"['Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Alk,17,361
chr17-g362,"['Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Alk,17,362
chr17-g363,['Alk'],[0.17228],Alk,17,363
chr17-g367,"['Galnt14', 'Galnt14', 'Galnt14', 'Galnt14', 'Galnt14']","[0.25, 1.0, 1.0, 1.0, 1.0]",Galnt14,17,367
chr17-g368,"['Galnt14', 'Galnt14', 'Galnt14', 'Galnt14', 'Galnt14']","[1.0, 1.0, 1.0, 1.0, 0.41804]",Galnt14,17,368
chr17-g375,"['Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1']","[0.77888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ltbp1,17,375
chr17-g376,"['Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.70048]",Ltbp1,17,376
chr17-g406,"['Slc8a1', 'Slc8a1']","[0.07584, 1.0]",Slc8a1,17,406
chr17-g407,"['Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Slc8a1,17,407
chr17-g408,"['Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.53548]",Slc8a1,17,408
chr17-g420,['Thada'],[0.3978],Thada,17,420
chr17-g421,"['Thada', 'Thada', 'Thada', 'Thada', 'Thada', 'Thada', 'Thada', 'Thada']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thada,17,421
chr17-g422,"['Thada', 'Thada', 'Thada']","[1.0, 1.0, 0.64832]",Thada,17,422
chr17-g430,"['Prkce', 'Prkce']","[0.28864, 1.0]",Prkce,17,430
chr17-g431,"['Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkce,17,431
chr17-g432,"['Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkce,17,432
chr17-g433,"['Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 0.31676]",Prkce,17,433
chr17-g444,['Fshr'],[0.60196],Fshr,17,444
chr17-g445,"['Fshr', 'Fshr', 'Fshr', 'Fshr', 'Fshr', 'Fshr', 'Fshr', 'Fshr']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fshr,17,445
chr17-g446,['Fshr'],[0.027],Fshr,17,446
chr17-g450,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[0.65428, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nrxn1,17,450
chr17-g451,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nrxn1,17,451
chr17-g452,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nrxn1,17,452
chr17-g453,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nrxn1,17,453
chr17-g454,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nrxn1,17,454
chr17-g455,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 0.71208]",Nrxn1,17,455
chr18-g35,"['Armc4', 'Armc4', 'Armc4', 'Armc4', 'Armc4']","[0.47072, 1.0, 1.0, 1.0, 1.0]",Armc4,18,35
chr18-g36,"['Armc4', 'Armc4', 'Armc4', 'Armc4', 'Mpp7']","[1.0, 1.0, 1.0, 0.91744, 0.81408]",Armc4,18,36
chr18-g37,"['Mpp7', 'Mpp7', 'Mpp7', 'Mpp7', 'Mpp7', 'Mpp7', 'Mpp7', 'Mpp7']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mpp7,18,37
chr18-g38,"['Mpp7', 'Mpp7']","[1.0, 0.07452]",Mpp7,18,38
chr18-g51,"['Greb1l', 'Greb1l', 'Greb1l']","[0.99288, 1.0, 1.0]",Greb1l,18,51
chr18-g52,"['Greb1l', 'Greb1l', 'Greb1l', 'Greb1l', 'Greb1l', 'Greb1l', 'Greb1l']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.51764]",Greb1l,18,52
chr18-g61,"['Lama3', 'Lama3', 'Lama3']","[0.64268, 1.0, 1.0]",Lama3,18,61
chr18-g62,"['Lama3', 'Lama3', 'Lama3', 'Lama3', 'Lama3', 'Lama3', 'Lama3', 'Lama3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.32048]",Lama3,18,62
chr18-g68,"['Zfp521', 'Zfp521', 'Zfp521', 'Zfp521', 'Zfp521']","[0.51948, 1.0, 1.0, 1.0, 1.0]",Zfp521,18,68
chr18-g69,"['Zfp521', 'Zfp521', 'Zfp521', 'Zfp521', 'Zfp521', 'Zfp521', 'Zfp521']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.90932]",Zfp521,18,69
chr18-g77,"['Chst9', 'Chst9', 'Chst9', 'Chst9', 'Chst9', 'Chst9']","[0.9232, 1.0, 1.0, 1.0, 1.0, 1.0]",Chst9,18,77
chr18-g78,"['Chst9', 'Chst9', 'Chst9', 'Chst9', 'Chst9', 'Chst9', 'Chst9']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.40628]",Chst9,18,78
chr18-g82,['Cdh2'],[0.44496],Cdh2,18,82
chr18-g83,"['Cdh2', 'Cdh2', 'Cdh2', 'Cdh2', 'Cdh2', 'Cdh2', 'Cdh2', 'Cdh2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cdh2,18,83
chr18-g84,['Cdh2'],[0.36984],Cdh2,18,84
chr18-g109,"['Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178']","[0.56416, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ccdc178,18,109
chr18-g110,"['Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85584]",Ccdc178,18,110
chr18-g113,"['Nol4', 'Nol4', 'Nol4', 'Nol4', 'Nol4']","[0.27384, 1.0, 1.0, 1.0, 1.0]",Nol4,18,113
chr18-g114,"['Nol4', 'Nol4', 'Nol4', 'Nol4', 'Nol4', 'Nol4', 'Nol4', 'Nol4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nol4,18,114
chr18-g115,"['Nol4', 'Nol4']","[1.0, 0.66724]",Nol4,18,115
chr18-g116,"['Dtna', 'Dtna', 'Dtna', 'Dtna']","[0.59924, 1.0, 1.0, 1.0]",Dtna,18,116
chr18-g117,"['Dtna', 'Dtna', 'Dtna', 'Dtna', 'Dtna', 'Dtna', 'Dtna', 'Dtna']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dtna,18,117
chr18-g118,"['Dtna', 'Dtna', 'Dtna']","[1.0, 1.0, 0.38876]",Dtna,18,118
chr18-g123,"['Fhod3', 'Fhod3', 'Fhod3', 'Fhod3']","[0.65512, 1.0, 1.0, 1.0]",Fhod3,18,123
chr18-g124,"['Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'Fhod3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fhod3,18,124
chr18-g125,"['Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'Fhod3', 'AW554918', 'AW554918']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.34028, 0.23924, 1.0]","AW554918,Fhod3",18,125
chr18-g126,"['AW554918', 'AW554918', 'AW554918', 'AW554918', 'AW554918', 'AW554918', 'AW554918', 'AW554918']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",AW554918,18,126
chr18-g127,"['AW554918', 'AW554918', 'AW554918', 'Celf4', 'Celf4', 'Celf4', 'Celf4', 'Celf4']","[1.0, 1.0, 0.69284, 0.89524, 1.0, 1.0, 1.0, 1.0]","AW554918,Celf4",18,127
chr18-g128,"['Celf4', 'Celf4', 'Celf4', 'Celf4', 'Celf4', 'Celf4', 'Celf4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.16628]",Celf4,18,128
chr18-g142,"['4930474G06Rik', '4930474G06Rik']","[0.59348, 1.0]",4930474G06Rik,18,142
