100kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id
chr13-g345,chr13,34500000,34600000,0.4227999999999999,,,,,,,,13
chr13-g346,chr13,34600000,34700000,0.45025,"Pxdc1, Gm15908",2.0,"24841, 13852",24841.0,13852.0,19346.5,19346.5,13
chr13-g347,chr13,34700000,34800000,0.43599,Fam50b,1.0,7981,7981.0,7981.0,7981.0,7981.0,13
chr13-g348,chr13,34800000,34900000,0.41906,Prpf4b,1.0,27385,27385.0,27385.0,27385.0,27385.0,13
chr13-g349,chr13,34900000,35000000,0.4243,"Prpf4b, 4933417A18Rik, Fam217a, Eci3, Eci2",5.0,"27385, 28788, 10029, 17196, 16397",28788.0,10029.0,19959.0,17196.0,13
chr13-g350,chr13,35000000,35100000,0.42786,,,,,,,,13
chr13-g351,chr13,35100000,35200000,0.41391,"4930529N20Rik, 1700011B04Rik",2.0,"659, 6392",6392.0,659.0,3525.5,3525.5,13
chr13-g352,chr13,35200000,35300000,0.42218,1700019C18Rik,1.0,1389,1389.0,1389.0,1389.0,1389.0,13
chr13-g353,chr13,35300000,35400000,0.40551,,,,,,,,13
chr13-g354,chr13,35400000,35500000,0.41776,,,,,,,,13
chr13-g355,chr13,35500000,35600000,0.41729,,,,,,,,13
chr13-g356,chr13,35600000,35700000,0.4226499999999999,Cdyl,1.0,214203,214203.0,214203.0,214203.0,214203.0,13
chr13-g357,chr13,35700000,35800000,0.4300699999999999,Cdyl,1.0,214203,214203.0,214203.0,214203.0,214203.0,13
chr13-g358,chr13,35800000,35900000,0.44752,"Cdyl, Rpp40",2.0,"214203, 11244",214203.0,11244.0,112723.5,112723.5,13
chr13-g359,chr13,35900000,36000000,0.44564,"Rpp40, Ppp1r3g, Lyrm4",3.0,"11244, 2483, 138561",138561.0,2483.0,50762.66666666666,11244.0,13
chr13-g360,chr13,36000000,36100000,0.41418,Lyrm4,1.0,138561,138561.0,138561.0,138561.0,138561.0,13
chr13-g361,chr13,36100000,36200000,0.41549,"Lyrm4, Fars2",2.0,"138561, 419953",419953.0,138561.0,279257.0,279257.0,13
chr13-g362,chr13,36200000,36300000,0.41064,Fars2,1.0,419953,419953.0,419953.0,419953.0,419953.0,13
chr13-g363,chr13,36300000,36400000,0.4126,Fars2,1.0,419953,419953.0,419953.0,419953.0,419953.0,13
chr13-g364,chr13,36400000,36500000,0.43355,Fars2,1.0,419953,419953.0,419953.0,419953.0,419953.0,13
chr13-g365,chr13,36500000,36600000,0.45518,Fars2,1.0,419953,419953.0,419953.0,419953.0,419953.0,13
chr13-g366,chr13,36600000,36700000,0.42412,,,,,,,,13
chr13-g367,chr13,36700000,36800000,0.4254599999999999,Nrn1,1.0,8856,8856.0,8856.0,8856.0,8856.0,13
chr13-g368,chr13,36800000,36900000,0.4069399999999999,F13a1,1.0,183067,183067.0,183067.0,183067.0,183067.0,13
chr13-g369,chr13,36900000,37000000,0.4184399999999999,F13a1,1.0,183067,183067.0,183067.0,183067.0,183067.0,13
chr13-g370,chr13,37000000,37100000,0.4214799999999999,F13a1,1.0,183067,183067.0,183067.0,183067.0,183067.0,13
chr13-g371,chr13,37100000,37200000,0.41058,,,,,,,,13
chr13-g372,chr13,37200000,37300000,0.41472,,,,,,,,13
chr13-g373,chr13,37300000,37400000,0.42847,Ly86,1.0,73692,73692.0,73692.0,73692.0,73692.0,13
chr13-g374,chr13,37400000,37500000,0.45672,Ly86,1.0,73692,73692.0,73692.0,73692.0,73692.0,13
chr13-g375,chr13,37500000,37600000,0.46213,,,,,,,,13
chr13-g376,chr13,37600000,37700000,0.45803,,,,,,,,13
chr13-g377,chr13,37700000,37800000,0.45053,,,,,,,,13
chr13-g378,chr13,37800000,37900000,0.4506,Rreb1,1.0,109497,109497.0,109497.0,109497.0,109497.0,13
chr13-g379,chr13,37900000,38000000,0.46426,"Rreb1, Ssr1",2.0,"109497, 22808",109497.0,22808.0,66152.5,66152.5,13
chr13-g380,chr13,38000000,38100000,0.43776,"Cage1, Riok1",2.0,"30886, 24445",30886.0,24445.0,27665.5,27665.5,13
chr13-g381,chr13,38100000,38200000,0.44908,Dsp,1.0,47284,47284.0,47284.0,47284.0,47284.0,13
chr13-g382,chr13,38200000,38300000,0.44385,Snrnp48,1.0,22725,22725.0,22725.0,22725.0,22725.0,13
chr13-g383,chr13,38300000,38400000,0.44469,Bmp6,1.0,154599,154599.0,154599.0,154599.0,154599.0,13
chr13-g384,chr13,38400000,38500000,0.4469499999999999,"Bmp6, 4930579J19Rik",2.0,"154599, 1553",154599.0,1553.0,78076.0,78076.0,13
chr13-g385,chr13,38500000,38600000,0.45357,"Bmp6, Txndc5",2.0,"154599, 28554",154599.0,28554.0,91576.5,91576.5,13
chr13-g386,chr13,38600000,38700000,0.44221,"Bloc1s5, Eef1e1",2.0,"32392, 13338",32392.0,13338.0,22865.0,22865.0,13
chr13-g387,chr13,38700000,38800000,0.42458,,,,,,,,13
chr13-g388,chr13,38800000,38900000,0.42388,,,,,,,,13
chr13-g389,chr13,38900000,39000000,0.42274,"Slc35b3, 5033403F01Rik",2.0,"28748, 5679",28748.0,5679.0,17213.5,17213.5,13
chr13-g390,chr13,39000000,39100000,0.40366,,,,,,,,13
chr13-g391,chr13,39100000,39200000,0.40188,,,,,,,,13
chr13-g392,chr13,39200000,39300000,0.39595,,,,,,,,13
chr13-g393,chr13,39300000,39400000,0.40815,,,,,,,,13
chr13-g394,chr13,39400000,39500000,0.40324,,,,,,,,13
chr13-g395,chr13,39500000,39600000,0.40934,,,,,,,,13
chr13-g396,chr13,39600000,39700000,0.38963,,,,,,,,13
chr13-g397,chr13,39700000,39800000,0.3497466666666666,,,,,,,,13
chr13-g398,chr13,39800000,39900000,0.38924,,,,,,,,13
chr13-g399,chr13,39900000,40000000,0.39696,,,,,,,,13
chr13-g400,chr13,40000000,40100000,0.391,Ofcc1,1.0,286130,286130.0,286130.0,286130.0,286130.0,13
chr13-g401,chr13,40100000,40200000,0.39587,Ofcc1,1.0,286130,286130.0,286130.0,286130.0,286130.0,13
chr13-g402,chr13,40200000,40300000,0.40812,Ofcc1,1.0,286130,286130.0,286130.0,286130.0,286130.0,13
chr13-g403,chr13,40300000,40400000,0.4059399999999999,,,,,,,,13
chr13-g404,chr13,40400000,40500000,0.43205,,,,,,,,13
chr13-g405,chr13,40500000,40600000,0.4261,,,,,,,,13
chr13-g406,chr13,40600000,40700000,0.43461,,,,,,,,13
chr13-g407,chr13,40700000,40800000,0.45113,"Tfap2a, Gm26688",2.0,"19619, 7355",19619.0,7355.0,13487.0,13487.0,13
chr13-g408,chr13,40800000,40900000,0.44187,Gcnt2,1.0,101125,101125.0,101125.0,101125.0,101125.0,13
chr13-g409,chr13,40900000,41000000,0.4471,"Gcnt2, A730081D07Rik",2.0,"101125, 44731",101125.0,44731.0,72928.0,72928.0,13
chr13-g410,chr13,41000000,41100000,0.44589,"A730081D07Rik, Tmem14c, Pak1ip1, Mak",4.0,"44731, 6333, 12024, 54587",54587.0,6333.0,29418.75,28377.5,13
chr13-g411,chr13,41100000,41200000,0.4404999999999999,"Sycp2l, Gcm2, Elovl2",3.0,"56341, 8562, 38022",56341.0,8562.0,34308.333333333336,38022.0,13
chr13-g412,chr13,41200000,41300000,0.44426,"Elovl2, Smim13",2.0,"38022, 26734",38022.0,26734.0,32378.0,32378.0,13
chr13-g413,chr13,41300000,41400000,0.43671,Nedd9,1.0,177445,177445.0,177445.0,177445.0,177445.0,13
chr13-g414,chr13,41400000,41500000,0.4433399999999999,Nedd9,1.0,177445,177445.0,177445.0,177445.0,177445.0,13
chr13-g415,chr13,41500000,41600000,0.41957,,,,,,,,13
chr13-g416,chr13,41600000,41700000,0.43997,Tmem170b,1.0,35473,35473.0,35473.0,35473.0,35473.0,13
chr13-g417,chr13,41700000,41800000,0.43775,Adtrp,1.0,84469,84469.0,84469.0,84469.0,84469.0,13
chr13-g418,chr13,41800000,41900000,0.4322,"Adtrp, Gm10790",2.0,"84469, 47178",84469.0,47178.0,65823.5,65823.5,13
chr13-g419,chr13,41900000,42000000,0.4135999999999999,Gm10790,1.0,47178,47178.0,47178.0,47178.0,47178.0,13
chr13-g420,chr13,42000000,42100000,0.44103,Hivep1,1.0,133006,133006.0,133006.0,133006.0,133006.0,13
chr13-g421,chr13,42100000,42200000,0.42706,Hivep1,1.0,133006,133006.0,133006.0,133006.0,133006.0,13
chr13-g422,chr13,42200000,42300000,0.42285,,,,,,,,13
chr13-g423,chr13,42300000,42400000,0.4246,Edn1,1.0,6515,6515.0,6515.0,6515.0,6515.0,13
chr13-g424,chr13,42400000,42500000,0.4092699999999999,,,,,,,,13
chr13-g425,chr13,42500000,42600000,0.41595,,,,,,,,13
chr13-g426,chr13,42600000,42700000,0.41145,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13
chr13-g427,chr13,42700000,42800000,0.4159299999999999,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13
chr13-g428,chr13,42800000,42900000,0.44378,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13
chr13-g429,chr13,42900000,43000000,0.4402,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13
chr13-g430,chr13,43000000,43100000,0.43988,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13
chr13-g431,chr13,43100000,43200000,0.4662,"Phactr1, Tbc1d7, Gfod1",3.0,"457714, 19760, 108654",457714.0,19760.0,195376.0,108654.0,13
chr13-g432,chr13,43200000,43300000,0.47269,Gfod1,1.0,108654,108654.0,108654.0,108654.0,108654.0,13
chr13-g433,chr13,43300000,43400000,0.45964,"Gfod1, Sirt5, Nol7",3.0,"108654, 24488, 4483",108654.0,4483.0,45875.0,24488.0,13
chr13-g434,chr13,43400000,43500000,0.4099399999999999,"Nol7, Ranbp9",2.0,"4483, 78301",78301.0,4483.0,41392.0,41392.0,13
chr13-g435,chr13,43500000,43600000,0.45376,Mcur1,1.0,21786,21786.0,21786.0,21786.0,21786.0,13
chr13-g436,chr13,43600000,43700000,0.43658,Rnf182,1.0,55148,55148.0,55148.0,55148.0,55148.0,13
chr13-g437,chr13,43700000,43800000,0.45444,"Gm20751, Cd83",2.0,"2248, 18022",18022.0,2248.0,10135.0,10135.0,13
chr13-g438,chr13,43800000,43900000,0.4498499999999999,Cd83,1.0,18022,18022.0,18022.0,18022.0,18022.0,13
chr13-g439,chr13,43900000,44000000,0.44865,,,,,,,,13
chr13-g440,chr13,44000000,44100000,0.44274,,,,,,,,13
chr13-g441,chr13,44100000,44200000,0.4462,"Gm5083, A330076C08Rik",2.0,"4013, 22899",22899.0,4013.0,13456.0,13456.0,13
chr13-g442,chr13,44200000,44300000,0.45704,A330076C08Rik,1.0,22899,22899.0,22899.0,22899.0,22899.0,13
chr13-g443,chr13,44300000,44400000,0.45159,,,,,,,,13
chr13-g444,chr13,44400000,44500000,0.44999,1700029N11Rik,1.0,17841,17841.0,17841.0,17841.0,17841.0,13
chr13-g445,chr13,44500000,44600000,0.4518,,,,,,,,13
chr13-g446,chr13,44600000,44700000,0.45109,,,,,,,,13
chr13-g447,chr13,44700000,44800000,0.4329,Jarid2,1.0,190870,190870.0,190870.0,190870.0,190870.0,13
chr13-g448,chr13,44800000,44900000,0.40832,Jarid2,1.0,190870,190870.0,190870.0,190870.0,190870.0,13
chr13-g449,chr13,44900000,45000000,0.44447,"Jarid2, Dtnbp1",2.0,"190870, 80017",190870.0,80017.0,135443.5,135443.5,13
chr13-g450,chr13,45000000,45100000,0.44091,Dtnbp1,1.0,80017,80017.0,80017.0,80017.0,80017.0,13
chr13-g451,chr13,45100000,45200000,0.43098,,,,,,,,13
chr13-g452,chr13,45200000,45300000,0.4404099999999999,,,,,,,,13
chr13-g453,chr13,45300000,45400000,0.44027,Mylip,1.0,22199,22199.0,22199.0,22199.0,22199.0,13
chr13-g454,chr13,45400000,45500000,0.4428499999999999,Mylip,1.0,22199,22199.0,22199.0,22199.0,22199.0,13
chr13-g455,chr13,45500000,45600000,0.46971,"Gmpr, Atxn1",2.0,"38943, 415236",415236.0,38943.0,227089.5,227089.5,13
chr13-g456,chr13,45600000,45700000,0.44567,Atxn1,1.0,415236,415236.0,415236.0,415236.0,415236.0,13
chr13-g457,chr13,45700000,45800000,0.4404499999999999,Atxn1,1.0,415236,415236.0,415236.0,415236.0,415236.0,13
chr13-g458,chr13,45800000,45900000,0.43884,Atxn1,1.0,415236,415236.0,415236.0,415236.0,415236.0,13
chr13-g459,chr13,45900000,46000000,0.44345,Atxn1,1.0,415236,415236.0,415236.0,415236.0,415236.0,13
chr13-g460,chr13,46000000,46100000,0.4391899999999999,,,,,,,,13
chr13-g461,chr13,46100000,46200000,0.43174,,,,,,,,13
chr13-g462,chr13,46200000,46300000,0.43656,Stmnd1,1.0,26395,26395.0,26395.0,26395.0,26395.0,13
chr13-g463,chr13,46300000,46400000,0.42656,Stmnd1,1.0,26395,26395.0,26395.0,26395.0,26395.0,13
chr13-g464,chr13,46400000,46500000,0.42939,Rbm24,1.0,12800,12800.0,12800.0,12800.0,12800.0,13
chr13-g465,chr13,46500000,46600000,0.44759,Cap2,1.0,148379,148379.0,148379.0,148379.0,148379.0,13
chr13-g466,chr13,46600000,46700000,0.43138,"Cap2, Fam8a1, Nup153",3.0,"148379, 6252, 47948",148379.0,6252.0,67526.33333333333,47948.0,13
chr13-g467,chr13,46700000,46800000,0.4293099999999999,"Nup153, Kif13a",2.0,"47948, 180631",180631.0,47948.0,114289.5,114289.5,13
chr13-g468,chr13,46800000,46900000,0.45651,Kif13a,1.0,180631,180631.0,180631.0,180631.0,180631.0,13
chr13-g469,chr13,46900000,47000000,0.45953,Kif13a,1.0,180631,180631.0,180631.0,180631.0,180631.0,13
chr13-g470,chr13,47000000,47100000,0.44461,"Nhlrc1, Tpmt, Kdm1b, Dek",4.0,"2294, 19675, 41781, 21455",41781.0,2294.0,21301.25,20565.0,13
chr13-g471,chr13,47100000,47200000,0.45249,"Dek, Rnf144b, A930002C04Rik",3.0,"21455, 125272, 4731",125272.0,4731.0,50486.0,21455.0,13
chr13-g472,chr13,47200000,47300000,0.45142,Rnf144b,1.0,125272,125272.0,125272.0,125272.0,125272.0,13
chr13-g473,chr13,47300000,47400000,0.42894,,,,,,,,13
chr13-g474,chr13,47400000,47500000,0.4265,,,,,,,,13
chr13-g475,chr13,47500000,47600000,0.41469,,,,,,,,13
chr13-g476,chr13,47600000,47700000,0.41302,4930471G24Rik,1.0,844,844.0,844.0,844.0,844.0,13
chr13-g477,chr13,47700000,47800000,0.41048,,,,,,,,13
chr13-g478,chr13,47800000,47900000,0.41579,,,,,,,,13
chr13-g479,chr13,47900000,48000000,0.42132,"G630093K05Rik, 4931429P17Rik",2.0,"23867, 58279",58279.0,23867.0,41073.0,41073.0,13
chr13-g480,chr13,48000000,48100000,0.4205399999999999,"4931429P17Rik, A330033J07Rik",2.0,"58279, 218393",218393.0,58279.0,138336.0,138336.0,13
chr13-g481,chr13,48100000,48200000,0.4351299999999999,A330033J07Rik,1.0,218393,218393.0,218393.0,218393.0,218393.0,13
chr13-g482,chr13,48200000,48300000,0.43532,"A330033J07Rik, Id4, A330048O09Rik",3.0,"218393, 4913, 1467",218393.0,1467.0,74924.33333333333,4913.0,13
chr13-g483,chr13,48300000,48400000,0.43543,,,,,,,,13
chr13-g484,chr13,48400000,48500000,0.44469,Zfp169,1.0,25777,25777.0,25777.0,25777.0,25777.0,13
chr13-g485,chr13,48500000,48600000,0.43623,"Zfp169, Mirlet7f-1, Mirlet7d, Mirlet7a-1, Ptpdc1",5.0,"25777, 89, 103, 94, 47804",47804.0,89.0,14773.4,103.0,13
chr13-g486,chr13,48600000,48700000,0.46811,"Ptpdc1, Barx1",2.0,"47804, 3472",47804.0,3472.0,25638.0,25638.0,13
chr13-g487,chr13,48700000,48800000,0.48711,,,,,,,,13
chr13-g488,chr13,48800000,48900000,0.49274,"Phf2, Fam120a",2.0,"69136, 88845",88845.0,69136.0,78990.5,78990.5,13
chr13-g489,chr13,48900000,49000000,0.44296,"Fam120a, Fam120aos",2.0,"88845, 1794",88845.0,1794.0,45319.5,45319.5,13
chr13-g490,chr13,49000000,49100000,0.48663,Wnk2,1.0,110728,110728.0,110728.0,110728.0,110728.0,13
chr13-g491,chr13,49100000,49200000,0.50257,"Wnk2, Ninj1",2.0,"110728, 8723",110728.0,8723.0,59725.5,59725.5,13
chr13-g492,chr13,49200000,49300000,0.49348,"Card19, Susd3, Fgd3",3.0,"13076, 18018, 46099",46099.0,13076.0,25731.0,18018.0,13
chr13-g493,chr13,49300000,49400000,0.4832000000000001,"Fgd3, Bicd2",2.0,"46099, 45478",46099.0,45478.0,45788.5,45788.5,13
chr13-g494,chr13,49400000,49500000,0.44633,"Ippk, Cenpp",2.0,"41447, 188673",188673.0,41447.0,115060.0,115060.0,13
chr13-g495,chr13,49500000,49600000,0.38108,"Cenpp, Ecm2, Aspn, Omd",4.0,"188673, 27980, 23120, 10150",188673.0,10150.0,62480.75,25550.0,13
chr13-g496,chr13,49600000,49700000,0.39498,"Cenpp, Ogn, Nol8, Iars",4.0,"188673, 16487, 25939, 52138",188673.0,16487.0,70809.25,39038.5,13
chr13-g497,chr13,49700000,49800000,0.4592199999999999,Iars,1.0,52138,52138.0,52138.0,52138.0,52138.0,13
chr13-g498,chr13,49800000,49900000,0.43733,,,,,,,,13
chr13-g499,chr13,49900000,50000000,0.42413,,,,,,,,13
chr13-g500,chr13,50000000,50100000,0.43293,,,,,,,,13
chr13-g501,chr13,50100000,50200000,0.43352,,,,,,,,13
chr13-g502,chr13,50200000,50300000,0.42595,"Gm906, 2310081J21Rik",2.0,"5128, 1055",5128.0,1055.0,3091.5,3091.5,13
chr13-g503,chr13,50300000,50400000,0.43326,,,,,,,,13
chr13-g504,chr13,50400000,50500000,0.44053,"Fbxw17, Nutm2",2.0,"15918, 8049",15918.0,8049.0,11983.5,11983.5,13
chr13-g505,chr13,50500000,50600000,0.42635,,,,,,,,13
chr13-g506,chr13,50600000,50700000,0.4309,"Mir683-2, Mir683-1, Gm904, Gm8765",4.0,"109, 109, 2611, 5081",5081.0,109.0,1977.5,1360.0,13
chr13-g507,chr13,50700000,50800000,0.44231,"Gm8765, 4930518P08Rik",2.0,"5081, 11856",11856.0,5081.0,8468.5,8468.5,13
chr13-g508,chr13,50800000,50900000,0.42194,,,,,,,,13
chr13-g509,chr13,50900000,51000000,0.4356399999999999,,,,,,,,13
chr13-g510,chr13,51000000,51100000,0.4596099999999999,9430083A17Rik,1.0,2990,2990.0,2990.0,2990.0,2990.0,13
chr13-g511,chr13,51100000,51200000,0.45281,"9430083A17Rik, Spin1, Nxnl2",3.0,"2990, 51683, 4163",51683.0,2990.0,19612.0,4163.0,13
chr13-g512,chr13,51200000,51300000,0.46557,Hist1h2al,1.0,2983,2983.0,2983.0,2983.0,2983.0,13
chr13-g513,chr13,51300000,51400000,0.46224,,,,,,,,13
chr13-g514,chr13,51400000,51500000,0.4664,"S1pr3, Shc3",2.0,"14180, 146061",146061.0,14180.0,80120.5,80120.5,13
chr13-g515,chr13,51500000,51600000,0.44929,Shc3,1.0,146061,146061.0,146061.0,146061.0,146061.0,13
chr13-g516,chr13,51600000,51700000,0.46289,"Cks2, Secisbp2",2.0,"5431, 32337",32337.0,5431.0,18884.0,18884.0,13
chr13-g517,chr13,51700000,51800000,0.50387,Sema4d,1.0,92500,92500.0,92500.0,92500.0,92500.0,13
chr13-g518,chr13,51800000,51900000,0.4847499999999999,Gadd45g,1.0,1800,1800.0,1800.0,1800.0,1800.0,13
chr13-g519,chr13,51900000,52000000,0.4941,,,,,,,,13
chr13-g520,chr13,52000000,52100000,0.4860399999999999,4921525O09Rik,1.0,27420,27420.0,27420.0,27420.0,27420.0,13
chr13-g521,chr13,52100000,52200000,0.47246,4921525O09Rik,1.0,27420,27420.0,27420.0,27420.0,27420.0,13
chr13-g522,chr13,52200000,52300000,0.45511,,,,,,,,13
chr13-g523,chr13,52300000,52400000,0.44509,,,,,,,,13
chr13-g524,chr13,52400000,52500000,0.44739,,,,,,,,13
chr13-g525,chr13,52500000,52600000,0.45682,"Diras2, Gm2848, Syk",3.0,"26462, 3346, 65356",65356.0,3346.0,31721.33333333333,26462.0,13
chr13-g526,chr13,52600000,52700000,0.4750299999999999,Syk,1.0,65356,65356.0,65356.0,65356.0,65356.0,13
chr13-g527,chr13,52700000,52800000,0.4684999999999999,BB123696,1.0,27836,27836.0,27836.0,27836.0,27836.0,13
chr13-g528,chr13,52800000,52900000,0.48623,Auh,1.0,94568,94568.0,94568.0,94568.0,94568.0,13
chr13-g529,chr13,52900000,53000000,0.4744,"Auh, Nfil3",2.0,"94568, 13831",94568.0,13831.0,54199.5,54199.5,13
chr13-g530,chr13,53000000,53100000,0.46072,,,,,,,,13
chr13-g531,chr13,53100000,53200000,0.48274,Ror2,1.0,176808,176808.0,176808.0,176808.0,176808.0,13
chr13-g532,chr13,53200000,53300000,0.479,Ror2,1.0,176808,176808.0,176808.0,176808.0,176808.0,13
chr13-g533,chr13,53300000,53400000,0.45856,"Sptlc1, Gm2762",2.0,"44614, 61942",61942.0,44614.0,53278.0,53278.0,13
chr13-g534,chr13,53400000,53500000,0.4618299999999999,"Gm2762, Msx2",2.0,"61942, 5900",61942.0,5900.0,33921.0,33921.0,13
chr13-g535,chr13,53500000,53600000,0.45418,,,,,,,,13
chr13-g536,chr13,53600000,53700000,0.4543199999999999,"4930555G21Rik, 9530014B07Rik",2.0,"1497, 3310",3310.0,1497.0,2403.5,2403.5,13
chr13-g537,chr13,53700000,53800000,0.45269,,,,,,,,13
chr13-g538,chr13,53800000,53900000,0.44577,,,,,,,,13
chr13-g539,chr13,53900000,54000000,0.43457,E130119H09Rik,1.0,3486,3486.0,3486.0,3486.0,3486.0,13
chr13-g540,chr13,54000000,54100000,0.43989,"Sfxn1, Drd1",2.0,"36501, 4475",36501.0,4475.0,20488.0,20488.0,13
chr13-g541,chr13,54100000,54200000,0.46552,"Sfxn1, Hrh2",2.0,"36501, 30304",36501.0,30304.0,33402.5,33402.5,13
chr13-g542,chr13,54200000,54300000,0.47962,Hrh2,1.0,30304,30304.0,30304.0,30304.0,30304.0,13
chr13-g543,chr13,54300000,54400000,0.46401,Cplx2,1.0,10242,10242.0,10242.0,10242.0,10242.0,13
chr13-g544,chr13,54400000,54500000,0.45946,Thoc3,1.0,10004,10004.0,10004.0,10004.0,10004.0,13
chr13-g545,chr13,54500000,54600000,0.4538,"Simc1, 4833439L19Rik, Higd2a, Arl10, Mir1271, Nop16, Cltb",7.0,"47486, 14165, 917, 6116, 83, 5884, 18988",47486.0,83.0,13377.0,6116.0,13
chr13-g546,chr13,54600000,54700000,0.47053,"Cltb, Faf2, Rnf44",3.0,"18988, 42280, 14562",42280.0,14562.0,25276.666666666668,18988.0,13
chr13-g547,chr13,54700000,54800000,0.51309,"Cdhr2, Gprin1, Sncb, Tspan17, Eif4e1b",5.0,"35200, 13204, 7736, 7371, 4461",35200.0,4461.0,13594.4,7736.0,13
chr13-g548,chr13,54800000,54900000,0.49427,,,,,,,,13
chr13-g549,chr13,54900000,55000000,0.51591,Unc5a,1.0,56608,56608.0,56608.0,56608.0,56608.0,13
chr13-g550,chr13,55000000,55100000,0.4344,"Unc5a, Hk3, Uimc1",3.0,"56608, 15401, 72421",72421.0,15401.0,48143.333333333336,56608.0,13
chr13-g551,chr13,55100000,55200000,0.47158,"Uimc1, Zfp346, Fgfr4",3.0,"72421, 29763, 15942",72421.0,15942.0,39375.333333333336,29763.0,13
chr13-g552,chr13,55200000,55300000,0.41358,Nsd1,1.0,108544,108544.0,108544.0,108544.0,108544.0,13
chr13-g553,chr13,55300000,55400000,0.4855,"Nsd1, Prelid1, Rab24, Mxd3, Lman2, Rgs14, Slc34a1",7.0,"108544, 3218, 2758, 4562, 18951, 14956, 15048",108544.0,2758.0,24005.28571428572,14956.0,13
chr13-g554,chr13,55400000,55500000,0.51689,"Slc34a1, Pfn3, F12, Grk6, Mir6943, Prr7, Dbn1, Mir6944",8.0,"15048, 545, 8847, 14247, 66, 8889, 14649, 96",15048.0,66.0,7798.375,8868.0,13
chr13-g555,chr13,55500000,55600000,0.48919,"Mir6945, Pdlim7, Dok3, Ddx41, Fam193b, B4galt7, Tmed9",7.0,"68, 6674, 5304, 6249, 31805, 10548, 4560",31805.0,68.0,9315.42857142857,6249.0,13
chr13-g556,chr13,55600000,55700000,0.46016,"B4galt7, Caml, Ddx46, B230219D22Rik",4.0,"10548, 9412, 46269, 10377",46269.0,9412.0,19151.5,10462.5,13
chr13-g557,chr13,55700000,55800000,0.45926,"B230219D22Rik, Txndc15, Pcbd2, Catsper3",4.0,"10377, 11579, 49463, 24422",49463.0,10377.0,23960.25,18000.5,13
chr13-g558,chr13,55800000,55900000,0.5047699999999999,"Catsper3, Pitx1",2.0,"24422, 6372",24422.0,6372.0,15397.0,15397.0,13
chr13-g559,chr13,55900000,56000000,0.48476,,,,,,,,13
chr13-g560,chr13,56000000,56100000,0.48096,Macroh2a1,1.0,61929,61929.0,61929.0,61929.0,61929.0,13
chr13-g561,chr13,56100000,56200000,0.4899199999999999,"Macroh2a1, Tifab",2.0,"61929, 5183",61929.0,5183.0,33556.0,33556.0,13
chr13-g562,chr13,56200000,56300000,0.48598,"4930550C17Rik, Neurog1, Cxcl14",3.0,"21717, 1697, 7909",21717.0,1697.0,10441.0,7909.0,13
chr13-g563,chr13,56300000,56400000,0.48484,Gm10782,1.0,5958,5958.0,5958.0,5958.0,5958.0,13
chr13-g564,chr13,56400000,56500000,0.47805,"Slc25a48, Il9",2.0,"34009, 2981",34009.0,2981.0,18495.0,18495.0,13
chr13-g565,chr13,56500000,56600000,0.4560499999999999,"Fbxl21, Lect2",2.0,"15427, 6079",15427.0,6079.0,10753.0,10753.0,13
chr13-g566,chr13,56600000,56700000,0.48697,Tgfbi,1.0,29774,29774.0,29774.0,29774.0,29774.0,13
chr13-g567,chr13,56700000,56800000,0.47694,"Smad5, Trpc7",2.0,"38711, 122692",122692.0,38711.0,80701.5,80701.5,13
chr13-g568,chr13,56800000,56900000,0.46506,Trpc7,1.0,122692,122692.0,122692.0,122692.0,122692.0,13
chr13-g569,chr13,56900000,57000000,0.4424,,,,,,,,13
chr13-g570,chr13,57000000,57100000,0.44905,,,,,,,,13
chr13-g571,chr13,57100000,57200000,0.44396,,,,,,,,13
chr13-g572,chr13,57200000,57300000,0.44656,,,,,,,,13
chr13-g573,chr13,57300000,57400000,0.44307,,,,,,,,13
chr13-g574,chr13,57400000,57500000,0.44869,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13
chr13-g575,chr13,57500000,57600000,0.46828,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13
chr13-g576,chr13,57600000,57700000,0.45727,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13
chr13-g577,chr13,57700000,57800000,0.47055,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13
chr13-g578,chr13,57800000,57900000,0.45288,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13
chr13-g579,chr13,57900000,58000000,0.4718299999999999,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13
chr13-g580,chr13,58000000,58100000,0.48149,"Mir874, Klhl3",2.0,"76, 113421",113421.0,76.0,56748.5,56748.5,13
chr13-g581,chr13,58100000,58200000,0.45869,"Klhl3, 1700066J03Rik, Hnrnpa0, Idnk, Ubqln1",5.0,"113421, 2027, 2678, 7045, 39498",113421.0,2027.0,32933.8,7045.0,13
