100kb name,genes,overlap_pct,gene,chrom_id,100kb bin
chr17-g107,"['Pacrg', 'Pacrg', 'Pacrg', 'Pacrg']","[1.0, 1.0, 1.0, 1.0]",Pacrg,17,107
chr17-g108,"['Pacrg', 'Pacrg', 'Prkn', 'Prkn', 'Prkn']","[1.0, 0.60764, 0.38568, 1.0, 1.0]","Pacrg,Prkn",17,108
chr17-g109,"['Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0]",Prkn,17,109
chr17-g110,"['Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0]",Prkn,17,110
chr17-g111,"['Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0]",Prkn,17,111
chr17-g112,"['Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0]",Prkn,17,112
chr17-g113,"['Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0]",Prkn,17,113
chr17-g114,"['Prkn', 'Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 1.0, 1.0]",Prkn,17,114
chr17-g115,"['Prkn', 'Prkn', 'Prkn']","[1.0, 1.0, 0.28944]",Prkn,17,115
chr17-g300,"['Zfand3', 'Zfand3', 'Zfand3', 'Zfand3']","[0.79848, 1.0, 1.0, 1.0]",Zfand3,17,300
chr17-g301,"['Zfand3', 'Zfand3', 'Zfand3', 'Zfand3']","[1.0, 1.0, 1.0, 1.0]",Zfand3,17,301
chr17-g302,"['Zfand3', 'Btbd9', 'Btbd9', 'Btbd9', 'Btbd9']","[0.43292, 0.37908, 1.0, 1.0, 1.0]",Btbd9,17,302
chr17-g303,"['Btbd9', 'Btbd9', 'Btbd9', 'Btbd9']","[1.0, 1.0, 1.0, 1.0]",Btbd9,17,303
chr17-g304,"['Btbd9', 'Btbd9', 'Btbd9', 'Btbd9']","[1.0, 1.0, 1.0, 1.0]",Btbd9,17,304
chr17-g305,"['Btbd9', 'Btbd9', 'Btbd9', 'Btbd9']","[1.0, 1.0, 1.0, 0.05148]",Btbd9,17,305
chr17-g306,"['Dnah8', 'Dnah8', 'Dnah8']","[0.9226, 1.0, 1.0]",Dnah8,17,306
chr17-g307,"['Dnah8', 'Dnah8', 'Dnah8', 'Dnah8']","[1.0, 1.0, 1.0, 1.0]",Dnah8,17,307
chr17-g308,"['Dnah8', 'Dnah8', 'Dnah8', 'Dnah8']","[1.0, 1.0, 1.0, 0.01056]",Dnah8,17,308
chr17-g438,"['Rcan2', 'Rcan2', 'Rcan2', 'Rcan2']","[0.926, 1.0, 1.0, 1.0]",Rcan2,17,438
chr17-g439,"['Rcan2', 'Rcan2', 'Rcan2', 'Rcan2']","[1.0, 1.0, 1.0, 1.0]",Rcan2,17,439
chr17-g440,"['Rcan2', 'Rcan2']","[1.0, 0.58064]",Rcan2,17,440
chr17-g446,"['Runx2', 'Runx2', 'Runx2', 'Runx2']","[0.84048, 1.0, 1.0, 1.0]",Runx2,17,446
chr17-g447,"['Runx2', 'Runx2', 'Runx2', 'Runx2', 'Supt3']","[1.0, 1.0, 1.0, 1.0, 0.9134]",Runx2,17,447
chr17-g448,"['Runx2', 'Supt3', 'Supt3', 'Supt3', 'Supt3']","[0.59188, 1.0, 1.0, 1.0, 1.0]",Supt3,17,448
chr17-g449,"['Supt3', 'Supt3', 'Supt3', 'Supt3']","[1.0, 1.0, 1.0, 1.0]",Supt3,17,449
chr17-g450,"['Supt3', 'Supt3', 'Supt3', 'Supt3']","[1.0, 1.0, 1.0, 1.0]",Supt3,17,450
chr17-g451,['Supt3'],[0.7716],Supt3,17,451
chr17-g471,"['Trerf1', 'Trerf1', 'Trerf1']","[0.36236, 1.0, 1.0]",Trerf1,17,471
chr17-g472,"['Trerf1', 'Trerf1', 'Trerf1', 'Trerf1']","[1.0, 1.0, 1.0, 1.0]",Trerf1,17,472
chr17-g473,"['Trerf1', 'Trerf1', 'Trerf1']","[1.0, 1.0, 0.493]",Trerf1,17,473
chr17-g496,"['Kif6', 'Kif6', 'Kif6', 'Kif6']","[0.39316, 1.0, 1.0, 1.0]",Kif6,17,496
chr17-g497,"['Kif6', 'Kif6', 'Kif6', 'Kif6']","[1.0, 1.0, 1.0, 1.0]",Kif6,17,497
chr17-g498,"['Kif6', 'Kif6', 'Kif6', 'Kif6']","[1.0, 1.0, 1.0, 1.0]",Kif6,17,498
chr17-g499,['Kif6'],[0.39388],Kif6,17,499
chr17-g507,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[0.67496, 1.0, 1.0]",Tbc1d5,17,507
chr17-g508,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[1.0, 1.0, 1.0, 1.0]",Tbc1d5,17,508
chr17-g509,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[1.0, 1.0, 1.0, 1.0]",Tbc1d5,17,509
chr17-g510,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[1.0, 1.0, 1.0, 1.0]",Tbc1d5,17,510
chr17-g511,"['Tbc1d5', 'Tbc1d5', 'Tbc1d5', 'Tbc1d5']","[1.0, 1.0, 1.0, 0.17408]",Tbc1d5,17,511
chr17-g512,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052, 0.88052]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,512
chr17-g513,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,513
chr17-g514,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,514
chr17-g515,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10', 'Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,515
chr17-g516,"['Mir669a-8', 'Mir669a-9', 'Mir669a-12', 'Mir669p-2', 'Mir669a-6', 'Mir669a-7', 'Mir669a-5', 'Mir669a-4', 'Mir669a-11', 'Mir669p-1', 'Mir669a-10']","[0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212, 0.52212]","Mir669a-10,Mir669a-11,Mir669a-12,Mir669a-4,Mir669a-5,Mir669a-6,Mir669a-7,Mir669a-8,Mir669a-9,Mir669p-1,Mir669p-2",17,516
chr17-g526,"['Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8']","[0.89168, 1.0, 1.0, 1.0]",Kcnh8,17,526
chr17-g527,"['Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8']","[1.0, 1.0, 1.0, 1.0]",Kcnh8,17,527
chr17-g528,"['Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8']","[1.0, 1.0, 1.0, 1.0]",Kcnh8,17,528
chr17-g529,"['Kcnh8', 'Kcnh8', 'Kcnh8', 'Kcnh8']","[1.0, 1.0, 1.0, 0.16776]",Kcnh8,17,529
chr17-g577,"['Cntnap5c', 'Cntnap5c']","[0.2316, 1.0]",Cntnap5c,17,577
chr17-g578,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,578
chr17-g579,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,579
chr17-g580,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,580
chr17-g581,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,581
chr17-g582,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,582
chr17-g583,"['Cntnap5c', 'Cntnap5c', 'Cntnap5c', 'Cntnap5c']","[1.0, 1.0, 1.0, 1.0]",Cntnap5c,17,583
chr17-g584,['Cntnap5c'],[0.46524],Cntnap5c,17,584
chr17-g626,"['Efna5', 'Efna5', 'Efna5', 'Efna5']","[0.88176, 1.0, 1.0, 1.0]",Efna5,17,626
chr17-g627,"['Efna5', 'Efna5', 'Efna5', 'Efna5']","[1.0, 1.0, 1.0, 1.0]",Efna5,17,627
chr17-g628,"['Efna5', 'Efna5', 'Efna5', 'Efna5']","[1.0, 1.0, 1.0, 0.25268]",Efna5,17,628
chr17-g630,"['Fbxl17', 'Fbxl17', 'Fbxl17']","[0.16196, 1.0, 1.0]",Fbxl17,17,630
chr17-g631,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[1.0, 1.0, 1.0, 1.0]",Fbxl17,17,631
chr17-g632,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[1.0, 1.0, 1.0, 1.0]",Fbxl17,17,632
chr17-g633,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[1.0, 1.0, 1.0, 1.0]",Fbxl17,17,633
chr17-g634,"['Fbxl17', 'Fbxl17', 'Fbxl17', 'Fbxl17']","[1.0, 1.0, 1.0, 1.0]",Fbxl17,17,634
chr17-g635,['Fbxl17'],[0.0232],Fbxl17,17,635
chr17-g638,"['Fer', 'Fer']","[0.4408, 1.0]",Fer,17,638
chr17-g639,"['Fer', 'Fer', 'Fer', 'Fer']","[1.0, 1.0, 1.0, 1.0]",Fer,17,639
chr17-g640,"['Fer', 'Fer', 'Fer', 'Fer']","[1.0, 1.0, 1.0, 1.0]",Fer,17,640
chr17-g641,"['Fer', 'Fer']","[1.0, 0.57984]",Fer,17,641
chr17-g652,"['Tmem232', 'Tmem232']","[0.75984, 1.0]",Tmem232,17,652
chr17-g653,"['Tmem232', 'Tmem232', 'Tmem232', 'Tmem232']","[1.0, 1.0, 1.0, 1.0]",Tmem232,17,653
chr17-g654,"['Tmem232', 'Tmem232', 'Tmem232', 'Tmem232']","[1.0, 1.0, 1.0, 1.0]",Tmem232,17,654
chr17-g655,"['Tmem232', 'Tmem232']","[1.0, 0.63128]",Tmem232,17,655
chr17-g666,"['Ptprm', 'Ptprm']","[0.32612, 1.0]",Ptprm,17,666
chr17-g667,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0]",Ptprm,17,667
chr17-g668,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0]",Ptprm,17,668
chr17-g669,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0]",Ptprm,17,669
chr17-g670,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0]",Ptprm,17,670
chr17-g671,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0]",Ptprm,17,671
chr17-g672,"['Ptprm', 'Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 1.0, 1.0]",Ptprm,17,672
chr17-g673,"['Ptprm', 'Ptprm', 'Ptprm']","[1.0, 1.0, 0.17964]",Ptprm,17,673
chr17-g682,"['L3mbtl4', 'L3mbtl4']","[0.04816, 1.0]",L3mbtl4,17,682
chr17-g683,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 1.0]",L3mbtl4,17,683
chr17-g684,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 1.0]",L3mbtl4,17,684
chr17-g685,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 1.0]",L3mbtl4,17,685
chr17-g686,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 1.0]",L3mbtl4,17,686
chr17-g687,"['L3mbtl4', 'L3mbtl4', 'L3mbtl4', 'L3mbtl4']","[1.0, 1.0, 1.0, 0.20344]",L3mbtl4,17,687
chr17-g690,['Epb41l3'],[0.97296],Epb41l3,17,690
chr17-g691,"['Epb41l3', 'Epb41l3', 'Epb41l3', 'Epb41l3']","[1.0, 1.0, 1.0, 1.0]",Epb41l3,17,691
chr17-g692,"['Epb41l3', 'Epb41l3', 'Epb41l3', 'Epb41l3']","[1.0, 1.0, 1.0, 0.59948]",Epb41l3,17,692
chr17-g699,"['Dlgap1', 'Dlgap1']","[0.23712, 1.0]",Dlgap1,17,699
chr17-g700,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,700
chr17-g701,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,701
chr17-g702,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,702
chr17-g703,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,703
chr17-g704,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,704
chr17-g705,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,705
chr17-g706,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,706
chr17-g707,"['Dlgap1', 'Dlgap1', 'Dlgap1', 'Dlgap1']","[1.0, 1.0, 1.0, 1.0]",Dlgap1,17,707
chr17-g708,['Dlgap1'],[0.85652],Dlgap1,17,708
chr17-g718,"['Alk', 'Alk']","[0.24052, 1.0]",Alk,17,718
chr17-g719,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,719
chr17-g720,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,720
chr17-g721,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,721
chr17-g722,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,722
chr17-g723,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,723
chr17-g724,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,724
chr17-g725,"['Alk', 'Alk', 'Alk', 'Alk']","[1.0, 1.0, 1.0, 1.0]",Alk,17,725
chr17-g726,['Alk'],[0.17228],Alk,17,726
chr17-g734,['Galnt14'],[0.25],Galnt14,17,734
chr17-g735,"['Galnt14', 'Galnt14', 'Galnt14', 'Galnt14']","[1.0, 1.0, 1.0, 1.0]",Galnt14,17,735
chr17-g736,"['Galnt14', 'Galnt14', 'Galnt14', 'Galnt14']","[1.0, 1.0, 1.0, 1.0]",Galnt14,17,736
chr17-g737,['Galnt14'],[0.41804],Galnt14,17,737
chr17-g750,"['Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1']","[0.77888, 1.0, 1.0, 1.0]",Ltbp1,17,750
chr17-g751,"['Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1']","[1.0, 1.0, 1.0, 1.0]",Ltbp1,17,751
chr17-g752,"['Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1']","[1.0, 1.0, 1.0, 1.0]",Ltbp1,17,752
chr17-g753,"['Ltbp1', 'Ltbp1', 'Ltbp1', 'Ltbp1']","[1.0, 1.0, 1.0, 0.70048]",Ltbp1,17,753
chr17-g813,"['Slc8a1', 'Slc8a1']","[0.07584, 1.0]",Slc8a1,17,813
chr17-g814,"['Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1']","[1.0, 1.0, 1.0, 1.0]",Slc8a1,17,814
chr17-g815,"['Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1']","[1.0, 1.0, 1.0, 1.0]",Slc8a1,17,815
chr17-g816,"['Slc8a1', 'Slc8a1', 'Slc8a1', 'Slc8a1']","[1.0, 1.0, 1.0, 1.0]",Slc8a1,17,816
chr17-g817,"['Slc8a1', 'Slc8a1']","[1.0, 0.53548]",Slc8a1,17,817
chr17-g841,['Thada'],[0.3978],Thada,17,841
chr17-g842,"['Thada', 'Thada', 'Thada', 'Thada']","[1.0, 1.0, 1.0, 1.0]",Thada,17,842
chr17-g843,"['Thada', 'Thada', 'Thada', 'Thada']","[1.0, 1.0, 1.0, 1.0]",Thada,17,843
chr17-g844,"['Thada', 'Thada', 'Thada']","[1.0, 1.0, 0.64832]",Thada,17,844
chr17-g861,"['Prkce', 'Prkce']","[0.28864, 1.0]",Prkce,17,861
chr17-g862,"['Prkce', 'Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 1.0, 1.0]",Prkce,17,862
chr17-g863,"['Prkce', 'Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 1.0, 1.0]",Prkce,17,863
chr17-g864,"['Prkce', 'Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 1.0, 1.0]",Prkce,17,864
chr17-g865,"['Prkce', 'Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 1.0, 1.0]",Prkce,17,865
chr17-g866,"['Prkce', 'Prkce', 'Prkce']","[1.0, 1.0, 0.31676]",Prkce,17,866
chr17-g889,['Fshr'],[0.60196],Fshr,17,889
chr17-g890,"['Fshr', 'Fshr', 'Fshr', 'Fshr']","[1.0, 1.0, 1.0, 1.0]",Fshr,17,890
chr17-g891,"['Fshr', 'Fshr', 'Fshr', 'Fshr']","[1.0, 1.0, 1.0, 1.0]",Fshr,17,891
chr17-g892,['Fshr'],[0.027],Fshr,17,892
chr17-g900,"['Nrxn1', 'Nrxn1', 'Nrxn1']","[0.65428, 1.0, 1.0]",Nrxn1,17,900
chr17-g901,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,901
chr17-g902,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,902
chr17-g903,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,903
chr17-g904,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,904
chr17-g905,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,905
chr17-g906,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,906
chr17-g907,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,907
chr17-g908,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,908
chr17-g909,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 1.0]",Nrxn1,17,909
chr17-g910,"['Nrxn1', 'Nrxn1', 'Nrxn1', 'Nrxn1']","[1.0, 1.0, 1.0, 0.71208]",Nrxn1,17,910
chr18-g70,['Armc4'],[0.47072],Armc4,18,70
chr18-g71,"['Armc4', 'Armc4', 'Armc4', 'Armc4']","[1.0, 1.0, 1.0, 1.0]",Armc4,18,71
chr18-g72,"['Armc4', 'Armc4', 'Armc4', 'Armc4']","[1.0, 1.0, 1.0, 0.91744]",Armc4,18,72
chr18-g73,['Mpp7'],[0.81408],Mpp7,18,73
chr18-g74,"['Mpp7', 'Mpp7', 'Mpp7', 'Mpp7']","[1.0, 1.0, 1.0, 1.0]",Mpp7,18,74
chr18-g75,"['Mpp7', 'Mpp7', 'Mpp7', 'Mpp7']","[1.0, 1.0, 1.0, 1.0]",Mpp7,18,75
chr18-g76,"['Mpp7', 'Mpp7']","[1.0, 0.07452]",Mpp7,18,76
chr18-g103,"['Greb1l', 'Greb1l', 'Greb1l']","[0.99288, 1.0, 1.0]",Greb1l,18,103
chr18-g104,"['Greb1l', 'Greb1l', 'Greb1l', 'Greb1l']","[1.0, 1.0, 1.0, 1.0]",Greb1l,18,104
chr18-g105,"['Greb1l', 'Greb1l', 'Greb1l']","[1.0, 1.0, 0.51764]",Greb1l,18,105
chr18-g123,"['Lama3', 'Lama3', 'Lama3']","[0.64268, 1.0, 1.0]",Lama3,18,123
chr18-g124,"['Lama3', 'Lama3', 'Lama3', 'Lama3']","[1.0, 1.0, 1.0, 1.0]",Lama3,18,124
chr18-g125,"['Lama3', 'Lama3', 'Lama3', 'Lama3']","[1.0, 1.0, 1.0, 0.32048]",Lama3,18,125
chr18-g136,['Zfp521'],[0.51948],Zfp521,18,136
chr18-g137,"['Zfp521', 'Zfp521', 'Zfp521', 'Zfp521']","[1.0, 1.0, 1.0, 1.0]",Zfp521,18,137
chr18-g138,"['Zfp521', 'Zfp521', 'Zfp521', 'Zfp521']","[1.0, 1.0, 1.0, 1.0]",Zfp521,18,138
chr18-g139,"['Zfp521', 'Zfp521', 'Zfp521']","[1.0, 1.0, 0.90932]",Zfp521,18,139
chr18-g154,"['Chst9', 'Chst9']","[0.9232, 1.0]",Chst9,18,154
chr18-g155,"['Chst9', 'Chst9', 'Chst9', 'Chst9']","[1.0, 1.0, 1.0, 1.0]",Chst9,18,155
chr18-g156,"['Chst9', 'Chst9', 'Chst9', 'Chst9']","[1.0, 1.0, 1.0, 1.0]",Chst9,18,156
chr18-g157,"['Chst9', 'Chst9', 'Chst9']","[1.0, 1.0, 0.40628]",Chst9,18,157
chr18-g165,['Cdh2'],[0.44496],Cdh2,18,165
chr18-g166,"['Cdh2', 'Cdh2', 'Cdh2', 'Cdh2']","[1.0, 1.0, 1.0, 1.0]",Cdh2,18,166
chr18-g167,"['Cdh2', 'Cdh2', 'Cdh2', 'Cdh2']","[1.0, 1.0, 1.0, 1.0]",Cdh2,18,167
chr18-g168,['Cdh2'],[0.36984],Cdh2,18,168
chr18-g218,"['Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178']","[0.56416, 1.0, 1.0, 1.0]",Ccdc178,18,218
chr18-g219,"['Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178']","[1.0, 1.0, 1.0, 1.0]",Ccdc178,18,219
chr18-g220,"['Ccdc178', 'Ccdc178', 'Ccdc178', 'Ccdc178']","[1.0, 1.0, 1.0, 1.0]",Ccdc178,18,220
chr18-g221,"['Ccdc178', 'Ccdc178', 'Ccdc178']","[1.0, 1.0, 0.85584]",Ccdc178,18,221
chr18-g226,['Nol4'],[0.27384],Nol4,18,226
chr18-g227,"['Nol4', 'Nol4', 'Nol4', 'Nol4']","[1.0, 1.0, 1.0, 1.0]",Nol4,18,227
