200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass
chrX-g53,chrX,10600000,10800000,0.39985,Mid1ip1,1.0,2338,2338.0,2338.0,2338.0,2338.0,20,0,0,0,0
chrX-g54,chrX,10800000,11000000,0.409495,,,,,,,,20,0,0,0,0
chrX-g55,chrX,11000000,11200000,0.415315,,,,,,,,20,0,0,0,0
chrX-g56,chrX,11200000,11400000,0.4416599999999999,"H2al1c, H2al1f, H2al1d, H2al1a, H2al1i, H2al1g, H2al1h, H2al1b, H2al1e, H2al1j",10.0,"318, 318, 318, 501, 318, 509, 442, 490, 494, 330",509.0,318.0,403.8,386.0,20,0,0,0,0
chrX-g57,chrX,11400000,11600000,0.460905,,,,,,,,20,0,0,1,0
chrX-g58,chrX,11600000,11800000,0.45352,,,,,,,,20,0,0,0,0
chrX-g59,chrX,11800000,12000000,0.47739,,,,,,,,20,0,0,0,0
chrX-g60,chrX,12000000,12200000,0.4924099999999999,Bcor,1.0,123618,123618.0,123618.0,123618.0,123618.0,20,0,0,0,0
chrX-g61,chrX,12200000,12400000,0.45755,Gm14635,1.0,15218,15218.0,15218.0,15218.0,15218.0,20,0,0,0,0
chrX-g62,chrX,12400000,12600000,0.45593,Atp6ap2,1.0,29293,29293.0,29293.0,29293.0,29293.0,20,0,0,0,0
chrX-g63,chrX,12600000,12800000,0.4114049999999999,"Atp6ap2, Gm4984, 1810030O07Rik, Med14, Gm14634",5.0,"29293, 573, 18759, 82230, 59215",82230.0,573.0,38014.0,29293.0,20,0,0,0,0
chrX-g64,chrX,12800000,13000000,0.43717,"Gm14634, AA414768, 4930500G05Rik",3.0,"59215, 1669, 18034",59215.0,1669.0,26306.0,18034.0,20,0,0,0,0
chrX-g65,chrX,13000000,13200000,0.392925,"5730405O15Rik, Usp9x",2.0,"3281, 101830",101830.0,3281.0,52555.5,52555.5,20,0,0,0,0
chrX-g66,chrX,13200000,13400000,0.442505,"2010308F09Rik, Ddx3x",2.0,"13093, 12962",13093.0,12962.0,13027.5,13027.5,20,0,0,0,0
chrX-g67,chrX,13400000,13600000,0.42127,"Nyx, Cask",2.0,"28232, 329476",329476.0,28232.0,178854.0,178854.0,20,0,0,0,0
chrX-g68,chrX,13600000,13800000,0.3774,"Cask, Gpr34, Gpr82, Mir3473a",4.0,"329476, 8090, 6071, 138781",329476.0,6071.0,120604.5,73435.5,20,0,0,0,0
chrX-g69,chrX,13800000,14000000,0.3934,"Cask, Mir3473a",2.0,"329476, 138781",329476.0,138781.0,234128.5,234128.5,20,0,0,0,0
chrX-g70,chrX,14000000,14200000,0.39618,,,,,,,,20,0,0,0,0
chrX-g71,chrX,14200000,14400000,0.383365,H2al1n,1.0,510,510.0,510.0,510.0,510.0,20,0,0,0,0
chrX-g72,chrX,14400000,14600000,0.39299,,,,,,,,20,0,0,0,0
chrX-g73,chrX,14600000,14800000,0.381125,,,,,,,,20,0,0,0,0
chrX-g74,chrX,14800000,15000000,0.383475,,,,,,,,20,0,0,0,0
chrX-g75,chrX,15000000,15200000,0.3823049999999999,Ppp1r2-ps9,1.0,904,904.0,904.0,904.0,904.0,20,0,0,0,0
chrX-g76,chrX,15200000,15400000,0.3803149999999999,,,,,,,,20,0,0,0,0
chrX-g77,chrX,15400000,15600000,0.3866699999999999,,,,,,,,20,0,0,0,0
chrX-g78,chrX,15600000,15800000,0.379225,,,,,,,,20,0,0,0,0
chrX-g79,chrX,15800000,16000000,0.385505,,,,,,,,20,0,0,0,0
chrX-g80,chrX,16000000,16200000,0.377965,,,,,,,,20,0,0,0,0
chrX-g81,chrX,16200000,16400000,0.38981,,,,,,,,20,0,0,0,0
chrX-g82,chrX,16400000,16600000,0.395295,Cypt1,1.0,823,823.0,823.0,823.0,823.0,20,0,0,0,0
chrX-g83,chrX,16600000,16800000,0.382175,"Maoa, Maob",2.0,"68115, 108086",108086.0,68115.0,88100.5,88100.5,20,0,0,0,0
chrX-g84,chrX,16800000,17000000,0.39016,"Maob, Ndp",2.0,"108086, 26254",108086.0,26254.0,67170.0,67170.0,20,0,0,0,0
chrX-g85,chrX,17000000,17200000,0.385815,Efhc2,1.0,187893,187893.0,187893.0,187893.0,187893.0,20,0,0,0,0
chrX-g86,chrX,17200000,17400000,0.383765,Efhc2,1.0,187893,187893.0,187893.0,187893.0,187893.0,20,0,0,0,0
chrX-g87,chrX,17400000,17600000,0.399655,Fundc1,1.0,16726,16726.0,16726.0,16726.0,16726.0,20,0,0,0,0
chrX-g88,chrX,17600000,17800000,0.400745,,,,,,,,20,0,0,0,0
chrX-g89,chrX,17800000,18000000,0.41251,,,,,,,,20,0,0,0,0
chrX-g90,chrX,18000000,18200000,0.38946,"Dusp21, Kdm6a",2.0,"823, 117362",117362.0,823.0,59092.5,59092.5,20,0,0,0,0
chrX-g91,chrX,18200000,18400000,0.38264,Kdm6a,1.0,117362,117362.0,117362.0,117362.0,117362.0,20,0,0,0,0
chrX-g92,chrX,18400000,18600000,0.404595,Dipk2b,1.0,42971,42971.0,42971.0,42971.0,42971.0,20,0,0,0,0
chrX-g93,chrX,18600000,18800000,0.38855,,,,,,,,20,0,0,0,0
chrX-g94,chrX,18800000,19000000,0.38131,,,,,,,,20,0,0,0,0
chrX-g95,chrX,19000000,19200000,0.3835699999999999,"Mir222, Mir221",2.0,"79, 95",95.0,79.0,87.0,87.0,20,0,0,0,0
chrX-g96,chrX,19200000,19400000,0.38669,,,,,,,,20,0,0,0,0
chrX-g97,chrX,19400000,19600000,0.38977,Tex13c3,1.0,1900,1900.0,1900.0,1900.0,1900.0,20,0,0,0,0
chrX-g98,chrX,19600000,19800000,0.3949499999999999,,,,,,,,20,0,0,0,0
chrX-g99,chrX,19800000,20000000,0.40017,,,,,,,,20,0,0,0,0
chrX-g100,chrX,20000000,20200000,0.39844,"Chst7, Slc9a7",2.0,"37951, 192977",192977.0,37951.0,115464.0,115464.0,20,0,0,0,0
chrX-g101,chrX,20200000,20400000,0.3995,"Slc9a7, Rp2",2.0,"192977, 36378",192977.0,36378.0,114677.5,114677.5,20,0,0,0,0
chrX-g102,chrX,20400000,20600000,0.3955999999999999,"Rp2, Jade3, Rgn",3.0,"36378, 94252, 12270",94252.0,12270.0,47633.333333333336,36378.0,20,0,0,0,0
chrX-g103,chrX,20600000,20800000,0.442845,"Rbm10, Ndufb11, Uba1, Cdk16, Usp11",5.0,"33387, 2294, 24878, 11926, 16631",33387.0,2294.0,17823.2,16631.0,20,0,0,0,0
chrX-g105,chrX,21000000,21200000,0.401655,"Zfp182, Spaca5, Zfp300, Ssxa1",4.0,"35855, 9472, 10080, 3675",35855.0,3675.0,14770.5,9776.0,20,0,0,0,0
chrX-g106,chrX,21200000,21400000,0.413945,"4930453H23Rik, Gm6938, Gm5124",3.0,"15086, 22518, 3760",22518.0,3760.0,13788.0,15086.0,20,0,0,0,0
chrX-g107,chrX,21400000,21600000,0.385935,Agtr2,1.0,4210,4210.0,4210.0,4210.0,4210.0,20,0,0,0,0
chrX-g108,chrX,21600000,21800000,0.37654,"Slc6a14, Gm28269",2.0,"27458, 1678",27458.0,1678.0,14568.0,14568.0,20,0,0,0,0
chrX-g109,chrX,21800000,22000000,0.38503,,,,,,,,20,0,0,0,0
chrX-g110,chrX,22000000,22200000,0.383535,,,,,,,,20,0,0,0,0
chrX-g111,chrX,22200000,22400000,0.3740999999999999,,,,,,,,20,0,0,0,0
chrX-g112,chrX,22400000,22600000,0.383225,Ppp1r2-ps7,1.0,1948,1948.0,1948.0,1948.0,1948.0,20,0,0,0,0
chrX-g113,chrX,22600000,22800000,0.3813199999999999,,,,,,,,20,0,0,0,0
chrX-g114,chrX,22800000,23000000,0.388095,,,,,,,,20,0,0,0,0
chrX-g115,chrX,23000000,23200000,0.383775,,,,,,,,20,0,0,0,0
chrX-g116,chrX,23200000,23400000,0.3713999999999999,Klhl13,1.0,145812,145812.0,145812.0,145812.0,145812.0,20,0,0,0,0
chrX-g117,chrX,23400000,23600000,0.38969,,,,,,,,20,0,0,0,0
chrX-g118,chrX,23600000,23800000,0.37633,Wdr44,1.0,112951,112951.0,112951.0,112951.0,112951.0,20,0,0,0,0
chrX-g119,chrX,23800000,24000000,0.39958,"Wdr44, Gm4907",2.0,"112951, 14788",112951.0,14788.0,63869.5,63869.5,20,0,0,0,0
chrX-g120,chrX,24000000,24200000,0.4003999999999999,,,,,,,,20,0,0,0,0
chrX-g178,chrX,35600000,35800000,0.402225,,,,,,,,20,0,0,0,0
chrX-g179,chrX,35800000,36000000,0.408195,Dock11,1.0,187731,187731.0,187731.0,187731.0,187731.0,20,0,0,1,0
chrX-g180,chrX,36000000,36200000,0.396325,"Dock11, Il13ra1, Zcchc12",3.0,"187731, 59154, 3261",187731.0,3261.0,83382.0,59154.0,20,0,0,1,0
chrX-g181,chrX,36200000,36400000,0.41228,Lonrf3,1.0,38448,38448.0,38448.0,38448.0,38448.0,20,0,0,0,0
chrX-g182,chrX,36400000,36600000,0.4196249999999999,"Gm6268, Gm14569, Pgrmc1",3.0,"1178, 70255, 7887",70255.0,1178.0,26440.0,7887.0,20,0,0,0,0
chrX-g183,chrX,36600000,36800000,0.41652,"Pgrmc1, Akap17b, Slc25a43, Slc25a5",4.0,"7887, 37232, 33676, 3212",37232.0,3212.0,20501.75,20781.5,20,0,0,0,0
chrX-g184,chrX,36800000,37000000,0.43132,"Mdrl, C330007P06Rik, Ube2a, Nkrf, Gm15008, Sept6",6.0,"2433, 15703, 9926, 17475, 1152, 76252",76252.0,1152.0,20490.166666666668,12814.5,20,0,0,0,0
chrX-g185,chrX,37000000,37200000,0.43888,"Sowahd, Rpl39, Snora69, Upf3b, Nkap, Akap14, Rnf113a1, Ndufa1",8.0,"1574, 2705, 122, 18645, 23984, 18145, 1244, 3650",23984.0,122.0,8758.625,3177.5,20,0,0,0,0
chrX-g187,chrX,37400000,37600000,0.415165,"Rhox2b, Rhox4b, Rhox2c, Rhox3c, Rhox4c, Rhox2d, Rhox4d, Rhox2e, Rhox2f, Rhox4e, Rhox3f",11.0,"4702, 4785, 4717, 4094, 4788, 4306, 4641, 11342, 4739, 4871, 4145",11342.0,4094.0,5193.636363636364,4717.0,20,1,0,0,0
chrX-g188,chrX,37600000,37775000,0.2997,"Rhox4f, Rhox3g, Rhox2g, Rhox4g, Rhox3h, Rhox2h, Rhox5",7.0,"4792, 4709, 4359, 4827, 11077, 4281, 54271",54271.0,4281.0,12616.57142857143,4792.0,20,0,0,0,0
chrX-g189,chrX,37800000,38000000,0.444105,"Rhox5, Rhox6, Rhox7a, Rhox8, Rhox9, LOC102637882",6.0,"54271, 2803, 9486, 4165, 2674, 5069",54271.0,2674.0,13078.0,4617.0,20,0,0,0,0
chrX-g190,chrX,38000000,38200000,0.431535,"Btg1b, Btg1c, Rhox10, Rhox11, Rhox13, Rhox12, Zbtb33, Tmem255a",8.0,"4908, 4916, 5214, 8542, 9127, 6846, 7254, 55185",55185.0,4908.0,12749.0,7050.0,20,0,0,0,0
chrX-g191,chrX,38200000,38400000,0.416725,"Tmem255a, Mir3110, Atp1b4",3.0,"55185, 80, 20663",55185.0,80.0,25309.33333333333,20663.0,20,0,0,0,0
chrX-g192,chrX,38400000,38600000,0.41466,"Lamp2, Cul4b",2.0,"51412, 44576",51412.0,44576.0,47994.0,47994.0,20,0,0,0,0
chrX-g193,chrX,38600000,38800000,0.406875,"Mcts1, C1galt1c1, 6030498E09Rik",3.0,"5094, 4361, 189909",189909.0,4361.0,66454.66666666667,5094.0,20,0,0,0,0
chrX-g194,chrX,38800000,39000000,0.394675,6030498E09Rik,1.0,189909,189909.0,189909.0,189909.0,189909.0,20,0,0,0,0
chrX-g195,chrX,39000000,39200000,0.39041,,,,,,,,20,0,0,0,0
chrX-g196,chrX,39200000,39400000,0.38393,Cypt15,1.0,696,696.0,696.0,696.0,696.0,20,0,0,0,0
chrX-g197,chrX,39400000,39600000,0.367615,,,,,,,,20,0,0,0,0
chrX-g198,chrX,39600000,39800000,0.374365,,,,,,,,20,0,0,0,0
chrX-g199,chrX,39800000,40000000,0.3735099999999999,Cypt14,1.0,686,686.0,686.0,686.0,686.0,20,0,0,0,0
chrX-g200,chrX,40000000,40200000,0.37413,,,,,,,,20,0,0,0,0
chrX-g201,chrX,40200000,40400000,0.369355,,,,,,,,20,0,0,0,0
chrX-g202,chrX,40400000,40600000,0.368655,,,,,,,,20,0,0,0,0
chrX-g203,chrX,40600000,40800000,0.35933,,,,,,,,20,0,0,0,0
chrX-g204,chrX,40800000,41000000,0.3766199999999999,,,,,,,,20,0,0,0,0
chrX-g205,chrX,41000000,41200000,0.375465,,,,,,,,20,0,0,0,0
chrX-g206,chrX,41200000,41400000,0.377865,,,,,,,,20,0,0,0,0
chrX-g207,chrX,41400000,41600000,0.38885,Gria3,1.0,277301,277301.0,277301.0,277301.0,277301.0,20,0,0,0,0
chrX-g208,chrX,41600000,41800000,0.399325,"Gria3, Thoc2",2.0,"277301, 116908",277301.0,116908.0,197104.5,197104.5,20,0,0,0,0
chrX-g209,chrX,41800000,42000000,0.3921199999999999,Thoc2,1.0,116908,116908.0,116908.0,116908.0,116908.0,20,0,0,0,0
chrX-g210,chrX,42000000,42200000,0.4119549999999999,"Xiap, Stag2",2.0,"38423, 127512",127512.0,38423.0,82967.5,82967.5,20,0,0,0,0
chrX-g211,chrX,42200000,42400000,0.38513,Stag2,1.0,127512,127512.0,127512.0,127512.0,127512.0,20,0,0,0,0
chrX-g212,chrX,42400000,42600000,0.391015,"Sh2d1a, Tenm1",2.0,"19531, 742392",742392.0,19531.0,380961.5,380961.5,20,0,0,0,0
chrX-g213,chrX,42600000,42800000,0.3684,Tenm1,1.0,742392,742392.0,742392.0,742392.0,742392.0,20,0,0,0,0
chrX-g214,chrX,42800000,43000000,0.361845,Tenm1,1.0,742392,742392.0,742392.0,742392.0,742392.0,20,0,0,0,0
chrX-g215,chrX,43000000,43200000,0.362785,Tenm1,1.0,742392,742392.0,742392.0,742392.0,742392.0,20,0,0,0,0
chrX-g216,chrX,43200000,43400000,0.36206,Tenm1,1.0,742392,742392.0,742392.0,742392.0,742392.0,20,0,0,0,0
chrX-g217,chrX,43400000,43600000,0.371095,Tex13c1,1.0,2542,2542.0,2542.0,2542.0,2542.0,20,0,0,0,0
chrX-g218,chrX,43600000,43800000,0.375175,,,,,,,,20,0,0,0,0
chrX-g219,chrX,43800000,44000000,0.364475,,,,,,,,20,0,0,0,0
chrX-g220,chrX,44000000,44200000,0.369785,,,,,,,,20,0,0,0,0
chrX-g221,chrX,44200000,44400000,0.369025,Dcaf12l2,1.0,2881,2881.0,2881.0,2881.0,2881.0,20,0,0,0,0
chrX-g222,chrX,44400000,44600000,0.37222,,,,,,,,20,0,0,0,0
chrX-g223,chrX,44600000,44800000,0.3636899999999999,Dcaf12l1,1.0,3631,3631.0,3631.0,3631.0,3631.0,20,0,0,0,0
chrX-g224,chrX,44800000,45000000,0.3662500000000001,,,,,,,,20,0,0,0,0
chrX-g225,chrX,45000000,45200000,0.3669699999999999,Prr32,1.0,1887,1887.0,1887.0,1887.0,1887.0,20,0,0,0,0
chrX-g226,chrX,45200000,45400000,0.369345,,,,,,,,20,0,0,0,0
chrX-g227,chrX,45400000,45600000,0.36482,,,,,,,,20,0,0,0,0
chrX-g228,chrX,45600000,45800000,0.366015,,,,,,,,20,0,0,0,0
chrX-g229,chrX,45800000,46000000,0.36299,,,,,,,,20,0,0,0,0
chrX-g230,chrX,46000000,46200000,0.358905,,,,,,,,20,0,0,0,0
chrX-g231,chrX,46200000,46400000,0.378735,"4930515L19Rik, Actrt1",2.0,"61353, 1339",61353.0,1339.0,31346.0,31346.0,20,0,0,0,0
chrX-g232,chrX,46400000,46600000,0.3734,,,,,,,,20,0,0,0,0
chrX-g233,chrX,46600000,46800000,0.36657,,,,,,,,20,0,0,0,0
chrX-g234,chrX,46800000,47000000,0.373615,,,,,,,,20,0,0,0,0
chrX-g235,chrX,47000000,47200000,0.37967,,,,,,,,20,0,0,0,0
chrX-g236,chrX,47200000,47400000,0.38577,,,,,,,,20,0,0,0,0
chrX-g237,chrX,47400000,47600000,0.390565,,,,,,,,20,0,0,0,0
chrX-g238,chrX,47600000,47800000,0.3949649999999999,,,,,,,,20,0,0,0,0
chrX-g239,chrX,47800000,48000000,0.403125,"Smarca1, Ocrl",2.0,"83244, 53411",83244.0,53411.0,68327.5,68327.5,20,0,0,0,0
chrX-g240,chrX,48000000,48200000,0.44836,"Apln, Xpnpep2, Sash3, Zdhhc9",4.0,"9708, 28257, 15131, 36732",36732.0,9708.0,22457.0,21694.0,20,0,0,0,0
chrX-g241,chrX,48200000,48400000,0.447475,"Zdhhc9, Utp14a, 9530027J09Rik, Bcorl1",4.0,"36732, 25516, 8635, 65371",65371.0,8635.0,34063.5,31124.0,20,0,0,0,0
chrX-g242,chrX,48400000,48600000,0.435745,"Bcorl1, Elf4, Aifm1, Rab33a, Zfp280c",5.0,"65371, 52084, 38620, 10956, 52994",65371.0,10956.0,44005.0,52084.0,20,0,0,0,0
chrX-g243,chrX,48600000,48800000,0.4110149999999999,"Slc25a14, Gpr119, Rbmx2",3.0,"38721, 6500, 15716",38721.0,6500.0,20312.33333333333,15716.0,20,0,0,0,0
chrX-g244,chrX,48800000,49000000,0.40213,Fsip2l,1.0,36248,36248.0,36248.0,36248.0,36248.0,20,0,0,0,0
chrX-g245,chrX,49000000,49200000,0.390435,Enox2,1.0,278536,278536.0,278536.0,278536.0,278536.0,20,0,0,0,0
chrX-g246,chrX,49200000,49400000,0.3943299999999999,Enox2,1.0,278536,278536.0,278536.0,278536.0,278536.0,20,0,0,0,0
chrX-g247,chrX,49400000,49600000,0.394875,Arhgap36,1.0,36298,36298.0,36298.0,36298.0,36298.0,20,0,0,0,0
chrX-g248,chrX,49600000,49800000,0.3931099999999999,"Olfr1320, Olfr1321, Igsf1",3.0,"960, 960, 15209",15209.0,960.0,5709.666666666667,960.0,20,0,0,0,0
chrX-g249,chrX,49800000,50000000,0.3826299999999999,Olfr1322,1.0,933,933.0,933.0,933.0,933.0,20,0,0,0,0
chrX-g250,chrX,50000000,50200000,0.392775,Olfr1323,1.0,930,930.0,930.0,930.0,930.0,20,0,0,0,0
chrX-g251,chrX,50200000,50400000,0.391215,,,,,,,,20,0,0,0,0
chrX-g252,chrX,50400000,50600000,0.4058349999999999,"Olfr1324, Gm35612, Firre",3.0,"999, 25210, 72202",72202.0,999.0,32803.666666666664,25210.0,20,0,0,0,0
chrX-g253,chrX,50600000,50800000,0.406535,Firre,1.0,72202,72202.0,72202.0,72202.0,72202.0,20,0,0,0,0
chrX-g254,chrX,50800000,51000000,0.4064899999999999,"Stk26, Frmd7",2.0,"51728, 50066",51728.0,50066.0,50897.0,50897.0,20,0,0,0,0
chrX-g255,chrX,51000000,51200000,0.396185,"Rap2c, Mbnl3",2.0,"14105, 92497",92497.0,14105.0,53301.0,53301.0,20,0,0,0,0
chrX-g256,chrX,51200000,51400000,0.40309,"Mbnl3, Hs6st2",2.0,"92497, 294966",294966.0,92497.0,193731.5,193731.5,20,0,0,0,0
chrX-g257,chrX,51400000,51600000,0.40401,Hs6st2,1.0,294966,294966.0,294966.0,294966.0,294966.0,20,0,0,0,0
chrX-g258,chrX,51600000,51800000,0.399455,"Hs6st2, Usp26",2.0,"294966, 47275",294966.0,47275.0,171120.5,171120.5,20,0,0,0,0
chrX-g259,chrX,51800000,52000000,0.42672,"Usp26, 1700080O16Rik",2.0,"47275, 4078",47275.0,4078.0,25676.5,25676.5,20,0,0,0,0
chrX-g260,chrX,52000000,52200000,0.41978,Gpc4,1.0,111906,111906.0,111906.0,111906.0,111906.0,20,0,0,0,0
chrX-g261,chrX,52200000,52400000,0.412035,"Gpc3, Mir6384",2.0,"341548, 61",341548.0,61.0,170804.5,170804.5,20,0,0,0,0
chrX-g262,chrX,52400000,52600000,0.3902899999999999,"Gpc3, Mir717, A630012P03Rik",3.0,"341548, 109, 43205",341548.0,109.0,128287.33333333331,43205.0,20,0,0,0,0
chrX-g263,chrX,52600000,52800000,0.41125,"Gpc3, A630012P03Rik, Kis2, Mir18b, Mir363, Mir19b-2, Mir92-2, Mir106a, Mir20b, Ccdc160",10.0,"341548, 43205, 2031, 83, 75, 84, 91, 65, 80, 8269",341548.0,65.0,39553.1,87.5,20,0,0,0,0
chrX-g264,chrX,52800000,53000000,0.41052,"Pou5f1-rs8, Phf6, Hprt",3.0,"1665, 44748, 33583",44748.0,1665.0,26665.33333333333,33583.0,20,0,0,0,0
chrX-g265,chrX,53000000,53200000,0.41972,"Hprt, Mir450b, Mir450-1, Mir450-2, Mir542, C430049B03Rik, Mir351, Mir503, Mir322, Plac1",10.0,"33583, 82, 91, 69, 85, 4079, 99, 71, 95, 170115",170115.0,69.0,20836.9,93.0,20,0,0,0,0
chrX-g266,chrX,53200000,53400000,0.4097700000000001,"Plac1, Fam122b, Fam122c, Mospd1",4.0,"170115, 26391, 28078, 25966",170115.0,25966.0,62637.5,27234.5,20,0,0,0,0
chrX-g267,chrX,53400000,53600000,0.357568,Etd,1.0,8659,8659.0,8659.0,8659.0,8659.0,20,0,0,0,0
chrX-g268,chrX,53600000,53800000,0.432295,"Rtl8c, Rtl8a, Rtl8b, LOC100504039, 4933416I08Rik, AW822252, 4930502E18Rik, 1700013H16Rik, Zfp36l3, Xlr",10.0,"1213, 1275, 1272, 4799, 4842, 19657, 13392, 14931, 3709, 13972",19657.0,1213.0,7906.2,4820.5,20,0,0,0,0
chrX-g269,chrX,53800000,54000000,0.379635,,,,,,,,20,0,0,0,0
chrX-g270,chrX,54000000,54200000,0.385295,,,,,,,,20,0,0,0,0
chrX-g278,chrX,55600000,55800000,0.386825,,,,,,,,20,0,0,0,0
chrX-g279,chrX,55800000,56000000,0.392415,,,,,,,,20,0,0,0,0
chrX-g280,chrX,56000000,56200000,0.38798,"3830403N18Rik, Gm773",2.0,"16925, 23055",23055.0,16925.0,19990.0,19990.0,20,0,0,0,0
chrX-g281,chrX,56200000,56400000,0.4150299999999999,"Gm773, 1600025M17Rik, Zfp449, Smim10l2a",4.0,"23055, 3057, 19278, 3954",23055.0,3057.0,12336.0,11616.0,20,0,0,0,0
chrX-g282,chrX,56400000,56600000,0.41911,"Ints6l, Gm648, Mir5116, Mmgt1",4.0,"53005, 5733, 63, 12433",53005.0,63.0,17808.5,9083.0,20,0,0,0,0
chrX-g283,chrX,56600000,56800000,0.41765,"Slc9a6, Fhl1, Map7d3",3.0,"54396, 61586, 24373",61586.0,24373.0,46785.0,54396.0,20,0,0,0,0
chrX-g284,chrX,56800000,57000000,0.40111,"Map7d3, Adgrg4",2.0,"24373, 86123",86123.0,24373.0,55248.0,55248.0,20,0,0,0,0
chrX-g285,chrX,57000000,57200000,0.41356,"Brs3, Htatsf1, Vgll1",3.0,"5685, 13349, 18435",18435.0,5685.0,12489.666666666666,13349.0,20,0,0,0,0
chrX-g286,chrX,57200000,57400000,0.410085,"Gm14718, Cd40lg, Arhgef6, Snord61, Rbmx",5.0,"3740, 11900, 107245, 62, 7007",107245.0,62.0,25990.8,7007.0,20,0,0,0,0
chrX-g287,chrX,57400000,57600000,0.404355,"Gm364, Gpr101",2.0,"79623, 7090",79623.0,7090.0,43356.5,43356.5,20,0,0,0,0
chrX-g288,chrX,57600000,57800000,0.4019349999999999,,,,,,,,20,0,0,0,0
chrX-g289,chrX,57800000,58000000,0.403175,,,,,,,,20,0,0,0,0
chrX-g290,chrX,58000000,58200000,0.41303,Zic3,1.0,6003,6003.0,6003.0,6003.0,6003.0,20,0,0,0,0
chrX-g291,chrX,58200000,58400000,0.40447,,,,,,,,20,0,0,0,0
chrX-g292,chrX,58400000,58600000,0.39284,,,,,,,,20,0,0,0,0
chrX-g293,chrX,58600000,58800000,0.3915499999999999,,,,,,,,20,0,0,0,0
chrX-g294,chrX,58800000,59000000,0.38109,4930550L24Rik,1.0,8844,8844.0,8844.0,8844.0,8844.0,20,0,0,0,0
chrX-g295,chrX,59000000,59200000,0.3736,"Fgf13, Mir504",2.0,"523427, 79",523427.0,79.0,261753.0,261753.0,20,0,0,0,0
chrX-g296,chrX,59200000,59400000,0.3753799999999999,Fgf13,1.0,523427,523427.0,523427.0,523427.0,523427.0,20,0,0,0,0
chrX-g297,chrX,59400000,59600000,0.387575,Fgf13,1.0,523427,523427.0,523427.0,523427.0,523427.0,20,0,0,0,0
chrX-g298,chrX,59600000,59800000,0.38545,,,,,,,,20,0,0,0,0
chrX-g299,chrX,59800000,60000000,0.3925949999999999,F9,1.0,31297,31297.0,31297.0,31297.0,31297.0,20,0,0,0,0
chrX-g300,chrX,60000000,60200000,0.39667,"F9, Mcf2",2.0,"31297, 123134",123134.0,31297.0,77215.5,77215.5,20,0,0,0,0
chrX-g301,chrX,60200000,60400000,0.37655,"Atp11c, Mir505",2.0,"180723, 90",180723.0,90.0,90406.5,90406.5,20,0,0,0,0
chrX-g302,chrX,60400000,60600000,0.3759100000000001,"Atp11c, Gm7073, Gm715",3.0,"180723, 20144, 1209",180723.0,1209.0,67358.66666666667,20144.0,20,0,0,0,0
chrX-g303,chrX,60600000,60800000,0.39802,,,,,,,,20,0,0,0,0
chrX-g304,chrX,60800000,61000000,0.414795,"Gm38438, Sox3",2.0,"4415, 2065",4415.0,2065.0,3240.0,3240.0,20,0,0,0,0
chrX-g305,chrX,61000000,61200000,0.39033,"Gm14664, Cdr1os, C030023E24Rik, Cdr1",4.0,"64377, 23083, 2872, 2313",64377.0,2313.0,23161.25,12977.5,20,0,0,0,0
chrX-g306,chrX,61200000,61400000,0.39025,Gm4988,1.0,4286,4286.0,4286.0,4286.0,4286.0,20,0,0,0,0
chrX-g307,chrX,61400000,61600000,0.379865,,,,,,,,20,0,0,0,0
chrX-g308,chrX,61600000,61800000,0.3893299999999999,Ldoc1,1.0,1340,1340.0,1340.0,1340.0,1340.0,20,0,0,0,0
chrX-g309,chrX,61800000,62000000,0.376345,,,,,,,,20,0,0,0,0
chrX-g310,chrX,62000000,62200000,0.38569,,,,,,,,20,0,0,0,0
chrX-g311,chrX,62200000,62400000,0.3811799999999999,4933402E13Rik,1.0,4937,4937.0,4937.0,4937.0,4937.0,20,0,0,0,0
chrX-g312,chrX,62400000,62600000,0.389875,"4931400O07Rik, Tslrn1",2.0,"22323, 16473",22323.0,16473.0,19398.0,19398.0,20,0,0,0,0
chrX-g313,chrX,62600000,62800000,0.3775449999999999,,,,,,,,20,0,0,0,0
chrX-g314,chrX,62800000,63000000,0.3722049999999999,,,,,,,,20,0,0,0,0
chrX-g315,chrX,63000000,63200000,0.36161,,,,,,,,20,0,0,0,0
chrX-g316,chrX,63200000,63400000,0.36214,,,,,,,,20,0,0,0,0
chrX-g317,chrX,63400000,63600000,0.37084,,,,,,,,20,0,0,0,0
chrX-g318,chrX,63600000,63800000,0.36875,,,,,,,,20,0,0,0,0
chrX-g319,chrX,63800000,64000000,0.3682499999999999,,,,,,,,20,0,0,0,0
chrX-g320,chrX,64000000,64200000,0.381325,"3830417A13Rik, Gm6760",2.0,"5231, 794",5231.0,794.0,3012.5,3012.5,20,0,0,0,0
chrX-g321,chrX,64200000,64400000,0.365665,Slitrk4,1.0,12461,12461.0,12461.0,12461.0,12461.0,20,0,0,0,0
chrX-g322,chrX,64400000,64600000,0.369855,,,,,,,,20,0,0,0,0
chrX-g323,chrX,64600000,64800000,0.372785,,,,,,,,20,0,0,0,0
chrX-g324,chrX,64800000,65000000,0.369295,,,,,,,,20,0,0,0,0
