200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2M
chr14-g354,chr14,70800000,71000000,0.464515,"2410012E07Rik, Gfra2",2.0,"21022, 89734",89734.0,21022.0,55378.0,55378.0,14,0,0,0,0,-3.568194633118501
chr14-g392,chr14,78400000,78600000,0.42232,"Akap11, Dgkh",2.0,"44615, 173380",173380.0,44615.0,108997.5,108997.5,14,0,0,0,0,-2.5528993741599084
chr14-g393,chr14,78600000,78800000,0.4408,Dgkh,1.0,173380,173380.0,173380.0,173380.0,173380.0,14,0,0,0,0,-2.5528993741599084
chr14-g396,chr14,79200000,79400000,0.43444,"Vwa8, Zfp957, Rgcc, Naa16, Mtrf1",5.0,"353133, 35013, 12886, 56162, 25879",353133.0,12886.0,96614.6,35013.0,14,0,0,1,0,2.0976782185346314
chr14-g488,chr14,97600000,97800000,0.370715,Dach1,1.0,382920,382920.0,382920.0,382920.0,382920.0,14,0,0,0,0,-5.44578883503405
chr14-g489,chr14,97800000,98000000,0.3506,Dach1,1.0,382920,382920.0,382920.0,382920.0,382920.0,14,0,0,0,0,-5.44578883503405
chr14-g490,chr14,98000000,98200000,0.35704,Dach1,1.0,382920,382920.0,382920.0,382920.0,382920.0,14,0,0,0,0,-5.44578883503405
chr14-g499,chr14,99800000,100000000,0.410155,Klf12,1.0,279157,279157.0,279157.0,279157.0,279157.0,14,0,0,0,0,-2.0508590720160425
chr14-g500,chr14,100000000,100200000,0.400165,Klf12,1.0,279157,279157.0,279157.0,279157.0,279157.0,14,0,0,0,0,-2.0508590720160425
chr14-g501,chr14,100200000,100400000,0.4103999999999999,,,,,,,,14,0,0,0,0,-2.0508590720160425
chr14-g507,chr14,101400000,101600000,0.4222499999999999,Tbc1d4,1.0,166832,166832.0,166832.0,166832.0,166832.0,14,0,0,0,0,-3.2461124998211086
chr14-g508,chr14,101600000,101800000,0.417975,"Tbc1d4, Commd6, Uchl3, Lmo7",4.0,"166832, 6706, 42159, 204766",204766.0,6706.0,105115.75,104495.5,14,0,0,0,0,-3.2461124998211086
chr14-g544,chr14,108800000,109000000,0.356265,Slitrk1,1.0,4251,4251.0,4251.0,4251.0,4251.0,14,0,1,0,0,2.781820987897332
chr14-g594,chr14,118800000,119000000,0.454605,"Cldn10, Dzip1, Dnajc3, Uggt2",4.0,"86655, 49951, 43771, 114450",114450.0,43771.0,73706.75,68303.0,14,0,0,0,0,-2.4287841510952
chr14-g607,chr14,121400000,121600000,0.45841,"Slc15a1, Dock9",2.0,"45634, 255696",255696.0,45634.0,150665.0,150665.0,14,0,0,0,0,3.01590507109265
chr14-g608,chr14,121600000,121800000,0.46023,Dock9,1.0,255696,255696.0,255696.0,255696.0,255696.0,14,0,0,0,0,3.01590507109265
chr14-g614,chr14,122800000,123000000,0.426355,"Pcca, Ggact, 4930594M22Rik, Tmtc4",4.0,"405580, 22306, 16413, 64313",405580.0,16413.0,127153.0,43309.5,14,0,0,0,0,2.913460424611582
chr15-g21,chr15,4200000,4400000,0.3856499999999999,Plcxd3,1.0,200089,200089.0,200089.0,200089.0,200089.0,15,0,0,0,0,2.437008080296643
chr15-g22,chr15,4400000,4600000,0.387145,Plcxd3,1.0,200089,200089.0,200089.0,200089.0,200089.0,15,0,0,0,0,2.437008080296643
chr15-g35,chr15,7000000,7200000,0.4397999999999999,Lifr,1.0,56948,56948.0,56948.0,56948.0,56948.0,15,0,0,0,0,-2.2940284415231167
chr15-g52,chr15,10400000,10600000,0.42558,"Agxt2, Dnajc21, Brix1, Rad1, Ttc23l, Rai14",6.0,"51621, 23754, 11159, 13046, 54722, 145654",145654.0,11159.0,49992.66666666666,37687.5,15,0,0,0,0,-2.7601574029667977
chr15-g53,chr15,10600000,10800000,0.44032,"Rai14, Gm10389, 4930556M19Rik",3.0,"145654, 11359, 75288",145654.0,11359.0,77433.66666666667,75288.0,15,0,0,0,0,-2.7601574029667977
chr15-g65,chr15,13000000,13200000,0.418665,Cdh6,1.0,144977,144977.0,144977.0,144977.0,144977.0,15,0,0,0,0,-5.109270286981103
chr15-g94,chr15,18800000,19000000,0.36579,Cdh10,1.0,193908,193908.0,193908.0,193908.0,193908.0,15,0,0,0,0,-3.2028615374545444
chr15-g95,chr15,19000000,19200000,0.374405,"Cdh10, Gm35496",2.0,"193908, 17957",193908.0,17957.0,105932.5,105932.5,15,0,0,0,0,-3.2028615374545444
chr15-g102,chr15,20400000,20600000,0.36653,,,,,,,,15,0,0,0,0,-3.244070624455909
chr15-g103,chr15,20600000,20800000,0.367005,Acot10,1.0,1537,1537.0,1537.0,1537.0,1537.0,15,0,0,0,0,-3.244070624455909
chr15-g104,chr15,20800000,21000000,0.366145,,,,,,,,15,0,0,0,0,-3.244070624455909
chr15-g105,chr15,21000000,21200000,0.359595,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-3.244070624455909
chr15-g106,chr15,21200000,21400000,0.3633599999999999,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-3.244070624455909
chr15-g107,chr15,21400000,21600000,0.3632399999999999,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-3.244070624455909
chr15-g112,chr15,22400000,22600000,0.36594,,,,,,,,15,0,0,0,0,4.117874514012216
chr15-g113,chr15,22600000,22800000,0.37033,Hnrnpa1l2-ps2,1.0,1165,1165.0,1165.0,1165.0,1165.0,15,0,0,0,0,4.117874514012216
chr15-g114,chr15,22800000,23000000,0.361405,,,,,,,,15,0,0,0,0,4.117874514012216
chr15-g115,chr15,23000000,23200000,0.365485,Cdh18,1.0,437956,437956.0,437956.0,437956.0,437956.0,15,0,0,0,0,4.117874514012216
chr15-g116,chr15,23200000,23400000,0.365075,Cdh18,1.0,437956,437956.0,437956.0,437956.0,437956.0,15,0,0,0,0,4.117874514012216
chr15-g117,chr15,23400000,23600000,0.3634449999999999,Cdh18,1.0,437956,437956.0,437956.0,437956.0,437956.0,15,0,0,0,0,4.117874514012216
chr15-g131,chr15,26200000,26400000,0.40607,March11,1.0,100528,100528.0,100528.0,100528.0,100528.0,15,0,0,0,0,-7.251492323196673
chr15-g132,chr15,26400000,26600000,0.397445,"March11, Fbxl7",2.0,"100528, 355106",355106.0,100528.0,227817.0,227817.0,15,0,0,0,0,-7.251492323196673
chr15-g161,chr15,32200000,32400000,0.4207349999999999,"Sema5a, Snhg18, Snord123",3.0,"451529, 4095, 88",451529.0,88.0,151904.0,4095.0,15,0,0,0,0,5.714162213203599
chr15-g162,chr15,32400000,32600000,0.40235,Sema5a,1.0,451529,451529.0,451529.0,451529.0,451529.0,15,0,0,0,0,5.714162213203599
chr15-g163,chr15,32600000,32800000,0.4033849999999999,"Sema5a, Gm41289",2.0,"451529, 15730",451529.0,15730.0,233629.5,233629.5,15,0,0,0,0,5.714162213203599
chr15-g171,chr15,34200000,34400000,0.44053,"Laptm4b, Matn2, 9430069I07Rik",3.0,"46270, 129560, 8822",129560.0,8822.0,61550.66666666666,46270.0,15,0,0,0,0,-2.946940165220832
chr15-g186,chr15,37200000,37400000,0.450155,"Grhl2, Gm16136, Ncald",3.0,"130533, 1239, 426254",426254.0,1239.0,186008.66666666663,130533.0,15,0,0,0,0,3.5043493977650173
chr15-g187,chr15,37400000,37600000,0.4437799999999999,"Ncald, Gm15941, 4930447A16Rik",3.0,"426254, 11532, 15091",426254.0,11532.0,150959.0,15091.0,15,0,0,0,0,3.5043493977650173
chr15-g188,chr15,37600000,37800000,0.4447949999999999,Ncald,1.0,426254,426254.0,426254.0,426254.0,426254.0,15,0,0,0,0,3.5043493977650173
chr15-g195,chr15,39000000,39200000,0.41717,"Fzd6, Cthrc1, Slc25a32, Dcaf13, Rims2",5.0,"31911, 10190, 18526, 33982, 486087",486087.0,10190.0,116139.2,31911.0,15,0,0,0,0,2.4347987005500014
chr15-g196,chr15,39200000,39400000,0.384455,Rims2,1.0,486087,486087.0,486087.0,486087.0,486087.0,15,0,0,0,0,2.4347987005500014
chr15-g197,chr15,39400000,39600000,0.3597549999999999,Rims2,1.0,486087,486087.0,486087.0,486087.0,486087.0,15,0,0,0,0,2.4347987005500014
chr15-g198,chr15,39600000,39800000,0.4192100000000001,"Rims2, Dcstamp, Dpys, Gm16291",4.0,"486087, 15009, 88986, 15333",486087.0,15009.0,151353.75,52159.5,15,0,0,0,0,2.4347987005500014
chr15-g207,chr15,41400000,41600000,0.389865,Oxr1,1.0,413566,413566.0,413566.0,413566.0,413566.0,15,0,0,0,0,2.577090871053742
chr15-g208,chr15,41600000,41800000,0.392775,Oxr1,1.0,413566,413566.0,413566.0,413566.0,413566.0,15,0,0,0,0,2.619875762389665
chr15-g209,chr15,41800000,42000000,0.39944,"Oxr1, Abra",2.0,"413566, 4428",413566.0,4428.0,208997.0,208997.0,15,0,0,0,0,2.577090871053742
chr15-g212,chr15,42400000,42600000,0.373895,Angpt1,1.0,252311,252311.0,252311.0,252311.0,252311.0,15,0,0,0,0,2.5952519057928454
chr15-g213,chr15,42600000,42800000,0.37911,Angpt1,1.0,252311,252311.0,252311.0,252311.0,252311.0,15,0,0,0,0,2.5952519057928454
chr15-g294,chr15,58800000,59000000,0.447025,"Tmem65, Trmt12, Rnf139, Tatdn1, Ndufb9, Mtss1",6.0,"41159, 4133, 13162, 33808, 5716, 140793",140793.0,4133.0,39795.16666666666,23485.0,15,0,0,0,0,-2.1070667770256395
chr15-g295,chr15,59000000,59200000,0.467085,Mtss1,1.0,140793,140793.0,140793.0,140793.0,140793.0,15,0,0,0,1,-2.1070667770256395
chr15-g310,chr15,62000000,62200000,0.454225,Pvt1,1.0,212991,212991.0,212991.0,212991.0,212991.0,15,0,0,0,0,-5.741699678438179
chr15-g311,chr15,62200000,62400000,0.422655,"Pvt1, H2afy3",2.0,"212991, 1911",212991.0,1911.0,107451.0,107451.0,15,0,0,0,1,-5.741699678438179
chr15-g320,chr15,64000000,64200000,0.462095,"Fam49b, Asap1",2.0,"131355, 296080",296080.0,131355.0,213717.5,213717.5,15,0,0,0,0,-3.2080305644446607
chr15-g321,chr15,64200000,64400000,0.4483699999999999,Asap1,1.0,296080,296080.0,296080.0,296080.0,296080.0,15,0,0,0,0,-3.2080305644446607
chr15-g329,chr15,65800000,66000000,0.406235,"Efr3a, Oc90, Hhla1, Kcnq3",4.0,"86793, 36235, 54362, 300254",300254.0,36235.0,119411.0,70577.5,15,0,0,0,0,-2.740621567482308
chr15-g330,chr15,66000000,66200000,0.4213800000000001,Kcnq3,1.0,300254,300254.0,300254.0,300254.0,300254.0,15,0,0,0,0,-2.740621567482308
chr15-g331,chr15,66200000,66400000,0.422965,"Kcnq3, Lrrc6",2.0,"300254, 121053",300254.0,121053.0,210653.5,210653.5,15,0,0,0,0,-2.740621567482308
chr15-g333,chr15,66600000,66800000,0.42212,"Phf20l1, Tg, Sla",3.0,"67684, 179951, 51011",179951.0,51011.0,99548.66666666669,67684.0,15,0,1,0,0,-6.07358026700754
chr15-g334,chr15,66800000,67000000,0.46395,"Tg, Sla, Ccn4, Ndrg1",4.0,"179951, 51011, 31833, 40324",179951.0,31833.0,75779.75,45667.5,15,0,1,0,0,-6.07358026700754
chr15-g344,chr15,68800000,69000000,0.42529,"Gm41341, Khdrbs3",2.0,"5262, 165099",165099.0,5262.0,85180.5,85180.5,15,0,1,0,0,-2.8513627732552225
chr15-g345,chr15,69000000,69200000,0.41979,Khdrbs3,1.0,165099,165099.0,165099.0,165099.0,165099.0,15,0,0,0,0,-2.8513627732552225
chr15-g357,chr15,71400000,71600000,0.401035,Fam135b,1.0,282161,282161.0,282161.0,282161.0,282161.0,15,0,0,0,1,6.617993300553877
chr15-g358,chr15,71600000,71800000,0.4079899999999999,"Fam135b, Col22a1",2.0,"282161, 235752",282161.0,235752.0,258956.5,258956.5,15,0,0,0,0,6.617993300553877
chr15-g372,chr15,74400000,74600000,0.523485,"Gm32168, Adgrb1",2.0,"74525, 73269",74525.0,73269.0,73897.0,73897.0,15,0,0,0,0,-6.154670592279529
chr15-g377,chr15,75400000,75600000,0.45806,"Ly6l, 9030619P08Rik, Ly6h, Gpihbp1",4.0,"2362, 4224, 2438, 1584",4224.0,1584.0,2652.0,2400.0,15,0,0,0,0,-1.9400293034797904
chr15-g388,chr15,77600000,77800000,0.475875,"Apol11b, Apol7e, Apol9b, Apol8, Myh9",5.0,"9336, 20400, 7262, 9212, 81591",81591.0,7262.0,25560.2,9336.0,15,0,0,0,1,2.4447224748387555
chr15-g389,chr15,77800000,78000000,0.4962249999999999,"Myh9, Txn2, Foxred2, Eif3d, Cacng2",5.0,"81591, 13944, 16201, 11827, 125658",125658.0,11827.0,49844.2,16201.0,15,0,0,0,0,2.4447224748387555
chr15-g390,chr15,78000000,78200000,0.5003299999999999,"Cacng2, Ift27, Pvalb",3.0,"125658, 14622, 15289",125658.0,14622.0,51856.333333333336,15289.0,15,0,0,0,0,-3.16839282423439
chr15-g391,chr15,78200000,78400000,0.4883999999999999,"Pvalb, Ncf4, Mir7676-1, Mir7676-2, Csf2rb2, Csf2rb, Tex33, Tst",8.0,"15289, 17770, 62, 62, 23214, 25012, 17513, 6310",25012.0,62.0,13154.0,16401.0,15,0,0,0,0,-3.16839282423439
chr15-g410,chr15,82000000,82200000,0.47712,"Desi1, Xrcc6, Snu13, Mei1, 4930407I10Rik, Ccdc134, Srebf2, Mir33",8.0,"23698, 23716, 6254, 56698, 7388, 14281, 57692, 69",57692.0,69.0,23724.5,18989.5,15,0,0,0,1,2.335665878709401
chr15-g411,chr15,82200000,82400000,0.4936800000000001,"Srebf2, Tnfrsf13c, Shisa8, Cenpm, 1500009C09Rik, Sept3, Wbp2nl, Pheta2, Smdt1, Naga, Ndufa6, Cyp2d22, Mir7684, Cyp2d11",14.0,"57692, 2639, 5864, 10972, 8355, 19582, 15575, 4532, 3017, 9295, 4153, 9734, 60, 4869",57692.0,60.0,11167.07142857143,7109.5,15,0,0,0,0,2.910692516546445
chr15-g421,chr15,84200000,84400000,0.50586,"Samm50, Parvb, Parvg, Shisal1",4.0,"23844, 83567, 18259, 103658",103658.0,18259.0,57332.0,53705.5,15,0,0,0,1,2.5326963466201824
chr15-g437,chr15,87400000,87600000,0.46874,Tafa5,1.0,215066,215066.0,215066.0,215066.0,215066.0,15,0,1,0,0,4.342380121026936
chr15-g438,chr15,87600000,87800000,0.47765,"Tafa5, Mir6393",2.0,"215066, 94",215066.0,94.0,107580.0,107580.0,15,0,0,0,0,4.342380121026936
chr15-g445,chr15,89000000,89200000,0.5058349999999999,"Mov10l1, Panx2, 1810021B22Rik, Trabd, Selenoo, Tubgcp6, Hdac10, Mapk12, Mapk11, Mir7118, Plxnb2, Mir6958, Dennd6b",13.0,"72159, 11182, 4657, 11012, 11302, 24053, 5398, 10120, 7123, 61, 25243, 73, 14262",72159.0,61.0,15126.53846153846,11012.0,15,0,0,0,0,1.8270479468782328
chr15-g458,chr15,91600000,91800000,0.411565,Lrrk2,1.0,142901,142901.0,142901.0,142901.0,142901.0,15,0,0,0,1,6.601526740229316
chr15-g459,chr15,91800000,92000000,0.407825,"Lrrk2, Smgc",2.0,"142901, 23108",142901.0,23108.0,83004.5,83004.5,15,0,0,0,0,6.601526740229316
chr15-g473,chr15,94600000,94800000,0.43276,Tmem117,1.0,466913,466913.0,466913.0,466913.0,466913.0,15,0,0,0,0,-2.3524134607489
chr15-g474,chr15,94800000,95000000,0.412185,Tmem117,1.0,466913,466913.0,466913.0,466913.0,466913.0,15,0,0,0,0,-2.3524134607489
chr15-g475,chr15,95000000,95200000,0.41479,"Tmem117, LOC100043315",2.0,"466913, 51697",466913.0,51697.0,259305.0,259305.0,15,0,0,0,0,-0.1356386455979623
chr15-g476,chr15,95200000,95400000,0.4212599999999999,Nell2,1.0,309319,309319.0,309319.0,309319.0,309319.0,15,0,0,0,0,5.373035789344431
chr15-g477,chr15,95400000,95600000,0.4170149999999999,Nell2,1.0,309319,309319.0,309319.0,309319.0,309319.0,15,0,0,0,0,5.373035789344431
chr15-g486,chr15,97200000,97400000,0.459285,"Pced1b, Amigo2",2.0,"138585, 3214",138585.0,3214.0,70899.5,70899.5,15,0,0,0,0,-3.9054843098394434
chr15-g503,chr15,100600000,100800000,0.4926,"Dazap2, C330013E15Rik, Smagp, Mir6961, Bin2, Cela1, Galnt6, I730030J21Rik, Slc4a8",9.0,"5100, 971, 15601, 67, 28422, 13499, 39462, 2233, 62225",62225.0,67.0,18620.0,13499.0,15,0,0,0,0,-2.090141497076784
chr15-g504,chr15,100800000,101000000,0.4697099999999999,"Slc4a8, Scn8a",2.0,"62225, 175294",175294.0,62225.0,118759.5,118759.5,15,0,0,0,0,-2.090141497076784
chr15-g516,chr15,103200000,103400000,0.45895,"Cbx5, Gm10052, Hnrnpa1, Gm5643, Nfe2, Copz1, Mir148b, Gpr84, Zfp385a, Itga5, Mir6963",11.0,"48307, 4153, 6302, 4502, 10192, 26977, 97, 2204, 26192, 22506, 71",48307.0,71.0,13773.0,6302.0,15,0,0,1,0,-3.767196009691464
chr16-g29,chr16,5800000,6000000,0.44293,"Rbfox1, 1700123O21Rik",2.0,"1527688, 22910",1527688.0,22910.0,775299.0,775299.0,16,0,0,0,0,4.096115367754358
chr16-g30,chr16,6000000,6200000,0.42777,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g31,chr16,6200000,6400000,0.42867,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g32,chr16,6400000,6600000,0.41358,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g33,chr16,6600000,6800000,0.409945,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g34,chr16,6800000,7000000,0.4168949999999999,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g35,chr16,7000000,7200000,0.4259799999999999,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g36,chr16,7200000,7400000,0.414205,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g37,chr16,7400000,7600000,0.415615,Rbfox1,1.0,1527688,1527688.0,1527688.0,1527688.0,1527688.0,16,0,0,0,0,4.096115367754358
chr16-g42,chr16,8400000,8600000,0.468955,"Tmem114, Mettl22, Abat",3.0,"15861, 19385, 108139",108139.0,15861.0,47795.0,19385.0,16,0,0,0,0,-2.6869131116866907
chr16-g43,chr16,8600000,8800000,0.473845,"Abat, Pmm2, Tmem186, Carhsp1, Gm5767, Usp7",6.0,"108139, 19902, 3981, 13567, 3136, 49621",108139.0,3136.0,33057.666666666664,16734.5,16,1,0,0,0,-2.6869131116866907
chr16-g47,chr16,9400000,9600000,0.421535,Grin2a,1.0,427913,427913.0,427913.0,427913.0,427913.0,16,0,0,0,0,4.609681455427318
chr16-g48,chr16,9600000,9800000,0.4286299999999999,Grin2a,1.0,427913,427913.0,427913.0,427913.0,427913.0,16,0,0,0,1,4.609681455427318
chr16-g49,chr16,9800000,10000000,0.44455,Grin2a,1.0,427913,427913.0,427913.0,427913.0,427913.0,16,0,0,0,0,4.609681455427318
chr16-g59,chr16,11800000,12000000,0.4464849999999999,"Cpped1, Gm9961, Shisa9, Gm32278",4.0,"105703, 29231, 286792, 5081",286792.0,5081.0,106701.75,67467.0,16,0,0,0,0,3.117472032031741
chr16-g87,chr16,17400000,17600000,0.4642099999999999,"Pi4ka, Snap29, Crkl, Aifm3, Lztr1, Thap7, Lrrc74b, P2rx6, Slc7a4",9.0,"125964, 24827, 35456, 15562, 17122, 3071, 16783, 10128, 4873",125964.0,3071.0,28198.444444444445,16783.0,16,0,0,0,0,3.8693834330534496
chr16-g90,chr16,18000000,18200000,0.49937,"Dgcr6, Prodh, Rtn4r, Mir6366",4.0,"18773, 17465, 24767, 82",24767.0,82.0,15271.75,18119.0,16,0,0,1,0,4.642259695130911
chr16-g102,chr16,20400000,20600000,0.4577099999999999,"Abcc5, Eif2b5, Dvl3, Abcf3, Ap2m1, Gm15760, Vwa5b2",7.0,"95091, 10509, 17028, 13001, 9430, 3445, 15796",95091.0,3445.0,23471.42857142857,13001.0,16,0,0,1,0,-2.234587781937373
chr16-g103,chr16,20600000,20800000,0.4738249999999999,"Vwa5b2, Eef1akmt4-ece2, Eef1akmt4, Mir1224, Alg3, Camk2n2, Ece2, Eif4g1, Psmd2, Snord66, Fam131a, Polr2h, Clcn2, Thpo, Chrd",15.0,"15796, 34315, 7269, 85, 5304, 2064, 16065, 20157, 11763, 58, 7980, 4440, 13671, 10058, 9258",34315.0,58.0,10552.2,9258.0,16,0,0,1,0,-2.234587781937373
chr16-g111,chr16,22200000,22400000,0.43222,"Tra2b, Gng5-ps, Etv5",3.0,"21454, 472, 58258",58258.0,472.0,26728.0,21454.0,16,0,0,0,0,3.7480749743307338
chr16-g112,chr16,22400000,22600000,0.461435,"Etv5, Dgkg, 9230117E06Rik, Mir8095",4.0,"58258, 190663, 6206, 129",190663.0,129.0,63814.0,32232.0,16,0,0,0,0,5.755606665599594
chr16-g113,chr16,22600000,22800000,0.453335,"Dgkg, Mir6362",2.0,"190663, 107",190663.0,107.0,95385.0,95385.0,16,0,0,0,0,7.245445849612044
chr16-g116,chr16,23200000,23400000,0.44775,"C730014E05Rik, St6gal1, BC106179",3.0,"29097, 135611, 3961",135611.0,3961.0,56223.0,29097.0,16,0,1,0,0,-3.048435110056515
chr16-g117,chr16,23400000,23600000,0.439875,"Rtp1, Masp1",2.0,"4828, 52455",52455.0,4828.0,28641.5,28641.5,16,0,1,0,0,-4.792487311204766
chr16-g119,chr16,23800000,24000000,0.43565,"Sst, Rtp2, Bcl6",3.0,"1264, 5247, 23803",23803.0,1264.0,10104.666666666666,5247.0,16,0,0,0,0,3.515686482915096
chr16-g121,chr16,24200000,24400000,0.42884,"Lpp, Lppos",2.0,"599229, 1100",599229.0,1100.0,300164.5,300164.5,16,0,0,0,0,3.533280606882544
chr16-g122,chr16,24400000,24600000,0.43052,"Lpp, Morf4l1-ps1",2.0,"599229, 5159",599229.0,5159.0,302194.0,302194.0,16,0,0,0,0,3.533280606882544
chr16-g123,chr16,24600000,24800000,0.4024899999999999,Lpp,1.0,599229,599229.0,599229.0,599229.0,599229.0,16,0,0,0,0,3.533280606882544
chr16-g124,chr16,24800000,25000000,0.409175,Lpp,1.0,599229,599229.0,599229.0,599229.0,599229.0,16,0,0,0,0,3.533280606882544
chr16-g150,chr16,30000000,30200000,0.476955,"4632428C04Rik, 9030404E10Rik, Hes1",3.0,"12764, 17638, 2440",17638.0,2440.0,10947.333333333334,12764.0,16,0,0,0,0,-3.113454265530464
chr16-g158,chr16,31600000,31800000,0.40412,"Gm536, Dlg1",2.0,"3476, 209422",209422.0,3476.0,106449.0,106449.0,16,0,0,0,0,3.9315625308614863
chr16-g159,chr16,31800000,32000000,0.441095,"Dlg1, Meltf, Ncbp2, Pigz, 0610012G03Rik, Gm15694, Senp5",7.0,"209422, 20210, 9927, 12196, 1456, 961, 27466",209422.0,961.0,40234.0,12196.0,16,0,0,0,0,3.9315625308614863
chr16-g168,chr16,33600000,33800000,0.45486,"Slc12a8, Heg1, Muc13",3.0,"146811, 83730, 25891",146811.0,25891.0,85477.33333333333,83730.0,16,0,0,0,0,5.128106851426049
chr16-g169,chr16,33800000,34000000,0.466645,"Muc13, Itgb5, Umps",3.0,"25891, 119674, 12257",119674.0,12257.0,52607.333333333336,25891.0,16,0,0,0,0,5.667837914910463
chr16-g175,chr16,35000000,35200000,0.45943,"Mylk, Hacd2, Adcy5",3.0,"217485, 86755, 150880",217485.0,86755.0,151706.66666666666,150880.0,16,0,0,0,0,-3.284557380934305
chr16-g176,chr16,35200000,35400000,0.4624699999999999,"Adcy5, Sec22a, Pdia5",3.0,"150880, 52788, 93562",150880.0,52788.0,99076.66666666669,93562.0,16,0,0,0,0,-3.284557380934305
chr16-g185,chr16,37000000,37200000,0.384025,"Polq, Stxbp5l",2.0,"83632, 277649",277649.0,83632.0,180640.5,180640.5,16,0,0,0,0,2.525908537514395
chr16-g186,chr16,37200000,37400000,0.367135,Stxbp5l,1.0,277649,277649.0,277649.0,277649.0,277649.0,16,0,0,0,0,2.525908537514395
chr16-g188,chr16,37600000,37800000,0.437345,"Hgd, Ndufb4, Fstl1",3.0,"51874, 6767, 59462",59462.0,6767.0,39367.66666666666,51874.0,16,0,0,0,0,3.371522002259
chr16-g189,chr16,37800000,38000000,0.4392399999999999,"Fstl1, Lrrc58, Gm36028, Gpr156",4.0,"59462, 20458, 10280, 91034",91034.0,10280.0,45308.5,39960.0,16,0,0,0,0,3.371522002259
chr16-g211,chr16,42200000,42400000,0.403795,"Gap43, Mir6540",2.0,"92091, 108",92091.0,108.0,46099.5,46099.5,16,0,0,0,0,2.7959901712098105
chr16-g221,chr16,44200000,44400000,0.43054,"Usf3, Sidt1, Spice1, Cfap44",4.0,"54070, 92659, 41092, 87630",92659.0,41092.0,68862.75,70850.0,16,0,0,0,0,4.6151426520791246
chr16-g222,chr16,44400000,44600000,0.44063,"Cfap44, Boc, Mir3081",3.0,"87630, 73826, 84",87630.0,84.0,53846.66666666666,73826.0,16,0,0,0,0,8.033282801933415
chr16-g228,chr16,45600000,45800000,0.416785,"Slc9c1, Gcsam, BC016579, Tmprss7, Tagln3, Abhd10, Phldb2",7.0,"71736, 12428, 27271, 37342, 13302, 13231, 98521",98521.0,12428.0,39118.71428571428,27271.0,16,0,0,0,0,3.3477604229599054
chr16-g229,chr16,45800000,46000000,0.413735,"Phldb2, Gm15638, Plcxd2",3.0,"98521, 11687, 51153",98521.0,11687.0,53787.0,51153.0,16,0,0,0,0,3.3477604229599054
chr16-g317,chr16,63400000,63600000,0.36568,Epha3,1.0,320644,320644.0,320644.0,320644.0,320644.0,16,0,0,0,1,3.748694328680765
chr16-g318,chr16,63600000,63800000,0.361415,Epha3,1.0,320644,320644.0,320644.0,320644.0,320644.0,16,0,0,0,0,3.748694328680765
chr16-g319,chr16,63800000,64000000,0.36891,Epha3,1.0,320644,320644.0,320644.0,320644.0,320644.0,16,0,0,0,1,3.748694328680765
chr16-g361,chr16,72200000,72400000,0.36961,8030451O07Rik,1.0,7945,7945.0,7945.0,7945.0,7945.0,16,0,0,0,0,3.664043102080887
chr16-g362,chr16,72400000,72600000,0.373345,,,,,,,,16,0,0,0,0,3.664043102080887
chr16-g363,chr16,72600000,72800000,0.40029,Robo1,1.0,382952,382952.0,382952.0,382952.0,382952.0,16,0,0,0,0,3.664043102080887
chr16-g364,chr16,72800000,73000000,0.39109,Robo1,1.0,382952,382952.0,382952.0,382952.0,382952.0,16,0,0,0,0,3.664043102080887
chr16-g365,chr16,73000000,73200000,0.39924,Robo1,1.0,382952,382952.0,382952.0,382952.0,382952.0,16,0,0,0,0,3.664043102080887
chr16-g406,chr16,81200000,81400000,0.3551350000000001,Ncam2,1.0,397109,397109.0,397109.0,397109.0,397109.0,16,0,0,0,1,-2.1965194749130323
chr16-g407,chr16,81400000,81600000,0.355115,Ncam2,1.0,397109,397109.0,397109.0,397109.0,397109.0,16,0,0,0,0,-2.1965194749130323
chr16-g408,chr16,81600000,81800000,0.369555,,,,,,,,16,0,0,0,0,-2.1965194749130323
