200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Purkinje_pol_ass,Purkinje_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2P
chr14-g127,chr14,25400000,25600000,0.5144799999999999,"Zmiz1, Mir3075, 4931406H21Rik",3.0,"207559, 85, 3858",207559.0,85.0,70500.66666666667,3858.0,14,0,0,0,0,4.1953299287517165
chr14-g128,chr14,25600000,25800000,0.507335,"Zmiz1, Gm45915, Ppif, Ppifos, Zcchc24",5.0,"207559, 2124, 6297, 4927, 57429",207559.0,2124.0,55667.2,6297.0,14,0,0,0,0,4.994516914131498
chr14-g154,chr14,30800000,31000000,0.4630249999999999,"Sfmbt1, Stimate, Mustn1, Itih4, Itih3, Itih1, Nek4, Spcs1",8.0,"107873, 51617, 2354, 15511, 15014, 14110, 37445, 1841",107873.0,1841.0,30720.625,15262.5,14,0,0,0,0,8.064256718714967
chr14-g164,chr14,32800000,33000000,0.461215,"Tmem273, Fam170b, Vstm4, Wdfy4, Lrrc18",5.0,"32006, 2827, 82736, 225520, 23911",225520.0,2827.0,73400.0,32006.0,14,0,0,0,0,4.84467477709659
chr14-g171,chr14,34200000,34400000,0.4455099999999999,"Gprin2, Syt15, Shld2, Glud1, Gm3219, Sncg, Fam25c, Mmrn2",8.0,"7193, 10376, 73483, 34307, 604, 4396, 3512, 28783",73483.0,604.0,20331.75,8784.5,14,0,0,0,0,4.414718612702688
chr14-g174,chr14,34800000,35000000,0.478265,"Grid1, Mir346",2.0,"760980, 98",760980.0,98.0,380539.0,380539.0,14,0,0,0,0,5.034057200768611
chr14-g175,chr14,35000000,35200000,0.441415,Grid1,1.0,760980,760980.0,760980.0,760980.0,760980.0,14,0,0,0,0,5.034057200768611
chr14-g176,chr14,35200000,35400000,0.41201,Grid1,1.0,760980,760980.0,760980.0,760980.0,760980.0,14,0,0,0,0,5.034057200768611
chr14-g177,chr14,35400000,35600000,0.40658,Grid1,1.0,760980,760980.0,760980.0,760980.0,760980.0,14,0,0,0,0,5.034057200768611
chr14-g191,chr14,38200000,38400000,0.3747,Nrg3,1.0,1104138,1104138.0,1104138.0,1104138.0,1104138.0,14,0,0,0,0,-5.703138767035477
chr14-g192,chr14,38400000,38600000,0.3812899999999999,Nrg3,1.0,1104138,1104138.0,1104138.0,1104138.0,1104138.0,14,0,0,0,0,-5.703138767035477
chr14-g193,chr14,38600000,38800000,0.374235,Nrg3,1.0,1104138,1104138.0,1104138.0,1104138.0,1104138.0,14,0,0,0,0,-5.703138767035477
chr14-g194,chr14,38800000,39000000,0.36943,"Nrg3, Nrg3os",2.0,"1104138, 60493",1104138.0,60493.0,582315.5,582315.5,14,0,0,0,0,-5.887402354685944
chr14-g195,chr14,39000000,39200000,0.37175,Nrg3,1.0,1104138,1104138.0,1104138.0,1104138.0,1104138.0,14,0,0,0,0,-5.703138767035477
chr14-g196,chr14,39200000,39400000,0.36909,Nrg3,1.0,1104138,1104138.0,1104138.0,1104138.0,1104138.0,14,0,0,0,0,-5.703138767035477
chr14-g197,chr14,39400000,39600000,0.38632,"Nrg3, LOC432842",2.0,"1104138, 3827",1104138.0,3827.0,553982.5,553982.5,14,0,0,0,0,-5.703138767035477
chr14-g240,chr14,48000000,48200000,0.4425449999999999,"Peli2, Gm6498",2.0,"140015, 29698",140015.0,29698.0,84856.5,84856.5,14,0,0,1,0,6.190189425102659
chr14-g241,chr14,48200000,48400000,0.446305,"Peli2, Gm6498",2.0,"140015, 29698",140015.0,29698.0,84856.5,84856.5,14,0,0,0,0,6.190189425102659
chr14-g259,chr14,51800000,52000000,0.45251,"AY358078, Ear7, Ear6, Slc39a2, Mettl17, Tppp2, Ndrg2, Rnase13, Arhgef40, Gm16617",10.0,"26314, 468, 875, 3136, 7027, 1940, 8734, 614, 21415, 2441",26314.0,468.0,7296.4,2788.5,14,0,0,0,0,4.919133517042888
chr14-g271,chr14,54200000,54400000,0.44982,"Dad1, Abhd4, Olfr49, Oxa1l, Slc7a7",5.0,"18445, 15041, 1030, 8829, 48261",48261.0,1030.0,18321.2,15041.0,14,0,0,0,0,4.770105203509127
chr14-g274,chr14,54800000,55000000,0.47328,"Rnf212b, Homez, Bcl2l2, Pabpn1, Ppp1r3e, Slc22a17, Efs, Cmtm5, Il25, Mir208a, Myh6, Mhrt, Myh7, Mir208b",14.0,"39959, 11422, 4810, 4785, 1942, 6402, 10246, 2808, 3142, 83, 24687, 5563, 23941, 77",39959.0,77.0,9990.5,5186.5,14,0,0,0,0,8.097231649933649
chr14-g275,chr14,55000000,55200000,0.48077,"Ngdn, Gm10364, Zfhx2os, Zfhx2, Thtpa, Ap1g2, Jph4",7.0,"8684, 4515, 2784, 30390, 4212, 7759, 10110",30390.0,2784.0,9779.142857142857,7759.0,14,0,0,0,0,4.319316963592458
chr14-g285,chr14,57000000,57200000,0.4525350000000001,"B020004C17Rik, Gja3, Gjb2, Gjb6",4.0,"3849, 23571, 6101, 10311",23571.0,3849.0,10958.0,8206.0,14,0,0,0,0,8.264564499076478
chr14-g301,chr14,60200000,60400000,0.426965,"Nupl1, Mir719, Mtmr6, Amer2",4.0,"33409, 110, 37167, 10502",37167.0,110.0,20297.0,21955.5,14,0,0,0,0,4.694619538833718
chr14-g304,chr14,60800000,61000000,0.44096,"Mipep, Tnfrsf19",2.0,"120915, 83022",120915.0,83022.0,101968.5,101968.5,14,0,0,0,0,4.182323687611462
chr14-g305,chr14,61000000,61200000,0.43893,"Tnfrsf19, Sacs",2.0,"83022, 102237",102237.0,83022.0,92629.5,92629.5,14,0,0,0,0,-0.7590563590153844
chr14-g306,chr14,61200000,61400000,0.435915,"Sacs, Sgcg, 1700109G14Rik, Arl11, Ebpl, Kpna3",6.0,"102237, 39376, 12352, 2184, 20683, 74762",102237.0,2184.0,41932.333333333336,30029.5,14,0,0,0,0,-5.3546534631001785
chr14-g322,chr14,64400000,64600000,0.4470099999999999,"Msra, Mir3078, Mir124a-1, Mir124a-1hg",4.0,"333283, 87, 85, 5847",333283.0,85.0,84825.5,2967.0,14,0,0,0,0,-5.265546642334966
chr14-g326,chr14,65200000,65400000,0.4419,"Fzd3, Fbxo16, Zfp395",3.0,"70023, 57356, 40255",70023.0,40255.0,55878.0,57356.0,14,0,0,0,0,7.209052235724267
chr14-g329,chr14,65800000,66000000,0.455335,"Pbk, Esco2, Ccdc25, Scara3, Clu, Gulo",6.0,"11912, 14943, 29303, 34350, 13066, 22424",34350.0,11912.0,20999.666666666668,18683.5,14,0,0,0,0,5.201147029670398
chr14-g333,chr14,66600000,66800000,0.4403049999999999,Adra1a,1.0,135918,135918.0,135918.0,135918.0,135918.0,14,0,0,0,0,6.210619795417069
chr14-g352,chr14,70400000,70600000,0.498615,"Piwil2, Mir320, Polr3d, Phyhip, Bmp1, Sftpc, Lgi3, Reep4, Hr, Nudt18, Fam160b2",11.0,"64422, 82, 4724, 11308, 46118, 3140, 7504, 3685, 19493, 4865, 16541",64422.0,82.0,16534.727272727272,7504.0,14,0,0,0,0,7.292320829091291
chr14-g392,chr14,78400000,78600000,0.42232,"Akap11, Dgkh",2.0,"44615, 173380",173380.0,44615.0,108997.5,108997.5,14,0,0,0,0,-7.223867614188117
chr14-g393,chr14,78600000,78800000,0.4408,Dgkh,1.0,173380,173380.0,173380.0,173380.0,173380.0,14,0,0,0,0,-7.223867614188117
chr14-g397,chr14,79400000,79600000,0.425235,"Mtrf1, Kbtbd7, Kbtbd6, Wbp4, Elf1, Sugt1",6.0,"25879, 4528, 2982, 21332, 101298, 43138",101298.0,2982.0,33192.833333333336,23605.5,14,0,0,0,0,4.798582645986602
chr14-g433,chr14,86600000,86800000,0.40182,Diaph3,1.0,485868,485868.0,485868.0,485868.0,485868.0,14,0,0,0,0,5.754101049024582
chr14-g434,chr14,86800000,87000000,0.387435,Diaph3,1.0,485868,485868.0,485868.0,485868.0,485868.0,14,0,0,0,0,5.754101049024582
chr14-g435,chr14,87000000,87200000,0.40184,Diaph3,1.0,485868,485868.0,485868.0,485868.0,485868.0,14,0,0,0,0,5.754101049024582
chr14-g519,chr14,103800000,104000000,0.40715,"Ednrb, 4930432J09Rik",2.0,"29862, 49515",49515.0,29862.0,39688.5,39688.5,14,0,0,0,0,8.124266741859843
chr14-g529,chr14,105800000,106000000,0.4208499999999999,Spry2,1.0,4873,4873.0,4873.0,4873.0,4873.0,14,0,0,0,0,5.663308297699575
chr14-g593,chr14,118600000,118800000,0.46312,"Abcc4, Cldn10",2.0,"223528, 86655",223528.0,86655.0,155091.5,155091.5,14,0,0,0,0,6.192205819267262
chr14-g594,chr14,118800000,119000000,0.454605,"Cldn10, Dzip1, Dnajc3, Uggt2",4.0,"86655, 49951, 43771, 114450",114450.0,43771.0,73706.75,68303.0,14,0,0,0,0,6.192205819267262
chr14-g602,chr14,120400000,120600000,0.43627,"Mbnl2, Rap2a",2.0,"156030, 28732",156030.0,28732.0,92381.0,92381.0,14,0,0,0,0,5.212959770419838
chr14-g610,chr14,122000000,122200000,0.448925,"Ubac2, Timm8a2, A330035P11Rik, Tm9sf2, Clybl",5.0,"142430, 3749, 9036, 52522, 220541",220541.0,3749.0,85655.6,52522.0,14,0,0,0,0,4.352424720503834
chr14-g611,chr14,122200000,122400000,0.443,"Clybl, 1700108J01Rik, Gm5089",3.0,"220541, 3734, 85468",220541.0,3734.0,103247.66666666669,85468.0,14,0,0,0,0,4.803692712640448
chr14-g612,chr14,122400000,122600000,0.43445,"Clybl, Gm5089, Zic5, 2610035F20Rik, Zic2, Pcca",6.0,"220541, 85468, 6499, 4823, 4945, 405580",405580.0,4823.0,121309.33333333331,45983.5,14,0,0,0,0,4.953672258375158
chr15-g35,chr15,7000000,7200000,0.4397999999999999,Lifr,1.0,56948,56948.0,56948.0,56948.0,56948.0,15,0,0,0,0,6.272045368354452
chr15-g43,chr15,8600000,8800000,0.43127,Slc1a3,1.0,76684,76684.0,76684.0,76684.0,76684.0,15,1,0,0,0,9.028850708999014
chr15-g44,chr15,8800000,9000000,0.411265,Ranbp3l,1.0,99385,99385.0,99385.0,99385.0,99385.0,15,1,0,0,0,5.328214275483939
chr15-g45,chr15,9000000,9200000,0.37872,"Ranbp3l, Nadk2, Skp2, Lmbrd2",4.0,"99385, 39237, 43444, 56881",99385.0,39237.0,59736.75,50162.5,15,0,0,0,0,5.244754723675467
chr15-g52,chr15,10400000,10600000,0.42558,"Agxt2, Dnajc21, Brix1, Rad1, Ttc23l, Rai14",6.0,"51621, 23754, 11159, 13046, 54722, 145654",145654.0,11159.0,49992.66666666666,37687.5,15,1,0,0,0,5.517365306304611
chr15-g53,chr15,10600000,10800000,0.44032,"Rai14, Gm10389, 4930556M19Rik",3.0,"145654, 11359, 75288",145654.0,11359.0,77433.66666666667,75288.0,15,1,0,0,0,5.517365306304611
chr15-g105,chr15,21000000,21200000,0.359595,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-4.580371390680694
chr15-g106,chr15,21200000,21400000,0.3633599999999999,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-4.580371390680694
chr15-g107,chr15,21400000,21600000,0.3632399999999999,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-4.580371390680694
chr15-g115,chr15,23000000,23200000,0.365485,Cdh18,1.0,437956,437956.0,437956.0,437956.0,437956.0,15,0,0,0,0,-6.136545243419398
chr15-g116,chr15,23200000,23400000,0.365075,Cdh18,1.0,437956,437956.0,437956.0,437956.0,437956.0,15,0,0,0,0,-6.136545243419398
chr15-g117,chr15,23400000,23600000,0.3634449999999999,Cdh18,1.0,437956,437956.0,437956.0,437956.0,437956.0,15,0,0,0,0,-6.136545243419398
chr15-g156,chr15,31200000,31400000,0.475105,"Dap, Ankrd33b",2.0,"49954, 76280",76280.0,49954.0,63117.0,63117.0,15,1,0,0,0,-5.162759017473038
chr15-g165,chr15,33000000,33200000,0.39658,"Sdc2, Cpq",2.0,"113999, 511424",511424.0,113999.0,312711.5,312711.5,15,0,0,0,0,4.309271031405612
chr15-g166,chr15,33200000,33400000,0.384005,Cpq,1.0,511424,511424.0,511424.0,511424.0,511424.0,15,0,0,0,0,4.309271031405612
chr15-g167,chr15,33400000,33600000,0.38919,"Cpq, 1700084J12Rik, 4930592A05Rik",3.0,"511424, 731, 59556",511424.0,731.0,190570.3333333333,59556.0,15,0,0,0,0,4.309271031405612
chr15-g172,chr15,34400000,34600000,0.4265499999999999,"Matn2, Rpl30, Gm12191, Erich5, Pop1, Rida, Nipal2",7.0,"129560, 2769, 2728, 20581, 35343, 11225, 105908",129560.0,2728.0,44016.28571428572,20581.0,15,0,0,0,0,-5.111549134630459
chr15-g173,chr15,34600000,34800000,0.4146149999999999,"Nipal2, 4930413F20Rik",2.0,"105908, 4132",105908.0,4132.0,55020.0,55020.0,15,0,0,0,0,-5.111549134630459
chr15-g253,chr15,50600000,50800000,0.36824,Trps1,1.0,235283,235283.0,235283.0,235283.0,235283.0,15,0,0,0,0,4.077019605968701
chr15-g254,chr15,50800000,51000000,0.37713,"Trps1, Mir1907",2.0,"235283, 90",235283.0,90.0,117686.5,117686.5,15,0,0,0,0,4.077019605968701
chr15-g288,chr15,57600000,57800000,0.4567,Zhx2,1.0,145166,145166.0,145166.0,145166.0,145166.0,15,0,0,0,0,4.981285572217397
chr15-g289,chr15,57800000,58000000,0.459595,"Zhx2, Derl1, Tbc1d31, Fam83a",4.0,"145166, 22917, 57870, 24800",145166.0,22917.0,62688.25,41335.0,15,0,0,0,0,4.981285572217397
chr15-g357,chr15,71400000,71600000,0.401035,Fam135b,1.0,282161,282161.0,282161.0,282161.0,282161.0,15,0,0,0,0,-4.776992048166109
chr15-g358,chr15,71600000,71800000,0.4079899999999999,"Fam135b, Col22a1",2.0,"282161, 235752",282161.0,235752.0,258956.5,258956.5,15,0,1,0,0,-4.776992048166109
chr15-g367,chr15,73400000,73600000,0.484995,"Ptk2, Dennd3, Slc45a4",3.0,"218087, 59683, 47321",218087.0,47321.0,108363.66666666669,59683.0,15,0,1,0,0,7.242599308739551
chr15-g380,chr15,76000000,76200000,0.52604,"Iqank1, Fam83h, Scrib, Mir6952, Puf60, Nrbp2, Eppk1, BC024139, Plec",9.0,"37113, 13245, 22622, 61, 10765, 6176, 18708, 7039, 60405",60405.0,61.0,19570.444444444445,13245.0,15,0,0,0,0,4.997238103914811
chr15-g394,chr15,78800000,79000000,0.5249450000000001,"Card10, Cdc42ep1, Lgals2, Sh3bp1, Mir6955, Gga1, Pdxp, Lgals1, Triobp, Nol12, Gm10865",11.0,"27907, 8256, 4670, 12285, 74, 17396, 5599, 3741, 58146, 6978, 16087",58146.0,74.0,14649.0,8256.0,15,0,0,0,1,6.99259778602348
chr15-g411,chr15,82200000,82400000,0.4936800000000001,"Srebf2, Tnfrsf13c, Shisa8, Cenpm, 1500009C09Rik, Sept3, Wbp2nl, Pheta2, Smdt1, Naga, Ndufa6, Cyp2d22, Mir7684, Cyp2d11",14.0,"57692, 2639, 5864, 10972, 8355, 19582, 15575, 4532, 3017, 9295, 4153, 9734, 60, 4869",57692.0,60.0,11167.07142857143,7109.5,15,0,0,0,0,6.75860638222485
chr15-g420,chr15,84000000,84200000,0.4914,"Efcab6, Sult4a1, Pnpla5, Pnpla3, Mir6392, Samm50",6.0,"198638, 29658, 10555, 21706, 108, 23844",198638.0,108.0,47418.16666666666,22775.0,15,0,0,0,0,-4.652892222263497
chr15-g423,chr15,84600000,84800000,0.5087999999999999,"Prr5, Arhgap8, Gm20556, Phf21b",4.0,"43197, 52156, 5638, 70754",70754.0,5638.0,42936.25,47676.5,15,0,0,0,0,6.446228127840906
chr15-g424,chr15,84800000,85000000,0.492585,"Phf21b, Nup50, 5031439G07Rik, Mir1249",4.0,"70754, 19536, 44036, 98",70754.0,98.0,33606.0,31786.0,15,0,0,0,0,4.976915908011135
chr15-g444,chr15,88800000,89000000,0.49002,"Creld2, Alg12, Pim3, Ttll8, Mlc1, Mov10l1",6.0,"7036, 14076, 3533, 40521, 23106, 72159",72159.0,3533.0,26738.5,18591.0,15,0,1,0,0,6.640438232807719
chr15-g490,chr15,98000000,98200000,0.4622399999999999,"Col2a1, Senp1, Pfkm, Asb8, Ccdc184, Olfr288",6.0,"29123, 54826, 39859, 30939, 2329, 9530",54826.0,2329.0,27767.666666666668,30031.0,15,0,0,0,0,4.551039042340052
chr15-g498,chr15,99600000,99800000,0.4845599999999999,"Aqp6, Racgap1, Asic1, Smarcd1, Gpd1, Gm16537, Cox14, Cers5, Lima1",9.0,"4278, 31161, 30754, 11709, 7428, 8941, 2519, 36924, 96989",96989.0,2519.0,25633.666666666668,11709.0,15,0,0,0,0,8.27334289109617
chr15-g501,chr15,100200000,100400000,0.46143,"Dip2b, Atf1, Tmprss12, Mettl7a1, Mettl7a3, Higd1c, Mettl7a2, Methig1, Slc11a2",9.0,"180810, 33390, 12217, 9532, 5241, 19371, 8620, 31236, 30398",180810.0,5241.0,36757.22222222222,19371.0,15,0,1,0,0,4.376355506975
chr16-g54,chr16,10800000,11000000,0.4922600000000001,"Rmi2, Gm21859, Litaf",3.0,"8177, 2786, 33849",33849.0,2786.0,14937.333333333334,8177.0,16,0,0,0,0,4.359642540900078
chr16-g59,chr16,11800000,12000000,0.4464849999999999,"Cpped1, Gm9961, Shisa9, Gm32278",4.0,"105703, 29231, 286792, 5081",286792.0,5081.0,106701.75,67467.0,16,0,0,0,0,7.353018385785416
chr16-g60,chr16,12000000,12200000,0.4368099999999999,Shisa9,1.0,286792,286792.0,286792.0,286792.0,286792.0,16,0,0,0,0,7.353018385785416
chr16-g61,chr16,12200000,12400000,0.41547,Shisa9,1.0,286792,286792.0,286792.0,286792.0,286792.0,16,0,0,0,0,7.353018385785416
chr16-g70,chr16,14000000,14200000,0.44067,"Bmerb1, Marf1, Nde1, Mir484, Myh11",5.0,"114858, 50109, 29649, 67, 96882",114858.0,67.0,58313.0,50109.0,16,0,0,0,0,7.413023659718561
chr16-g82,chr16,16400000,16600000,0.393435,Fgd4,1.0,183064,183064.0,183064.0,183064.0,183064.0,16,0,0,0,0,3.945880611714857
chr16-g112,chr16,22400000,22600000,0.461435,"Etv5, Dgkg, 9230117E06Rik, Mir8095",4.0,"58258, 190663, 6206, 129",190663.0,129.0,63814.0,32232.0,16,0,0,0,0,-4.934462727142229
chr16-g113,chr16,22600000,22800000,0.453335,"Dgkg, Mir6362",2.0,"190663, 107",190663.0,107.0,95385.0,95385.0,16,0,0,0,0,-4.934462727142229
chr16-g116,chr16,23200000,23400000,0.44775,"C730014E05Rik, St6gal1, BC106179",3.0,"29097, 135611, 3961",135611.0,3961.0,56223.0,29097.0,16,0,1,0,0,4.432901820674779
chr16-g150,chr16,30000000,30200000,0.476955,"4632428C04Rik, 9030404E10Rik, Hes1",3.0,"12764, 17638, 2440",17638.0,2440.0,10947.333333333334,12764.0,16,0,0,0,0,5.3634757421302375
chr16-g152,chr16,30400000,30600000,0.46046,"Tmem44, Lsg1, Fam43a",3.0,"38724, 26221, 3075",38724.0,3075.0,22673.33333333333,26221.0,16,0,0,0,0,4.463446328412772
chr16-g153,chr16,30600000,30800000,0.469105,Fam43a,1.0,3075,3075.0,3075.0,3075.0,3075.0,16,0,0,0,0,4.463446328412772
chr16-g158,chr16,31600000,31800000,0.40412,"Gm536, Dlg1",2.0,"3476, 209422",209422.0,3476.0,106449.0,106449.0,16,0,0,0,0,4.489817903274241
chr16-g159,chr16,31800000,32000000,0.441095,"Dlg1, Meltf, Ncbp2, Pigz, 0610012G03Rik, Gm15694, Senp5",7.0,"209422, 20210, 9927, 12196, 1456, 961, 27466",209422.0,961.0,40234.0,12196.0,16,0,0,0,0,4.489817903274241
chr16-g169,chr16,33800000,34000000,0.466645,"Muc13, Itgb5, Umps",3.0,"25891, 119674, 12257",119674.0,12257.0,52607.333333333336,25891.0,16,1,0,0,0,6.818172567670933
chr16-g170,chr16,34000000,34200000,0.46073,Kalrn,1.0,362003,362003.0,362003.0,362003.0,362003.0,16,1,0,0,0,-5.513378225980676
chr16-g171,chr16,34200000,34400000,0.45189,Kalrn,1.0,362003,362003.0,362003.0,362003.0,362003.0,16,1,0,0,0,-5.513378225980676
chr16-g172,chr16,34400000,34600000,0.4491449999999999,Kalrn,1.0,362003,362003.0,362003.0,362003.0,362003.0,16,1,0,0,0,-5.513378225980676
chr16-g188,chr16,37600000,37800000,0.437345,"Hgd, Ndufb4, Fstl1",3.0,"51874, 6767, 59462",59462.0,6767.0,39367.66666666666,51874.0,16,0,0,0,0,3.787418432233082
chr16-g189,chr16,37800000,38000000,0.4392399999999999,"Fstl1, Lrrc58, Gm36028, Gpr156",4.0,"59462, 20458, 10280, 91034",91034.0,10280.0,45308.5,39960.0,16,0,0,0,0,3.787418432233082
chr16-g194,chr16,38800000,39000000,0.428585,"Upk1b, Tex55, Igsf11",3.0,"27020, 16545, 124813",124813.0,16545.0,56126.0,27020.0,16,1,0,0,0,8.506690356255438
chr16-g195,chr16,39000000,39200000,0.41765,"Igsf11, Gm36742",2.0,"124813, 1488",124813.0,1488.0,63150.5,63150.5,16,1,0,0,0,8.506690356255438
chr16-g214,chr16,42800000,43000000,0.376365,"4932412D23Rik, Gm19522, Zbtb20",3.0,"79375, 27701, 711479",711479.0,27701.0,272851.6666666667,79375.0,16,0,0,0,0,4.351641665686643
chr16-g215,chr16,43000000,43200000,0.372145,Zbtb20,1.0,711479,711479.0,711479.0,711479.0,711479.0,16,0,0,0,0,4.351641665686643
chr16-g216,chr16,43200000,43400000,0.38077,Zbtb20,1.0,711479,711479.0,711479.0,711479.0,711479.0,16,0,0,0,0,4.351641665686643
chr16-g217,chr16,43400000,43600000,0.4096149999999999,"Zbtb20, Gm15713",2.0,"711479, 9679",711479.0,9679.0,360579.0,360579.0,16,0,0,0,0,4.351641665686643
chr16-g218,chr16,43600000,43800000,0.424695,"Zbtb20, Mir568, Tigit, Drd3",4.0,"711479, 83, 15324, 60712",711479.0,83.0,196899.5,38018.0,16,0,0,0,0,4.351641665686643
chr16-g228,chr16,45600000,45800000,0.416785,"Slc9c1, Gcsam, BC016579, Tmprss7, Tagln3, Abhd10, Phldb2",7.0,"71736, 12428, 27271, 37342, 13302, 13231, 98521",98521.0,12428.0,39118.71428571428,27271.0,16,0,0,0,0,4.32885593048227
chr16-g260,chr16,52000000,52200000,0.401775,Cblb,1.0,176498,176498.0,176498.0,176498.0,176498.0,16,0,0,0,0,4.226575800268634
chr16-g261,chr16,52200000,52400000,0.38378,"Cblb, Alcam",2.0,"176498, 204086",204086.0,176498.0,190292.0,190292.0,16,0,0,0,0,5.139685938379921
chr16-g262,chr16,52400000,52600000,0.3839699999999999,Alcam,1.0,204086,204086.0,204086.0,204086.0,204086.0,16,0,0,0,0,5.22472436188312
chr16-g282,chr16,56400000,56600000,0.392865,Abi3bp,1.0,212290,212290.0,212290.0,212290.0,212290.0,16,0,0,0,1,7.38501139356169
chr16-g283,chr16,56600000,56800000,0.39242,"Abi3bp, Tfg, Adgrg7",3.0,"212290, 27122, 71250",212290.0,27122.0,103554.0,71250.0,16,0,0,0,0,7.38501139356169
chr16-g298,chr16,59600000,59800000,0.38956,"Crybg3, Arl6, 4930547E14Rik, Epha6",4.0,"108960, 26461, 36049, 952049",952049.0,26461.0,280879.75,72504.5,16,0,0,0,0,-4.836610428592709
chr16-g299,chr16,59800000,60000000,0.384445,Epha6,1.0,952049,952049.0,952049.0,952049.0,952049.0,16,0,0,0,0,-4.836610428592709
chr16-g300,chr16,60000000,60200000,0.3678849999999999,Epha6,1.0,952049,952049.0,952049.0,952049.0,952049.0,16,0,0,0,0,-4.836610428592709
chr16-g301,chr16,60200000,60400000,0.36579,Epha6,1.0,952049,952049.0,952049.0,952049.0,952049.0,16,0,0,0,0,-4.836610428592709
chr16-g302,chr16,60400000,60600000,0.3632649999999999,Epha6,1.0,952049,952049.0,952049.0,952049.0,952049.0,16,0,0,0,0,-4.836610428592709
chr16-g303,chr16,60600000,60800000,0.37103,Epha6,1.0,952049,952049.0,952049.0,952049.0,952049.0,16,0,0,0,0,-4.836610428592709
chr16-g423,chr16,84600000,84800000,0.412655,"4930529L06Rik, Mir155, Mir155hg, Mrpl39, Jam2",5.0,"5359, 65, 2222, 17723, 52253",52253.0,65.0,15524.4,5359.0,16,0,0,0,0,5.5894791603556335
chr16-g424,chr16,84800000,85000000,0.421675,"Jam2, Gabpa, Atp5j, Gm10791, App",5.0,"52253, 28655, 7755, 7241, 219272",219272.0,7241.0,63035.2,28655.0,16,0,0,0,0,5.5894791603556335
chr16-g439,chr16,87800000,88000000,0.40592,"4930590A17Rik, Grik1",2.0,"42984, 377850",377850.0,42984.0,210417.0,210417.0,16,0,0,0,0,-4.894613030586877
chr16-g440,chr16,88000000,88200000,0.39738,Grik1,1.0,377850,377850.0,377850.0,377850.0,377850.0,16,0,0,0,0,-4.894613030586877
chr16-g441,chr16,88200000,88400000,0.38728,Grik1,1.0,377850,377850.0,377850.0,377850.0,377850.0,16,0,0,0,0,-4.894613030586877
chr16-g482,chr16,96400000,96600000,0.453085,"Igsf5, Itgb2l, Pcp4, Dscam",4.0,"42274, 21317, 58188, 578657",578657.0,21317.0,175109.0,50231.0,16,0,0,0,0,-4.109713786573278
chr16-g483,chr16,96600000,96800000,0.43803,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-4.109713786573278
chr16-g484,chr16,96800000,97000000,0.423465,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-4.109713786573278
chr16-g485,chr16,97000000,97200000,0.427495,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-4.109713786573278
chr17-g27,chr17,5400000,5600000,0.457175,"Ldhal6b, Tmem242, Zdhhc14, Gm8363",4.0,"1445, 29397, 261292, 2081",261292.0,1445.0,73553.75,15739.0,17,0,0,0,0,-4.644941471339387
chr17-g28,chr17,5600000,5800000,0.46585,"Zdhhc14, 3300005D01Rik",2.0,"261292, 3753",261292.0,3753.0,132522.5,132522.5,17,0,0,0,0,-4.644941471339387
chr17-g42,chr17,8400000,8600000,0.46476,"T2, T, Pde10a",3.0,"50331, 8074, 459848",459848.0,8074.0,172751.0,50331.0,17,0,0,0,0,-4.382870421413051
chr17-g43,chr17,8600000,8800000,0.4495649999999999,Pde10a,1.0,459848,459848.0,459848.0,459848.0,459848.0,17,0,0,0,0,-4.382870421413051
chr17-g44,chr17,8800000,9000000,0.46662,"Pde10a, 1700010I14Rik",2.0,"459848, 19987",459848.0,19987.0,239917.5,239917.5,17,0,0,0,0,-4.382870421413051
chr17-g51,chr17,10200000,10400000,0.40685,"Qk, Cahm, 1700110C19Rik",3.0,"109182, 1223, 4711",109182.0,1223.0,38372.0,4711.0,17,0,0,0,0,7.326201031887736
chr17-g63,chr17,12600000,12800000,0.468435,"Slc22a2, Slc22a1, Igf2r, Airn",4.0,"44301, 26964, 87301, 74247",87301.0,26964.0,58203.25,59274.0,17,0,0,0,0,-4.319548422736616
chr17-g64,chr17,12800000,13000000,0.45246,"Airn, Mas1, Mrgprh, Pnldc1, Tcp1, Snora20, Mrpl18, Acat3, Acat2, Wtap",10.0,"74247, 29303, 1809, 21099, 8739, 61, 4737, 16438, 17684, 21520",74247.0,61.0,19563.7,17061.0,17,0,0,0,0,-4.319548422736616
chr17-g127,chr17,25400000,25600000,0.5241899999999999,"Cacna1h, Tekt4, Sstr5, Gm33727, 2810468N07Rik, Sox8, Lmf1",7.0,"59497, 5005, 7414, 3976, 4233, 4794, 83653",83653.0,3976.0,24081.714285714286,5005.0,17,0,0,0,0,6.018030003143381
