200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Bergmann_pol_ass,Bergmann_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2B
chr13-g59,chr13,11800000,12000000,0.413285,Ryr2,1.0,553843,553843.0,553843.0,553843.0,553843.0,13,0,0,0,0,6.980674416354876
chr13-g60,chr13,12000000,12200000,0.4480399999999999,"Ryr2, Gm10336, Mtr",3.0,"553843, 3772, 71574",553843.0,3772.0,209729.66666666663,71574.0,13,0,0,0,0,6.980674416354876
chr13-g62,chr13,12400000,12600000,0.4426949999999999,"Heatr1, Lgals8, Edaradd, Ero1lb",4.0,"43519, 22324, 49242, 43646",49242.0,22324.0,39682.75,43582.5,13,0,0,0,0,3.629726995031399
chr13-g63,chr13,12600000,12800000,0.428675,"Ero1lb, Gpr137b-ps, Prl2c3, Prl2c4",4.0,"43646, 36331, 9259, 9241",43646.0,9241.0,24619.25,22795.0,13,0,0,0,0,3.629726995031399
chr13-g67,chr13,13400000,13600000,0.449065,"Nid1, Lyst",2.0,"74674, 187032",187032.0,74674.0,130853.0,130853.0,13,0,0,0,0,-3.618243273682432
chr13-g71,chr13,14200000,14400000,0.394445,Hecw1,1.0,296789,296789.0,296789.0,296789.0,296789.0,13,0,0,0,0,3.7145843662370126
chr13-g72,chr13,14400000,14600000,0.397575,Hecw1,1.0,296789,296789.0,296789.0,296789.0,296789.0,13,0,0,0,0,3.7145843662370126
chr13-g77,chr13,15400000,15600000,0.4204549999999999,Gli3,1.0,266303,266303.0,266303.0,266303.0,266303.0,13,0,0,0,0,-7.327017836382706
chr13-g78,chr13,15600000,15800000,0.4104,"Gli3, 4933412O06Rik",2.0,"266303, 20967",266303.0,20967.0,143635.0,143635.0,13,0,0,0,0,-7.327017836382706
chr13-g84,chr13,16800000,17000000,0.38667,Sugct,1.0,837291,837291.0,837291.0,837291.0,837291.0,13,0,0,0,0,-3.080055250300242
chr13-g85,chr13,17000000,17200000,0.386575,Sugct,1.0,837291,837291.0,837291.0,837291.0,837291.0,13,0,0,0,0,-3.080055250300242
chr13-g86,chr13,17200000,17400000,0.3840449999999999,Sugct,1.0,837291,837291.0,837291.0,837291.0,837291.0,13,0,0,0,0,-3.080055250300242
chr13-g87,chr13,17400000,17600000,0.3852,Sugct,1.0,837291,837291.0,837291.0,837291.0,837291.0,13,0,1,0,0,-3.080055250300242
chr13-g88,chr13,17600000,17800000,0.3808299999999999,"Sugct, Mplkip, Cdk13, Mir466i",4.0,"837291, 3700, 89136, 121",837291.0,121.0,232562.0,46418.0,13,0,0,0,0,-3.080055250300242
chr13-g94,chr13,18800000,19000000,0.40968,"Vps41, Amph",2.0,"149520, 202569",202569.0,149520.0,176044.5,176044.5,13,0,1,0,0,2.192275128198634
chr13-g95,chr13,19000000,19200000,0.405475,Amph,1.0,202569,202569.0,202569.0,202569.0,202569.0,13,0,1,0,0,2.192275128198634
chr13-g100,chr13,20000000,20200000,0.4296,Elmo1,1.0,517847,517847.0,517847.0,517847.0,517847.0,13,0,1,0,0,3.545185100711534
chr13-g101,chr13,20200000,20400000,0.42329,Elmo1,1.0,517847,517847.0,517847.0,517847.0,517847.0,13,0,1,0,0,3.545185100711534
chr13-g102,chr13,20400000,20600000,0.42079,Elmo1,1.0,517847,517847.0,517847.0,517847.0,517847.0,13,0,1,0,0,3.545185100711534
chr13-g103,chr13,20600000,20800000,0.416735,"Elmo1, Aoah",2.0,"517847, 230142",517847.0,230142.0,373994.5,373994.5,13,0,1,0,0,3.545185100711534
chr13-g124,chr13,24800000,25000000,0.447855,"BC005537, Acot13, Tdp2, D130043K22Rik, 4932702P03Rik, Aldh5a1, 9330162012Rik, Gpld1, Mir12184, Mrs2",10.0,"11243, 13535, 10495, 56309, 6181, 30083, 1649, 48785, 64, 28023",56309.0,64.0,20636.7,12389.0,13,0,0,0,0,-2.022497288377927
chr13-g153,chr13,30600000,30800000,0.4434349999999999,"4930519D14Rik, Dusp22, Irf4",3.0,"9216, 51174, 17749",51174.0,9216.0,26046.33333333333,17749.0,13,0,0,0,0,-3.39052316249587
chr13-g170,chr13,34000000,34200000,0.4476,"Serpinb6a, Ripk1, Bphl, Tubb2a, 4930447K03Rik, Tubb2b, Psmg4, Slc22a23",8.0,"84877, 32297, 36434, 3729, 29118, 3347, 15209, 166025",166025.0,3347.0,46379.5,30707.5,13,0,0,0,0,-3.4553003308781207
chr13-g174,chr13,34800000,35000000,0.4216799999999999,"Prpf4b, 4933417A18Rik, Fam217a, Eci3, Eci2",5.0,"27385, 28788, 10029, 17196, 16397",28788.0,10029.0,19959.0,17196.0,13,0,0,0,0,-2.8248375557099847
chr13-g183,chr13,36600000,36800000,0.42479,Nrn1,1.0,8856,8856.0,8856.0,8856.0,8856.0,13,0,0,1,0,5.043509636727485
chr13-g189,chr13,37800000,38000000,0.45743,"Rreb1, Ssr1",2.0,"109497, 22808",109497.0,22808.0,66152.5,66152.5,13,0,0,0,0,-5.638525044506023
chr13-g206,chr13,41200000,41400000,0.440485,"Elovl2, Smim13, Nedd9",3.0,"38022, 26734, 177445",177445.0,26734.0,80733.66666666667,38022.0,13,0,0,0,0,-4.072895237704331
chr13-g207,chr13,41400000,41600000,0.431455,Nedd9,1.0,177445,177445.0,177445.0,177445.0,177445.0,13,0,0,0,0,-4.072895237704331
chr13-g213,chr13,42600000,42800000,0.41369,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13,0,0,0,0,3.5779965265063747
chr13-g214,chr13,42800000,43000000,0.44199,Phactr1,1.0,457714,457714.0,457714.0,457714.0,457714.0,13,0,0,0,0,3.5779965265063747
chr13-g215,chr13,43000000,43200000,0.45304,"Phactr1, Tbc1d7, Gfod1",3.0,"457714, 19760, 108654",457714.0,19760.0,195376.0,108654.0,13,0,0,0,0,3.5779965265063747
chr13-g227,chr13,45400000,45600000,0.4562799999999999,"Mylip, Gmpr, Atxn1",3.0,"22199, 38943, 415236",415236.0,22199.0,158792.66666666666,38943.0,13,0,0,0,0,2.7552515493362324
chr13-g232,chr13,46400000,46600000,0.43849,"Rbm24, Cap2",2.0,"12800, 148379",148379.0,12800.0,80589.5,80589.5,13,0,0,0,0,-2.699282947688864
chr13-g233,chr13,46600000,46800000,0.430345,"Cap2, Fam8a1, Nup153, Kif13a",4.0,"148379, 6252, 47948, 180631",180631.0,6252.0,95802.5,98163.5,13,0,0,0,0,-2.699282947688864
chr13-g235,chr13,47000000,47200000,0.44855,"Nhlrc1, Tpmt, Kdm1b, Dek, Rnf144b, A930002C04Rik",6.0,"2294, 19675, 41781, 21455, 125272, 4731",125272.0,2294.0,35868.0,20565.0,13,0,0,0,0,2.176017183654728
chr13-g236,chr13,47200000,47400000,0.44018,Rnf144b,1.0,125272,125272.0,125272.0,125272.0,125272.0,13,0,0,0,0,4.338372469553173
chr13-g240,chr13,48000000,48200000,0.4278349999999999,"4931429P17Rik, A330033J07Rik",2.0,"58279, 218393",218393.0,58279.0,138336.0,138336.0,13,0,0,0,0,-7.300388197865044
chr13-g241,chr13,48200000,48400000,0.435375,"A330033J07Rik, Id4, A330048O09Rik",3.0,"218393, 4913, 1467",218393.0,1467.0,74924.33333333333,4913.0,13,0,0,0,0,-6.538992851128841
chr13-g247,chr13,49400000,49600000,0.413705,"Ippk, Cenpp, Ecm2, Aspn, Omd",5.0,"41447, 188673, 27980, 23120, 10150",188673.0,10150.0,58274.0,27980.0,13,0,0,0,0,-2.6336430739908256
chr13-g257,chr13,51400000,51600000,0.4578449999999999,"S1pr3, Shc3",2.0,"14180, 146061",146061.0,14180.0,80120.5,80120.5,13,0,0,0,0,-2.4631339542186934
chr13-g262,chr13,52400000,52600000,0.452105,"Diras2, Gm2848, Syk",3.0,"26462, 3346, 65356",65356.0,3346.0,31721.33333333333,26462.0,13,0,0,0,0,5.870067679172109
chr13-g265,chr13,53000000,53200000,0.47173,Ror2,1.0,176808,176808.0,176808.0,176808.0,176808.0,13,0,0,0,0,-3.656252591948078
chr13-g266,chr13,53200000,53400000,0.46878,"Ror2, Sptlc1, Gm2762",3.0,"176808, 44614, 61942",176808.0,44614.0,94454.66666666669,61942.0,13,0,0,0,0,-3.656252591948078
chr13-g270,chr13,54000000,54200000,0.452705,"Sfxn1, Drd1, Hrh2",3.0,"36501, 4475, 30304",36501.0,4475.0,23760.0,30304.0,13,0,0,0,0,-3.485160864876901
chr13-g271,chr13,54200000,54400000,0.471815,"Hrh2, Cplx2",2.0,"30304, 10242",30304.0,10242.0,20273.0,20273.0,13,0,0,0,0,3.776254539877917
chr13-g272,chr13,54400000,54600000,0.45663,"Thoc3, Simc1, 4833439L19Rik, Higd2a, Arl10, Mir1271, Nop16, Cltb",8.0,"10004, 47486, 14165, 917, 6116, 83, 5884, 18988",47486.0,83.0,12955.375,8060.0,13,0,0,0,0,2.1692686413772644
chr13-g273,chr13,54600000,54800000,0.49181,"Cltb, Faf2, Rnf44, Cdhr2, Gprin1, Sncb, Tspan17, Eif4e1b",8.0,"18988, 42280, 14562, 35200, 13204, 7736, 7371, 4461",42280.0,4461.0,17975.25,13883.0,13,0,0,0,0,2.3818663583195367
chr13-g277,chr13,55400000,55600000,0.5030399999999999,"Slc34a1, Pfn3, F12, Grk6, Mir6943, Prr7, Dbn1, Mir6944, Mir6945, Pdlim7, Dok3, Ddx41, Fam193b, B4galt7, Tmed9",15.0,"15048, 545, 8847, 14247, 66, 8889, 14649, 96, 68, 6674, 5304, 6249, 31805, 10548, 4560",31805.0,66.0,8506.333333333334,6674.0,13,0,0,0,0,-4.438526582719772
chr13-g287,chr13,57400000,57600000,0.458485,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13,0,0,0,0,8.81043725382972
chr13-g288,chr13,57600000,57800000,0.46391,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13,0,0,0,0,8.81043725382972
chr13-g289,chr13,57800000,58000000,0.462355,Spock1,1.0,482242,482242.0,482242.0,482242.0,482242.0,13,0,0,0,0,8.81043725382972
chr13-g290,chr13,58000000,58200000,0.4700899999999999,"Mir874, Klhl3, 1700066J03Rik, Hnrnpa0, Idnk, Ubqln1",6.0,"76, 113421, 2027, 2678, 7045, 39498",113421.0,76.0,27457.5,4861.5,13,0,0,0,0,3.793464595127361
chr13-g297,chr13,59400000,59600000,0.44367,"Agtpbp1, Naa35, A230056J06Rik",3.0,"107813, 49449, 5048",107813.0,5048.0,54103.333333333336,49449.0,13,1,0,0,0,2.2417007911473545
chr13-g300,chr13,60000000,60200000,0.458885,"A530065N20Rik, Gas1",2.0,"86959, 3131",86959.0,3131.0,45045.0,45045.0,13,1,0,0,0,-6.66176921694083
chr13-g310,chr13,62000000,62200000,0.4100150000000001,Zfp808,1.0,44047,44047.0,44047.0,44047.0,44047.0,13,0,0,0,0,-2.2581488313145104
chr13-g326,chr13,65200000,65400000,0.40963,"Nlrp4f, Zfp369, Gm7762",3.0,"28606, 18942, 12954",28606.0,12954.0,20167.33333333333,18942.0,13,0,0,0,0,2.171913255013024
chr13-g343,chr13,68600000,68800000,0.423295,"1700001L19Rik, Adcy2",2.0,"16793, 379499",379499.0,16793.0,198146.0,198146.0,13,0,0,0,0,-5.093832673971623
chr13-g344,chr13,68800000,69000000,0.420245,Adcy2,1.0,379499,379499.0,379499.0,379499.0,379499.0,13,0,0,0,0,-5.093832673971623
chr13-g352,chr13,70400000,70600000,0.436995,"1700100L14Rik, Ice1",2.0,"2864, 48946",48946.0,2864.0,25905.0,25905.0,13,1,0,0,0,2.3741230621176515
chr13-g353,chr13,70600000,70800000,0.4452299999999999,"Ice1, Adamts16",2.0,"48946, 114004",114004.0,48946.0,81475.0,81475.0,13,0,0,0,0,2.3741230621176515
chr13-g378,chr13,75600000,75800000,0.3988,"Mir682, Ell2",2.0,"96, 64875",64875.0,96.0,32485.5,32485.5,13,0,0,0,0,-3.49604778528206
chr13-g379,chr13,75800000,76000000,0.41757,"Glrx, Rhobtb3, Spata9",3.0,"10266, 74288, 31230",74288.0,10266.0,38594.66666666666,31230.0,13,0,0,0,0,-1.9394545500566696
chr13-g381,chr13,76200000,76400000,0.3984549999999999,"Fam81b, Mctp1",2.0,"70237, 646850",646850.0,70237.0,358543.5,358543.5,13,0,0,0,0,7.2045066867256
chr13-g382,chr13,76400000,76600000,0.392805,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13,0,0,0,0,7.2045066867256
chr13-g383,chr13,76600000,76800000,0.38271,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13,0,0,0,0,7.2045066867256
chr13-g384,chr13,76800000,77000000,0.388855,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13,0,0,0,0,7.2045066867256
chr13-g385,chr13,77000000,77200000,0.37129,"Mctp1, Slf1, 2210408I21Rik",3.0,"646850, 92381, 478144",646850.0,92381.0,405791.6666666667,478144.0,13,0,0,0,0,5.608640100390181
chr13-g390,chr13,78000000,78200000,0.4040899999999999,"Fam172a, Pou5f2, A830082K12Rik, Nr2f1",4.0,"457551, 1395, 38548, 9899",457551.0,1395.0,126848.25,24223.5,13,0,0,0,0,-2.753226355246565
chr13-g408,chr13,81600000,81800000,0.4053799999999999,"Adgrv1, Lysmd3, Polr3g, Mblac2, Cetn3",5.0,"538077, 14085, 37177, 41859, 13908",538077.0,13908.0,129021.2,37177.0,13,0,0,0,0,2.3819768093748883
chr13-g417,chr13,83400000,83600000,0.37379,Mef2c,1.0,142337,142337.0,142337.0,142337.0,142337.0,13,0,0,0,0,3.262572900599401
chr13-g418,chr13,83600000,83800000,0.3943500000000001,"Mef2c, C130071C03Rik, Mir9-2, Mir9b-2",4.0,"142337, 19928, 72, 56",142337.0,56.0,40598.25,10000.0,13,0,0,0,0,3.262572900599401
chr13-g448,chr13,89600000,89800000,0.387785,"Hapln1, Vcan",2.0,"71197, 87203",87203.0,71197.0,79200.0,79200.0,13,0,0,0,0,-5.695899903160989
chr13-g465,chr13,93000000,93200000,0.41828,"Cmya5, Gm4814, A630019I02Rik, Tent2",4.0,"104010, 1452, 4136, 46563",104010.0,1452.0,39040.25,25349.5,13,0,0,0,0,-6.574080404245175
chr13-g466,chr13,93200000,93400000,0.39681,Homer1,1.0,63547,63547.0,63547.0,63547.0,63547.0,13,0,0,0,0,2.4480093049034606
chr13-g468,chr13,93600000,93800000,0.440285,"Bhmt, Dmgdh, Bhmt2, AW495222, Arsb, Mir5624",6.0,"20868, 78388, 18206, 13076, 171338, 61",171338.0,61.0,50322.833333333336,19537.0,13,0,0,0,0,2.492600794993882
chr13-g469,chr13,93800000,94000000,0.4457149999999999,Arsb,1.0,171338,171338.0,171338.0,171338.0,171338.0,13,0,0,0,0,2.492600794993882
chr13-g475,chr13,95000000,95200000,0.44371,"Wdr41, Pde8b",2.0,"46973, 226232",226232.0,46973.0,136602.5,136602.5,13,0,0,0,0,-6.057758107299328
chr13-g476,chr13,95200000,95400000,0.4424949999999999,"Pde8b, Zbed3, Snora47, Aggf1",4.0,"226232, 14238, 126, 24675",226232.0,126.0,66317.75,19456.5,13,0,0,0,0,-6.057758107299328
chr13-g497,chr13,99400000,99600000,0.4517499999999999,"Mrps27, 6430562O15Rik, Map1b",3.0,"70776, 1991, 95139",95139.0,1991.0,55968.66666666666,70776.0,13,0,0,0,0,6.823322590470808
chr13-g508,chr13,101600000,101800000,0.423845,Pik3r1,1.0,87457,87457.0,87457.0,87457.0,87457.0,13,0,0,0,0,-3.2647011273873394
chr13-g513,chr13,102600000,102800000,0.4382749999999999,"Cd180, Mast4, 1700099I09Rik",3.0,"13085, 602004, 1642",602004.0,1642.0,205577.0,13085.0,13,0,0,0,0,-5.001266869971588
chr13-g514,chr13,102800000,103000000,0.426905,Mast4,1.0,602004,602004.0,602004.0,602004.0,602004.0,13,0,0,0,0,-5.140900271794227
chr13-g515,chr13,103000000,103200000,0.4295299999999999,Mast4,1.0,602004,602004.0,602004.0,602004.0,602004.0,13,0,0,0,0,-5.140900271794227
chr13-g516,chr13,103200000,103400000,0.4322749999999999,Mast4,1.0,602004,602004.0,602004.0,602004.0,602004.0,13,0,0,0,0,-5.140900271794227
chr13-g520,chr13,104000000,104200000,0.42352,"Nln, Sgtb, Trappc13, Shld3, Trim23",5.0,"86176, 32119, 36314, 4739, 24637",86176.0,4739.0,36797.0,32119.0,13,0,0,0,0,-2.729060481459815
chr13-g524,chr13,104800000,105000000,0.41525,"Cwc27, Srek1ip1, Shisal2b, Rgs7bp",4.0,"185627, 21507, 18611, 107778",185627.0,18611.0,83380.75,64642.5,13,0,0,0,0,-2.171312765615929
chr13-g525,chr13,105000000,105200000,0.40182,"Rgs7bp, Nt5el, Rnf180",3.0,"107778, 39661, 163916",163916.0,39661.0,103785.0,107778.0,13,0,0,0,0,-2.1771554066441867
chr13-g526,chr13,105200000,105400000,0.402865,Rnf180,1.0,163916,163916.0,163916.0,163916.0,163916.0,13,0,0,0,0,-2.490646935825825
chr13-g543,chr13,108600000,108800000,0.40042,Pde4d,1.0,1301793,1301793.0,1301793.0,1301793.0,1301793.0,13,0,0,0,0,2.4799320408903083
chr13-g544,chr13,108800000,109000000,0.38778,Pde4d,1.0,1301793,1301793.0,1301793.0,1301793.0,1301793.0,13,0,0,0,0,2.4799320408903083
chr13-g545,chr13,109000000,109200000,0.3847,Pde4d,1.0,1301793,1301793.0,1301793.0,1301793.0,1301793.0,13,0,0,0,0,2.4799320408903083
chr13-g546,chr13,109200000,109400000,0.403715,"Pde4d, Mir582",2.0,"1301793, 80",1301793.0,80.0,650936.5,650936.5,13,0,0,0,0,2.4799320408903083
chr13-g547,chr13,109400000,109600000,0.39812,Pde4d,1.0,1301793,1301793.0,1301793.0,1301793.0,1301793.0,13,0,0,0,0,2.4799320408903083
chr13-g548,chr13,109600000,109800000,0.41113,Pde4d,1.0,1301793,1301793.0,1301793.0,1301793.0,1301793.0,13,0,0,0,0,2.4799320408903083
chr13-g549,chr13,109800000,110000000,0.4192099999999999,"Pde4d, Mir1904",2.0,"1301793, 80",1301793.0,80.0,650936.5,650936.5,13,0,0,0,0,2.4799320408903083
chr13-g550,chr13,110000000,110200000,0.4182599999999999,Rab3c,1.0,226809,226809.0,226809.0,226809.0,226809.0,13,0,0,0,0,6.80222827573282
chr13-g551,chr13,110200000,110400000,0.4098549999999999,"Rab3c, Gapt, Plk2",3.0,"226809, 4558, 5800",226809.0,4558.0,79055.66666666667,5800.0,13,0,0,0,0,6.80222827573282
chr13-g586,chr13,117200000,117400000,0.407105,Emb,1.0,53843,53843.0,53843.0,53843.0,53843.0,13,0,0,1,0,5.691315070508665
chr13-g588,chr13,117600000,117800000,0.36549,"Hcn1, 4933413L06Rik",2.0,"378709, 13248",378709.0,13248.0,195978.5,195978.5,13,0,0,0,0,4.983472896692173
chr13-g589,chr13,117800000,118000000,0.362255,Hcn1,1.0,378709,378709.0,378709.0,378709.0,378709.0,13,0,0,0,0,4.983472896692173
chr13-g596,chr13,119200000,119400000,0.39857,Nnt,1.0,73731,73731.0,73731.0,73731.0,73731.0,13,0,0,0,0,-2.225813730600478
chr13-g597,chr13,119400000,119600000,0.335752,"Nnt, Paip1, 4833420G17Rik, Tmem267, 3110070M22Rik",5.0,"73731, 31724, 23362, 121987, 1128",121987.0,1128.0,50386.4,31724.0,13,0,0,0,0,-2.225813730600478
chr14-g39,chr14,7800000,8000000,0.4646799999999999,"Flnb, Gm45521, Dnase1l3",3.0,"133631, 3918, 28993",133631.0,3918.0,55514.0,28993.0,14,0,0,0,0,2.6959955256931263
chr14-g40,chr14,8000000,8200000,0.4507499999999999,"Abhd6, Pxk, Htd2, Rpp14, Pdhb",5.0,"53883, 66907, 11534, 11534, 7002",66907.0,7002.0,30172.0,11534.0,14,0,0,0,0,3.000880404645155
chr14-g41,chr14,8200000,8400000,0.4622050000000001,"Kctd6, Acox2, Fam107a, Oit1, 2610318M16Rik",5.0,"7322, 33509, 21338, 29816, 3779",33509.0,3779.0,19152.8,21338.0,14,0,1,0,0,-6.2518772240151845
chr14-g61,chr14,12200000,12400000,0.4202,"Ptprg, 3830406C13Rik, Fezf2, Cadps",4.0,"688487, 19029, 3974, 450520",688487.0,3974.0,290502.5,234774.5,14,0,1,0,0,6.372986086537733
chr14-g62,chr14,12400000,12600000,0.423525,Cadps,1.0,450520,450520.0,450520.0,450520.0,450520.0,14,0,1,0,0,6.372986086537733
chr14-g63,chr14,12600000,12800000,0.4146149999999999,Cadps,1.0,450520,450520.0,450520.0,450520.0,450520.0,14,0,1,0,0,6.372986086537733
chr14-g64,chr14,12800000,13000000,0.40766,Cadps,1.0,450520,450520.0,450520.0,450520.0,450520.0,14,0,0,0,0,6.372986086537733
chr14-g66,chr14,13200000,13400000,0.4049549999999999,"Gm5087, Synpr",2.0,"21506, 330690",330690.0,21506.0,176098.0,176098.0,14,0,0,0,0,5.914169879111939
chr14-g67,chr14,13400000,13600000,0.39588,Synpr,1.0,330690,330690.0,330690.0,330690.0,330690.0,14,0,0,0,0,5.914169879111939
chr14-g68,chr14,13600000,13800000,0.40651,"Synpr, Sntn",2.0,"330690, 12273",330690.0,12273.0,171481.5,171481.5,14,0,1,0,0,5.914169879111939
chr14-g73,chr14,14600000,14800000,0.4020749999999999,Slc4a7,1.0,81160,81160.0,81160.0,81160.0,81160.0,14,0,0,0,0,2.03721732685248
chr14-g76,chr14,15200000,15400000,0.400685,Lrrc3b,1.0,81472,81472.0,81472.0,81472.0,81472.0,14,0,0,0,0,7.167256849688555
chr14-g77,chr14,15400000,15600000,0.411915,"Lrrc3b, B230110C06Rik",2.0,"81472, 14262",81472.0,14262.0,47867.0,47867.0,14,0,0,0,0,7.167256849688555
chr14-g82,chr14,16400000,16600000,0.42444,"Top2b, Rarb",2.0,"65582, 651492",651492.0,65582.0,358537.0,358537.0,14,0,0,0,0,-3.3298028454985804
chr14-g83,chr14,16600000,16800000,0.4165399999999999,Rarb,1.0,651492,651492.0,651492.0,651492.0,651492.0,14,0,0,0,0,-3.3298028454985804
chr14-g84,chr14,16800000,17000000,0.4064649999999999,Rarb,1.0,651492,651492.0,651492.0,651492.0,651492.0,14,0,0,0,0,-3.3298028454985804
chr14-g85,chr14,17000000,17200000,0.40322,"Rarb, Pou5f1-rs6",2.0,"651492, 729",651492.0,729.0,326110.5,326110.5,14,0,0,0,0,-3.3298028454985804
chr14-g88,chr14,17600000,17800000,0.41062,Thrb,1.0,377129,377129.0,377129.0,377129.0,377129.0,14,0,0,0,0,-5.084024301889917
chr14-g89,chr14,17800000,18000000,0.421945,Thrb,1.0,377129,377129.0,377129.0,377129.0,377129.0,14,0,0,0,0,-5.084024301889917
chr14-g90,chr14,18000000,18200000,0.41566,Thrb,1.0,377129,377129.0,377129.0,377129.0,377129.0,14,0,0,0,0,-5.084024301889917
chr14-g99,chr14,19800000,20000000,0.43868,"Nid2, Rtraf, D14Ertd670e, Gng2",4.0,"60531, 12422, 5753, 104691",104691.0,5753.0,45849.25,36476.5,14,0,0,0,0,7.119465573352792
chr14-g103,chr14,20600000,20800000,0.46778,"Usp54, Myoz1, Sec24c, Synpo2l, Mir6946, Fut11, Zswim8, Chchd1, 6230400D17Rik, Ndst2, Camk2g, Gm30108",12.0,"69443, 7439, 20530, 9407, 69, 5230, 16068, 1399, 1088, 10833, 59216, 2316",69443.0,69.0,16919.833333333332,8423.0,14,0,0,0,0,-3.704734011507697
chr14-g104,chr14,20800000,21000000,0.420095,"Plau, Vcl",2.0,"6727, 104279",104279.0,6727.0,55503.0,55503.0,14,0,0,0,0,-2.6448570836838146
chr14-g105,chr14,21000000,21200000,0.399995,"Vcl, Ap3m1, Adk",3.0,"104279, 18701, 395996",395996.0,18701.0,172992.0,104279.0,14,0,0,0,0,-2.6448570836838146
chr14-g120,chr14,24000000,24200000,0.46607,"Kcnma1, 4930519K11Rik, Mir7210, Dlg5",4.0,"705512, 847, 54, 111968",705512.0,54.0,204595.25,56407.5,14,0,0,0,0,-2.898768430434403
chr14-g121,chr14,24200000,24400000,0.458355,"Dlg5, E330034G19Rik",2.0,"111968, 16746",111968.0,16746.0,64357.0,64357.0,14,0,0,0,0,-2.898768430434403
chr14-g128,chr14,25600000,25800000,0.507335,"Zmiz1, Gm45915, Ppif, Ppifos, Zcchc24",5.0,"207559, 2124, 6297, 4927, 57429",207559.0,2124.0,55667.2,6297.0,14,0,0,0,0,-5.603425845668805
chr14-g134,chr14,26800000,27000000,0.411355,"Dnah12, Asb14, Appl1",3.0,"200152, 19803, 51564",200152.0,19803.0,90506.33333333331,51564.0,14,0,0,0,0,2.291497800912989
chr14-g135,chr14,27000000,27200000,0.45905,"Hesx1, Il17rd, Arhgef3",3.0,"1964, 68286, 259919",259919.0,1964.0,110056.33333333331,68286.0,14,0,0,0,0,4.318820397632201
chr14-g136,chr14,27200000,27400000,0.448995,Arhgef3,1.0,259919,259919.0,259919.0,259919.0,259919.0,14,0,0,0,0,4.318820397632201
chr14-g137,chr14,27400000,27600000,0.41037,"Arhgef3, Tasor, Ccdc66",3.0,"259919, 54721, 26056",259919.0,26056.0,113565.33333333331,54721.0,14,0,0,0,0,4.318820397632201
chr14-g144,chr14,28800000,29000000,0.423215,Cacna2d3,1.0,816922,816922.0,816922.0,816922.0,816922.0,14,0,0,0,0,2.1626665319410563
chr14-g145,chr14,29000000,29200000,0.43182,"Cacna2d3, Lrtm1",2.0,"816922, 15435",816922.0,15435.0,416178.5,416178.5,14,0,0,0,0,2.1626665319410563
chr14-g146,chr14,29200000,29400000,0.43047,Cacna2d3,1.0,816922,816922.0,816922.0,816922.0,816922.0,14,0,0,0,0,2.1626665319410563
chr14-g147,chr14,29400000,29600000,0.427925,Cacna2d3,1.0,816922,816922.0,816922.0,816922.0,816922.0,14,0,0,0,0,2.1626665319410563
chr14-g148,chr14,29600000,29800000,0.44469,Cacna2d3,1.0,816922,816922.0,816922.0,816922.0,816922.0,14,0,0,0,0,2.1626665319410563
chr14-g154,chr14,30800000,31000000,0.4630249999999999,"Sfmbt1, Stimate, Mustn1, Itih4, Itih3, Itih1, Nek4, Spcs1",8.0,"107873, 51617, 2354, 15511, 15014, 14110, 37445, 1841",107873.0,1841.0,30720.625,15262.5,14,0,0,0,0,-6.281957744293053
chr14-g156,chr14,31200000,31400000,0.480815,"Nisch, Tnnc1, Sema3g, Phf7, Bap1, Dnah1, Capn7, Sh3bp5",8.0,"35899, 3418, 11639, 13627, 8441, 63522, 35346, 63487",63522.0,3418.0,29422.375,24486.5,14,0,0,0,0,2.1992630212554425
chr14-g157,chr14,31400000,31600000,0.468575,"Sh3bp5, Eaf1, Mettl6, Colq",4.0,"63487, 14780, 16243, 54300",63487.0,14780.0,37202.5,35271.5,14,0,0,0,0,2.1992630212554425
chr14-g158,chr14,31600000,31800000,0.411255,"Hacl1, Btd, Ankrd28",3.0,"33740, 27141, 130401",130401.0,27141.0,63760.66666666666,33740.0,14,0,0,0,0,-4.4329557678489895
chr14-g164,chr14,32800000,33000000,0.461215,"Tmem273, Fam170b, Vstm4, Wdfy4, Lrrc18",5.0,"32006, 2827, 82736, 225520, 23911",225520.0,2827.0,73400.0,32006.0,14,0,0,0,0,-5.8980567871328535
chr14-g171,chr14,34200000,34400000,0.4455099999999999,"Gprin2, Syt15, Shld2, Glud1, Gm3219, Sncg, Fam25c, Mmrn2",8.0,"7193, 10376, 73483, 34307, 604, 4396, 3512, 28783",73483.0,604.0,20331.75,8784.5,14,0,0,0,0,-2.1942577970441373
chr14-g174,chr14,34800000,35000000,0.478265,"Grid1, Mir346",2.0,"760980, 98",760980.0,98.0,380539.0,380539.0,14,0,0,0,0,-4.185505053758027
