fov,cellID,rep,dbscan_ldp_nbr_allele,chr17-g157,chr17-g158,chr17-g159,chr17-g160,chr17-g161,chr17-g162,chr17-g163,chr17-g164,chr17-g165,chr17-g166,chr17-g167,chr17-g168,chr17-g169,chr17-g170,chr17-g171,chr17-g172,chr17-g173,chr17-g174,chr17-g175,chr17-g176,chr17-g177,chr17-g178,chr17-g179,chr17-g180,chr17-g181,chr17-g182,chr17-g183,chr17-g184,chr17-g185,chr17-g186,chr17-g187,chr17-g188,chr17-g189,chr17-g190,chr17-g191,chr17-g192,chr17-g193,chr17-g194,chr17-g195,chr17-g196,chr17-g197,chr17-g198,chr17-g199,chr17-g200,chr17-g201,chr17-g202,chr17-g203,chr17-g204,chr17-g205,chr17-g206,chr17-g207,chr17-g208,chr17-g209,chr17-g210,chr17-g211,chr17-g212,chr17-g213,chr17-g214,chr17-g215,chr17-g216,chr17-g217,chr17-g218,chr17-g219,chr17-g220,chr17-g221,chr17-g222,chr17-g223,chr17-g224,chr17-g225,chr17-g226,chr17-g227,chr17-g228,chr17-g229,chr17-g230,chr17-g231,chr17-g232,chr17-g233,chr17-g234,chr17-g235,chr17-g236,chr17-g237,chr17-g238,chr17-g239,chr17-g240,chr17-g241,chr17-g242,chr17-g243,chr17-g244,chr17-g245,chr17-g246,chr17-g247,chr17-g248,chr17-g249,chr17-g250
0,89,2,1,-0.2283833333333333,0.050141666666666695,-0.55097,-0.92645,-0.8577,-0.1173299999999999,,-0.92645,-1.0534,-1.0498333333333334,-0.6919966666666667,-0.7457699999999999,,-0.7113900000000001,,-0.80481,-0.7501666666666665,-0.97933,-0.762505,-0.45049333333333336,0.21055,,-0.818015,0.57016,-0.2706885,2.2413,0.18058566666666664,-0.35706366666666667,0.14975000000000005,-0.558905,-0.96347,-0.6584963333333334,-0.734745,-0.918515,-0.05915500000000001,0.37979499999999994,1.4322,0.92448,0.07833999999999997,,-0.79424,-1.1036,-0.8471033333333334,-0.5509733333333333,-0.68847,-0.6408750000000001,,-0.73607,-0.854528,-0.9811033333333334,-0.6884625,-1.0534,-0.978005,-0.8453566666666666,-0.9084720000000001,-0.85504,-0.62501,-0.564195,-0.9088133333333334,-0.7237399999999999,-0.7995300000000001,-0.32886,-0.27069,-0.06973,,,,0.14180499999999996,,-0.35266000000000003,,-0.70962,,-1.1063,-0.08911999999999998,-0.49544499999999997,-0.37117,-0.9158733333333333,-0.83126,-0.25482,,,,-0.8074749999999999,1.2629,1.2788,,1.9425,0.28988,,,,,2.548
0,406,1,1,-0.64528,-0.29869,-0.8035100000000001,,,-0.45692,,,-0.49459,-0.43431,0.87671,,,-0.32380666666666663,,-0.8713200000000001,,,0.12324850000000001,0.37189000000000005,,,,,,,,-0.562402,,,,,-0.6000800000000001,-1.0295,-1.0182449999999998,,,,,,,,,,,-1.089825,-0.6302099999999999,,,,-0.765845,-0.8223400000000001,-1.2292,-0.43431,,,,,,,0.56779,0.35305499999999995,-0.79598,-0.46821425,-0.77337,-0.38156866666666667,-0.92406,-0.7997399999999999,,,,,-1.3761,,-1.3686,,,-0.6452833333333333,-0.68296,,-0.49836,-0.68296,,-0.20828,,,,,,0.51505,-0.13293,,-0.050049,-0.065118
2,198,2,1,,-0.34256,,-0.27749,,-0.17989,0.20401,-0.43365,,-0.4531699999999999,,-0.2449555,,,,,0.174735,,,,,-0.4466699999999999,,0.43826,,0.21702999999999995,0.0153169999999999,,,,0.35367,0.63346,-0.49438,-0.33605,-0.17338,,-0.37834399999999996,,0.30162,-0.32628999999999997,-0.23194,-0.91516,,,-0.1929,-0.23845,-0.010710500000000001,,,,-0.1571115,,0.56189,0.3992199999999999,0.77336,-0.49872,,,-0.13434199999999996,-0.04649500000000001,0.649745,-0.5768,,,,,,1.9218,,1.6225,0.40897750000000005,-0.095299,0.00881,,,0.54887,0.00881,,,0.78963,,,,0.24956,,,-0.15386,-0.32303499999999996,-0.16687,,-0.31653,,,0.558635
2,172,2,1,-0.393945,-0.5265866666666666,-0.5265866666666666,-0.62862,-0.32252,0.18253950000000002,-0.20348166666666667,-0.13546066666666667,0.3876144,0.22845400000000002,-0.23069,-0.577605,,,-0.679635,0.04819533333333333,-0.39394,-0.5163800000000001,-0.960245,,-0.4143525,,-3.8018,,,,-0.8735,-0.8836999999999999,,,,-0.6388199999999999,-3.8018,-0.35313,-2.041755,,-0.32252,,-0.34293,,,,,,0.47333499999999995,,,,,-1.1286,,-0.6643300000000001,,,,,,,,,,-0.53679,,,-0.087847,,,,,,,,,,,-0.43476,-0.34802999999999995,,0.12642,0.3713,3.1772,0.21825,,-0.036831,-0.85309,-0.69494,-0.45516,-0.7357549999999999,-0.715345,-0.377618,0.21825,0.18764,,-0.8735
1,189,2,1,,-0.51676,,0.16764400000000002,,-0.4735666666666667,-0.10166700000000001,,0.0097019999999999,-0.723295,-0.2494803333333333,-0.7233,-0.65445,-0.788095,-0.8164399999999999,,0.23649,-0.44386600000000004,,-0.19683249999999997,0.11229666666666667,0.31748,-0.132035,,0.26079,,,,-0.21708,-0.5005649999999999,-0.583585,-0.634205,-0.43981833333333337,-0.4735666666666667,-0.520815,-0.3250766666666667,-0.192785,-0.4465666666666666,,,-0.51676,0.005649999999999988,-0.67875,-0.33209600000000006,-0.13879,,-0.70305,-0.779995,-0.96627,-0.73545,-0.504615,-0.52486,,-0.5707566666666666,-0.68685,,,0.14739,,-0.4168733333333334,-0.68685,,-0.8164399999999999,-0.7381466666666667,-0.5572600000000001,-0.71115,-0.41147,-0.3790699999999999,,-0.90554,-0.5275633333333333,,,-0.7071000000000001,,-0.075345,-0.6099049999999999,,-0.059145,-0.67875,-0.29808,,,-0.24138,,-0.022696,-0.26567999999999997,,,-0.68685,,,-0.44387,-0.14419000000000004
2,199,2,1,1.4222,,,5.4428,,-0.45242,-0.61359,,,,-0.096164,,,,-0.54573,,,,-0.20360733333333333,,-0.3676,-0.5499700000000001,-0.34639400000000004,-0.23187950000000002,-0.028304999999999997,-0.35912,-0.40576999999999996,1.1931595000000002,,0.51457,1.4391500000000002,,,,1.4476,1.3034,,,1.3755,,0.8595100000000001,1.261,0.80297,1.0545933333333333,0.97262,0.80297,,,,0.1159,0.34492,0.039554,,0.8284233333333333,0.6502899999999999,,-0.405772,-0.07637066666666666,,-0.5174566666666667,0.16679000000000005,-0.42698,,,,,0.75207,,,,0.37885,,0.0989315,0.7351049999999999,-0.26581,0.5484933333333334,1.2525,0.6375649999999999,0.551886,,,,0.506085,0.22051166666666666,,,-0.04527,,,,-0.04527,,0.056519,
3,28,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1718,2.0747,0.4961899999999999,1.392805,,0.21206,-0.1794,,0.53408,0.189966,,0.066842,,0.366756,0.25626,0.1363,-0.05102000000000001,0.19733066666666665,0.11419799999999994,,0.18049,0.18049,,-2.5661,,0.22469,,,,,,0.47725,,0.16155,,-0.45091,,,,,,0.098412,,,,,,,,,,,,,,,,,
1,36,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32383,-0.3717775,,,-0.46053,,,,,,,-0.6752,,,,-0.5224380000000001,-1.1348,-1.168525,-1.3109,-1.1128,-1.15405,-0.66694,,-0.40274,0.720135,,,,,0.13393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,210,2,1,,,,,-0.53762,,-0.43695,-0.5040600000000001,,0.35718,0.7673,1.5764,1.129,-0.8396100000000001,,-1.1192,-0.31393,,,,0.27889,,,-0.3251,,,0.17822,-0.2468073333333333,,-0.67184,,,,-0.24681,,,,,,,,,,,-0.023108,,0.2565199999999999,,-0.06784599999999996,-0.30273,,-0.369845,-0.062253499999999996,-0.5152466666666666,0.2565199999999999,-0.30273,-0.011921000000000001,,,,-0.392215,-0.5488,-0.41178499999999996,,-0.35306499999999996,-0.49846999999999997,-0.28036,,,,,-0.22444,,,-0.0007400000000000045,,,0.21178,-0.056663,0.46903999999999996,0.63681,,-0.39221,,-0.39221,,-0.6271,-0.79487,-0.68302,,-0.47051,,-0.35866,-0.011922
0,353,1,1,0.0016489999999999,-0.9728,,-0.43504500000000007,,,0.044958,-0.113841,-0.7201599999999999,-0.18602033333333334,-0.12828,-0.020005,-0.35204,,,,,1.0699,0.4347399999999999,0.2867645,1.0699,1.1638,,,,-1.0305,0.10992000000000005,,-0.70933,,,,-1.1099,,-0.95114,,-1.0522,-1.4131,,,-0.7923399999999999,-0.76347,-0.91144,,-0.96558,-0.8248249999999999,-0.7923399999999999,-1.0233,-0.70573,-1.0666,,-0.7851233333333334,-0.77791,-0.91505,,-0.6985100000000001,,-0.57219,,,-0.8645200000000001,0.59353,0.376965,-0.68407,,-0.070532,0.871415,,,0.4082666666666667,,-0.18602,,,-0.593845,0.654865,,,2.4847,,,,,1.4597,,-0.8645050000000001,-0.814,,0.2615,0.4347399999999999,,0.94,,-0.61911
2,31,1,1,,,0.16233,,0.13934,,-0.682295,,,,,,-0.86041,,,,,,1.2195,1.598745,0.4151399999999999,0.23702499999999999,0.35002333333333335,,-0.15943333333333334,-0.052180000000000025,0.2389373333333333,,-0.17093,-0.36628,,,1.4264,,0.851815,0.74839,1.5873,,,,2.7479,,0.070396,,0.1680725,,0.44578333333333336,1.809446333333333,0.035922,-0.3433,-0.5233333333333333,,,,-0.7569899999999999,-0.64208,-0.544395,2.564,,4.7302,,4.2878,2.0929,0.9035300000000002,2.5123262499999996,0.3232,-0.65357,0.48408999999999996,,1.2540449999999999,,,,,,,,,,,0.621985,0.35768,0.40365,,-0.32031,0.04741400000000005,,0.047413,-0.463955,0.75989,,-0.53865,-0.46396000000000004,
1,142,2,2,1.1811,,-0.1935933333333333,-0.1811355,-0.33740499999999995,-0.36798,,0.48808999999999997,0.9863566666666667,-0.7280800000000001,,,,-0.46309999999999996,,,,0.2536975,-0.24568,,,,-0.66013,,0.3522099999999999,,,,,,0.3522099999999999,0.58322,-0.029964249999999998,,,,,0.31145,-0.024868499999999998,,0.158575,0.1551799999999999,,0.18236,,-0.007881999999999976,0.066855,,,-0.1098,-0.023735999999999997,0.066855,0.0872375,-0.041854,,,-0.12339,,-0.026565249999999943,0.07365099999999997,,-0.14150499999999996,0.90935,-0.8232,0.80743,-0.12565,,-0.021471,,,,-0.19812,,,,,,,-0.78922,-0.5989800000000001,,-0.71449,,,,,,-0.39516,-0.23888500000000001,,0.022694999999999993,,0.0023050000000000015,-0.44951
