200kb name,category,Bergmann_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_B2P
chr10-g62,Bergmann,7.910751262927323,0.18928850129957875,Utrn,chr10,10,62,5.385156030617832
chr10-g63,Bergmann,7.910751262927323,0.18928850129957875,Utrn,chr10,10,63,5.385156030617832
chr10-g64,Bergmann,7.910751262927323,0.18928850129957875,Utrn,chr10,10,64,5.385156030617832
chr10-g92,"Bergmann,Purkinje",43.682546468824604,1.3383963244000299,"Nhsl1,Arfgef3",chr10,10,92,5.028479666869765
chr10-g93,Purkinje,0.05,1.2720754579424907,Arfgef3,chr10,10,93,-4.6691123469330265
chr10-g97,Bergmann,0.5935263105958394,0.01213495584658065,Ifngr1,chr10,10,97,5.61207122060175
chr10-g98,Bergmann,0.5935263105958394,0.01213495584658065,Ifngr1,chr10,10,98,5.61207122060175
chr10-g109,Purkinje,0.020938939657552374,1.4416824476103145,Sgk1,chr10,10,109,-6.105421227499496
chr10-g134,Bergmann,47.80897403424141,0.34658737925423405,Lama2,chr10,10,134,7.107918515317044
chr10-g135,Bergmann,47.80897403424141,0.34658737925423405,Lama2,chr10,10,135,7.107918515317044
chr10-g136,Bergmann,47.80897403424141,0.34658737925423405,Lama2,chr10,10,136,7.107918515317044
chr10-g137,Bergmann,47.80897403424141,0.34658737925423405,Lama2,chr10,10,137,7.107918515317044
chr10-g138,Bergmann,47.80897403424141,0.34658737925423405,Lama2,chr10,10,138,7.107918515317044
chr10-g157,Bergmann,1.7787345872437226,0.017495198254612515,Rnf217,chr10,10,157,6.667748432400747
chr10-g158,Bergmann,1.7787345872437226,0.017495198254612515,Rnf217,chr10,10,158,6.667748432400747
chr10-g201,Bergmann,12.813375965730346,0.6087548946477933,Cdk19,chr10,10,201,4.395645358155815
chr10-g202,Bergmann,12.813375965730346,0.6087548946477933,Cdk19,chr10,10,202,4.395645358155815
chr10-g203,"Bergmann,Bergmann",4.759213477915775,0.012514137377664788,"Ddo,Mettl24",chr10,10,203,8.571020511989136
chr10-g204,Bergmann,0.7781869799603331,0.008485401248778526,Mettl24,chr10,10,204,6.518990150163322
chr10-g207,Bergmann,0.831165658300476,0.008057472257772513,Smpd2,chr10,10,207,6.688664920642727
chr10-g281,Bergmann,6.705099339779525,0.03967223651564099,Gja1,chr10,10,281,7.400985164927646
chr10-g310,Bergmann,3.088445452521621,0.00758495401220845,Tspan15,chr10,10,310,8.669524701602176
chr10-g311,Bergmann,3.088445452521621,0.00758495401220845,Tspan15,chr10,10,311,8.669524701602176
chr10-g317,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,317,5.585873455341707
chr10-g318,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,318,5.585873455341707
chr10-g319,"Bergmann,Bergmann",68.74755520425589,1.1433966763796595,"Ctnna3,Lrrtm3",chr10,10,319,5.909910502533322
chr10-g320,"Bergmann,Bergmann",68.74755520425589,1.1433966763796595,"Ctnna3,Lrrtm3",chr10,10,320,5.909910502533322
chr10-g321,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,321,5.585873455341707
chr10-g322,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,322,5.585873455341707
chr10-g323,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,323,5.585873455341707
chr10-g324,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,324,5.585873455341707
chr10-g325,Bergmann,51.13467068079513,1.064633190225315,Ctnna3,chr10,10,325,5.585873455341707
chr10-g347,Purkinje,0.33962054260466673,8.262476142698885,Ank3,chr10,10,347,-4.604578570109255
chr10-g348,Purkinje,0.33962054260466673,8.262476142698885,Ank3,chr10,10,348,-4.604578570109255
chr10-g349,Purkinje,0.33962054260466673,8.262476142698885,Ank3,chr10,10,349,-4.604578570109255
chr10-g350,Purkinje,0.33962054260466673,8.262476142698885,Ank3,chr10,10,350,-4.604578570109255
chr10-g352,Bergmann,8.52894479180088,0.016070355260986977,Phyhipl,chr10,10,352,9.051821628464989
chr10-g378,Bergmann,0.7789836349556719,0.019719909858789075,Gstt1,chr10,10,378,5.30386815800419
chr10-g379,Bergmann,0.6006108527753556,0.05,Gstt2,chr10,10,379,3.5864305439988335
chr10-g385,Purkinje,0.20008742877123836,14.862787090242787,Col18a1,chr10,10,385,-6.21493033970713
chr10-g393,Purkinje,0.08454038656775026,13.670381330627984,Slc1a6,chr10,10,393,-7.337197062430353
chr10-g394,Purkinje,0.08454038656775026,13.670381330627984,Slc1a6,chr10,10,394,-7.337197062430353
chr10-g398,Bergmann,1.778036679442041,0.06645575385956266,Palm,chr10,10,398,4.7417471598082255
chr10-g399,Bergmann,1.778036679442041,0.06645575385956266,Palm,chr10,10,399,4.7417471598082255
chr10-g407,Bergmann,0.422646453828469,0.0045500018343722,Tle2,chr10,10,407,6.537440408011241
chr10-g418,Bergmann,8.19736954889845,0.4114907333108818,Appl2,chr10,10,418,4.316229191154297
chr10-g423,Bergmann,7.753800503122066,0.0040287361288862625,Rfx4,chr10,10,423,10.910360585218301
chr10-g424,Bergmann,7.753800503122066,0.0040287361288862625,Rfx4,chr10,10,424,10.910360585218301
chr10-g433,Purkinje,0.06396368498150712,2.725742187555691,Nt5dc3,chr10,10,433,-5.413252246423666
chr10-g434,Purkinje,0.06396368498150712,2.725742187555691,Nt5dc3,chr10,10,434,-5.413252246423666
chr10-g442,"Bergmann,Bergmann,Bergmann",61.940352223010805,0.9660034258581522,"Sycp3,Chpt1,Mybpc1",chr10,10,442,6.00270747119823
chr10-g443,Bergmann,42.55007844044735,0.045793846076660046,Mybpc1,chr10,10,443,9.859792338784011
chr10-g449,Purkinje,1.2594225813115059,359.67550700132176,Anks1b,chr10,10,449,-8.157789668621316
chr10-g450,Purkinje,1.2594225813115059,359.67550700132176,Anks1b,chr10,10,450,-8.157789668621316
chr10-g451,Purkinje,1.2594225813115059,359.67550700132176,Anks1b,chr10,10,451,-8.157789668621316
chr10-g452,Purkinje,1.2594225813115059,359.67550700132176,Anks1b,chr10,10,452,-8.157789668621316
chr10-g453,Purkinje,1.2594225813115059,359.67550700132176,Anks1b,chr10,10,453,-8.157789668621316
chr10-g454,Purkinje,1.2594225813115059,359.67550700132176,Anks1b,chr10,10,454,-8.157789668621316
chr10-g460,Bergmann,4.216181204323586,0.05,Rmst,chr10,10,460,6.397864967783077
chr10-g470,Bergmann,2.5268516194638746,0.06321153033797362,Fgd6,chr10,10,470,5.321009396671729
chr10-g496,Bergmann,1.2716700378264716,0.046600956598750166,Dusp6,chr10,10,496,4.7702210006284025
chr10-g577,Purkinje,0.05,3.925526968391546,Lgr5,chr10,10,577,-6.294814431351261
chr10-g580,Purkinje,0.5421680034841656,18.935536293521398,Ptprr,chr10,10,580,-5.126212497894385
chr10-g581,Purkinje,0.5421680034841656,18.935536293521398,Ptprr,chr10,10,581,-5.126212497894385
chr10-g582,Purkinje,0.020938939657552374,1.634268142044621,Kcnmb4,chr10,10,582,-6.286312516008675
chr10-g591,Purkinje,0.04362623028917425,6.090955345002335,Iltifb,chr10,10,591,-7.125328900444681
chr10-g597,Purkinje,0.4042000976524863,19.877471711780164,Grip1,chr10,10,597,-5.619920786428308
chr10-g598,Purkinje,0.4042000976524863,19.877471711780164,Grip1,chr10,10,598,-5.619920786428308
chr10-g599,Purkinje,0.4042000976524863,19.877471711780164,Grip1,chr10,10,599,-5.619920786428308
chr10-g600,Purkinje,0.4042000976524863,19.877471711780164,Grip1,chr10,10,600,-5.619920786428308
chr10-g629,Bergmann,1.2057258957376917,0.00758495401220845,Lrig3,chr10,10,629,7.3125458200227476
chr10-g630,Bergmann,1.2057258957376917,0.00758495401220845,Lrig3,chr10,10,630,7.3125458200227476
chr10-g637,Bergmann,8.355759427851542,0.39942416108128975,Lrp1,chr10,10,637,4.386777447269039
chr10-g638,Bergmann,8.355759427851542,0.39942416108128975,Lrp1,chr10,10,638,4.386777447269039
chr10-g644,"Bergmann,Bergmann,Bergmann",2.949852668777954,0.05955108285023167,"Tmem198b,Cd63,Rdh5",chr10,10,644,5.630371348589892
chr11-g16,Bergmann,0.8667422460613898,0.044934949527633467,Pik3ip1,chr11,11,16,4.2696931382785905
chr11-g17,Purkinje,0.06396368498150712,1.6825881786716759,Pla2g3,chr11,11,17,-4.71728524765522
chr11-g18,Purkinje,0.115280615200058,3.090585410402011,Osbp2,chr11,11,18,-4.744658290676778
chr11-g19,"Purkinje,Bergmann",0.949246544709291,3.1121062147339402,"Osbp2,Tcn2",chr11,11,19,-1.713036552167366
chr11-g25,Bergmann,8.90907390204455,0.0091000036687444,Emid1,chr11,11,25,9.935192629152326
chr11-g29,Purkinje,0.15893877379725388,2.7756528876413613,Camk2b,chr11,11,29,-4.126284136969199
chr11-g30,Purkinje,0.15893877379725388,2.7756528876413613,Camk2b,chr11,11,30,-4.126284136969199
chr11-g42,Bergmann,6.718268029337704,0.08610650446318431,Tns3,chr11,11,42,6.285823321129803
chr11-g43,Bergmann,6.718268029337704,0.08610650446318431,Tns3,chr11,11,43,6.285823321129803
chr11-g83,Bergmann,6.036513397363838,0.008578737963258462,Egfr,chr11,11,83,9.45873436968263
chr11-g84,Bergmann,6.036513397363838,0.008578737963258462,Egfr,chr11,11,84,9.45873436968263
chr11-g94,Bergmann,8.046970602354293,0.06496488166233923,Meis1,chr11,11,94,6.952641906774612
chr11-g95,Bergmann,8.046970602354293,0.06496488166233923,Meis1,chr11,11,95,6.952641906774612
chr11-g99,Bergmann,3.9022921258570076,0.1906106265033678,Spred2,chr11,11,99,4.355621325684162
chr11-g100,Bergmann,3.9022921258570076,0.1906106265033678,Spred2,chr11,11,100,4.355621325684162
chr11-g101,Bergmann,0.8904687128701728,0.00758495401220845,Slc1a4,chr11,11,101,6.875280678675148
chr11-g132,Bergmann,0.8309185163989316,0.008057472257772513,Vrk2,chr11,11,132,6.688235880520922
chr11-g161,Bergmann,2.054589203434898,0.05,Sh3pxd2b,chr11,11,161,5.3607780637766735
chr11-g162,"Bergmann,Bergmann",3.756834880622509,0.07939304818505896,"Sh3pxd2b,Stk10",chr11,11,162,5.5643612105907865
chr11-g163,Bergmann,1.7022456771876113,0.07939304818505896,Stk10,chr11,11,163,4.422282771659292
chr11-g180,Purkinje,0.3438163986502272,19.193837890718193,Tenm2,chr11,11,180,-5.8028610460825085
chr11-g181,Purkinje,0.3438163986502272,19.193837890718193,Tenm2,chr11,11,181,-5.8028610460825085
chr11-g182,Purkinje,0.3438163986502272,19.193837890718193,Tenm2,chr11,11,182,-5.8028610460825085
chr11-g183,Purkinje,0.3438163986502272,19.193837890718193,Tenm2,chr11,11,183,-5.8028610460825085
chr11-g184,Purkinje,0.3438163986502272,19.193837890718193,Tenm2,chr11,11,184,-5.8028610460825085
chr11-g209,Purkinje,0.022687290631621875,2.205295454468101,Gabrg2,chr11,11,209,-6.602943814240485
chr11-g210,Purkinje,0.022687290631621875,2.205295454468101,Gabrg2,chr11,11,210,-6.602943814240485
chr11-g212,Purkinje,0.022687290631621875,5.222565249878747,Gabrb2,chr11,11,212,-7.8467304726360805
chr11-g213,Purkinje,0.022687290631621875,5.222565249878747,Gabrb2,chr11,11,213,-7.8467304726360805
chr11-g217,Bergmann,2.630142090628868,0.03834368798192,Ccnjl,chr11,11,217,6.100007826137858
chr11-g223,Purkinje,0.3724990116548682,36.5095927611877,Ebf1,chr11,11,223,-6.614895168687154
chr11-g224,Purkinje,0.3724990116548682,36.5095927611877,Ebf1,chr11,11,224,-6.614895168687154
chr11-g225,Purkinje,0.3724990116548682,36.5095927611877,Ebf1,chr11,11,225,-6.614895168687154
chr11-g231,Purkinje,0.05580928351124038,1.7672539295425342,Fndc9,chr11,11,231,-4.984860414600858
chr11-g234,Bergmann,15.328778863460917,0.4151328033790917,Sgcd,chr11,11,234,5.206526025165618
chr11-g235,Bergmann,15.328778863460917,0.4151328033790917,Sgcd,chr11,11,235,5.206526025165618
chr11-g236,Bergmann,15.328778863460917,0.4151328033790917,Sgcd,chr11,11,236,5.206526025165618
chr11-g256,Bergmann,7.6920649803974595,0.2964253305723444,Col23a1,chr11,11,256,4.697630308892539
chr11-g257,Bergmann,7.6920649803974595,0.2964253305723444,Col23a1,chr11,11,257,4.697630308892539
chr11-g263,Purkinje,0.06571203595557662,12.909772341345318,Fstl4,chr11,11,263,-7.618090202355851
chr11-g264,Purkinje,0.06571203595557662,12.909772341345318,Fstl4,chr11,11,264,-7.618090202355851
chr11-g265,Purkinje,0.06571203595557662,12.909772341345318,Fstl4,chr11,11,265,-7.618090202355851
chr11-g267,Bergmann,4.37089569772923,0.26121532462423885,Sept8,chr11,11,267,4.0646175090950765
chr11-g269,Bergmann,3.045485991344825,0.08951595761348521,Slc22a4,chr11,11,269,5.088383769928015
chr11-g270,Bergmann,3.045485991344825,0.08951595761348521,Slc22a4,chr11,11,270,5.088383769928015
chr11-g276,Bergmann,5.941517353205492,0.22355141241823304,Sparc,chr11,11,276,4.732152849503543
chr11-g277,Bergmann,5.941517353205492,0.22355141241823304,Sparc,chr11,11,277,4.732152849503543
chr11-g285,Bergmann,162.7637957849815,8.465316366195466,Gria1,chr11,11,285,4.265072034926533
chr11-g286,Bergmann,162.7637957849815,8.465316366195466,Gria1,chr11,11,286,4.265072034926533
chr11-g288,Purkinje,0.22683568215827024,6.980574616305898,Galnt10,chr11,11,288,-4.9436262939625335
chr11-g300,Bergmann,0.9542632834286766,0.04202522679801553,Srebf1,chr11,11,300,4.505059853618537
chr11-g301,Bergmann,0.9542632834286766,0.04202522679801553,Srebf1,chr11,11,301,4.505059853618537
chr11-g315,Bergmann,1.838168669744794,0.0040287361288862625,Pmp22,chr11,11,315,8.833726122547796
chr11-g331,Purkinje,0.2706926168054743,31.705365046918274,Shisa6,chr11,11,331,-6.87192763921307
chr11-g332,Purkinje,0.2706926168054743,31.705365046918274,Shisa6,chr11,11,332,-6.87192763921307
chr11-g347,Bergmann,6.122399476141762,0.02777738211656159,Atp1b2,chr11,11,347,7.7840427323848775
chr11-g348,"Bergmann,Bergmann",7.072624276537949,0.03991233796314224,"Atp1b2,Sat2",chr11,11,348,7.469267021191776
chr11-g358,Bergmann,1.0063579280402177,0.0045500018343722,Wscd1,chr11,11,358,7.78906067276772
chr11-g360,Purkinje,0.05,2.5574894040387615,Pitpnm3,chr11,11,360,-5.676656357625356
chr11-g362,Purkinje,0.05,1.205086169627688,Spns2,chr11,11,362,-4.591064404869415
chr11-g371,Purkinje,0.14249407164052813,5.200259246720945,Rap1gap2,chr11,11,371,-5.1896097438337
chr11-g372,Purkinje,0.14249407164052813,5.200259246720945,Rap1gap2,chr11,11,372,-5.1896097438337
chr11-g373,Purkinje,0.14249407164052813,5.200259246720945,Rap1gap2,chr11,11,373,-5.1896097438337
chr11-g390,"Bergmann,Bergmann",8.152138932156186,0.02641826726979201,"Tlcd1,Rab34",chr11,11,390,8.26949898277969
chr11-g400,Bergmann,0.8070325040564014,0.0040287361288862625,Adap2,chr11,11,400,7.646155654429122
chr11-g422,"Purkinje,Purkinje",0.22858403313233974,6.843091917951742,"Lhx1,Lhx1os",chr11,11,422,-4.903851787892881
chr11-g437,Bergmann,31.361364337600687,1.481643882939729,Sept4,chr11,11,437,4.403717684673154
chr11-g440,Bergmann,7.130488052500843,0.12828757458641124,Cuedc1,chr11,11,440,5.796547477851624
chr11-g453,Bergmann,3.0996550371774876,0.05719513482243245,Tom1l1,chr11,11,453,5.760071423084682
chr11-g465,Bergmann,30.086212902559485,0.9133725816897464,Car10,chr11,11,465,5.041755226403751
chr11-g466,Bergmann,30.086212902559485,0.9133725816897464,Car10,chr11,11,466,5.041755226403751
chr11-g467,Bergmann,30.086212902559485,0.9133725816897464,Car10,chr11,11,467,5.041755226403751
chr11-g468,Bergmann,30.086212902559485,0.9133725816897464,Car10,chr11,11,468,5.041755226403751
chr11-g472,Purkinje,0.11098515374923962,5.336303663231355,Cacna1g,chr11,11,472,-5.5874021573443065
chr11-g476,Purkinje,0.14215254804823937,4.554818223566592,Fam117a,chr11,11,476,-5.001881614930948
chr11-g503,Purkinje,0.12648400670703525,11.601284236664261,Zfp385c,chr11,11,503,-6.519185732519452
chr11-g506,Bergmann,3.6046880070254512,0.05,Ramp2,chr11,11,506,6.171802491608494
chr11-g508,Bergmann,4.123206221917728,0.033290601588935126,Etv4,chr11,11,508,6.9525078676968555
chr11-g513,Bergmann,2.819435008158203,0.025121611469809502,Adam11,chr11,11,513,6.8103332656104545
chr11-g536,Bergmann,15.99175335156622,0.17268440368237503,Pitpnc1,chr11,11,536,6.533046526741401
chr11-g537,Bergmann,15.99175335156622,0.17268440368237503,Pitpnc1,chr11,11,537,6.533046526741401
chr11-g538,Bergmann,4.745921802941501,0.0091000036687444,Cacng4,chr11,11,538,9.026605487611754
chr11-g548,Bergmann,8.814829136601466,0.012514137377664788,Fam20a,chr11,11,548,9.46022994807167
chr11-g551,Bergmann,30.674763804887615,0.4512992541825321,Map2k6,chr11,11,551,6.086824030627094
chr11-g552,Bergmann,30.674763804887615,0.4512992541825321,Map2k6,chr11,11,552,6.086824030627094
chr11-g563,Bergmann,3.5783757567354066,0.03648439875801802,Sox9,chr11,11,563,6.615881399928913
chr11-g568,"Bergmann,Bergmann",3.116909264904294,0.05899915934714209,"Cdc42ep4,Sdk2",chr11,11,568,5.723277949333417
chr11-g569,Bergmann,0.8646513238646351,0.03794774320920739,Sdk2,chr11,11,569,4.510032479319821
chr11-g570,Bergmann,0.8646513238646351,0.03794774320920739,Sdk2,chr11,11,570,4.510032479319821
chr11-g573,"Bergmann,Bergmann",10.252733581076338,0.0570843440581316,"Ttyh2,Btbd17",chr11,11,573,7.488697770088314
chr11-g575,Bergmann,0.4570577037074428,0.05,Slc9a3r1,chr11,11,575,3.192376317574916
chr11-g599,Purkinje,0.40005416103592834,7.033144737705148,Baiap2,chr11,11,599,-4.135902670836317
chr11-g600,Purkinje,0.40005416103592834,7.033144737705148,Baiap2,chr11,11,600,-4.135902670836317
chr12-g19,Bergmann,7.391076857033568,0.2973718951928393,Efr3b,chr12,12,19,4.635444366970919
chr12-g20,"Bergmann,Bergmann",7.723285653749058,0.31976142633374505,"Efr3b,Adcy3",chr12,12,20,4.594146913630731
chr12-g21,Bergmann,0.33220879671549036,0.022389531140905763,Adcy3,chr12,12,21,3.891194053469922
chr12-g42,Bergmann,0.7453138708772155,0.01951046620889145,Rhob,chr12,12,42,5.25552795246297
chr12-g44,"Bergmann,Bergmann",3.6482469662619197,0.13607602370789687,"Laptm4a,Wdr35",chr12,12,44,4.74471860063512
chr12-g45,Bergmann,0.7684630049854045,0.0045500018343722,Wdr35,chr12,12,45,7.3999648708136965
chr12-g78,Bergmann,3.8684242441950114,0.22685236246096516,Trib2,chr12,12,78,4.091920432423164
chr12-g79,Bergmann,3.8684242441950114,0.22685236246096516,Trib2,chr12,12,79,4.091920432423164
chr12-g83,"Bergmann,Bergmann",6.429832422926251,0.08534085314408277,"Ntsr2,Greb1",chr12,12,83,6.235400794584745
chr12-g84,Bergmann,3.0255777331661733,0.05201968524209892,Greb1,chr12,12,84,5.862009170728791
chr12-g150,Bergmann,0.7546159749340731,0.0045500018343722,Sntg2,chr12,12,150,7.373731704606726
chr12-g151,Bergmann,0.7546159749340731,0.0045500018343722,Sntg2,chr12,12,151,7.373731704606726
chr12-g180,Purkinje,0.05,1.1552710563176127,Tspan13,chr12,12,180,-4.530159479625015
chr12-g193,Bergmann,1.9871396635870788,0.058568100304566564,Etv1,chr12,12,193,5.0844343634846165
chr12-g194,Bergmann,1.9871396635870788,0.058568100304566564,Etv1,chr12,12,194,5.0844343634846165
chr12-g201,Bergmann,1.826242661840377,0.09748625792415352,Zfp277,chr12,12,201,4.2275358010255095
chr12-g202,"Bergmann,Bergmann",20.225492490269264,0.18161727474346315,"Zfp277,Dock4",chr12,12,202,6.799129589635246
chr12-g203,Bergmann,18.399249828428886,0.08413101681930962,Dock4,chr12,12,203,7.7727934497880105
chr12-g204,Bergmann,18.399249828428886,0.08413101681930962,Dock4,chr12,12,204,7.7727934497880105
chr12-g266,Bergmann,90.55726689887837,1.95713480927874,Npas3,chr12,12,266,5.53201537828563
chr12-g267,Bergmann,90.55726689887837,1.95713480927874,Npas3,chr12,12,267,5.53201537828563
chr12-g268,Bergmann,90.55726689887837,1.95713480927874,Npas3,chr12,12,268,5.53201537828563
chr12-g269,Bergmann,90.55726689887837,1.95713480927874,Npas3,chr12,12,269,5.53201537828563
chr12-g270,Bergmann,90.55726689887837,1.95713480927874,Npas3,chr12,12,270,5.53201537828563
chr12-g307,Purkinje,0.022687290631621875,18.627972886536735,Lrfn5,chr12,12,307,-9.681370642716857
chr12-g308,Purkinje,0.022687290631621875,18.627972886536735,Lrfn5,chr12,12,308,-9.681370642716857
chr12-g309,Purkinje,0.022687290631621875,18.627972886536735,Lrfn5,chr12,12,309,-9.681370642716857
chr12-g362,Bergmann,1.163099989577705,0.05,Lrrc9,chr12,12,362,4.539903222882562
chr12-g376,Bergmann,3.1834637730290787,0.07372403295141847,Rhoj,chr12,12,376,5.432318543228135
chr12-g377,Bergmann,3.1834637730290787,0.07372403295141847,Rhoj,chr12,12,377,5.432318543228135
chr12-g400,Bergmann,1.6929584382578133,0.008057472257772513,Zfp36l1,chr12,12,400,7.715003524465737
chr12-g403,Purkinje,0.09943551380041463,5.919004124540104,Plekhd1,chr12,12,403,-5.8954494436130895
chr12-g421,Bergmann,0.9428873134041132,0.01706413921203699,Ptgr2,chr12,12,421,5.788045815760856
chr12-g433,Bergmann,0.3969711891347578,0.011613690141094712,Vash1,chr12,12,433,5.095135952125931
chr12-g458,Bergmann,2.7478807255182676,0.023748645987675336,Ston2,chr12,12,458,6.854330312137403
chr12-g517,"Bergmann,Purkinje",0.7864665857659512,8.655017586561032,"Ifi27,Ppp4r4",chr12,12,517,-3.460079374125292
chr12-g518,Purkinje,0.11749741591351925,8.634397229465673,Ppp4r4,chr12,12,518,-6.199394532703837
chr12-g547,Purkinje,0.6666231282505214,118.90184525858852,Meg3,chr12,12,547,-7.478684017252865
chr12-g548,Purkinje,0.05,2.3581819304377922,Mirg,chr12,12,548,-5.55960311940331
chr12-g565,Bergmann,0.7037057912978472,0.011613690141094712,Crip2,chr12,12,565,5.921074033059531
chr12-g586,Bergmann,0.5777873035808964,0.011613690141094712,Gm5441,chr12,12,586,5.636640149194628
chr12-g595,Bergmann,1.5172040426492006,0.05,Itgb8,chr12,12,595,4.923343215754338
chr12-g596,Bergmann,1.5172040426492006,0.05,Itgb8,chr12,12,596,4.923343215754338
chr12-g599,Bergmann,0.22591952050745,0.05,Tmem196,chr12,12,599,2.175808931742897
chr12-g600,Bergmann,0.22591952050745,0.05,Tmem196,chr12,12,600,2.175808931742897
chr13-g67,Bergmann,0.409316534597553,0.01496046437451925,Nid1,chr13,13,67,4.773990084075394
chr13-g77,Bergmann,6.634642432362133,0.008578737963258462,Gli3,chr13,13,77,9.595037574359331
chr13-g78,Bergmann,6.634642432362133,0.008578737963258462,Gli3,chr13,13,78,9.595037574359331
chr13-g100,Purkinje,0.5171630414688949,22.673886195617573,Elmo1,chr13,13,100,-5.454268694976982
chr13-g101,Purkinje,0.5171630414688949,22.673886195617573,Elmo1,chr13,13,101,-5.454268694976982
chr13-g102,Purkinje,0.5171630414688949,22.673886195617573,Elmo1,chr13,13,102,-5.454268694976982
chr13-g103,Purkinje,0.5171630414688949,22.673886195617573,Elmo1,chr13,13,103,-5.454268694976982
chr13-g170,Bergmann,1.4305061782468371,0.03868141031001565,Tubb2b,chr13,13,170,5.208741522433794
chr13-g192,Bergmann,0.493133234902539,0.017495198254612515,Txndc5,chr13,13,192,4.816946568775524
chr13-g206,Bergmann,3.0147872106397475,0.0978549905217474,Nedd9,chr13,13,206,4.945266938404841
chr13-g207,Bergmann,3.0147872106397475,0.0978549905217474,Nedd9,chr13,13,207,4.945266938404841
chr13-g241,Bergmann,6.658983312640081,0.24503526579964857,Id4,chr13,13,241,4.764240620914665
chr13-g247,Bergmann,0.6192691089595893,0.01346646212572625,Ecm2,chr13,13,247,5.523123697238202
chr13-g287,Purkinje,0.04362623028917425,1.7165655639285433,Spock1,chr13,13,287,-5.298185334741929
chr13-g288,Purkinje,0.04362623028917425,1.7165655639285433,Spock1,chr13,13,288,-5.298185334741929
chr13-g289,Purkinje,0.04362623028917425,1.7165655639285433,Spock1,chr13,13,289,-5.298185334741929
chr13-g294,Bergmann,12.946461259070283,0.3165474753237581,Ntrk2,chr13,13,294,5.353992111142874
chr13-g295,Bergmann,12.946461259070283,0.3165474753237581,Ntrk2,chr13,13,295,5.353992111142874
chr13-g300,Bergmann,2.811008549069118,0.0045500018343722,Gas1,chr13,13,300,9.271004999082864
chr13-g317,Bergmann,15.496442801980189,0.5712187097292606,Ptch1,chr13,13,317,4.761750039348064
chr13-g343,Bergmann,10.307614636745939,0.18646544268188725,Adcy2,chr13,13,343,5.78865841303256
chr13-g344,Bergmann,10.307614636745939,0.18646544268188725,Adcy2,chr13,13,344,5.78865841303256
chr13-g390,"Bergmann,Bergmann",4.997271890531277,0.06601402179713656,"A830082K12Rik,Nr2f1",chr13,13,390,6.242224409234159
chr13-g391,Bergmann,3.1912559820119037,0.03551827093853641,A830082K12Rik,chr13,13,391,6.489419175041005
chr13-g420,Bergmann,0.7731009205406913,0.05,Gm17750,chr13,13,420,3.9506567557542853
chr13-g444,Purkinje,0.2968296729108336,4.918836993701545,Edil3,chr13,13,444,-4.050610021194439
chr13-g445,Purkinje,0.2968296729108336,4.918836993701545,Edil3,chr13,13,445,-4.050610021194439
chr13-g446,Purkinje,0.2968296729108336,4.918836993701545,Edil3,chr13,13,446,-4.050610021194439
chr13-g448,Bergmann,2.5709387497014498,0.0045500018343722,Vcan,chr13,13,448,9.142212397387704
chr13-g463,Bergmann,0.5569203831745501,0.03452448698748641,Serinc5,chr13,13,463,4.011779213751311
chr13-g470,Bergmann,0.364211551609831,0.0183607950120195,Lhfpl2,chr13,13,470,4.3100762475560845
chr13-g475,Bergmann,13.979451580852396,0.05339881549160884,Pde8b,chr13,13,475,8.032284309038356
chr13-g476,Bergmann,13.979451580852396,0.05339881549160884,Pde8b,chr13,13,476,8.032284309038356
chr13-g497,Purkinje,0.10933826624475099,2.6940049761109988,Map1b,chr13,13,497,-4.622882206198002
chr13-g502,Bergmann,0.650492438945894,0.0439622129843264,Ocln,chr13,13,502,3.8871963716673608
chr13-g508,Bergmann,16.760216847993526,0.18118648735119264,Pik3r1,chr13,13,508,6.531421639785711
chr13-g521,Bergmann,2.5109926981605724,0.07846799404690019,Adamts6,chr13,13,521,5.000009703440257
chr13-g522,Bergmann,2.5109926981605724,0.07846799404690019,Adamts6,chr13,13,522,5.000009703440257
chr13-g586,Purkinje,0.022687290631621875,1.3010462722452116,Emb,chr13,13,586,-5.841644133444499
chr13-g588,Purkinje,0.26195460420758665,11.172701265237762,Hcn1,chr13,13,588,-5.414517403923059
chr13-g589,Purkinje,0.26195460420758665,11.172701265237762,Hcn1,chr13,13,589,-5.414517403923059
chr13-g598,Bergmann,1.4195101807396084,0.033290601588935126,Nim1k,chr13,13,598,5.414134444479427
chr14-g41,Bergmann,10.284311444575593,0.05567991285975159,Fam107a,chr14,14,41,7.5290725370712375
chr14-g61,Purkinje,0.15303023735810561,10.129654085893558,Cadps,chr14,14,61,-6.048624354385714
chr14-g62,Purkinje,0.15303023735810561,10.129654085893558,Cadps,chr14,14,62,-6.048624354385714
chr14-g63,Purkinje,0.15303023735810561,10.129654085893558,Cadps,chr14,14,63,-6.048624354385714
chr14-g64,Purkinje,0.15303023735810561,10.129654085893558,Cadps,chr14,14,64,-6.048624354385714
