200kb name,category,Bergmann_mean,MLI1_mean,gene,chrom,chrom_id,group,log2FC_B2M
chr7-g554,Bergmann,1.0484099761445367,0.08950199581823225,Ampd3,chr7,7,554,3.5501393229773317
chr7-g557,MLI1,2.5438960359748855,24.69031824133682,Galnt18,chr7,7,557,-3.2788338151218688
chr7-g558,MLI1,2.5438960359748855,24.69031824133682,Galnt18,chr7,7,558,-3.2788338151218688
chr7-g572,MLI1,0.10873678127953137,3.243247836479651,Pde3b,chr7,7,572,-4.898527339454383
chr7-g577,Bergmann,10.575819161113003,0.227007979318341,Sox6,chr7,7,577,5.541882593837211
chr7-g578,Bergmann,10.575819161113003,0.227007979318341,Sox6,chr7,7,578,5.541882593837211
chr7-g579,Bergmann,10.575819161113003,0.227007979318341,Sox6,chr7,7,579,5.541882593837211
chr7-g580,Bergmann,10.575819161113003,0.227007979318341,Sox6,chr7,7,580,5.541882593837211
chr7-g586,Bergmann,10.46595019210506,0.3578682715105304,Xylt1,chr7,7,586,4.870130847479011
chr7-g587,Bergmann,10.46595019210506,0.3578682715105304,Xylt1,chr7,7,587,4.870130847479011
chr7-g588,Bergmann,10.46595019210506,0.3578682715105304,Xylt1,chr7,7,588,4.870130847479011
chr7-g592,Bergmann,3.5910323886181974,0.47260682073307236,Tmc7,chr7,7,592,2.9256863094010357
chr7-g594,"Bergmann,Bergmann",4.1422054295798665,0.07585664693457637,"Iqck,Gprc5b",chr7,7,594,5.770979692402829
chr7-g609,MLI1,0.13101017251588362,1.3570271440757755,Gga2,chr7,7,609,-3.3726988368768516
chr7-g610,MLI1,0.13101017251588362,1.3570271440757755,Gga2,chr7,7,610,-3.3726988368768516
chr7-g631,MLI1,0.09852631775906501,3.0290065905334536,Sbk1,chr7,7,631,-4.94219176684459
chr7-g634,"MLI1,MLI1,MLI1",0.09768716282634513,5.884775828229753,"Fam57b,Asphd1,Sez6l2",chr7,7,634,-5.912674660202118
chr7-g646,MLI1,0.238835592408015,3.8590019263501225,Plpp4,chr7,7,646,-4.014138009083096
chr7-g652,MLI1,0.12648400670703525,2.2073241351290065,Tacc2,chr7,7,652,-4.125271618399348
chr7-g653,MLI1,0.12648400670703525,2.2073241351290065,Tacc2,chr7,7,653,-4.125271618399348
chr7-g654,Bergmann,12.032501462597788,0.08957405668777774,Htra1,chr7,7,654,7.069639937961725
chr7-g669,MLI1,0.020938939657552374,3.1289965575025103,Adam12,chr7,7,669,-7.223367874695093
chr7-g670,MLI1,0.020938939657552374,3.1289965575025103,Adam12,chr7,7,670,-7.223367874695093
chr7-g671,MLI1,0.020938939657552374,3.1289965575025103,Adam12,chr7,7,671,-7.223367874695093
chr7-g673,Bergmann,10.012813348721622,0.2985534765007885,Dock1,chr7,7,673,5.067714213680065
chr7-g674,Bergmann,10.012813348721622,0.2985534765007885,Dock1,chr7,7,674,5.067714213680065
chr7-g675,Bergmann,10.012813348721622,0.2985534765007885,Dock1,chr7,7,675,5.067714213680065
chr7-g677,MLI1,0.05517587023799925,6.9218644265921885,Ptpre,chr7,7,677,-6.97097939558093
chr7-g678,MLI1,0.05517587023799925,6.9218644265921885,Ptpre,chr7,7,678,-6.97097939558093
chr7-g694,MLI1,0.05,1.0936489149101103,Jakmip3,chr7,7,694,-4.451077770851859
chr7-g695,MLI1,0.05,1.0936489149101103,Jakmip3,chr7,7,695,-4.451077770851859
chr7-g700,MLI1,0.05,2.5458468540178596,Caly,chr7,7,700,-5.670073731096677
chr7-g711,MLI1,0.17702289190192738,2.0384187638407405,Ifitm10,chr7,7,711,-3.525442621799315
chr7-g717,MLI1,0.5494316305672734,3.548465459212415,Cars,chr7,7,717,-2.6911833898905044
chr7-g718,MLI1,0.5494316305672734,3.548465459212415,Cars,chr7,7,718,-2.6911833898905044
chr7-g720,MLI1,0.23310795818127625,28.52314606688946,Shank2,chr7,7,720,-6.934991049622708
chr7-g721,MLI1,0.23310795818127625,28.52314606688946,Shank2,chr7,7,721,-6.934991049622708
chr7-g722,MLI1,0.23310795818127625,28.52314606688946,Shank2,chr7,7,722,-6.934991049622708
chr8-g66,MLI1,0.12044019428214738,1.2795159946324253,Tfdp1,chr8,8,66,-3.409209336445672
chr8-g67,MLI1,0.1534964463375855,1.5163050695280904,Gas6,chr8,8,67,-3.3042828817990815
chr8-g74,Bergmann,2.2759588248667653,0.10772284211126537,Arhgef10,chr8,8,74,4.401078353614083
chr8-g75,Bergmann,2.2759588248667653,0.10772284211126537,Arhgef10,chr8,8,75,4.401078353614083
chr8-g79,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,79,-7.979263357586736
chr8-g80,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,80,-7.979263357586736
chr8-g81,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,81,-7.979263357586736
chr8-g82,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,82,-7.979263357586736
chr8-g83,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,83,-7.979263357586736
chr8-g84,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,84,-7.979263357586736
chr8-g85,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,85,-7.979263357586736
chr8-g86,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,86,-7.979263357586736
chr8-g87,MLI1,0.35311575600010225,89.10759250389947,Csmd1,chr8,8,87,-7.979263357586736
chr8-g127,Bergmann,5.121685018735896,0.03896971038651013,Fgfr1,chr8,8,127,7.03812151057415
chr8-g182,Bergmann,10.657927631917836,0.7153359425522945,Dlc1,chr8,8,182,3.8971621994540935
chr8-g183,Bergmann,10.657927631917836,0.7153359425522945,Dlc1,chr8,8,183,3.8971621994540935
chr8-g184,Bergmann,10.657927631917836,0.7153359425522945,Dlc1,chr8,8,184,3.8971621994540935
chr8-g187,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,187,-5.167723855638679
chr8-g188,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,188,-5.167723855638679
chr8-g189,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,189,-5.167723855638679
chr8-g190,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,190,-5.167723855638679
chr8-g191,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,191,-5.167723855638679
chr8-g192,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,192,-5.167723855638679
chr8-g193,MLI1,0.4701409799017695,16.899272073542303,Sgcz,chr8,8,193,-5.167723855638679
chr8-g202,MLI1,0.16490557950404164,1.9863186842802165,Mtmr7,chr8,8,202,-3.5903849892944435
chr8-g203,MLI1,0.16490557950404164,1.9863186842802165,Mtmr7,chr8,8,203,-3.5903849892944435
chr8-g232,MLI1,0.12792736996301424,2.20247400608122,Acsl1,chr8,8,232,-4.105728126492074
chr8-g273,Bergmann,80.32030262861171,0.8680640291474685,Wdr17,chr8,8,273,6.531819433801663
chr8-g287,Bergmann,2.9095867689704553,0.09540707394975675,Scrg1,chr8,8,287,4.930574221493623
chr8-g306,Bergmann,6.743186185468117,0.08766504171268699,Sh3rf1,chr8,8,306,6.2652849698828215
chr8-g338,Bergmann,13.384430595767679,1.558502632727488,Psd3,chr8,8,338,3.102323267568181
chr8-g339,Bergmann,13.384430595767679,1.558502632727488,Psd3,chr8,8,339,3.102323267568181
chr8-g341,Bergmann,6.565920945151649,0.23501387321393125,Csgalnact1,chr8,8,341,4.804179550889441
chr8-g342,Bergmann,6.565920945151649,0.23501387321393125,Csgalnact1,chr8,8,342,4.804179550889441
chr8-g343,Bergmann,6.565920945151649,0.23501387321393125,Csgalnact1,chr8,8,343,4.804179550889441
chr8-g352,MLI1,0.04362623028917425,2.5265292682863905,Tmem59l,chr8,8,352,-5.85581726569039
chr8-g357,MLI1,0.05,1.3127486195744467,Plvap,chr8,8,357,-4.71451877348313
chr8-g363,Bergmann,10.36672657558828,0.10781266495703112,Nwd1,chr8,8,363,6.587289942561564
chr8-g386,MLI1,0.174702143629238,5.3070593356123394,Arhgap10,chr8,8,386,-4.924943463276929
chr8-g387,MLI1,0.174702143629238,5.3070593356123394,Arhgap10,chr8,8,387,-4.924943463276929
chr8-g403,Bergmann,3.4022701440347873,0.1368687419590705,Gab1,chr8,8,403,4.6356327900613765
chr8-g404,Bergmann,3.4022701440347873,0.1368687419590705,Gab1,chr8,8,404,4.6356327900613765
chr8-g406,MLI1,0.8610864650160032,87.03143854212844,Inpp4b,chr8,8,406,-6.6592347210523934
chr8-g407,MLI1,0.8610864650160032,87.03143854212844,Inpp4b,chr8,8,407,-6.6592347210523934
chr8-g408,MLI1,0.8610864650160032,87.03143854212844,Inpp4b,chr8,8,408,-6.6592347210523934
chr8-g409,MLI1,0.8610864650160032,87.03143854212844,Inpp4b,chr8,8,409,-6.6592347210523934
chr8-g410,MLI1,0.8610864650160032,87.03143854212844,Inpp4b,chr8,8,410,-6.6592347210523934
chr8-g414,MLI1,0.05580928351124038,7.247400411819558,Rnf150,chr8,8,414,-7.020814668845352
chr8-g415,"MLI1,MLI1",0.12044019428214739,10.969368748239402,"Rnf150,Tbc1d9",chr8,8,415,-6.509019755072907
chr8-g416,MLI1,0.064630910770907,3.721968336419845,Tbc1d9,chr8,8,416,-5.847697649867378
chr8-g417,MLI1,0.19489212704374864,1.8854530491395585,Scoc,chr8,8,417,-3.27416350838231
chr8-g424,MLI1,0.05,1.6805402603269173,Mast1,chr8,8,424,-5.070853200269509
chr8-g428,Bergmann,1.6676340936765721,0.20965082972880214,Neto2,chr8,8,428,2.9917423274876502
chr8-g438,MLI1,0.690283114987762,8.567874307264692,Zfp423,chr8,8,438,-3.6336772154968036
chr8-g439,MLI1,0.690283114987762,8.567874307264692,Zfp423,chr8,8,439,-3.6336772154968036
chr8-g470,"Bergmann,Bergmann",41.53475684206563,2.4149420376604676,"Mt2,Mt1",chr8,8,470,4.104258640766597
chr8-g472,Bergmann,5.749442188181467,0.02596632576860225,Cpne2,chr8,8,472,7.79063629479805
chr8-g473,MLI1,0.05,1.6358652480189873,Cx3cl1,chr8,8,473,-5.031982008190562
chr8-g475,Bergmann,1.8143827627737839,0.08240368933184888,Kifc3,chr8,8,475,4.460626098771401
chr8-g476,Bergmann,1.8143827627737839,0.08240368933184888,Kifc3,chr8,8,476,4.460626098771401
chr8-g478,MLI1,0.4531330738147166,6.325533558981662,Ndrg4,chr8,8,478,-3.8031804753724567
chr8-g521,Bergmann,0.989637630318856,0.07024459616221375,Cklf,chr8,8,521,3.816441209077757
chr8-g528,MLI1,0.08104368461961112,1.746556734776129,Pard6a,chr8,8,528,-4.429669930267161
chr8-g529,Bergmann,3.5593181929298976,0.03896971038651013,Lcat,chr8,8,529,6.513103891438634
chr8-g562,MLI1,0.10118386477448425,4.705305631343499,Cntnap4,chr8,8,562,-5.539237280737467
chr8-g563,MLI1,0.10118386477448425,4.705305631343499,Cntnap4,chr8,8,563,-5.539237280737467
chr8-g564,MLI1,0.10118386477448425,4.705305631343499,Cntnap4,chr8,8,564,-5.539237280737467
chr8-g578,Bergmann,3.063074143641311,0.11545650759506276,Maf,chr8,8,578,4.729558892067267
chr8-g582,MLI1,0.061853095936128255,2.705303326814187,Cdyl2,chr8,8,582,-5.45080074394315
chr8-g583,MLI1,0.061853095936128255,2.705303326814187,Cdyl2,chr8,8,583,-5.45080074394315
chr8-g609,MLI1,0.15091964831272675,1.4455571998307906,Slc7a5,chr8,8,609,-3.259773148048864
chr8-g613,MLI1,0.020938939657552374,0.8598987044376433,Cbfa2t3,chr8,8,613,-5.359906429665164
chr8-g621,MLI1,0.3717595039969265,3.256423174048445,Pgbd5,chr8,8,621,-3.1308466606044965
chr8-g622,MLI1,0.3717595039969265,3.256423174048445,Pgbd5,chr8,8,622,-3.1308466606044965
chr8-g623,MLI1,0.04187787931510475,7.6942266155979615,Trim67,chr8,8,623,-7.521444124853496
chr8-g624,MLI1,0.04187787931510475,7.6942266155979615,Trim67,chr8,8,624,-7.521444124853496
chr8-g625,Bergmann,3.7298710811819493,0.08037317295239024,Disc1,chr8,8,625,5.536267918591765
chr8-g626,Bergmann,3.7298710811819493,0.08037317295239024,Disc1,chr8,8,626,5.536267918591765
chr8-g627,Bergmann,0.4873543713174764,0.02596632576860225,Sipa1l2,chr8,8,627,4.230257392249613
chr8-g629,MLI1,0.24026670830699248,4.122290719395411,Kcnk1,chr8,8,629,-4.100737587153126
chr8-g630,"MLI1,MLI1",0.24026670830699248,6.69609222706008,"Kcnk1,Slc35f3",chr8,8,630,-4.800610733073154
chr8-g631,MLI1,0.05,2.573801507664669,Slc35f3,chr8,8,631,-5.685828891666728
chr8-g635,Bergmann,4.202955515504896,0.2598628768910585,Pard3,chr8,8,635,4.015581731709491
chr8-g636,Bergmann,4.202955515504896,0.2598628768910585,Pard3,chr8,8,636,4.015581731709491
chr8-g637,Bergmann,4.202955515504896,0.2598628768910585,Pard3,chr8,8,637,4.015581731709491
chr8-g638,Bergmann,4.202955515504896,0.2598628768910585,Pard3,chr8,8,638,4.015581731709491
chr9-g30,Bergmann,19.437308365935625,0.04732630267362488,Pdgfd,chr9,9,30,8.681970519144093
chr9-g31,Bergmann,19.437308365935625,0.04732630267362488,Pdgfd,chr9,9,31,8.681970519144093
chr9-g42,MLI1,0.05580928351124038,1.4998242148154317,Trpc6,chr9,9,42,-4.748144486028142
chr9-g43,MLI1,0.05580928351124038,1.4998242148154317,Trpc6,chr9,9,43,-4.748144486028142
chr9-g44,Bergmann,2.1814245049699195,0.11040836200798237,Arhgap42,chr9,9,44,4.304349198706138
chr9-g45,Bergmann,2.1814245049699195,0.11040836200798237,Arhgap42,chr9,9,45,4.304349198706138
chr9-g46,Bergmann,2.1814245049699195,0.11040836200798237,Arhgap42,chr9,9,46,4.304349198706138
chr9-g67,Bergmann,1.2327621197843857,0.019329460525564,Phxr4,chr9,9,67,5.994949253104504
chr9-g68,Bergmann,5.2605443873686895,0.05,Maml2,chr9,9,68,6.7171401994083535
chr9-g109,MLI1,0.19377718934292026,1.5749185515460358,Plppr2,chr9,9,109,-3.0228065624468425
chr9-g110,MLI1,0.3801051664102858,10.053376082448592,Elavl3,chr9,9,110,-4.725137617799163
chr9-g127,MLI1,0.08454038656775026,1.1304210524247928,Eepd1,chr9,9,127,-3.7410757196531845
chr9-g128,MLI1,0.08454038656775026,1.1304210524247928,Eepd1,chr9,9,128,-3.7410757196531845
chr9-g172,MLI1,16.982618613019106,230.62120166886214,Kirrel3,chr9,9,172,-3.7633943145208506
chr9-g173,MLI1,16.982618613019106,230.62120166886214,Kirrel3,chr9,9,173,-3.7633943145208506
chr9-g174,MLI1,16.982618613019106,230.62120166886214,Kirrel3,chr9,9,174,-3.7633943145208506
chr9-g175,MLI1,16.982618613019106,230.62120166886214,Kirrel3,chr9,9,175,-3.7633943145208506
chr9-g180,MLI1,0.09886784135135387,2.2372030178163382,Gm5916,chr9,9,180,-4.500051038054112
chr9-g186,Bergmann,13.817165599030288,0.06030355856204013,Hepacam,chr9,9,186,7.840002842502441
chr9-g203,MLI1,0.064630910770907,23.714644724802664,Clmp,chr9,9,203,-8.519338217814083
chr9-g205,MLI1,0.38009662387440574,7.533013910567764,Ubash3b,chr9,9,205,-4.308789077489164
chr9-g212,Bergmann,2.802192645245263,0.0389435816570175,Grik4,chr9,9,212,6.169026755996953
chr9-g213,Bergmann,2.802192645245263,0.0389435816570175,Grik4,chr9,9,213,6.169026755996953
chr9-g214,Bergmann,2.802192645245263,0.0389435816570175,Grik4,chr9,9,214,6.169026755996953
chr9-g221,MLI1,0.121521319466817,1.1917887501585398,Abcg4,chr9,9,221,-3.293847189572743
chr9-g223,MLI1,0.07786316086962113,1.8286580800183287,Tmem25,chr9,9,223,-4.553700624585886
chr9-g225,"MLI1,MLI1",0.3120860567517256,5.426196443822263,"Scn2b,Gm10684",chr9,9,225,-4.119925470556328
chr9-g227,MLI1,0.045374581263243875,17.01062990978155,Dscaml1,chr9,9,227,-8.550336520831761
chr9-g228,MLI1,0.045374581263243875,17.01062990978155,Dscaml1,chr9,9,228,-8.550336520831761
chr9-g243,Bergmann,14.561589172327036,0.1461407521834649,Zbtb16,chr9,9,243,6.638665463765572
chr9-g244,Bergmann,14.561589172327036,0.1461407521834649,Zbtb16,chr9,9,244,6.638665463765572
chr9-g258,MLI1,0.21025570401580473,2.604064043740101,Arhgap20,chr9,9,258,-3.6305480853222516
chr9-g259,MLI1,0.21025570401580473,2.604064043740101,Arhgap20,chr9,9,259,-3.6305480853222516
chr9-g269,MLI1,0.11946525741661738,11.156669684493249,Elmod1,chr9,9,269,-6.545171512033601
chr9-g272,MLI1,0.2805277182963884,2.071072938710803,Idh3a,chr9,9,272,-2.8841631306961437
chr9-g273,"MLI1,Bergmann",9.859631126562626,2.141972538390275,"Idh3a,Acsbg1",chr9,9,273,2.2025936889550515
chr9-g310,MLI1,0.09883402883519513,6.861529783867088,Glce,chr9,9,310,-6.117378600795977
chr9-g312,Bergmann,3.3104978183095413,0.20053976883918026,Coro2b,chr9,9,312,4.045087910009151
chr9-g321,MLI1,0.259003283303078,19.193831961915414,Megf11,chr9,9,321,-6.211528570997957
chr9-g322,MLI1,0.259003283303078,19.193831961915414,Megf11,chr9,9,322,-6.211528570997957
chr9-g323,MLI1,0.259003283303078,19.193831961915414,Megf11,chr9,9,323,-6.211528570997957
chr9-g325,"Bergmann,Bergmann",7.987231745873487,0.8015085314508077,"Igdcc4,Igdcc3",chr9,9,325,3.316905791458388
chr9-g326,MLI1,0.05,0.7207225573726147,Ubap1l,chr9,9,326,-3.849443999918338
chr9-g351,Bergmann,1.825150946057159,0.0743913112266105,Myo1e,chr9,9,351,4.616737847435019
chr9-g352,Bergmann,1.825150946057159,0.0743913112266105,Myo1e,chr9,9,352,4.616737847435019
chr9-g365,MLI1,0.05,3.008508487913029,Rab27a,chr9,9,365,-5.910976521940241
chr9-g367,MLI1,1.6828524514274232,18.661096670149295,Unc13c,chr9,9,367,-3.471053177389032
chr9-g368,MLI1,1.6828524514274232,18.661096670149295,Unc13c,chr9,9,368,-3.471053177389032
chr9-g369,MLI1,1.6828524514274232,18.661096670149295,Unc13c,chr9,9,369,-3.471053177389032
chr9-g417,MLI1,0.09434167554250562,1.5939196752231497,Sh3bgrl2,chr9,9,417,-4.078539893162959
chr9-g418,"MLI1,MLI1",0.15830536052401273,2.737171103236747,"Sh3bgrl2,Elovl4",chr9,9,418,-4.111903607952585
chr9-g419,MLI1,0.06396368498150712,1.1432514280135975,Elovl4,chr9,9,419,-4.159745855331675
chr9-g433,MLI1,0.13799983413970152,8.77088439160963,Snap91,chr9,9,433,-5.9899838826243625
chr9-g434,MLI1,0.13799983413970152,8.77088439160963,Snap91,chr9,9,434,-5.9899838826243625
chr9-g462,"Bergmann,Bergmann",10.555459355602121,0.06287939104616112,"Plscr4,Plod2",chr9,9,462,7.391186402421491
chr9-g463,Bergmann,2.152880149956766,0.04354993052059712,Plod2,chr9,9,463,5.627453780059468
chr9-g477,MLI1,0.05,0.9221394965509495,Paqr9,chr9,9,477,-4.204985010697344
chr9-g481,MLI1,0.3416638372483981,4.720401682368004,Atp1b3,chr9,9,481,-3.7882601692011475
chr9-g496,MLI1,0.18723335542239375,1.8729250345309085,Cep70,chr9,9,496,-3.3223837780892147
chr9-g517,MLI1,0.2766349657607812,3.5389713695834883,Tmem108,chr9,9,517,-3.677274665259489
chr9-g518,MLI1,0.2766349657607812,3.5389713695834883,Tmem108,chr9,9,518,-3.677274665259489
chr9-g538,Bergmann,0.9041721090311967,0.05,Slc38a3,chr9,9,538,4.176597415574406
chr9-g545,Bergmann,2.2622623714148826,0.05,Plxnb1,chr9,9,545,5.49969435400655
chr9-g556,MLI1,0.05,3.5597055811293976,Trank1,chr9,9,556,-6.153686017480825
chr9-g560,Bergmann,6.062459862129977,0.161401349422039,Arpp21,chr9,9,560,5.231178744870338
chr9-g561,Bergmann,6.062459862129977,0.161401349422039,Arpp21,chr9,9,561,5.231178744870338
chr9-g573,MLI1,0.05,0.5955459175107243,Cmtm7,chr9,9,573,-3.5742127463952693
chr9-g574,MLI1,0.11946525741661738,7.629108217280097,Osbpl10,chr9,9,574,-5.99685140381782
chr9-g575,MLI1,0.11946525741661738,7.629108217280097,Osbpl10,chr9,9,575,-5.99685140381782
chr9-g576,MLI1,0.11946525741661738,7.629108217280097,Osbpl10,chr9,9,576,-5.99685140381782
chr9-g601,MLI1,0.2508169535247896,6.61310707305664,Myrip,chr9,9,601,-4.72062148754376
chr9-g602,MLI1,0.2508169535247896,6.61310707305664,Myrip,chr9,9,602,-4.72062148754376
chr10-g16,Bergmann,3.038933662535156,0.26140295824360366,Ppp1r14c,chr10,10,16,3.539217809315714
chr10-g17,Bergmann,3.038933662535156,0.26140295824360366,Ppp1r14c,chr10,10,17,3.539217809315714
chr10-g18,Bergmann,8.356192825253277,0.11997303361287662,Plekhg1,chr10,10,18,6.122063711792189
chr10-g19,"Bergmann,MLI1",8.625451411218508,3.198891668332356,"Plekhg1,Mthfd1l",chr10,10,19,1.431027826029504
chr10-g20,MLI1,0.2692585859652305,3.078918634719479,Mthfd1l,chr10,10,20,-3.5153594879371735
chr10-g33,MLI1,0.08731820140252888,1.3453071939307606,Oprm1,chr10,10,33,-3.945509418396853
chr10-g34,"MLI1,MLI1",0.08731820140252888,1.866643789575768,"Oprm1,Ipcef1",chr10,10,34,-4.4180204213258065
chr10-g35,"MLI1,MLI1,Bergmann",2.7106289061657076,2.013782413139943,"Oprm1,Ipcef1,Cnksr3",chr10,10,35,0.4287198068576329
chr10-g36,Bergmann,2.6233107047631785,0.14713862356417537,Cnksr3,chr10,10,36,4.156140784752235
chr10-g37,MLI1,0.3806013702196029,2.630454297618834,Lrp11,chr10,10,37,-2.7889593237873394
chr10-g38,MLI1,0.3806013702196029,2.630454297618834,Lrp11,chr10,10,38,-2.7889593237873394
chr10-g43,Bergmann,4.864952046890971,0.10772284211126537,Sash1,chr10,10,43,5.497029480658531
chr10-g44,Bergmann,4.864952046890971,0.10772284211126537,Sash1,chr10,10,44,5.497029480658531
chr10-g53,MLI1,0.21934375827890187,37.987881123598086,Grm1,chr10,10,53,-7.436201780702412
chr10-g54,MLI1,0.21934375827890187,37.987881123598086,Grm1,chr10,10,54,-7.436201780702412
chr10-g55,MLI1,0.21934375827890187,37.987881123598086,Grm1,chr10,10,55,-7.436201780702412
chr10-g66,MLI1,1.3619016763950724,11.705824998495762,Phactr2,chr10,10,66,-3.1035321600481662
chr10-g67,MLI1,1.3619016763950724,11.705824998495762,Phactr2,chr10,10,67,-3.1035321600481662
chr10-g91,MLI1,0.05580928351124038,0.6373982680671675,Ccdc28a,chr10,10,91,-3.513618068979523
chr10-g92,"Bergmann,MLI1",43.682546468824604,4.647966745496415,"Nhsl1,Arfgef3",chr10,10,92,3.232385308507978
chr10-g93,MLI1,0.05,4.3613237866100025,Arfgef3,chr10,10,93,-6.446694195601844
chr10-g101,Bergmann,18.470666074760484,0.0708097768337065,Pde7b,chr10,10,101,8.027071607694674
chr10-g102,Bergmann,18.470666074760484,0.0708097768337065,Pde7b,chr10,10,102,8.027071607694674
chr10-g103,Bergmann,18.470666074760484,0.0708097768337065,Pde7b,chr10,10,103,8.027071607694674
chr10-g109,MLI1,0.020938939657552374,14.024108513446976,Sgk1,chr10,10,109,-9.387504962546894
chr10-g134,Bergmann,47.80897403424141,1.0207189351069104,Lama2,chr10,10,134,5.549623880337289
chr10-g135,Bergmann,47.80897403424141,1.0207189351069104,Lama2,chr10,10,135,5.549623880337289
chr10-g136,Bergmann,47.80897403424141,1.0207189351069104,Lama2,chr10,10,136,5.549623880337289
chr10-g137,Bergmann,47.80897403424141,1.0207189351069104,Lama2,chr10,10,137,5.549623880337289
chr10-g138,Bergmann,47.80897403424141,1.0207189351069104,Lama2,chr10,10,138,5.549623880337289
chr10-g140,MLI1,0.48470959170852534,37.976565016069614,Ptprk,chr10,10,140,-6.291844977603994
chr10-g141,MLI1,0.48470959170852534,37.976565016069614,Ptprk,chr10,10,141,-6.291844977603994
chr10-g142,MLI1,0.48470959170852534,37.976565016069614,Ptprk,chr10,10,142,-6.291844977603994
chr10-g171,MLI1,0.4925431320006052,6.157165550875521,Tspyl4,chr10,10,171,-3.64394438754367
chr10-g281,Bergmann,6.705099339779525,0.27236480197776375,Gja1,chr10,10,281,4.621646527278893
chr10-g288,Bergmann,1.1297432576202677,0.0357323901754825,Smpdl3a,chr10,10,288,4.982618716241598
chr10-g289,Bergmann,1.1297432576202677,0.0357323901754825,Smpdl3a,chr10,10,289,4.982618716241598
chr10-g294,MLI1,0.2381571007246953,2.635770522742189,Sh3rf3,chr10,10,294,-3.468239302073037
chr10-g295,MLI1,0.2381571007246953,2.635770522742189,Sh3rf3,chr10,10,295,-3.468239302073037
chr10-g303,MLI1,0.020938939657552374,2.2619545839112476,Unc5b,chr10,10,303,-6.755237766184544
chr10-g304,MLI1,0.020938939657552374,2.2619545839112476,Unc5b,chr10,10,304,-6.755237766184544
chr10-g307,MLI1,0.08454038656775026,2.4357970618910296,Lrrc20,chr10,10,307,-4.848609420856487
chr10-g317,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,317,5.0434332910088076
chr10-g318,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,318,5.0434332910088076
chr10-g319,"Bergmann,Bergmann",68.74755520425589,1.836110063848907,"Ctnna3,Lrrtm3",chr10,10,319,5.226583961996037
chr10-g320,"Bergmann,Bergmann",68.74755520425589,1.836110063848907,"Ctnna3,Lrrtm3",chr10,10,320,5.226583961996037
chr10-g321,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,321,5.0434332910088076
chr10-g322,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,322,5.0434332910088076
chr10-g323,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,323,5.0434332910088076
chr10-g324,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,324,5.0434332910088076
chr10-g325,Bergmann,51.13467068079513,1.5505678024940988,Ctnna3,chr10,10,325,5.0434332910088076
chr10-g347,MLI1,0.33962054260466673,26.969365911886836,Ank3,chr10,10,347,-6.311254066209594
chr10-g348,MLI1,0.33962054260466673,26.969365911886836,Ank3,chr10,10,348,-6.311254066209594
chr10-g349,MLI1,0.33962054260466673,26.969365911886836,Ank3,chr10,10,349,-6.311254066209594
chr10-g350,MLI1,0.33962054260466673,26.969365911886836,Ank3,chr10,10,350,-6.311254066209594
chr10-g386,MLI1,0.17017597782039,8.764745827867836,Adarb1,chr10,10,386,-5.686612949837847
chr10-g387,MLI1,0.17017597782039,8.764745827867836,Adarb1,chr10,10,387,-5.686612949837847
chr10-g389,MLI1,0.08279203559368063,1.4979169485813517,Trpm2,chr10,10,389,-4.177321835723243
chr10-g398,MLI1,0.2309188609052486,1.5278812678948839,Hcn2,chr10,10,398,-2.7260745165225915
chr10-g399,MLI1,0.020938939657552374,0.9907002663885401,Plppr3,chr10,10,399,-5.56418834852272
chr10-g406,MLI1,0.039165805304506376,2.3855410921601234,Atcay,chr10,10,406,-5.928578104934626
chr10-g417,MLI1,0.05,3.280965247566575,Aldh1l2,chr10,10,417,-6.036048407601089
chr10-g418,Bergmann,8.19736954889845,0.9750933220149324,Appl2,chr10,10,418,3.0715488333157444
chr10-g422,MLI1,0.020938939657552374,0.9426909399503185,Ckap4,chr10,10,422,-5.4925245711161645
chr10-g423,Bergmann,7.753800503122066,0.15112392816806164,Rfx4,chr10,10,423,5.681099604140425
chr10-g424,Bergmann,7.753800503122066,0.15112392816806164,Rfx4,chr10,10,424,5.681099604140425
