200kb name,category,Granule_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_G2P
chr16-g133,Purkinje,0.12124817788607098,3.561080675833115,Il1rap,chr16,16,133,-4.876280148347094
chr16-g140,Granule,13.5564144442673,3.22635056339492,Fgf12,chr16,16,140,2.0710005383581858
chr16-g141,Granule,13.5564144442673,3.22635056339492,Fgf12,chr16,16,141,2.0710005383581858
chr16-g142,Granule,13.5564144442673,3.22635056339492,Fgf12,chr16,16,142,2.0710005383581858
chr16-g143,Granule,13.5564144442673,3.22635056339492,Fgf12,chr16,16,143,2.0710005383581858
chr16-g154,Granule,0.3356348212868947,0.06957023968045889,Xxylt1,chr16,16,154,2.270350203464894
chr16-g155,Granule,0.3356348212868947,0.06957023968045889,Xxylt1,chr16,16,155,2.270350203464894
chr16-g156,Granule,0.5579858026650002,0.04617302760774421,Apod,chr16,16,156,3.5951061752952276
chr16-g158,Granule,13.719599026465186,0.17640530365489213,Dlg1,chr16,16,158,6.281200570804954
chr16-g159,"Granule,Granule",14.10400384061178,0.24618021251729033,"Dlg1,Pigz",chr16,16,159,5.840246156916439
chr16-g160,Granule,0.3191093082218006,0.025080152266820963,Nrros,chr16,16,160,3.669432679575122
chr16-g161,"Granule,Granule",3.167804127710191,0.562958406396624,"Fbxo45,Rnf168",chr16,16,161,2.4923828938558303
chr16-g163,Granule,2.0203428934878724,0.1474615203535708,Tnk2,chr16,16,163,3.7761897268921176
chr16-g165,Granule,1.6991276653536338,0.2935557976372894,Rpl35a,chr16,16,165,2.533087599806232
chr16-g168,Granule,3.4486443110837386,0.1586965498904125,Heg1,chr16,16,168,4.441686669673498
chr16-g169,Granule,2.902466878011175,0.016542873506551037,Itgb5,chr16,16,169,7.4549259401759596
chr16-g170,Purkinje,0.8715384280386174,23.074615934489028,Kalrn,chr16,16,170,-4.726598547565547
chr16-g171,Purkinje,0.8715384280386174,23.074615934489028,Kalrn,chr16,16,171,-4.726598547565547
chr16-g172,Purkinje,0.8715384280386174,23.074615934489028,Kalrn,chr16,16,172,-4.726598547565547
chr16-g175,"Granule,Granule",2.3122244342261418,0.4030929733636972,"Hacd2,Adcy5",chr16,16,175,2.520096898933505
chr16-g176,"Granule,Granule",2.8157117554427833,0.49988304088708985,"Adcy5,Sec22a",chr16,16,176,2.4938371649096385
chr16-g177,Granule,1.0841680763240926,0.13113885500132297,Sema5b,chr16,16,177,3.0474213233515273
chr16-g178,Granule,1.0841680763240926,0.13113885500132297,Sema5b,chr16,16,178,3.0474213233515273
chr16-g183,Granule,5.116236363732053,0.2640130581147671,Slc15a2,chr16,16,183,4.276401724153004
chr16-g184,Granule,2.855896286567731,0.7253487764918796,Iqcb1,chr16,16,184,1.9771968159281847
chr16-g185,Granule,40.644365452493254,0.3329555520946306,Stxbp5l,chr16,16,185,6.9315819568856565
chr16-g186,Granule,40.644365452493254,0.3329555520946306,Stxbp5l,chr16,16,186,6.9315819568856565
chr16-g188,Granule,0.638565394690688,0.03182725713774575,Fstl1,chr16,16,188,4.326499635631928
chr16-g189,Granule,0.638565394690688,0.03182725713774575,Fstl1,chr16,16,189,4.326499635631928
chr16-g192,Purkinje,0.3453769396337371,6.2534227668135625,Arhgap31,chr16,16,192,-4.178402390570493
chr16-g193,Purkinje,0.3453769396337371,6.2534227668135625,Arhgap31,chr16,16,193,-4.178402390570493
chr16-g199,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,199,3.0463677060623113
chr16-g200,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,200,3.0463677060623113
chr16-g201,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,201,3.0463677060623113
chr16-g202,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,202,3.0463677060623113
chr16-g203,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,203,3.0463677060623113
chr16-g204,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,204,3.0463677060623113
chr16-g205,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,205,3.0463677060623113
chr16-g206,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,206,3.0463677060623113
chr16-g207,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,207,3.0463677060623113
chr16-g208,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,208,3.0463677060623113
chr16-g209,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,209,3.0463677060623113
chr16-g210,Granule,151.6398976215176,18.355466445967124,Lsamp,chr16,16,210,3.0463677060623113
chr16-g211,Granule,9.69098769807687,0.026574154515613964,Gap43,chr16,16,211,8.510476109644953
chr16-g214,Granule,54.241426556229186,2.6024132322805196,Zbtb20,chr16,16,214,4.381473153853282
chr16-g215,Granule,54.241426556229186,2.6024132322805196,Zbtb20,chr16,16,215,4.381473153853282
chr16-g216,Granule,54.241426556229186,2.6024132322805196,Zbtb20,chr16,16,216,4.381473153853282
chr16-g217,Granule,54.241426556229186,2.6024132322805196,Zbtb20,chr16,16,217,4.381473153853282
chr16-g218,Granule,54.241426556229186,2.6024132322805196,Zbtb20,chr16,16,218,4.381473153853282
chr16-g220,"Granule,Granule,Granule",7.392005310789331,1.2771076180293073,"Atp6v1a,Naa50,Usf3",chr16,16,220,2.5330856915111575
chr16-g221,"Granule,Granule",10.500300941761791,0.5214873667998414,"Usf3,Sidt1",chr16,16,221,4.331654562915212
chr16-g222,Granule,5.595770131569347,0.09163836535366424,Boc,chr16,16,222,5.9322411650198426
chr16-g223,Granule,0.9639245048373402,0.24420062367641138,Gtpbp8,chr16,16,223,1.980853273210674
chr16-g226,Granule,0.48649556945501127,0.028298647822047537,Cd200,chr16,16,226,4.10362164200159
chr16-g227,Granule,0.48649556945501127,0.028298647822047537,Cd200,chr16,16,227,4.10362164200159
chr16-g228,"Granule,Granule,Granule",3.8449183975333057,0.3848847299821399,"Tagln3,Abhd10,Phldb2",chr16,16,228,3.3204546399986006
chr16-g229,Granule,0.5090334359045521,0.07447127903728651,Phldb2,chr16,16,229,2.77300438193122
chr16-g260,Granule,4.394050003537475,0.02997448515311421,Cblb,chr16,16,260,7.1956725033767
chr16-g261,"Granule,Granule",5.391789753080137,0.26149278407772436,"Cblb,Alcam",chr16,16,261,4.3659212005028465
chr16-g262,Granule,0.9977397495426616,0.23151829892461018,Alcam,chr16,16,262,2.1075373251752656
chr16-g298,"Granule,Purkinje",1.61052887644062,10.185002174135324,"Arl6,Epha6",chr16,16,298,-2.66083985498699
chr16-g299,Purkinje,1.0298030526878441,10.04721198394494,Epha6,chr16,16,299,-3.286354864301426
chr16-g300,Purkinje,1.0298030526878441,10.04721198394494,Epha6,chr16,16,300,-3.286354864301426
chr16-g301,Purkinje,1.0298030526878441,10.04721198394494,Epha6,chr16,16,301,-3.286354864301426
chr16-g302,Purkinje,1.0298030526878441,10.04721198394494,Epha6,chr16,16,302,-3.286354864301426
chr16-g303,Purkinje,1.0298030526878441,10.04721198394494,Epha6,chr16,16,303,-3.286354864301426
chr16-g313,Granule,0.41121497790414674,0.07900062985642094,Nsun3,chr16,16,313,2.3799567527747634
chr16-g317,Granule,13.456917657747036,1.9398928954860724,Epha3,chr16,16,317,2.79429908842902
chr16-g318,Granule,13.456917657747036,1.9398928954860724,Epha3,chr16,16,318,2.79429908842902
chr16-g319,Granule,13.456917657747036,1.9398928954860724,Epha3,chr16,16,319,2.79429908842902
chr16-g327,Granule,0.3109566685033819,0.06077535785892221,Chmp2b,chr16,16,327,2.3551551679666987
chr16-g333,Granule,130.12826917158475,14.015771055926587,Cadm2,chr16,16,333,3.2148113890553804
chr16-g334,Granule,130.12826917158475,14.015771055926587,Cadm2,chr16,16,334,3.2148113890553804
chr16-g335,Granule,130.12826917158475,14.015771055926587,Cadm2,chr16,16,335,3.2148113890553804
chr16-g336,Granule,130.12826917158475,14.015771055926587,Cadm2,chr16,16,336,3.2148113890553804
chr16-g337,Granule,130.12826917158475,14.015771055926587,Cadm2,chr16,16,337,3.2148113890553804
chr16-g338,Granule,130.12826917158475,14.015771055926587,Cadm2,chr16,16,338,3.2148113890553804
chr16-g363,Granule,5.423164821271821,0.03960955759876469,Robo1,chr16,16,363,7.097142619505025
chr16-g364,Granule,5.423164821271821,0.03960955759876469,Robo1,chr16,16,364,7.097142619505025
chr16-g365,Granule,5.423164821271821,0.03960955759876469,Robo1,chr16,16,365,7.097142619505025
chr16-g369,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,369,-3.5303651295799523
chr16-g370,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,370,-3.5303651295799523
chr16-g371,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,371,-3.5303651295799523
chr16-g372,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,372,-3.5303651295799523
chr16-g373,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,373,-3.5303651295799523
chr16-g374,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,374,-3.5303651295799523
chr16-g375,Purkinje,0.6056769538826235,6.998208036264686,Robo2,chr16,16,375,-3.5303651295799523
chr16-g385,Granule,1.2768154599989354,0.16897710242372174,Usp25,chr16,16,385,2.9176503556676656
chr16-g423,Granule,0.11364137924634055,0.05,Jam2,chr16,16,423,1.1844882464938449
chr16-g424,Granule,0.11364137924634055,0.05,Jam2,chr16,16,424,1.1844882464938449
chr16-g439,Purkinje,0.09578846453210035,6.721773959190382,Grik1,chr16,16,439,-6.132846290341876
chr16-g440,Purkinje,0.09578846453210035,6.721773959190382,Grik1,chr16,16,440,-6.132846290341876
chr16-g441,Purkinje,0.09578846453210035,6.721773959190382,Grik1,chr16,16,441,-6.132846290341876
chr16-g448,Granule,9.761380349389814,0.011613690141094712,Tiam1,chr16,16,448,9.71511491453909
chr16-g449,Granule,9.761380349389814,0.011613690141094712,Tiam1,chr16,16,449,9.71511491453909
chr16-g451,"Granule,Purkinje",0.5403045981293937,3.4012824115377662,"Sod1,Hunk",chr16,16,451,-2.6542339344543695
chr16-g452,Purkinje,0.07871355227054574,3.3301374949386586,Hunk,chr16,16,452,-5.402825885565951
chr16-g455,Purkinje,3.5802263046285976,19.858448737198426,Paxbp1,chr16,16,455,-2.471630242042887
chr16-g458,Granule,7.919783203267671,1.6363392145221662,Itsn1,chr16,16,458,2.2749890872026235
chr16-g459,"Granule,Granule",18.954853017693367,3.6100588831776164,"Itsn1,Atp5o",chr16,16,459,2.392472995390409
chr16-g472,Granule,5.5472700536561685,1.3370556595270986,Dyrk1a,chr16,16,472,2.0527184370214147
chr16-g473,"Granule,Granule",14.479995468606509,1.3895430540706077,"Dyrk1a,Kcnj6",chr16,16,473,3.3813787096485064
chr16-g474,Granule,8.93272541495034,0.05248739454350915,Kcnj6,chr16,16,474,7.410985620637498
chr16-g481,Purkinje,0.0703020288383129,0.3422515917359986,B3galt5,chr16,16,481,-2.283419021567875
chr16-g482,Purkinje,0.8131392341974458,5.5864342109605705,Dscam,chr16,16,482,-2.7803534009455966
chr16-g483,Purkinje,0.8131392341974458,5.5864342109605705,Dscam,chr16,16,483,-2.7803534009455966
chr16-g484,Purkinje,0.8131392341974458,5.5864342109605705,Dscam,chr16,16,484,-2.7803534009455966
chr16-g485,Purkinje,0.8131392341974458,5.5864342109605705,Dscam,chr16,16,485,-2.7803534009455966
chr17-g29,Granule,2.3222719319376313,0.3751887538285774,Snx9,chr17,17,29,2.629848428632623
chr17-g30,Granule,12.789577030155863,1.3263534706968578,Tulp4,chr17,17,30,3.2694313456840614
chr17-g31,Granule,12.789577030155863,1.3263534706968578,Tulp4,chr17,17,31,3.2694313456840614
chr17-g33,Granule,0.5648290202668748,0.03960955759876469,Dynlt1c,chr17,17,33,3.833893721620706
chr17-g42,Granule,81.32782456464058,14.381040416655717,Pde10a,chr17,17,42,2.499580970448912
chr17-g43,Granule,81.32782456464058,14.381040416655717,Pde10a,chr17,17,43,2.499580970448912
chr17-g44,Granule,81.32782456464058,14.381040416655717,Pde10a,chr17,17,44,2.499580970448912
chr17-g51,Granule,4.484030481327863,0.3656419695721026,Qk,chr17,17,51,3.6162925030271253
chr17-g60,Granule,1.9296593513835225,0.07861376367589824,Agpat4,chr17,17,60,4.61742045517058
chr17-g61,Granule,1.9296593513835225,0.07861376367589824,Agpat4,chr17,17,61,4.61742045517058
chr17-g64,"Granule,Granule",1.903744690058893,0.43182175823044333,"Acat2,Wtap",chr17,17,64,2.1403321692692754
chr17-g68,Granule,3.926661465471906,0.6142923453448452,Tcte2,chr17,17,68,2.6763059111627623
chr17-g74,Granule,0.5712818675984014,0.11258740308590828,Phf10,chr17,17,74,2.3431573201383453
chr17-g77,Granule,0.4699739481104249,0.08858056598841332,Tbp,chr17,17,77,2.4075186661213963
chr17-g87,Granule,5.9904348696305885,1.0138282193402826,Lnpep,chr17,17,87,2.5628475116130582
chr17-g88,Granule,5.9904348696305885,1.0138282193402826,Lnpep,chr17,17,88,2.5628475116130582
chr17-g108,Granule,0.7203994325293595,0.12964734961638577,Zfp760,chr17,17,108,2.4742043313634303
chr17-g122,"Granule,Granule",1.9133735232951294,0.4171148828039299,"Pgp,Tsc2",chr17,17,122,2.197601845850402
chr17-g123,"Granule,Granule,Granule",1.7379786341871781,0.1907502313649901,"Tsc2,Slc9a3r2,Msrb1",chr17,17,123,3.1876536344638526
chr17-g124,Granule,0.6293184013486419,0.09443111803743201,Spsb3,chr17,17,124,2.7364558714556297
chr17-g125,"Granule,Granule",1.6687141704493287,0.38528909356015695,"Clcn7,Unkl",chr17,17,125,2.114723607429138
chr17-g126,"Granule,Granule",3.4722137094844676,0.8320112211997474,"Unkl,Gnptg",chr17,17,126,2.0611808552023745
chr17-g128,Granule,0.15881875678949192,0.020192428104353163,Metrn,chr17,17,128,2.9754949997186437
chr17-g130,Granule,2.245270152255775,0.48831335580711294,Axin1,chr17,17,130,2.2010098987180737
chr17-g132,Granule,0.4026964294184449,0.016163691975466913,Dusp1,chr17,17,132,4.638864011231814
chr17-g133,Granule,3.4113597314797874,0.5355439546460488,Crebrf,chr17,17,133,2.6712700028771117
chr17-g137,"Granule,Granule",19.941712145246573,0.9749319571264173,"Grm4,Nudt3",chr17,17,137,4.354343937817688
chr17-g138,"Granule,Granule",20.802906498958095,3.509984613531741,"Nudt3,Pacsin1",chr17,17,138,2.567248498616859
chr17-g139,"Granule,Granule",4.288976455917262,0.8726197090393185,"Uhrf1bp1,Anks1",chr17,17,139,2.297208432417218
chr17-g140,Granule,3.6962573902407825,0.7718488310205771,Anks1,chr17,17,140,2.259674998862137
chr17-g141,Granule,0.387790377206931,0.08127960801886365,Fkbp5,chr17,17,141,2.2543116545878874
chr17-g142,Granule,0.387790377206931,0.08127960801886365,Fkbp5,chr17,17,142,2.2543116545878874
chr17-g145,Granule,3.0915072448232013,0.4708758590741913,Srsf3,chr17,17,145,2.7148917211343466
chr17-g148,Granule,1.0845672946514622,0.26763392116442364,Ccdc167,chr17,17,148,2.01878668481634
chr17-g149,Granule,0.8258776549126748,0.06698434229817764,Mdga1,chr17,17,149,3.6240322696612073
chr17-g156,Purkinje,1.9865206913055977,12.229154037403363,Pde9a,chr17,17,156,-2.622008882090665
chr17-g157,"Purkinje,Granule",3.2778317094694076,12.430634569330193,"Pde9a,Pknox1",chr17,17,157,-1.9230862556009272
chr17-g158,Granule,1.2913110181638099,0.2014805319268304,Pknox1,chr17,17,158,2.680124172123996
chr17-g163,Granule,0.8531674619531765,0.17226107685318276,Zfp871,chr17,17,163,2.308232190209475
chr17-g164,Granule,2.369656607550789,0.6091895814676586,Zfp799,chr17,17,164,1.9597148362063437
chr17-g166,"Granule,Granule,Granule",2.1494487020308077,0.440224785201187,"Zfp955a,Zfp955b,Zfp101",chr17,17,166,2.2876544017432443
chr17-g167,Granule,5.773786526346662,0.07564909424278699,Adamts10,chr17,17,167,6.254051148754431
chr17-g168,Granule,1.880033948752065,0.32115553313296075,Pram1,chr17,17,168,2.54941465591989
chr17-g169,"Granule,Granule",0.9040572263634314,0.21801181545925738,"Kank3,Rps28",chr17,17,169,2.052007771371449
chr17-g172,Granule,0.292301436362722,0.08184727727665748,Pbx2,chr17,17,172,1.8364505884712325
chr17-g174,"Granule,Granule,Granule",1.9913981074486125,0.24052492195826397,"Dxo,Neu1,Lsm2",chr17,17,174,3.0495233726559685
chr17-g175,"Granule,Granule,Granule",5.755584402946247,0.2542580181735025,"Ddah2,Clic1,Abhd16a",chr17,17,175,4.500597246128781
chr17-g178,Granule,1.6556718959516536,0.218951891494157,Ddr1,chr17,17,178,2.9187309844849874
chr17-g179,Granule,0.3495068280030575,0.051675354190177866,Mdc1,chr17,17,179,2.757772363288949
chr17-g181,Granule,0.6905181139400791,0.10776210471258206,Trim39,chr17,17,181,2.6798293267068796
chr17-g217,Granule,0.4558338492032938,0.01346646212572625,Pla2g7,chr17,17,217,5.081065275328286
chr17-g218,"Granule,Granule",5.694944595142993,0.9011775237036579,"Pla2g7,Slc25a27",chr17,17,218,2.6597985695072484
chr17-g227,"Granule,Granule",0.5933040270674419,0.050250511196552314,"Slc35b2,Slc29a1",chr17,17,227,3.561561397202492
chr17-g228,Granule,1.9790828403012464,0.5155547636966311,Tmem63b,chr17,17,228,1.9406344138447127
chr17-g230,Granule,0.7966450755654799,0.1815521628592015,Vegfa,chr17,17,230,2.133552994917697
chr17-g232,Granule,0.5250427224255936,0.084479033325827,Ptk7,chr17,17,232,2.635769587348693
chr17-g233,Granule,0.5250427224255936,0.084479033325827,Ptk7,chr17,17,233,2.635769587348693
chr17-g237,Granule,0.5292783964495448,0.08279951054016403,Taf8,chr17,17,237,2.6763326241712826
chr17-g238,Granule,1.0088539128642724,0.0045500018343722,Tfeb,chr17,17,238,7.792634437764594
chr17-g239,"Purkinje,Purkinje",0.2451510384641219,8.228006846045899,"Mdfi,Foxp4",chr17,17,239,-5.068800216215159
chr17-g247,Granule,5.555520225383456,0.08286334357158502,Daam2,chr17,17,247,6.067044168500844
chr17-g248,Granule,0.27789577656294573,0.045532697221415834,Kif6,chr17,17,248,2.609569080785177
chr17-g249,"Granule,Granule",0.5420771613235267,0.06321143885341872,"Kif6,Rftn1",chr17,17,249,3.1002406651139043
chr17-g250,Granule,0.264181384760581,0.017678741632002885,Rftn1,chr17,17,250,3.9014413194506807
chr17-g252,Granule,6.986506261073018,0.022514760589124074,Plcl2,chr17,17,252,8.277556241013478
chr17-g253,Granule,6.986506261073018,0.022514760589124074,Plcl2,chr17,17,253,8.277556241013478
chr17-g267,Granule,7.025054286191385,1.6345876271727562,Kat2b,chr17,17,267,2.103582654470013
chr17-g268,Granule,7.025054286191385,1.6345876271727562,Kat2b,chr17,17,268,2.103582654470013
chr17-g277,Purkinje,0.022357463279937616,0.2136082188663804,St6gal2,chr17,17,277,-3.2561387460729554
chr17-g279,Granule,0.7483663894263148,0.014929806576915625,Shd,chr17,17,279,5.647477385952075
chr17-g280,"Granule,Granule,Granule,Granule,Granule",5.380397003185003,0.9222661143094344,"Mpnd,Sh3gl1,Ubxn6,Mydgf,Dpp9",chr17,17,280,2.5444576320381036
chr17-g281,"Granule,Granule",0.9452248723299159,0.18323364803920988,"Dpp9,Fem1a",chr17,17,281,2.3669731359023305
chr17-g285,"Granule,Granule",12.130126722624713,0.49536015126421784,"Tubb4a,Gm11110",chr17,17,285,4.613972994911309
chr17-g288,Purkinje,0.4932060803467019,14.988590178484277,Cntnap5c,chr17,17,288,-4.92553029436071
chr17-g289,Purkinje,0.4932060803467019,14.988590178484277,Cntnap5c,chr17,17,289,-4.92553029436071
chr17-g290,Purkinje,0.4932060803467019,14.988590178484277,Cntnap5c,chr17,17,290,-4.92553029436071
chr17-g291,Purkinje,0.4932060803467019,14.988590178484277,Cntnap5c,chr17,17,291,-4.92553029436071
chr17-g292,Purkinje,0.4932060803467019,14.988590178484277,Cntnap5c,chr17,17,292,-4.92553029436071
chr17-g313,Purkinje,0.20165648693094929,2.2268895520822243,Efna5,chr17,17,313,-3.4650582854467378
chr17-g314,Purkinje,0.20165648693094929,2.2268895520822243,Efna5,chr17,17,314,-3.4650582854467378
chr17-g329,"Granule,Granule",3.1536948925604893,0.3812017490864116,"Ralbp1,Twsg1",chr17,17,329,3.0484164479085605
chr17-g333,Purkinje,0.34778100688268215,30.557419608635524,Ptprm,chr17,17,333,-6.457199765407011
chr17-g334,Purkinje,0.34778100688268215,30.557419608635524,Ptprm,chr17,17,334,-6.457199765407011
chr17-g335,Purkinje,0.34778100688268215,30.557419608635524,Ptprm,chr17,17,335,-6.457199765407011
chr17-g336,Purkinje,0.34778100688268215,30.557419608635524,Ptprm,chr17,17,336,-6.457199765407011
chr17-g338,Granule,0.24440713505909634,0.055028737147427884,Lama1,chr17,17,338,2.151029277047875
chr17-g339,Granule,0.24440713505909634,0.055028737147427884,Lama1,chr17,17,339,2.151029277047875
chr17-g349,Granule,104.76416720060331,15.929747961213975,Dlgap1,chr17,17,349,2.7173500059843136
chr17-g350,Granule,104.76416720060331,15.929747961213975,Dlgap1,chr17,17,350,2.7173500059843136
chr17-g351,Granule,104.76416720060331,15.929747961213975,Dlgap1,chr17,17,351,2.7173500059843136
chr17-g352,Granule,104.76416720060331,15.929747961213975,Dlgap1,chr17,17,352,2.7173500059843136
chr17-g353,Granule,104.76416720060331,15.929747961213975,Dlgap1,chr17,17,353,2.7173500059843136
chr17-g354,Granule,104.76416720060331,15.929747961213975,Dlgap1,chr17,17,354,2.7173500059843136
chr17-g357,Granule,0.5402823939796918,0.10406707053637684,Spdya,chr17,17,357,2.3762000345580665
chr17-g358,Purkinje,0.03598657199272299,1.0968962012331558,Clip4,chr17,17,358,-4.92982451980037
chr17-g359,Purkinje,0.03598657199272299,1.0968962012331558,Clip4,chr17,17,359,-4.92982451980037
chr17-g369,Granule,0.850779580070741,0.10082068810865312,Ehd3,chr17,17,369,3.0769937009715993
chr17-g372,Granule,1.5780116835276237,0.37845624271485206,Yipf4,chr17,17,372,2.059909477139571
chr17-g394,Granule,0.6289858927807701,0.1104595983530226,Gpatch11,chr17,17,394,2.5095088732761455
chr17-g396,Granule,0.9622182164381103,0.08284096974315247,Cdc42ep3,chr17,17,396,3.537947765289829
chr17-g399,Purkinje,1.860420541940154,12.64237986365997,Atl2,chr17,17,399,-2.7645673893023583
chr17-g400,"Granule,Purkinje",2.3996629579160276,1.378296687317095,"Hnrnpll,Galm",chr17,17,400,0.7999453169279039
chr17-g401,Purkinje,0.08908841100809799,21.830072513236523,Arhgef33,chr17,17,401,-7.936863435050305
chr17-g402,Granule,7.349997301436192,0.6344590914305981,Map4k3,chr17,17,402,3.534144669983461
chr17-g403,Granule,7.349997301436192,0.6344590914305981,Map4k3,chr17,17,403,3.534144669983461
chr17-g404,Granule,16.077069997812476,0.0522170316909094,Tmem178,chr17,17,404,8.266268338795884
chr17-g405,Granule,16.077069997812476,0.0522170316909094,Tmem178,chr17,17,405,8.266268338795884
chr17-g422,Purkinje,0.07344403869845326,0.3797683272682941,Plekhh2,chr17,17,422,-2.3704022894784713
chr17-g423,Purkinje,0.07344403869845326,0.3797683272682941,Plekhh2,chr17,17,423,-2.3704022894784713
chr17-g430,Granule,36.42950496581564,0.47203469670056963,Prkce,chr17,17,430,6.270070672315108
chr17-g431,Granule,36.42950496581564,0.47203469670056963,Prkce,chr17,17,431,6.270070672315108
chr17-g432,Granule,36.42950496581564,0.47203469670056963,Prkce,chr17,17,432,6.270070672315108
chr17-g433,Granule,36.42950496581564,0.47203469670056963,Prkce,chr17,17,433,6.270070672315108
chr17-g438,Granule,3.950198738153767,0.06891601231337158,Kcnk12,chr17,17,438,5.840942202885701
chr17-g439,Granule,7.660461381077482,1.7271507861230488,Fbxo11,chr17,17,439,2.1490372461497342
chr17-g440,Granule,7.660461381077482,1.7271507861230488,Fbxo11,chr17,17,440,2.1490372461497342
chr17-g442,"Granule,Granule",5.329874398795617,0.6431545233360073,"Foxn2,Ppp1r21",chr17,17,442,3.0508642314948395
chr17-g450,Granule,239.05525502686487,6.622765082553274,Nrxn1,chr17,17,450,5.173766624811202
chr17-g451,Granule,239.05525502686487,6.622765082553274,Nrxn1,chr17,17,451,5.173766624811202
chr17-g452,Granule,239.05525502686487,6.622765082553274,Nrxn1,chr17,17,452,5.173766624811202
chr17-g453,Granule,239.05525502686487,6.622765082553274,Nrxn1,chr17,17,453,5.173766624811202
chr17-g454,Granule,239.05525502686487,6.622765082553274,Nrxn1,chr17,17,454,5.173766624811202
chr17-g455,Granule,239.05525502686487,6.622765082553274,Nrxn1,chr17,17,455,5.173766624811202
chr18-g25,Purkinje,0.1042778544645109,4.724166110784844,Svil,chr18,18,25,-5.501554983869077
chr18-g32,Granule,7.411869437581386,1.6098944644236741,Epc1,chr18,18,32,2.2028713515487492
chr18-g36,Granule,6.835122609197825,0.12964421956481614,Mpp7,chr18,18,36,5.720337429865783
chr18-g37,Granule,6.835122609197825,0.12964421956481614,Mpp7,chr18,18,37,5.720337429865783
chr18-g38,Granule,6.835122609197825,0.12964421956481614,Mpp7,chr18,18,38,5.720337429865783
chr18-g53,Purkinje,0.3838806200983523,2.716447785048066,Abhd3,chr18,18,53,-2.8229916822669807
chr18-g59,Granule,0.26926612900195124,0.016163691975466913,Cables1,chr18,18,59,4.058204095391748
chr18-g63,"Granule,Granule",2.2495802825464026,0.29074596272549824,"Ttc39c,Cabyr",chr18,18,63,2.9518247906262185
chr18-g68,Granule,23.077637123756038,0.03150333788107029,Zfp521,chr18,18,68,9.516775106410288
chr18-g69,Granule,23.077637123756038,0.03150333788107029,Zfp521,chr18,18,69,9.516775106410288
chr18-g73,Granule,1.3625254591904976,0.17531402478399863,Ss18,chr18,18,73,2.9582698686755533
chr18-g76,Granule,0.23738339815924275,0.03858807359553575,Aqp4,chr18,18,76,2.6209921128304656
chr18-g77,Granule,0.23738339815924275,0.03858807359553575,Aqp4,chr18,18,77,2.6209921128304656
chr18-g116,Granule,12.857029269075188,0.6331385854756675,Dtna,chr18,18,116,4.343892202772808
chr18-g117,Granule,12.857029269075188,0.6331385854756675,Dtna,chr18,18,117,4.343892202772808
chr18-g118,Granule,12.857029269075188,0.6331385854756675,Dtna,chr18,18,118,4.343892202772808
chr18-g122,Granule,0.3668772388752657,0.09584580651325454,Slc39a6,chr18,18,122,1.9365101853472093
chr18-g123,"Granule,Purkinje",1.0841232080940115,3.449186576694274,"Slc39a6,Fhod3",chr18,18,123,-1.6697274455850974
chr18-g124,Purkinje,0.7172459692187458,3.3533407701810196,Fhod3,chr18,18,124,-2.2250592383728502
chr18-g125,"Purkinje,Granule",6.387197348224978,4.425820555159245,"Fhod3,AW554918",chr18,18,125,0.5292380685519465
chr18-g126,Granule,5.669951379006233,1.0724797849782248,AW554918,chr18,18,126,2.4023859089916018
chr18-g127,"Granule,Granule",29.518396880891654,1.1943537843402474,"AW554918,Celf4",chr18,18,127,4.627312220457323
chr18-g128,Granule,23.848445501885422,0.12187399936202263,Celf4,chr18,18,128,7.612361047029535
chr18-g154,Granule,11.334596076714377,1.832618259789096,Rit2,chr18,18,154,2.6287547753325406
chr18-g155,Granule,11.334596076714377,1.832618259789096,Rit2,chr18,18,155,2.6287547753325406
chr18-g156,Granule,11.334596076714377,1.832618259789096,Rit2,chr18,18,156,2.6287547753325406
chr18-g157,Granule,4.758433620699473,0.7387468749411991,Syt4,chr18,18,157,2.6873347183925995
chr18-g160,Granule,2.680518278225466,0.45235477975949134,Iws1,chr18,18,160,2.5669853520072388
chr18-g161,Granule,2.3042066852141514,0.5160317563128508,Bin1,chr18,18,161,2.158738374839737
chr18-g162,Granule,2.3042066852141514,0.5160317563128508,Bin1,chr18,18,162,2.158738374839737
