200kb name,category,Granule_mean,Bergmann_mean,gene,chrom,chrom_id,group,log2FC_G2B
chr14-g40,Granule,2.5836820358987764,0.3227632281166259,Abhd6,chr14,14,40,3.000880404645155
chr14-g41,Bergmann,0.13494992467245273,10.284311444575593,Fam107a,chr14,14,41,-6.2518772240151845
chr14-g61,Granule,12.683444879522636,0.15303023735810561,Cadps,chr14,14,61,6.372986086537733
chr14-g62,Granule,12.683444879522636,0.15303023735810561,Cadps,chr14,14,62,6.372986086537733
chr14-g63,Granule,12.683444879522636,0.15303023735810561,Cadps,chr14,14,63,6.372986086537733
chr14-g64,Granule,12.683444879522636,0.15303023735810561,Cadps,chr14,14,64,6.372986086537733
chr14-g66,Granule,11.524898793689449,0.19111491747794238,Synpr,chr14,14,66,5.914169879111939
chr14-g67,Granule,11.524898793689449,0.19111491747794238,Synpr,chr14,14,67,5.914169879111939
chr14-g68,Granule,11.524898793689449,0.19111491747794238,Synpr,chr14,14,68,5.914169879111939
chr14-g73,Granule,1.6137268568918164,0.39315744480877113,Slc4a7,chr14,14,73,2.03721732685248
chr14-g76,Granule,7.186696468282085,0.05,Lrrc3b,chr14,14,76,7.167256849688555
chr14-g77,Granule,7.186696468282085,0.05,Lrrc3b,chr14,14,77,7.167256849688555
chr14-g82,Bergmann,0.2107690246650537,2.119226236438075,Rarb,chr14,14,82,-3.3298028454985804
chr14-g83,Bergmann,0.2107690246650537,2.119226236438075,Rarb,chr14,14,83,-3.3298028454985804
chr14-g84,Bergmann,0.2107690246650537,2.119226236438075,Rarb,chr14,14,84,-3.3298028454985804
chr14-g85,Bergmann,0.2107690246650537,2.119226236438075,Rarb,chr14,14,85,-3.3298028454985804
chr14-g88,Bergmann,0.23534944418211814,7.982832017787146,Thrb,chr14,14,88,-5.084024301889917
chr14-g89,Bergmann,0.23534944418211814,7.982832017787146,Thrb,chr14,14,89,-5.084024301889917
chr14-g90,Bergmann,0.23534944418211814,7.982832017787146,Thrb,chr14,14,90,-5.084024301889917
chr14-g99,Granule,2.9115709394774107,0.020938939657552374,Gng2,chr14,14,99,7.119465573352792
chr14-g103,Bergmann,0.9347983655673361,12.18860513616079,Camk2g,chr14,14,103,-3.704734011507697
chr14-g104,Bergmann,0.9874123153444463,6.175609918123866,Vcl,chr14,14,104,-2.6448570836838146
chr14-g105,Bergmann,0.9874123153444463,6.175609918123866,Vcl,chr14,14,105,-2.6448570836838146
chr14-g120,Bergmann,0.43471130340674746,3.242031132391059,Dlg5,chr14,14,120,-2.898768430434403
chr14-g121,Bergmann,0.43471130340674746,3.242031132391059,Dlg5,chr14,14,121,-2.898768430434403
chr14-g128,Bergmann,0.07531156831745672,3.6615161129086866,Zcchc24,chr14,14,128,-5.603425845668805
chr14-g134,Granule,3.8011356448396936,0.776432658954981,Appl1,chr14,14,134,2.291497800912989
chr14-g135,Granule,5.599118917516159,0.28055964660441013,Arhgef3,chr14,14,135,4.318820397632201
chr14-g136,Granule,5.599118917516159,0.28055964660441013,Arhgef3,chr14,14,136,4.318820397632201
chr14-g137,Granule,5.599118917516159,0.28055964660441013,Arhgef3,chr14,14,137,4.318820397632201
chr14-g144,Granule,5.572684034816999,1.2446204228244446,Cacna2d3,chr14,14,144,2.1626665319410563
chr14-g145,Granule,5.572684034816999,1.2446204228244446,Cacna2d3,chr14,14,145,2.1626665319410563
chr14-g146,Granule,5.572684034816999,1.2446204228244446,Cacna2d3,chr14,14,146,2.1626665319410563
chr14-g147,Granule,5.572684034816999,1.2446204228244446,Cacna2d3,chr14,14,147,2.1626665319410563
chr14-g148,Granule,5.572684034816999,1.2446204228244446,Cacna2d3,chr14,14,148,2.1626665319410563
chr14-g154,Bergmann,0.03994805942164057,3.1085180946267026,Itih3,chr14,14,154,-6.281957744293053
chr14-g156,Granule,3.709130234033402,0.8076588284686907,Sh3bp5,chr14,14,156,2.1992630212554425
chr14-g157,Granule,3.709130234033402,0.8076588284686907,Sh3bp5,chr14,14,157,2.1992630212554425
chr14-g158,"Bergmann,Bergmann",0.12044771208905092,2.601664018004996,"Hacl1,Btd",chr14,14,158,-4.4329557678489895
chr14-g164,Bergmann,0.02409186508367124,1.4366878913794352,Vstm4,chr14,14,164,-5.8980567871328535
chr14-g171,Bergmann,2.3875591135468026,10.926763624460872,Glud1,chr14,14,171,-2.1942577970441373
chr14-g174,Bergmann,0.437426962299578,7.959176158271703,Grid1,chr14,14,174,-4.185505053758027
chr14-g175,Bergmann,0.437426962299578,7.959176158271703,Grid1,chr14,14,175,-4.185505053758027
chr14-g176,Bergmann,0.437426962299578,7.959176158271703,Grid1,chr14,14,176,-4.185505053758027
chr14-g177,Bergmann,0.437426962299578,7.959176158271703,Grid1,chr14,14,177,-4.185505053758027
chr14-g191,Granule,55.94537565734349,0.29898073280011433,Nrg3,chr14,14,191,7.5478225594682495
chr14-g192,Granule,55.94537565734349,0.29898073280011433,Nrg3,chr14,14,192,7.5478225594682495
chr14-g193,Granule,55.94537565734349,0.29898073280011433,Nrg3,chr14,14,193,7.5478225594682495
chr14-g194,"Granule,Granule",61.78630335776902,0.29898073280011433,"Nrg3,Nrg3os",chr14,14,194,7.691090734210424
chr14-g195,Granule,55.94537565734349,0.29898073280011433,Nrg3,chr14,14,195,7.5478225594682495
chr14-g196,Granule,55.94537565734349,0.29898073280011433,Nrg3,chr14,14,196,7.5478225594682495
chr14-g197,Granule,55.94537565734349,0.29898073280011433,Nrg3,chr14,14,197,7.5478225594682495
chr14-g204,Bergmann,0.10153939829439432,0.884176347279453,Tspan14,chr14,14,204,-3.122294525044478
chr14-g226,Granule,10.959543135112751,1.6119222007317815,Gpr137c,chr14,14,226,2.765333639536252
chr14-g234,Bergmann,1.1888519272356297,13.284307430866086,Samd4,chr14,14,234,-3.482082073584254
chr14-g235,"Bergmann,Bergmann",1.3440864255115044,14.549404473372423,"Samd4,Gm10371",chr14,14,235,-3.436262290587486
chr14-g240,Granule,4.409665056491625,0.5883442517908289,Peli2,chr14,14,240,2.9059366211496402
chr14-g241,Granule,4.409665056491625,0.5883442517908289,Peli2,chr14,14,241,2.9059366211496402
chr14-g259,Bergmann,0.6554933033115645,7.13558939885621,Ndrg2,chr14,14,259,-3.4443796543750262
chr14-g272,Bergmann,0.0020105585191626,0.48317929496939893,Mmp14,chr14,14,272,-7.908818496176646
chr14-g273,Granule,3.725733983650179,0.45963120441385735,Slc7a8,chr14,14,273,3.0189760187907915
chr14-g274,"Bergmann,Bergmann",0.1602396607774056,4.863258023040215,"Cmtm5,Myh6",chr14,14,274,-4.923619959412024
chr14-g275,"Granule,Granule,Granule",19.925523042225542,3.1784727839023423,"Zfhx2,Thtpa,Jph4",chr14,14,275,2.64821195493038
chr14-g277,Granule,0.7689990968694043,0.14034967007899063,Dcaf11,chr14,14,277,2.4539562313526644
chr14-g278,Granule,0.7996048462671492,0.07583902712744313,Rec8,chr14,14,278,3.398274853640522
chr14-g279,"Granule,Granule,Granule",6.648563305115136,0.42130978483870013,"Khnyn,Cbln3,Sdr39u1",chr14,14,279,3.980089293120185
chr14-g285,Bergmann,0.06866988084047168,2.6094813597960522,Gjb6,chr14,14,285,-5.247941826046227
chr14-g290,Granule,1.8586413313372474,0.1534964463375855,Fgf9,chr14,14,290,3.5979712344563084
chr14-g296,Granule,2.1217215529545834,0.4605703952850443,Rcbtb1,chr14,14,296,2.203741749472008
chr14-g298,Granule,5.605795593460375,0.37643495839241714,Atp8a2,chr14,14,298,3.896446621530415
chr14-g299,Granule,5.605795593460375,0.37643495839241714,Atp8a2,chr14,14,299,3.896446621530415
chr14-g300,Granule,5.605795593460375,0.37643495839241714,Atp8a2,chr14,14,300,3.896446621530415
chr14-g304,Bergmann,0.05120416881810651,0.9077680348030227,Tnfrsf19,chr14,14,304,-4.14799050961004
chr14-g305,"Bergmann,Granule",0.8076420728054684,0.9469338401075291,"Tnfrsf19,Sacs",chr14,14,305,-0.2295475642424477
chr14-g306,Granule,0.7564379039873619,0.039165805304506376,Sacs,chr14,14,306,4.271555128773216
chr14-g308,Granule,2.357097947673386,0.22710019903245887,Kcnrg,chr14,14,308,3.3756108345409146
chr14-g318,Granule,25.264639497290762,2.8480530745694854,Xkr6,chr14,14,318,3.1490716573506643
chr14-g319,Granule,25.264639497290762,2.8480530745694854,Xkr6,chr14,14,319,3.1490716573506643
chr14-g320,Granule,28.89212718041544,0.8101148527271197,Msra,chr14,14,320,5.1564061576268365
chr14-g321,Granule,28.89212718041544,0.8101148527271197,Msra,chr14,14,321,5.1564061576268365
chr14-g322,"Granule,Granule",40.38175033941865,1.0981839143529082,"Msra,Mir124a.1hg",chr14,14,322,5.2005118555825325
chr14-g333,Bergmann,0.2074110692605975,6.47917331198205,Adra1a,chr14,14,333,-4.965244953012098
chr14-g336,Bergmann,0.07077466083667269,0.5218496863444436,Ebf2,chr14,14,336,-2.8823294769151895
chr14-g337,Bergmann,0.07077466083667269,0.5218496863444436,Ebf2,chr14,14,337,-2.8823294769151895
chr14-g338,Bergmann,0.019773499615454437,0.242845747091763,Dock5,chr14,14,338,-3.618400086606628
chr14-g339,Bergmann,0.019773499615454437,0.242845747091763,Dock5,chr14,14,339,-3.618400086606628
chr14-g350,Bergmann,0.022869208853615812,0.39896623521033553,Sorbs3,chr14,14,350,-4.124788292763083
chr14-g351,Bergmann,0.022869208853615812,0.39896623521033553,Sorbs3,chr14,14,351,-4.124788292763083
chr14-g352,"Granule,Granule",4.021358348089171,0.3146200925402789,"Phyhip,Lgi3",chr14,14,352,3.6760001887146183
chr14-g353,Granule,0.9194782155581049,0.04369197111335463,Dmtn,chr14,14,353,4.395375296552565
chr14-g382,Granule,1.4432834457303811,0.2504096891083206,Serp2,chr14,14,382,2.526992367129919
chr14-g385,"Bergmann,Granule",6.91654716328115,2.166987138563904,"Ccdc122,Enox1",chr14,14,385,1.6743614132883056
chr14-g386,Granule,6.8543581548773265,1.45921203467201,Enox1,chr14,14,386,2.2318320446144373
chr14-g387,"Granule,Granule",7.670874730423005,1.595155806761512,"Enox1,Gm6994",chr14,14,387,2.2656937554579746
chr14-g388,Granule,6.8543581548773265,1.45921203467201,Enox1,chr14,14,388,2.2318320446144373
chr14-g392,Granule,1.3491605473875754,0.18131835335274574,Dgkh,chr14,14,392,2.8954651666687203
chr14-g393,Granule,1.3491605473875754,0.18131835335274574,Dgkh,chr14,14,393,2.8954651666687203
chr14-g396,Granule,0.5363421161100667,0.020938939657552374,Rgcc,chr14,14,396,4.6788932534916965
chr14-g397,Bergmann,0.6632142078809738,2.796255209457005,Elf1,chr14,14,397,-2.0759492202533774
chr14-g422,Bergmann,0.044280751311265035,1.490888782882383,Pcdh17,chr14,14,422,-5.073349128916638
chr14-g433,Bergmann,0.19318249365783438,2.381662024259892,Diaph3,chr14,14,433,-3.6239324313530528
chr14-g434,Bergmann,0.19318249365783438,2.381662024259892,Diaph3,chr14,14,434,-3.6239324313530528
chr14-g435,Bergmann,0.19318249365783438,2.381662024259892,Diaph3,chr14,14,435,-3.6239324313530528
chr14-g488,Bergmann,0.21840807675984397,2.86286035789003,Dach1,chr14,14,488,-3.712359188118677
chr14-g489,Bergmann,0.21840807675984397,2.86286035789003,Dach1,chr14,14,489,-3.712359188118677
chr14-g490,Bergmann,0.21840807675984397,2.86286035789003,Dach1,chr14,14,490,-3.712359188118677
chr14-g507,Granule,2.835896948471146,0.7163406813993902,Tbc1d4,chr14,14,507,1.9850873275479235
chr14-g508,Granule,2.835896948471146,0.7163406813993902,Tbc1d4,chr14,14,508,1.9850873275479235
chr14-g518,Granule,1.2549123657045138,0.16836188602214003,Slain1,chr14,14,518,2.8979491386292304
chr14-g519,Bergmann,0.0654870495369752,7.473377199630593,Ednrb,chr14,14,519,-6.834406897137999
chr14-g544,Granule,0.9942300901917196,0.05580928351124038,Slitrk1,chr14,14,544,4.1550027367790365
chr14-g584,Bergmann,0.9390256718596179,76.14015941393262,Gpc6,chr14,14,584,-6.341349180227891
chr14-g585,Bergmann,0.9390256718596179,76.14015941393262,Gpc6,chr14,14,585,-6.341349180227891
chr14-g586,Bergmann,0.9390256718596179,76.14015941393262,Gpc6,chr14,14,586,-6.341349180227891
chr14-g587,Bergmann,0.9390256718596179,76.14015941393262,Gpc6,chr14,14,587,-6.341349180227891
chr14-g588,Bergmann,0.9390256718596179,76.14015941393262,Gpc6,chr14,14,588,-6.341349180227891
chr14-g589,Bergmann,0.9390256718596179,76.14015941393262,Gpc6,chr14,14,589,-6.341349180227891
chr14-g593,Bergmann,0.10553360104208022,1.7143755429185337,Cldn10,chr14,14,593,-4.021908854376343
chr14-g594,Bergmann,0.10553360104208022,1.7143755429185337,Cldn10,chr14,14,594,-4.021908854376343
chr14-g595,Granule,10.24956692996081,0.24426665397376363,Hs6st3,chr14,14,595,5.390962215544593
chr14-g596,Granule,10.24956692996081,0.24426665397376363,Hs6st3,chr14,14,596,5.390962215544593
chr14-g597,Granule,10.24956692996081,0.24426665397376363,Hs6st3,chr14,14,597,5.390962215544593
chr14-g598,Granule,10.24956692996081,0.24426665397376363,Hs6st3,chr14,14,598,5.390962215544593
chr14-g599,Granule,10.24956692996081,0.24426665397376363,Hs6st3,chr14,14,599,5.390962215544593
chr14-g607,Granule,20.579983459301815,1.429357373392768,Dock9,chr14,14,607,3.84780324792464
chr14-g608,Granule,20.579983459301815,1.429357373392768,Dock9,chr14,14,608,3.84780324792464
chr14-g610,Bergmann,3.145369779181124,15.428562674457563,Clybl,chr14,14,610,-2.294302126859782
chr14-g611,"Bergmann,Bergmann",3.5370343875206145,21.09456969850833,"Clybl,Gm5089",chr14,14,611,-2.5762595084816176
chr14-g612,"Bergmann,Bergmann",3.5370343875206145,21.09456969850833,"Clybl,Gm5089",chr14,14,612,-2.5762595084816176
chr14-g614,Granule,7.480054741106081,0.8403956539591734,Tmtc4,chr14,14,614,3.1539082218346497
chr14-g616,Granule,9.068681957552691,0.18054493924420614,Nalcn,chr14,14,616,5.650462998083437
chr14-g617,Granule,9.068681957552691,0.18054493924420614,Nalcn,chr14,14,617,5.650462998083437
chr14-g618,"Granule,Granule",10.831369106782809,0.4562659841140789,"Nalcn,Itgbl1",chr14,14,618,4.569196702891024
chr14-g619,"Granule,Granule",417.6240714430536,4.79333365821042,"Itgbl1,Fgf14",chr14,14,619,6.445031691885604
chr14-g620,Granule,415.8613842938235,4.517612613340547,Fgf14,chr14,14,620,6.52439835192228
chr14-g621,Granule,415.8613842938235,4.517612613340547,Fgf14,chr14,14,621,6.52439835192228
chr14-g622,Granule,415.8613842938235,4.517612613340547,Fgf14,chr14,14,622,6.52439835192228
chr14-g623,Granule,415.8613842938235,4.517612613340547,Fgf14,chr14,14,623,6.52439835192228
chr15-g16,Bergmann,0.3017284754397018,3.4275616923153924,Ghr,chr15,15,16,-3.505859871670072
chr15-g17,Bergmann,0.3017284754397018,3.4275616923153924,Ghr,chr15,15,17,-3.505859871670072
chr15-g21,Granule,29.859111309105575,0.28482129553906965,Plcxd3,chr15,15,21,6.711970399372192
chr15-g22,Granule,29.859111309105575,0.28482129553906965,Plcxd3,chr15,15,22,6.711970399372192
chr15-g35,Bergmann,0.16387425625508786,3.8866365391000284,Lifr,chr15,15,35,-4.5678610616956945
chr15-g43,Bergmann,0.6575389321725843,108.10688416733193,Slc1a3,chr15,15,43,-7.3611663630703985
chr15-g44,Bergmann,0.08746204252240158,2.0691727657886068,Ranbp3l,chr15,15,44,-4.564253257548045
chr15-g45,Bergmann,0.08746204252240158,2.0691727657886068,Ranbp3l,chr15,15,45,-4.564253257548045
chr15-g52,Bergmann,0.07364596217767855,0.8922306444795076,Rai14,chr15,15,52,-3.5987383664338743
chr15-g53,Bergmann,0.07364596217767855,0.8922306444795076,Rai14,chr15,15,53,-3.5987383664338743
chr15-g94,Bergmann,0.41829642058337674,17.273149252612214,Cdh10,chr15,15,94,-5.367861677081644
chr15-g95,Bergmann,0.41829642058337674,17.273149252612214,Cdh10,chr15,15,95,-5.367861677081644
chr15-g115,Granule,46.70084831509473,2.0072352132459272,Cdh18,chr15,15,115,4.540167165926291
chr15-g116,Granule,46.70084831509473,2.0072352132459272,Cdh18,chr15,15,116,4.540167165926291
chr15-g117,Granule,46.70084831509473,2.0072352132459272,Cdh18,chr15,15,117,4.540167165926291
chr15-g132,Bergmann,1.0943184200063008,10.886663287316058,Fbxl7,chr15,15,132,-3.314457348901855
chr15-g133,Bergmann,1.0943184200063008,10.886663287316058,Fbxl7,chr15,15,133,-3.314457348901855
chr15-g134,Bergmann,1.0943184200063008,10.886663287316058,Fbxl7,chr15,15,134,-3.314457348901855
chr15-g161,Granule,3.2046098556718228,0.04362623028917425,Sema5a,chr15,15,161,6.198809099935346
chr15-g162,Granule,3.2046098556718228,0.04362623028917425,Sema5a,chr15,15,162,6.198809099935346
chr15-g163,Granule,3.2046098556718228,0.04362623028917425,Sema5a,chr15,15,163,6.198809099935346
chr15-g165,Bergmann,0.32669829091324204,4.280802132578349,Cpq,chr15,15,165,-3.7118503401578806
chr15-g166,Bergmann,0.32669829091324204,4.280802132578349,Cpq,chr15,15,166,-3.7118503401578806
chr15-g167,Bergmann,0.32669829091324204,4.280802132578349,Cpq,chr15,15,167,-3.7118503401578806
chr15-g171,Bergmann,0.10789529552069746,0.7478684295615627,Laptm4b,chr15,15,171,-2.7931525216354594
chr15-g172,Granule,2.2858859558341313,0.05,Nipal2,chr15,15,172,5.514681523349314
chr15-g173,Granule,2.2858859558341313,0.05,Nipal2,chr15,15,173,5.514681523349314
chr15-g180,Granule,1.3436890692742902,0.20374568261143686,Spag1,chr15,15,180,2.7213579420014007
chr15-g181,Granule,1.3436890692742902,0.20374568261143686,Spag1,chr15,15,181,2.7213579420014007
chr15-g186,Granule,9.755023186676455,0.8855031849885338,Ncald,chr15,15,186,3.4615759007724973
chr15-g187,Granule,9.755023186676455,0.8855031849885338,Ncald,chr15,15,187,3.4615759007724973
chr15-g188,Granule,9.755023186676455,0.8855031849885338,Ncald,chr15,15,188,3.4615759007724973
chr15-g195,"Bergmann,Bergmann,Granule",56.015025014973645,14.064757668314218,"Fzd6,Cthrc1,Rims2",chr15,15,195,1.9937291602190195
chr15-g196,Granule,55.939039618155356,6.176848387532249,Rims2,chr15,15,196,3.17891266042573
chr15-g197,Granule,55.939039618155356,6.176848387532249,Rims2,chr15,15,197,3.17891266042573
chr15-g198,Granule,55.939039618155356,6.176848387532249,Rims2,chr15,15,198,3.17891266042573
chr15-g207,Granule,48.92485877030988,10.766971134928996,Oxr1,chr15,15,207,2.183955224994947
chr15-g208,Granule,48.92485877030988,10.766971134928996,Oxr1,chr15,15,208,2.183955224994947
chr15-g209,Granule,48.92485877030988,10.766971134928996,Oxr1,chr15,15,209,2.183955224994947
chr15-g212,Granule,5.205086127634155,0.04369197111335463,Angpt1,chr15,15,212,6.896410032726444
chr15-g213,Granule,5.205086127634155,0.04369197111335463,Angpt1,chr15,15,213,6.896410032726444
chr15-g217,Bergmann,0.031031915261838176,0.6567973071104244,Gm10373,chr15,15,217,-4.403623565468221
chr15-g237,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,237,2.0502484562729073
chr15-g238,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,238,2.0502484562729073
chr15-g239,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,239,2.0502484562729073
chr15-g240,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,240,2.0502484562729073
chr15-g241,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,241,2.0502484562729073
chr15-g242,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,242,2.0502484562729073
chr15-g243,Granule,15.28837748417672,3.6912640532744714,Csmd3,chr15,15,243,2.0502484562729073
chr15-g253,Bergmann,5.136361945525101,23.37240998332176,Trps1,chr15,15,253,-2.1859877274476043
chr15-g254,Bergmann,5.136361945525101,23.37240998332176,Trps1,chr15,15,254,-2.1859877274476043
chr15-g267,Granule,20.692322154560145,1.2034774724695345,Samd12,chr15,15,267,4.103814516049083
chr15-g268,Granule,20.692322154560145,1.2034774724695345,Samd12,chr15,15,268,4.103814516049083
chr15-g269,Granule,20.692322154560145,1.2034774724695345,Samd12,chr15,15,269,4.103814516049083
chr15-g293,Granule,2.894759853338499,0.28116113156962963,Tmem65,chr15,15,293,3.3639745970284003
chr15-g294,"Granule,Bergmann",4.428951423599935,6.532951356800111,"Tmem65,Mtss1",chr15,15,294,-0.5607697237857693
chr15-g295,Bergmann,1.5341915702614364,6.251790225230481,Mtss1,chr15,15,295,-2.0267907310209807
chr15-g319,Granule,14.134416280569452,1.8993532528275674,Fam49b,chr15,15,319,2.8956321479391285
chr15-g320,"Granule,Bergmann",15.25095593590515,9.218948857145858,"Fam49b,Asap1",chr15,15,320,0.7262255048801671
chr15-g321,Bergmann,1.1165396553356985,7.31959560431829,Asap1,chr15,15,321,-2.7127294529382064
chr15-g329,Granule,2.02833276437518,0.2572136727192681,Kcnq3,chr15,15,329,2.9792551183094194
chr15-g330,Granule,2.02833276437518,0.2572136727192681,Kcnq3,chr15,15,330,2.9792551183094194
chr15-g331,Granule,2.02833276437518,0.2572136727192681,Kcnq3,chr15,15,331,2.9792551183094194
chr15-g344,Bergmann,0.07017028177617883,0.4383808114077143,Khdrbs3,chr15,15,344,-2.6432525899026613
chr15-g345,Bergmann,0.07017028177617883,0.4383808114077143,Khdrbs3,chr15,15,345,-2.6432525899026613
chr15-g357,Granule,17.156001323165974,0.21709789324778336,Fam135b,chr15,15,357,6.304223796248843
chr15-g358,Granule,17.156001323165974,0.21709789324778336,Fam135b,chr15,15,358,6.304223796248843
chr15-g367,Bergmann,0.09132209356778388,2.950015648201132,Dennd3,chr15,15,367,-5.0136148631042365
chr15-g372,Bergmann,0.09912194796028626,1.3577216297032737,Adgrb1,chr15,15,372,-3.775839367662117
chr15-g373,Granule,3.2011114652932844,0.4785506178954081,Lynx1,chr15,15,373,2.741829477005094
chr15-g374,Granule,1.2657596970549074,0.05,Ly6e,chr15,15,374,4.661931631743767
chr15-g377,Granule,0.784930489708061,0.05,Ly6h,chr15,15,377,3.972564900381803
chr15-g381,Granule,2.217422220953255,0.48477533253270577,Mroh1,chr15,15,381,2.1934953057352113
chr15-g382,Granule,2.217422220953255,0.48477533253270577,Mroh1,chr15,15,382,2.1934953057352113
chr15-g384,Granule,0.9277682044884463,0.04302474532395475,Zfp7,chr15,15,384,4.430525846814179
chr15-g385,Granule,12.781187292719062,2.352511370132551,Rbfox2,chr15,15,385,2.441748258995132
chr15-g386,Granule,12.781187292719062,2.352511370132551,Rbfox2,chr15,15,386,2.441748258995132
chr15-g389,Granule,5.85684318049629,0.2954840308519753,Cacng2,chr15,15,389,4.308971197615031
chr15-g390,Granule,5.85684318049629,0.2954840308519753,Cacng2,chr15,15,390,4.308971197615031
chr15-g391,Bergmann,0.14090514452959668,0.7844762645399329,Tst,chr15,15,391,-2.477005510783317
chr15-g392,Bergmann,0.14090514452959668,0.7844762645399329,Tst,chr15,15,392,-2.477005510783317
chr15-g394,"Bergmann,Granule,Granule",2.676373423675663,2.086589562488586,"Cdc42ep1,Sh3bp1,Triobp",chr15,15,394,0.359132576895751
chr15-g395,Granule,1.584684090510225,0.0890665523765985,Triobp,chr15,15,395,4.1531677043581805
chr15-g398,"Granule,Granule",1.3821524915208778,0.30428081866457274,"Josd1,Nptxr",chr15,15,398,2.1834414987913937
chr15-g399,Granule,0.6209322544901774,0.07674822316879275,Nptxr,chr15,15,399,3.0162306192913935
chr15-g400,Granule,5.22064369786737,1.0230056240354217,Syngr1,chr15,15,400,2.3514136235797016
chr15-g411,"Granule,Granule,Bergmann",6.591544750676541,6.141012710656744,"Shisa8,Sept3,Cyp2d22",chr15,15,411,0.10214001611783623
chr15-g416,Bergmann,0.08138857476019615,0.7657899742875941,Pacsin2,chr15,15,416,-3.234050582713342
chr15-g417,Bergmann,0.08138857476019615,0.7657899742875941,Pacsin2,chr15,15,417,-3.234050582713342
chr15-g420,"Granule,Granule",2.2229687621842458,0.30849013209391724,"Sult4a1,Pnpla3",chr15,15,420,2.849191428676037
chr15-g421,Granule,0.8425273672243137,0.05,Parvb,chr15,15,421,4.074723549104646
chr15-g423,Bergmann,0.021515739752929114,3.394619223644788,Prr5,chr15,15,423,-7.30171350160577
chr15-g428,Bergmann,0.19240157630546803,0.8768357134782464,Ppara,chr15,15,428,-2.18818594154568
chr15-g429,Bergmann,0.19240157630546803,0.8768357134782464,Ppara,chr15,15,429,-2.18818594154568
chr15-g444,Bergmann,0.08852410832580318,3.1321903920933902,Mlc1,chr15,15,444,-5.144957693265244
chr15-g445,"Granule,Granule,Granule,Granule",4.527422503743029,0.512989188516228,"Panx2,Tubgcp6,Mapk11,Dennd6b",chr15,15,445,3.141689620857241
chr15-g447,Granule,7.680698465520095,0.381424586473763,Shank3,chr15,15,447,4.331767765072266
chr15-g452,Bergmann,0.08432442051469642,0.49123934501481553,Cpne8,chr15,15,452,-2.542403711589164
chr15-g453,Bergmann,0.08432442051469642,0.49123934501481553,Cpne8,chr15,15,453,-2.542403711589164
chr15-g456,Granule,15.783089532759213,0.15363172232332512,Slc2a13,chr15,15,456,6.682759691011312
chr15-g457,Granule,15.783089532759213,0.15363172232332512,Slc2a13,chr15,15,457,6.682759691011312
chr15-g461,Bergmann,0.13482998711976507,1.1998614988470624,Pdzrn4,chr15,15,461,-3.1536545811311067
chr15-g462,Bergmann,0.13482998711976507,1.1998614988470624,Pdzrn4,chr15,15,462,-3.1536545811311067
chr15-g463,Bergmann,0.13482998711976507,1.1998614988470624,Pdzrn4,chr15,15,463,-3.1536545811311067
chr15-g467,Bergmann,1.8976381413181889,8.90203384797291,Prickle1,chr15,15,467,-2.2299300737830694
chr15-g471,Bergmann,0.2358854267113025,1.8190328717751338,Adamts20,chr15,15,471,-2.947013419204449
chr15-g472,Bergmann,0.2358854267113025,1.8190328717751338,Adamts20,chr15,15,472,-2.947013419204449
chr15-g478,"Bergmann,Bergmann",0.8399055432140152,6.6616824644488215,"Dbx2,Ano6",chr15,15,478,-2.987587593283899
chr15-g479,Bergmann,0.8127194754123146,4.767854505482451,Ano6,chr15,15,479,-2.5525108401207177
chr15-g482,Bergmann,2.4637434453422826,12.419994768230714,Slc38a1,chr15,15,482,-2.333740627667589
chr15-g483,Bergmann,2.4637434453422826,12.419994768230714,Slc38a1,chr15,15,483,-2.333740627667589
chr15-g486,Bergmann,0.13982863902807463,4.1676785986702,Pced1b,chr15,15,486,-4.8975122428046625
chr15-g488,Granule,0.5890432390876346,0.06396368498150712,Slc48a1,chr15,15,488,3.203048579130649
chr15-g490,Bergmann,0.9356376960695079,4.289962211493915,Asb8,chr15,15,490,-2.1969430467109854
chr15-g491,Bergmann,0.6743209616312817,3.2870681749988035,Zfp641,chr15,15,491,-2.285294028322272
chr15-g497,Granule,3.181994025910702,0.14221828887241963,Faim2,chr15,15,497,4.483752218529513
chr15-g498,"Granule,Bergmann",2.230290663892019,3.796468363415034,"Asic1,Gpd1",chr15,15,498,-0.7674262435630937
chr15-g503,Granule,0.8562666038493386,0.11862610248389752,Slc4a8,chr15,15,503,2.8516385631168784
chr15-g504,Granule,0.8562666038493386,0.11862610248389752,Slc4a8,chr15,15,504,2.8516385631168784
chr15-g512,"Granule,Granule,Granule",5.533931091732725,1.2316913951999204,"Sp1,Map3k12,Tarbp2",chr15,15,512,2.1676638509129535
chr16-g25,Granule,1.3259159621899899,0.10547932622530262,Rogdi,chr16,16,25,3.651957173075651
chr16-g29,Granule,167.709288850795,31.381328871770798,Rbfox1,chr16,16,29,2.4179842461331473
chr16-g30,Granule,167.709288850795,31.381328871770798,Rbfox1,chr16,16,30,2.4179842461331473
