200kb name,category,MLI1_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_M2P
chr16-g223,MLI1,1.1125618111755873,0.24420062367641138,Gtpbp8,chr16,16,223,2.187746700849899
chr16-g226,MLI1,1.0600069217980843,0.028298647822047537,Cd200,chr16,16,226,5.227196756088684
chr16-g227,MLI1,1.0600069217980843,0.028298647822047537,Cd200,chr16,16,227,5.227196756088684
chr16-g228,"MLI1,MLI1",3.7371076652584847,0.3104134509448534,"Tagln3,Abhd10",chr16,16,228,3.5896591486863185
chr16-g248,Purkinje,0.4142121542017887,1.9887489805221175,Ift57,chr16,16,248,-2.2634193987941815
chr16-g260,MLI1,1.682654469192093,0.02997448515311421,Cblb,chr16,16,260,5.810860167515321
chr16-g261,MLI1,1.682654469192093,0.02997448515311421,Cblb,chr16,16,261,5.810860167515321
chr16-g279,MLI1,2.5103491353440677,0.48628666392270053,Rpl24,chr16,16,279,2.368009093537334
chr16-g292,MLI1,1.5777660644416365,0.3044991327821655,Dcbld2,chr16,16,292,2.3733732882117513
chr16-g298,"MLI1,Purkinje",1.4205172189844233,10.185002174135324,"Arl6,Epha6",chr16,16,298,-2.841958063705995
chr16-g299,Purkinje,0.7047463074770663,10.04721198394494,Epha6,chr16,16,299,-3.8335473972784997
chr16-g300,Purkinje,0.7047463074770663,10.04721198394494,Epha6,chr16,16,300,-3.8335473972784997
chr16-g301,Purkinje,0.7047463074770663,10.04721198394494,Epha6,chr16,16,301,-3.8335473972784997
chr16-g302,Purkinje,0.7047463074770663,10.04721198394494,Epha6,chr16,16,302,-3.8335473972784997
chr16-g303,Purkinje,0.7047463074770663,10.04721198394494,Epha6,chr16,16,303,-3.8335473972784997
chr16-g313,MLI1,0.447225804484,0.07900062985642094,Nsun3,chr16,16,313,2.501067371880403
chr16-g327,MLI1,0.47287555000935894,0.06077535785892221,Chmp2b,chr16,16,327,2.9599021609947958
chr16-g333,MLI1,58.329697468851705,14.015771055926587,Cadm2,chr16,16,333,2.05717947734427
chr16-g334,MLI1,58.329697468851705,14.015771055926587,Cadm2,chr16,16,334,2.05717947734427
chr16-g335,MLI1,58.329697468851705,14.015771055926587,Cadm2,chr16,16,335,2.05717947734427
chr16-g336,MLI1,58.329697468851705,14.015771055926587,Cadm2,chr16,16,336,2.05717947734427
chr16-g337,MLI1,58.329697468851705,14.015771055926587,Cadm2,chr16,16,337,2.05717947734427
chr16-g338,MLI1,58.329697468851705,14.015771055926587,Cadm2,chr16,16,338,2.05717947734427
chr16-g363,MLI1,0.427824769087618,0.03960955759876469,Robo1,chr16,16,363,3.433099517424138
chr16-g364,MLI1,0.427824769087618,0.03960955759876469,Robo1,chr16,16,364,3.433099517424138
chr16-g365,MLI1,0.427824769087618,0.03960955759876469,Robo1,chr16,16,365,3.433099517424138
chr16-g369,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,369,-3.350732803682736
chr16-g370,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,370,-3.350732803682736
chr16-g371,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,371,-3.350732803682736
chr16-g372,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,372,-3.350732803682736
chr16-g373,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,373,-3.350732803682736
chr16-g374,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,374,-3.350732803682736
chr16-g375,Purkinje,0.6859868131745104,6.998208036264686,Robo2,chr16,16,375,-3.350732803682736
chr16-g378,MLI1,0.4532686523485643,0.07209763773967418,Hspa13,chr16,16,378,2.65234249335952
chr16-g385,MLI1,2.214589327311355,0.16897710242372174,Usp25,chr16,16,385,3.7121395210859642
chr16-g424,MLI1,3.3518424023903046,0.759463019255663,Atp5j,chr16,16,424,2.141902695703423
chr16-g437,MLI1,1.7735408597332207,0.38605013627075097,Cct8,chr16,16,437,2.199772440843052
chr16-g439,Purkinje,0.42582788485771317,6.721773959190382,Grik1,chr16,16,439,-3.980499697049014
chr16-g440,Purkinje,0.42582788485771317,6.721773959190382,Grik1,chr16,16,440,-3.980499697049014
chr16-g441,Purkinje,0.42582788485771317,6.721773959190382,Grik1,chr16,16,441,-3.980499697049014
chr16-g448,MLI1,5.876756618064594,0.011613690141094712,Tiam1,chr16,16,448,8.983049893229788
chr16-g449,MLI1,5.876756618064594,0.011613690141094712,Tiam1,chr16,16,449,8.983049893229788
chr16-g451,MLI1,1.1121336337914618,0.0711449165991075,Sod1,chr16,16,451,3.9664256643322404
chr16-g458,MLI1,1.0998669169291913,0.2256057710971789,Gart,chr16,16,458,2.2854530911839666
chr16-g459,MLI1,9.184992310067331,1.9737196686554501,Atp5o,chr16,16,459,2.218361417984336
chr16-g471,MLI1,22.613439211970054,4.438136104501623,Ttc3,chr16,16,471,2.3491546075404948
chr16-g472,MLI1,22.613439211970054,4.438136104501623,Ttc3,chr16,16,472,2.3491546075404948
chr16-g473,MLI1,0.2641521722565939,0.05248739454350915,Kcnj6,chr16,16,473,2.3313263844028493
chr16-g474,MLI1,0.2641521722565939,0.05248739454350915,Kcnj6,chr16,16,474,2.3313263844028493
chr16-g480,"MLI1,MLI1",2.6060897896214996,0.6625399499439684,"Hmgn1,Wrb",chr16,16,480,1.9758074368833758
chr16-g482,MLI1,30.9401295722725,5.5864342109605705,Dscam,chr16,16,482,2.4694796206284613
chr16-g483,MLI1,30.9401295722725,5.5864342109605705,Dscam,chr16,16,483,2.4694796206284613
chr16-g484,MLI1,30.9401295722725,5.5864342109605705,Dscam,chr16,16,484,2.4694796206284613
chr16-g485,MLI1,30.9401295722725,5.5864342109605705,Dscam,chr16,16,485,2.4694796206284613
chr17-g27,Purkinje,2.356247713846349,23.974927922722976,Zdhhc14,chr17,17,27,-3.3469633542713795
chr17-g28,Purkinje,2.356247713846349,23.974927922722976,Zdhhc14,chr17,17,28,-3.3469633542713795
chr17-g29,Purkinje,0.040689437430586624,0.8765578005992192,Synj2,chr17,17,29,-4.429122986996386
chr17-g30,"Purkinje,MLI1",1.9638942845471141,1.3239864462232338,"Synj2,Gtf2h5",chr17,17,30,0.5688289189733347
chr17-g35,MLI1,1.7112465750816517,0.4367622792696218,Rps6ka2,chr17,17,35,1.9701274848525485
chr17-g36,MLI1,1.7112465750816517,0.4367622792696218,Rps6ka2,chr17,17,36,1.9701274848525485
chr17-g51,MLI1,4.584017961210634,0.3656419695721026,Qk,chr17,17,51,3.6481091146758104
chr17-g60,MLI1,0.46564985529042907,0.07861376367589824,Agpat4,chr17,17,60,2.566391703816925
chr17-g61,MLI1,0.46564985529042907,0.07861376367589824,Agpat4,chr17,17,61,2.566391703816925
chr17-g63,"Purkinje,Purkinje",1.63910792887738,10.47389770007938,"Igf2r,Airn",chr17,17,63,-2.675815660447792
chr17-g64,"Purkinje,MLI1",1.3250616800435073,8.029674143434244,"Airn,Acat2",chr17,17,64,-2.59928192516453
chr17-g68,MLI1,2.7973198004809774,0.6142923453448452,Tcte2,chr17,17,68,2.187047886550212
chr17-g74,MLI1,0.5417039098927573,0.11258740308590828,Phf10,chr17,17,74,2.2664590842996573
chr17-g77,"MLI1,MLI1",1.1934627183748168,0.22371498553204378,"Tbp,Pdcd2",chr17,17,77,2.4154196963607326
chr17-g104,MLI1,1.427323798470845,0.34952732753972393,Ppp2r1a,chr17,17,104,2.02983549630359
chr17-g108,MLI1,0.5975907486279035,0.12964734961638577,Zfp760,chr17,17,108,2.2045651003235163
chr17-g118,MLI1,2.353857437206179,0.43474542935987726,Flywch1,chr17,17,118,2.436784180192371
chr17-g120,MLI1,1.2872955946378764,0.24178905567416498,Tbc1d24,chr17,17,120,2.4125225206483156
chr17-g121,MLI1,1.2872955946378764,0.24178905567416498,Tbc1d24,chr17,17,121,2.4125225206483156
chr17-g122,"MLI1,MLI1",1.8264898576494717,0.4171148828039299,"Pgp,Tsc2",chr17,17,122,2.13055704843483
chr17-g123,"MLI1,MLI1,MLI1,MLI1",3.1604939862980603,0.5172245186655249,"Tsc2,Slc9a3r2,Syngr3,Msrb1",chr17,17,123,2.6112874979297795
chr17-g124,MLI1,1.0042629225641433,0.09443111803743201,Spsb3,chr17,17,124,3.4107308639174785
chr17-g125,"MLI1,MLI1",1.7261876950613426,0.38528909356015695,"Clcn7,Unkl",chr17,17,125,2.163576089765716
chr17-g126,MLI1,0.8597928072548673,0.16324664320933976,Unkl,chr17,17,126,2.396935714876297
chr17-g128,"Purkinje,MLI1",1.4130123893889643,6.233647649347982,"Gng13,Metrn",chr17,17,128,-2.1413024950086377
chr17-g133,MLI1,3.012600871711506,0.5355439546460488,Crebrf,chr17,17,133,2.491932654481851
chr17-g138,MLI1,11.69230103199314,2.631503942825744,Pacsin1,chr17,17,138,2.1515994170506865
chr17-g139,MLI1,1.3220155932775175,0.10077087801874138,Uhrf1bp1,chr17,17,139,3.713588516841728
chr17-g141,MLI1,0.38505810764769766,0.08127960801886365,Fkbp5,chr17,17,141,2.244110824171073
chr17-g142,MLI1,0.38505810764769766,0.08127960801886365,Fkbp5,chr17,17,142,2.244110824171073
chr17-g144,MLI1,1.218294396328471,0.1844786794554354,Brpf3,chr17,17,144,2.723336801206011
chr17-g145,MLI1,2.8737454397582343,0.4708758590741913,Srsf3,chr17,17,145,2.6095136062192705
chr17-g149,MLI1,0.39753815160622213,0.06698434229817764,Mdga1,chr17,17,149,2.5691975142945016
chr17-g156,Purkinje,0.06951625628919937,12.229154037403363,Pde9a,chr17,17,156,-7.458758502555551
chr17-g157,"Purkinje,MLI1,MLI1",1.3957346674839364,12.503783952478196,"Pde9a,Wdr4,Pknox1",chr17,17,157,-3.1632681430268597
chr17-g158,MLI1,0.7614914880454807,0.2014805319268304,Pknox1,chr17,17,158,1.9181874653932995
chr17-g160,"MLI1,MLI1",1.3923555214298262,0.234904890369418,"Rrp1b,Notch3",chr17,17,160,2.567378979718291
chr17-g162,MLI1,0.49343828420165625,0.008578737963258462,Cyp4f17,chr17,17,162,5.845960418227453
chr17-g163,MLI1,1.0818755137255043,0.17226107685318276,Zfp871,chr17,17,163,2.6508658444333086
chr17-g164,MLI1,2.409014878904083,0.6091895814676586,Zfp799,chr17,17,164,1.9834801304138345
chr17-g166,MLI1,0.6074983589284642,0.13847222905232104,Zfp955b,chr17,17,166,2.1332838422565565
chr17-g168,MLI1,1.3879531413572375,0.32115553313296075,Pram1,chr17,17,168,2.1116148042421283
chr17-g169,"MLI1,MLI1,MLI1,MLI1",2.9454484126612743,0.5700649121543406,"Kank3,Rps28,Pfdn6,Rps18",chr17,17,169,2.3692891749409704
chr17-g170,MLI1,1.0394305048529384,0.23903901021726903,H2.Ke6,chr17,17,170,2.1204753198288953
chr17-g172,MLI1,0.360817773085834,0.08184727727665748,Pbx2,chr17,17,172,2.1402640742505716
chr17-g174,"MLI1,MLI1,MLI1",1.9629837079571626,0.24052492195826397,"Dxo,Neu1,Lsm2",chr17,17,174,3.0287899075050433
chr17-g175,"MLI1,MLI1,MLI1,MLI1,MLI1",4.315799748638895,0.5341248209730511,"Vars,Ddah2,Abhd16a,D17H6S53E,Bag6",chr17,17,175,3.014379092453752
chr17-g178,MLI1,1.928004261181899,0.218951891494157,Ddr1,chr17,17,178,3.138422421952605
chr17-g179,"Purkinje,MLI1,MLI1,MLI1,MLI1",3.6235925129612157,1.1650859091014345,"Ier3,Mdc1,Atat1,Gnl1,Prr3",chr17,17,179,1.6369843900820706
chr17-g181,MLI1,1.656692770244935,0.3927686614286171,Rpp21,chr17,17,181,2.07655435464506
chr17-g211,Purkinje,4.392082630296444,29.776246066500313,Ptchd4,chr17,17,211,-2.761184780972822
chr17-g212,Purkinje,4.392082630296444,29.776246066500313,Ptchd4,chr17,17,212,-2.761184780972822
chr17-g217,MLI1,1.1256357341602958,0.01346646212572625,Pla2g7,chr17,17,217,6.3852253441864475
chr17-g218,"MLI1,MLI1",5.671357165096864,0.9011775237036579,"Pla2g7,Slc25a27",chr17,17,218,2.6538107789449463
chr17-g219,MLI1,5.233214438941526,0.4947396724535485,Rcan2,chr17,17,219,3.4029558799317576
chr17-g220,"MLI1,MLI1",7.430046298982355,0.8253409662838036,"Rcan2,Enpp5",chr17,17,220,3.170309044402487
chr17-g226,MLI1,1.5777060124009612,0.3723250360595954,Cdc5l,chr17,17,226,2.0831938655979063
chr17-g227,"MLI1,MLI1,MLI1,MLI1,MLI1",20.7142401278248,3.936733067635124,"Cdc5l,Aars2,Tmem151b,Hsp90ab1,Slc29a1",chr17,17,227,2.395552099900386
chr17-g228,MLI1,2.310029564846989,0.5155547636966311,Tmem63b,chr17,17,228,2.163713728024967
chr17-g230,MLI1,2.482905845043959,0.1815521628592015,Vegfa,chr17,17,230,3.773573531312328
chr17-g232,MLI1,0.7459610292669302,0.084479033325827,Ptk7,chr17,17,232,3.142435031241047
chr17-g233,"MLI1,MLI1",1.019237351891128,0.10116399100677985,"Ptk7,Klc4",chr17,17,233,3.3327222900651283
chr17-g238,MLI1,0.4078832002137003,0.0045500018343722,Tfeb,chr17,17,238,6.486145149837475
chr17-g239,Purkinje,0.11539153799257926,7.301844344649918,Foxp4,chr17,17,239,-5.983651578965691
chr17-g248,MLI1,0.4517229641172424,0.045532697221415834,Kif6,chr17,17,248,3.310463429574549
chr17-g249,"MLI1,MLI1",0.9423432493897045,0.06321143885341872,"Kif6,Rftn1",chr17,17,249,3.8979950987776917
chr17-g250,MLI1,0.4906202852724621,0.017678741632002885,Rftn1,chr17,17,250,4.794519392193292
chr17-g252,MLI1,2.747077364804385,0.022514760589124074,Plcl2,chr17,17,252,6.930882593931998
chr17-g253,MLI1,2.747077364804385,0.022514760589124074,Plcl2,chr17,17,253,6.930882593931998
chr17-g277,MLI1,0.997065476429988,0.2136082188663804,St6gal2,chr17,17,277,2.222721090528742
chr17-g279,MLI1,0.8979681527266539,0.014929806576915625,Shd,chr17,17,279,5.910396899483146
chr17-g280,"MLI1,MLI1,MLI1,MLI1",4.114772605568346,0.8093878890117363,"Sh3gl1,Ubxn6,Sema6b,Dpp9",chr17,17,280,2.3459095382537773
chr17-g281,"MLI1,MLI1",1.3794116427581464,0.18323364803920988,"Dpp9,Fem1a",chr17,17,281,2.9122966872208957
chr17-g283,MLI1,2.074060817109092,0.48213469785269947,Ndufa11,chr17,17,283,2.1049500333059954
chr17-g284,"MLI1,MLI1",4.205565672106255,0.9861108570232267,"Clpp,Alkbh7",chr17,17,284,2.0924781177565692
chr17-g285,MLI1,0.9543422802313826,0.183213977248759,Gtf2f1,chr17,17,285,2.380977220049147
chr17-g288,Purkinje,0.544066851672208,14.988590178484277,Cntnap5c,chr17,17,288,-4.7839369479714895
chr17-g289,Purkinje,0.544066851672208,14.988590178484277,Cntnap5c,chr17,17,289,-4.7839369479714895
chr17-g290,Purkinje,0.544066851672208,14.988590178484277,Cntnap5c,chr17,17,290,-4.7839369479714895
chr17-g291,Purkinje,0.544066851672208,14.988590178484277,Cntnap5c,chr17,17,291,-4.7839369479714895
chr17-g292,Purkinje,0.544066851672208,14.988590178484277,Cntnap5c,chr17,17,292,-4.7839369479714895
chr17-g313,MLI1,14.944003135279312,2.2268895520822243,Efna5,chr17,17,313,2.7464647517414784
chr17-g314,MLI1,14.944003135279312,2.2268895520822243,Efna5,chr17,17,314,2.7464647517414784
chr17-g319,MLI1,4.090458233975325,0.946609258240726,Fer,chr17,17,319,2.111421532842068
chr17-g320,MLI1,4.090458233975325,0.946609258240726,Fer,chr17,17,320,2.111421532842068
chr17-g323,MLI1,7.765159430549958,0.9833267164215957,Man2a1,chr17,17,323,2.9812727999080173
chr17-g329,"MLI1,MLI1",1.9322947490179003,0.3812017490864116,"Ralbp1,Twsg1",chr17,17,329,2.3416885332916815
chr17-g330,MLI1,3.8239129761697828,0.9070586674977297,Ndufv2,chr17,17,330,2.075781920414817
chr17-g333,Purkinje,1.6437233817996664,30.557419608635524,Ptprm,chr17,17,333,-4.216483284619664
chr17-g334,Purkinje,1.6437233817996664,30.557419608635524,Ptprm,chr17,17,334,-4.216483284619664
chr17-g335,Purkinje,1.6437233817996664,30.557419608635524,Ptprm,chr17,17,335,-4.216483284619664
chr17-g336,Purkinje,1.6437233817996664,30.557419608635524,Ptprm,chr17,17,336,-4.216483284619664
chr17-g341,MLI1,4.03724416556532,0.1844919746877734,L3mbtl4,chr17,17,341,4.451740874942907
chr17-g342,MLI1,4.03724416556532,0.1844919746877734,L3mbtl4,chr17,17,342,4.451740874942907
chr17-g343,MLI1,4.03724416556532,0.1844919746877734,L3mbtl4,chr17,17,343,4.451740874942907
chr17-g349,MLI1,99.5861810277125,15.929747961213975,Dlgap1,chr17,17,349,2.644222121237425
chr17-g350,MLI1,99.5861810277125,15.929747961213975,Dlgap1,chr17,17,350,2.644222121237425
chr17-g351,MLI1,99.5861810277125,15.929747961213975,Dlgap1,chr17,17,351,2.644222121237425
chr17-g352,MLI1,99.5861810277125,15.929747961213975,Dlgap1,chr17,17,352,2.644222121237425
chr17-g353,MLI1,99.5861810277125,15.929747961213975,Dlgap1,chr17,17,353,2.644222121237425
chr17-g354,MLI1,99.5861810277125,15.929747961213975,Dlgap1,chr17,17,354,2.644222121237425
chr17-g364,MLI1,0.21020081833170237,0.0040287361288862625,Lbh,chr17,17,364,5.705297159602649
chr17-g369,MLI1,0.6208276975697693,0.10082068810865312,Ehd3,chr17,17,369,2.622401217277253
chr17-g372,MLI1,1.808156914077721,0.37845624271485206,Yipf4,chr17,17,372,2.256321472132764
chr17-g393,MLI1,1.4291212994933258,0.3306453583067737,Heatr5b,chr17,17,393,2.1117718193546478
chr17-g394,"MLI1,MLI1,MLI1",3.478817419688713,0.7538845649808842,"Heatr5b,Gpatch11,Cebpz",chr17,17,394,2.2061814237013606
chr17-g396,MLI1,1.5726023675338063,0.08284096974315247,Cdc42ep3,chr17,17,396,4.246665679273224
chr17-g399,Purkinje,2.930513172119097,12.64237986365997,Atl2,chr17,17,399,-2.1090428419648073
chr17-g400,Purkinje,0.0389435816570175,0.8854262612887652,Galm,chr17,17,400,-4.5069146831438145
chr17-g401,"Purkinje,Purkinje",3.3726573891898894,34.946801307452276,"Arhgef33,Sos1",chr17,17,401,-3.3732027362893477
chr17-g402,"Purkinje,MLI1",11.199054238770639,13.751187885646354,"Sos1,Map4k3",chr17,17,402,-0.29617934841764365
chr17-g403,MLI1,7.941568696569924,0.6344590914305981,Map4k3,chr17,17,403,3.645824960519649
chr17-g404,MLI1,7.721792955328999,0.0522170316909094,Tmem178,chr17,17,404,7.2082716124467545
chr17-g405,"MLI1,MLI1",8.28307248658589,0.1572705979214029,"Tmem178,Thumpd2",chr17,17,405,5.71884512785849
chr17-g430,MLI1,10.492960448411733,0.47203469670056963,Prkce,chr17,17,430,4.474385054083195
chr17-g431,MLI1,10.492960448411733,0.47203469670056963,Prkce,chr17,17,431,4.474385054083195
chr17-g432,MLI1,10.492960448411733,0.47203469670056963,Prkce,chr17,17,432,4.474385054083195
chr17-g433,"MLI1,MLI1",10.841373369751302,0.4760634328294559,"Prkce,Epas1",chr17,17,433,4.509249899091517
chr17-g434,MLI1,0.34841292133957036,0.0040287361288862625,Epas1,chr17,17,434,6.434327002866027
chr17-g450,MLI1,143.572078696492,6.622765082553274,Nrxn1,chr17,17,450,4.438197711845435
chr17-g451,MLI1,143.572078696492,6.622765082553274,Nrxn1,chr17,17,451,4.438197711845435
chr17-g452,MLI1,143.572078696492,6.622765082553274,Nrxn1,chr17,17,452,4.438197711845435
chr17-g453,MLI1,143.572078696492,6.622765082553274,Nrxn1,chr17,17,453,4.438197711845435
chr17-g454,MLI1,143.572078696492,6.622765082553274,Nrxn1,chr17,17,454,4.438197711845435
chr17-g455,MLI1,143.572078696492,6.622765082553274,Nrxn1,chr17,17,455,4.438197711845435
chr18-g25,Purkinje,0.18373622519398525,4.724166110784844,Svil,chr18,18,25,-4.6843516940910295
chr18-g34,MLI1,3.43561211795611,0.03452448698748641,Mkx,chr18,18,34,6.636803377485036
chr18-g35,MLI1,3.43561211795611,0.03452448698748641,Mkx,chr18,18,35,6.636803377485036
chr18-g36,MLI1,13.688515126687001,0.12964421956481614,Mpp7,chr18,18,36,6.722264264976366
chr18-g37,MLI1,13.688515126687001,0.12964421956481614,Mpp7,chr18,18,37,6.722264264976366
chr18-g38,MLI1,13.688515126687001,0.12964421956481614,Mpp7,chr18,18,38,6.722264264976366
chr18-g53,MLI1,1.730395915852714,0.38572159792535926,Snrpd1,chr18,18,53,2.1654703303399145
chr18-g59,MLI1,0.2344277725363839,0.016163691975466913,Cables1,chr18,18,59,3.858314826027756
chr18-g63,"MLI1,MLI1",9.51003597816711,1.8076777083390285,"Cabyr,Osbpl1a",chr18,18,63,2.3953133171285432
chr18-g64,"MLI1,MLI1",14.1275524096622,2.3972207012596374,"Osbpl1a,Impact",chr18,18,64,2.5590768986172363
chr18-g68,MLI1,13.84187374550735,0.03150333788107029,Zfp521,chr18,18,68,8.779318840526399
chr18-g69,MLI1,13.84187374550735,0.03150333788107029,Zfp521,chr18,18,69,8.779318840526399
chr18-g73,MLI1,0.9988813281538784,0.17531402478399863,Ss18,chr18,18,73,2.5103718756392124
chr18-g76,MLI1,0.238762841151256,0.03858807359553575,Aqp4,chr18,18,76,2.629351398139446
chr18-g77,"MLI1,MLI1",14.991218064787185,0.10763704757050868,"Aqp4,Chst9",chr18,18,77,7.121799075278228
chr18-g78,MLI1,14.752455223635929,0.06904897397497292,Chst9,chr18,18,78,7.739119387079507
chr18-g103,MLI1,2.4249407882316385,0.5805013555807105,B4galt6,chr18,18,103,2.062578179087793
chr18-g116,MLI1,7.268597264713126,0.6331385854756675,Dtna,chr18,18,116,3.5210837457336392
chr18-g117,MLI1,7.268597264713126,0.6331385854756675,Dtna,chr18,18,117,3.5210837457336392
chr18-g118,MLI1,7.268597264713126,0.6331385854756675,Dtna,chr18,18,118,3.5210837457336392
chr18-g121,MLI1,7.915592338765981,1.2901272394824868,Galnt1,chr18,18,121,2.6171839547760225
chr18-g122,MLI1,0.5993943505332977,0.09584580651325454,Slc39a6,chr18,18,122,2.644718269117696
chr18-g123,MLI1,0.5993943505332977,0.09584580651325454,Slc39a6,chr18,18,123,2.644718269117696
chr18-g125,MLI1,4.314737208437842,1.0724797849782248,AW554918,chr18,18,125,2.0083222390814544
chr18-g126,MLI1,4.314737208437842,1.0724797849782248,AW554918,chr18,18,126,2.0083222390814544
chr18-g127,"MLI1,MLI1",16.440560396612923,1.1943537843402474,"AW554918,Celf4",chr18,18,127,3.7829573243590655
chr18-g128,MLI1,12.125823188175083,0.12187399936202263,Celf4,chr18,18,128,6.6365485071610255
chr18-g154,MLI1,7.669039191592899,1.832618259789096,Rit2,chr18,18,154,2.065139543141495
chr18-g155,MLI1,7.669039191592899,1.832618259789096,Rit2,chr18,18,155,2.065139543141495
chr18-g156,MLI1,7.669039191592899,1.832618259789096,Rit2,chr18,18,156,2.065139543141495
chr18-g157,MLI1,4.114280632165236,0.7387468749411991,Syt4,chr18,18,157,2.4774881749208943
chr18-g160,MLI1,2.3533587489249563,0.45235477975949134,Iws1,chr18,18,160,2.379194642805983
chr18-g161,MLI1,3.1668769427735213,0.5160317563128508,Bin1,chr18,18,161,2.6175290526343438
chr18-g162,MLI1,3.1668769427735213,0.5160317563128508,Bin1,chr18,18,162,2.6175290526343438
chr18-g167,MLI1,0.4959373330915216,0.021092875340923238,Nrep,chr18,18,167,4.55533015329385
chr18-g171,"MLI1,MLI1,MLI1",15.658639347375171,2.5244154641837064,"Apc,Srp19,Reep5",chr18,18,171,2.632937584163042
chr18-g177,MLI1,2.8773293741236663,0.7127367507995866,Matr3,chr18,18,177,2.0132891579657324
chr18-g181,MLI1,7.678507202333817,1.8826883943438113,Pura,chr18,18,181,2.0280316224808597
chr18-g183,"MLI1,MLI1",1.7523275308081652,0.3965367758912443,"Tmco6,Hars",chr18,18,183,2.1437458802849387
chr18-g188,MLI1,0.43153846633478554,0.066153054316775,Taf7,chr18,18,188,2.7056094905708963
chr18-g190,MLI1,0.3576577708801325,0.05,Pcdh1,chr18,18,190,2.8385797875018683
chr18-g191,"MLI1,MLI1",0.7735164619170309,0.07605901439306462,"Pcdh1,Gnpda1",chr18,18,191,3.3462408462136892
chr18-g194,"MLI1,Purkinje",4.116935658590225,39.24294377201071,"Fgf1,Arhgap26",chr18,18,194,-3.2527904611790843
chr18-g195,Purkinje,3.8076903683276613,39.229477309884984,Arhgap26,chr18,18,195,-3.364950040955014
chr18-g196,Purkinje,3.8076903683276613,39.229477309884984,Arhgap26,chr18,18,196,-3.364950040955014
chr18-g197,MLI1,2.692609394532621,0.377220585508832,Nr3c1,chr18,18,197,2.8355246459784507
chr18-g201,MLI1,6.266404307142964,0.7820800850792241,Kctd16,chr18,18,201,3.0022496027785106
chr18-g202,MLI1,6.266404307142964,0.7820800850792241,Kctd16,chr18,18,202,3.0022496027785106
chr18-g211,MLI1,5.3431049873953675,1.3152881448159675,Lars,chr18,18,211,2.0222994747131695
chr18-g213,Purkinje,0.9025905661075869,4.345628542409692,Ppp2r2b,chr18,18,213,-2.2674212557861457
chr18-g214,Purkinje,0.9025905661075869,4.345628542409692,Ppp2r2b,chr18,18,214,-2.2674212557861457
chr18-g215,Purkinje,0.9025905661075869,4.345628542409692,Ppp2r2b,chr18,18,215,-2.2674212557861457
chr18-g216,MLI1,0.6687701291119686,0.03794774320920739,Dpysl3,chr18,18,216,4.139424415534304
chr18-g217,MLI1,0.6687701291119686,0.03794774320920739,Dpysl3,chr18,18,217,4.139424415534304
chr18-g222,MLI1,1.8006601597960599,0.27725993740078503,Mcc,chr18,18,222,2.6992148510862886
chr18-g223,MLI1,1.8006601597960599,0.27725993740078503,Mcc,chr18,18,223,2.6992148510862886
chr18-g224,MLI1,1.8006601597960599,0.27725993740078503,Mcc,chr18,18,224,2.6992148510862886
chr18-g226,MLI1,6.693083341952048,1.2477478134732598,Kcnn2,chr18,18,226,2.423344603090854
chr18-g227,MLI1,6.693083341952048,1.2477478134732598,Kcnn2,chr18,18,227,2.423344603090854
chr18-g228,MLI1,6.693083341952048,1.2477478134732598,Kcnn2,chr18,18,228,2.423344603090854
chr18-g232,MLI1,0.709862802342467,0.14849133589382002,Eif1a,chr18,18,232,2.257161461105977
chr18-g233,MLI1,0.709862802342467,0.14849133589382002,Eif1a,chr18,18,233,2.257161461105977
chr18-g236,MLI1,5.095871076043336,0.21404743713983163,Sema6a,chr18,18,236,4.573326311429162
chr18-g240,MLI1,0.5245817463841075,0.034680374233308324,Eno1b,chr18,18,240,3.9189762359486235
chr18-g268,MLI1,1.891900397556363,0.37187522717149674,Cep120,chr18,18,268,2.346945587707911
chr18-g282,MLI1,0.9176791752270085,0.17806969330511174,Phax,chr18,18,282,2.3655478722500813
chr18-g283,MLI1,1.316144778809268,0.22686379947884727,Lmnb1,chr18,18,283,2.536419874916709
chr18-g285,MLI1,10.809656998175058,0.02256646579447065,Megf10,chr18,18,285,8.903924539033783
chr18-g286,MLI1,10.809656998175058,0.02256646579447065,Megf10,chr18,18,286,8.903924539033783
chr18-g304,"Purkinje,MLI1",1.0805427542241859,3.5181093012971196,"Camk2a,Slc6a7",chr18,18,304,-1.7030441484725782
chr18-g305,"MLI1,MLI1",2.0539552719736376,0.2380891101984114,"Slc6a7,Hmgxb3",chr18,18,305,3.108831224352839
chr18-g308,MLI1,1.456289729571244,0.3044334521992541,Pcyox1l,chr18,18,308,2.258098608014613
chr18-g314,"MLI1,MLI1",4.313754468854866,0.631748573364246,"Apcdd1,Napg",chr18,18,314,2.771521656884309
chr18-g321,MLI1,0.6185642080425128,0.11968885184539972,St8sia3,chr18,18,321,2.3696345753476327
