100kb name,n_per_dist(um),chrom,PT_0h
chr14-g706,1.587175905975755,chr14,-1.220678909782126
chr14-g707,1.6022915614009483,chr14,-0.9625585575526172
chr14-g708,1.509973177694612,chr14,-0.38251455973179904
chr14-g709,1.3505952319869037,chr14,-0.18241400031288443
chr14-g710,1.4253605183449634,chr14,0.13594470192699898
chr14-g711,1.356400391465474,chr14,0.34838986361014185
chr14-g712,1.287406042262849,chr14,0.468856368071562
chr14-g713,1.4122549880524975,chr14,0.6098561584319475
chr14-g714,1.3203843157413448,chr14,0.6418291066146231
chr14-g715,1.2591616678998463,chr14,0.6830593451126881
chr14-g716,1.3681893020428912,chr14,0.635733543305786
chr14-g717,1.2733616296098995,chr14,0.7227275465922026
chr14-g718,1.2566744570078008,chr14,0.7077814148160806
chr14-g719,1.2254760756931806,chr14,0.7152370463584182
chr14-g720,1.2856366501629672,chr14,0.7678267044179883
chr14-g721,1.270967635311711,chr14,0.5290892234441097
chr14-g722,1.3694593086939744,chr14,0.49245823864498295
chr14-g723,1.342297630970622,chr14,0.026323924751660586
chr14-g724,1.29764882468682,chr14,0.10536120783766176
chr14-g725,1.367468440929681,chr14,-0.3818903855589342
chr14-g726,1.333666208386978,chr14,0.03438245603222352
chr14-g727,1.2653147107898486,chr14,0.4258127961563039
chr14-g728,1.3708990311515823,chr14,0.3272628760034845
chr14-g729,1.3358259434140305,chr14,0.05255975601251367
chr14-g730,1.296688618584911,chr14,0.11172937643356814
chr14-g731,1.4163091272873225,chr14,0.05638578717954181
chr14-g732,1.3444807854056289,chr14,-0.2311484903852214
chr14-g733,1.3453714810592636,chr14,-0.24810044569326414
chr14-g734,1.2679042229161026,chr14,-0.21428022967500276
chr14-g735,1.3101445539727197,chr14,-0.2228825307701423
chr14-g736,1.1751032094700156,chr14,0.7029110820376078
chr14-g737,1.1852497486026097,chr14,0.9600902073312095
chr14-g738,1.2174724736817837,chr14,0.9873365255717526
chr14-g739,1.1241500068587964,chr14,0.8687257588423988
chr14-g740,1.1874627380569789,chr14,0.950412880505317
chr14-g741,1.1588108891538544,chr14,0.9271950227819331
chr14-g742,1.1225110272002758,chr14,0.9198902620075073
chr14-g743,1.2145416020976745,chr14,0.9601831828104936
chr14-g744,1.1358809042592144,chr14,0.8958340710796344
chr14-g745,1.1218472272902522,chr14,0.7300201083217238
chr14-g746,1.2989435698121068,chr14,0.5629560516248355
chr14-g747,1.4751194599623365,chr14,-0.24083783277868892
chr14-g748,1.4592124817864331,chr14,-0.3255468329337558
chr14-g749,1.4954704012594933,chr14,-0.6160082855201225
chr14-g750,1.5406129566787308,chr14,-0.4181413568928248
chr14-g751,1.3990035243739103,chr14,-0.5178879094810159
chr14-g752,1.4899490265472408,chr14,-0.7012597713626285
chr14-g753,1.5523592576881042,chr14,-0.8882323967490621
chr14-g754,1.4660238214921415,chr14,-0.575234490079967
chr14-g755,1.5693604427887142,chr14,-0.6437987115561785
chr14-g756,1.5507553428120415,chr14,-0.8795033805229148
chr14-g757,1.5835470654314836,chr14,-1.1389258509413374
chr14-g758,1.6402813902543718,chr14,-1.326899442176409
chr14-g759,1.6347042438330168,chr14,-0.8830904177732212
chr14-g760,1.607301094645552,chr14,-1.3165243681658574
chr14-g761,1.6587823103770385,chr14,-1.3216348609562978
chr14-g762,1.642901689650894,chr14,-0.9557165867307138
chr14-g763,1.6093130095397488,chr14,-1.1311919114754598
chr14-g764,1.6381162651831778,chr14,-1.0810324956081638
chr14-g765,1.6729150982110452,chr14,-1.2357073375882661
chr14-g766,1.5883220306676191,chr14,-1.0048720481400815
chr14-g767,1.6430177542875375,chr14,-1.1052630935361587
chr14-g768,1.6338763622085508,chr14,-1.0766114890375729
chr14-g769,1.6456383197351148,chr14,-0.6729151788720272
chr14-g770,1.6322538242850624,chr14,-0.8264500065390588
chr14-g771,1.5782410245193157,chr14,-0.639852158291669
chr14-g772,1.5709158253428772,chr14,-0.5988237630307017
chr14-g773,1.5491174268824963,chr14,-0.7069085088697895
chr14-g774,1.5614582382927216,chr14,-0.7450344824461335
chr14-g775,1.556505493240889,chr14,-0.8837544906009845
chr14-g776,1.5512212488199602,chr14,-0.928174058868086
chr14-g777,1.5236736227163483,chr14,-0.79965638850065
chr14-g778,1.4535666230116495,chr14,-0.8649703127136652
chr14-g779,1.4972489840932242,chr14,-0.496268808089465
chr14-g780,1.486401567552481,chr14,-0.4526293653426995
chr14-g781,1.4617917180412991,chr14,-0.4155983376869635
chr14-g782,1.537731060965004,chr14,-0.5698655265976627
chr14-g783,1.5203568316733105,chr14,-0.5718595946740644
chr14-g784,1.4728701105797937,chr14,-0.6435571870485199
chr14-g785,1.5330979179734534,chr14,-0.7737442169838828
chr14-g786,1.4902377915318454,chr14,-0.8719941593486918
chr14-g787,1.4614051950732332,chr14,-0.9121097351417529
chr14-g788,1.520651448857774,chr14,-0.7474459092027287
chr14-g789,1.4625046413978549,chr14,-0.7401461532844196
chr14-g790,1.4430648339465848,chr14,-0.7296949485463752
chr14-g791,1.4898714031383338,chr14,-0.8093294567241731
chr14-g792,1.382958730071298,chr14,-0.9444543897493569
chr14-g793,1.3747826046161211,chr14,-1.1120697493223357
chr14-g794,1.361051764357346,chr14,-1.0571362618502511
chr14-g795,1.3902111610203547,chr14,-0.7795231865402454
chr14-g796,1.295485621958718,chr14,-0.7277169129627997
chr14-g797,1.3384521138651022,chr14,-0.4975175087478002
chr14-g798,1.2768341433685233,chr14,-0.18414659475525602
chr14-g799,1.158644565308956,chr14,0.27525331270837744
chr14-g800,1.170637047679023,chr14,0.22703247162604928
chr14-g801,1.1541529526179597,chr14,0.44373452909109057
chr14-g802,1.0452657875320153,chr14,0.3519862428068581
chr14-g803,1.1254289941523217,chr14,0.8711099598826155
chr14-g804,1.064503625696387,chr14,1.1383733479531333
chr14-g805,1.0592938144977695,chr14,1.2045823746361843
chr14-g806,1.1345853460506738,chr14,1.0137827559016874
chr14-g807,1.1073652113083874,chr14,1.2140837621294882
chr14-g808,0.9749129705328548,chr14,0.9237984630286764
chr14-g809,0.9874588238235188,chr14,1.1655462790365614
chr14-g810,1.0322910232413998,chr14,0.9297986397246097
chr14-g811,0.9369869707734332,chr14,1.1298834011818975
chr14-g812,0.9662448470774584,chr14,1.1396948191025003
chr14-g813,1.010867290311961,chr14,1.218825768532017
chr14-g814,0.9552176711215684,chr14,0.8847710596309291
chr14-g815,1.008758032371249,chr14,0.9166928733284433
chr14-g816,0.9488580900213904,chr14,1.0196497445099189
chr14-g817,0.8631032247509012,chr14,1.1894881766913166
chr14-g818,1.0282345503916623,chr14,1.2859234725284596
chr14-g819,1.001733129515002,chr14,1.0929245979886155
chr14-g820,0.9415449466142238,chr14,0.8502275010890775
chr14-g821,1.0334730665838894,chr14,0.8945514525175262
chr14-g822,1.0064630504003356,chr14,1.0533242686688535
chr14-g823,0.97775384342411,chr14,0.8985961759368628
chr14-g824,0.9824236481035744,chr14,0.9551361768047867
chr14-g825,1.036354327524478,chr14,1.0473394591823668
chr14-g826,0.9357265222305532,chr14,1.4086287204733705
chr14-g827,1.0141838003685542,chr14,1.167435622306877
chr14-g828,1.039485744403838,chr14,0.9363260883188674
chr14-g829,0.9754654672316532,chr14,0.6543509409446241
chr14-g830,1.0046462469772228,chr14,0.896172161899357
chr14-g831,0.9635451348711266,chr14,0.995782612845554
chr14-g832,0.9001783240731989,chr14,1.179472776859093
chr14-g833,0.9596749373475192,chr14,1.3729890582522524
chr14-g834,0.9034191534250584,chr14,1.2849614692669662
chr14-g835,0.8800172109171139,chr14,1.2277754600534625
chr14-g836,0.993956845788852,chr14,1.0845810629979655
chr14-g837,0.9888892875248336,chr14,1.027303573203949
chr14-g838,0.932911917655064,chr14,1.1221420168437006
chr14-g839,0.9549939266495908,chr14,1.1515797684678026
chr14-g840,1.0177357447128583,chr14,0.9928118094012431
chr14-g841,0.9534756537898156,chr14,0.6771273539019514
chr14-g842,1.0384573672228496,chr14,0.6982104771761037
chr14-g843,1.0354269417227766,chr14,1.0001200436375244
chr14-g844,0.9207801864602798,chr14,0.9141260681535812
chr14-g845,0.9952353832955988,chr14,1.1679268317755214
chr14-g846,0.9229229143597216,chr14,1.3497866009304074
chr14-g847,0.9049929843564032,chr14,1.1417804634852957
chr14-g848,0.9750590070305076,chr14,1.178399809389203
chr14-g849,0.9287430212550456,chr14,1.1862996940716641
chr14-g850,0.9070754346161612,chr14,1.2477781078375636
chr14-g851,0.9955924425473102,chr14,1.1770324884106276
chr14-g852,1.0830450138187064,chr14,1.0670955301888556
chr14-g853,1.027927542889016,chr14,1.170286280175419
chr14-g854,0.9568845098171176,chr14,1.0281421157323591
chr14-g855,1.036391638859386,chr14,0.9799824078365358
chr14-g856,0.9313288920432444,chr14,1.3289988832884676
chr14-g857,1.042098471470843,chr14,1.16697820719908
chr14-g858,1.0305263102351163,chr14,1.017294202568363
chr14-g859,0.9638859372161824,chr14,1.0166768202147562
chr14-g860,1.0193384621902997,chr14,0.967684555027714
chr14-g861,1.0190494943389383,chr14,0.9454207046911447
chr14-g862,0.9930647222929458,chr14,0.8911609892477124
chr14-g863,1.0994676472088163,chr14,0.561254156973781
chr14-g864,1.0443769054805965,chr14,0.6799378905925964
chr14-g865,1.0161542691218246,chr14,0.8989462747424014
chr14-g866,1.097995817722555,chr14,0.6995518971816841
chr14-g867,1.0884944290758405,chr14,0.4196856368179926
chr14-g868,1.1066807363357392,chr14,0.166109223447814
chr14-g869,1.1566690506074226,chr14,0.14901725532800536
chr14-g870,1.161336051757668,chr14,0.0031615314279459204
chr14-g871,1.1061139089655718,chr14,0.030021910620228347
chr14-g872,1.074284888294251,chr14,0.447626213153803
chr14-g873,1.1479426966258357,chr14,0.34708189347624513
chr14-g874,1.0268759088138697,chr14,0.0754026636110468
chr14-g875,1.054926743811345,chr14,0.7048618779105768
chr14-g876,0.99504877326118,chr14,1.2454960477873727
chr14-g877,0.9489172714218396,chr14,1.1473294687918796
chr14-g878,1.098280817223814,chr14,1.107465867840683
chr14-g879,1.0160189133599578,chr14,1.2038169475513842
chr14-g880,0.9323397577679504,chr14,1.246634506043288
chr14-g881,1.034045731127216,chr14,1.2351013367755697
chr14-g882,1.0514254594574284,chr14,1.0087607024108107
chr14-g883,0.9651110904173674,chr14,1.1593310419475922
chr14-g884,1.0403445105299651,chr14,1.0739801606227097
chr14-g885,0.9790027807449012,chr14,0.9194001347629241
chr14-g886,0.926535944336523,chr14,1.0877207503640658
chr14-g887,0.9859407479957693,chr14,1.3239274598756363
chr14-g888,0.9930580522804968,chr14,1.1754890887875162
chr14-g889,0.8892156819992683,chr14,1.1484307039211639
chr14-g890,0.9605001070386808,chr14,1.1979606523919668
chr14-g891,0.959986569908855,chr14,1.0362333160316237
chr14-g892,0.92918141171414,chr14,1.13793420835303
chr14-g893,0.98158358886898,chr14,0.9168266751183168
chr14-g894,0.9027003580454664,chr14,1.182540835951035
chr14-g895,0.9378451870668694,chr14,1.2041033086143542
chr14-g896,1.0015144301767132,chr14,1.0206996583806869
chr14-g897,1.0263659121578934,chr14,1.1916222256764748
chr14-g898,0.9427792354668438,chr14,1.128058558540515
chr14-g899,0.9567722061863692,chr14,1.027454912497064
chr14-g900,0.9544505277130052,chr14,1.0865920591447806
chr14-g901,0.9422964016863524,chr14,1.1909108946886757
chr14-g902,0.9307851321832424,chr14,1.0473182328948745
chr14-g903,0.9766307826482296,chr14,1.1788434624359942
chr14-g904,0.8779503191364795,chr14,1.163499730005374
chr14-g905,0.9755831246142757,chr14,1.1883869782854788
chr14-g906,0.9767333239702864,chr14,1.255224340448101
chr14-g907,0.8545437645714884,chr14,1.1600143999975512
chr14-g908,0.9601091558569772,chr14,1.269976152401089
chr14-g909,0.9434233853042842,chr14,1.081195586370748
chr14-g910,0.9305938571945906,chr14,0.9861059635429126
chr14-g911,1.0475592395860711,chr14,0.920219219843903
chr14-g912,1.0289037554761888,chr14,0.8851490575188288
chr14-g913,0.994812904972768,chr14,1.0692995440659199
chr14-g914,1.0322507101281126,chr14,0.22876555903566492
chr14-g915,1.041754696033068,chr14,0.6251484783958793
chr14-g916,0.9788663584720068,chr14,0.5595784244856937
chr14-g917,1.01532433252255,chr14,0.677168207860678
chr14-g918,1.0328942229423363,chr14,1.0490849955938262
chr14-g919,0.9492225629167732,chr14,0.8900426519453895
chr14-g920,0.9878855950672158,chr14,0.9561012984837958
chr14-g921,0.9373548560000122,chr14,1.396264378480031
chr14-g922,0.8789190494736081,chr14,1.1667399386564554
chr14-g923,0.9696536021848612,chr14,1.1393333088805742
chr14-g924,0.892745331372071,chr14,0.9679459817199033
chr14-g925,0.9144469781158762,chr14,1.0081906748896108
chr14-g926,1.0103939881760424,chr14,1.0888547781495848
chr14-g927,0.99421977538805,chr14,0.9116227883089781
chr14-g928,1.0124156857621518,chr14,0.6094583115966257
chr14-g929,1.0030011689232143,chr14,0.9374648320245189
chr14-g930,1.000418875444545,chr14,0.9735417061227544
chr14-g931,0.880050477968344,chr14,0.9323228764141698
chr14-g932,0.9582812700928788,chr14,0.8907490350138707
chr14-g933,0.9654990976501368,chr14,1.1542823336810877
chr14-g934,0.8839022584550715,chr14,1.2766502151549466
chr14-g935,0.970436634817004,chr14,1.1604152279391995
chr14-g936,0.9270517005610674,chr14,1.2028580564716644
chr14-g937,0.8943882516719959,chr14,1.1115643847008603
chr14-g938,0.9322010750658104,chr14,0.9731210996888884
chr14-g939,0.9153069909969116,chr14,1.0457000472930673
chr14-g940,0.8649159858720878,chr14,1.1083053761288262
chr14-g941,0.932191601483672,chr14,1.2945992299241607
chr14-g942,0.9776195369465132,chr14,1.0951892369038287
chr14-g943,0.9553864678315191,chr14,1.2375777569786428
chr14-g944,0.9118361240321032,chr14,1.342776920404423
chr14-g945,0.96102839411509,chr14,1.2628576219335033
chr14-g946,0.8816478875520883,chr14,1.0057209246012482
chr14-g947,0.997804573603096,chr14,0.8852027962972707
chr14-g948,1.0197426878683769,chr14,0.6645963801285047
chr14-g949,0.8940557531727271,chr14,0.9174177313551132
chr14-g950,0.97636468722231,chr14,1.122991605053648
chr14-g951,0.927179741350426,chr14,1.0916198678114213
chr14-g952,0.8530206195729644,chr14,1.2341999762838833
chr14-g953,0.9215654708090923,chr14,1.2902021232244436
chr14-g954,0.9489697871145832,chr14,1.1764341942343415
chr14-g955,0.9336107972376348,chr14,1.0020726986093913
chr14-g956,0.9995293745824688,chr14,0.8543003894014755
chr14-g957,0.9713726322965548,chr14,1.1904020460853997
chr14-g958,0.9779416741355892,chr14,0.975167863000048
chr14-g959,0.9785909736854976,chr14,1.1215813293914736
chr14-g960,0.9572881163839692,chr14,1.146262339556054
chr14-g961,0.8959998275609022,chr14,1.0084550553156852
chr14-g962,0.9496045713385785,chr14,1.0828336870706845
chr14-g963,0.9808802338306366,chr14,1.2414587996849675
chr14-g964,0.8498435477238835,chr14,1.290926487793016
chr14-g965,0.9404792766155056,chr14,1.1051982349475307
chr14-g966,0.9441869645417872,chr14,1.212395467514684
chr14-g967,0.8553187159900024,chr14,1.068867449777871
chr14-g968,0.981710962250058,chr14,1.0589943444920586
chr14-g969,0.8661285776984542,chr14,1.001084956891675
chr14-g970,0.8854819063713935,chr14,0.81800310107146
chr14-g971,0.9504494649090468,chr14,1.1699815612172204
chr14-g972,1.004668175631755,chr14,1.2985980528747922
chr14-g973,0.9573998499540785,chr14,1.0863339193083354
chr14-g974,0.922198060372144,chr14,1.064200414538714
chr14-g975,1.0191864355833804,chr14,1.092568232837675
chr14-g976,0.8898381317020609,chr14,1.5292385377698088
chr14-g977,0.9717829924121892,chr14,1.2958964614746349
chr14-g978,0.981839079591948,chr14,1.0898512637808269
chr14-g979,0.8932308323352123,chr14,1.2906621953533413
chr14-g980,0.9897837519970398,chr14,1.1917358875473067
chr14-g981,0.9629148629558212,chr14,1.1144169934934065
chr14-g982,0.9261306634220404,chr14,1.1167353110427103
chr14-g983,0.9658277290724152,chr14,1.3138511042836172
chr14-g984,0.9490147546992782,chr14,1.0595575228170904
chr14-g985,0.9246826231111376,chr14,0.8999560854113092
chr14-g986,1.0197351383417024,chr14,0.9110501675792761
chr14-g987,1.090821165820973,chr14,0.9187962445919503
chr14-g988,1.0934932922841931,chr14,0.8157376938919183
chr14-g989,1.148211713842478,chr14,0.5393560068195762
chr14-g990,1.316206260296259,chr14,-0.5721806057508744
chr14-g991,1.2682472235765878,chr14,-0.7834383847654276
chr14-g992,1.3434794042276597,chr14,-0.7444541236788759
chr14-g993,1.3072569453475174,chr14,-0.7408707826392467
chr14-g994,1.2820216477095563,chr14,-0.5966296422890028
chr14-g995,1.271018680497324,chr14,-0.38511686167812953
chr14-g996,1.2037736083026953,chr14,-0.25647474733302794
chr14-g997,1.1833628866730947,chr14,-0.09937706764143456
chr14-g998,1.232272336281775,chr14,-0.1615289152491536
chr14-g999,1.1399276559261229,chr14,-0.11737133150024621
chr14-g1000,1.1311372943738278,chr14,-0.04804070006846014
chr14-g1001,1.1794525895840131,chr14,-0.21015526682595698
chr14-g1002,1.1621824409756716,chr14,-0.5210804387523152
chr14-g1003,1.097066215277528,chr14,-0.15199328845361645
chr14-g1004,1.1188374856758037,chr14,0.23872480084642916
chr14-g1005,1.063529245575208,chr14,0.48363231162177617
chr14-g1006,1.0326933920021482,chr14,0.4300036984136531
chr14-g1007,1.103645698252815,chr14,0.37981571919577506
chr14-g1008,1.0626525953374086,chr14,0.886634079030884
chr14-g1009,0.9570886208737486,chr14,0.9788731409018329
chr14-g1010,1.0152321911380344,chr14,1.028535893334657
chr14-g1011,1.0014250470268733,chr14,1.2587346064238736
chr14-g1012,0.9750120920307148,chr14,1.2174240475731204
chr14-g1013,1.0277055396196566,chr14,1.0360614945997935
chr14-g1014,0.9563974680052344,chr14,0.5277078416086247
chr14-g1015,0.9948251074210104,chr14,0.6735016886692863
chr14-g1016,1.0932739301795986,chr14,-0.25364024963911047
chr14-g1017,1.0978543813939257,chr14,0.20726442815122562
chr14-g1018,1.055259652002288,chr14,0.7931030987712117
chr14-g1019,1.0143636978856083,chr14,0.6926135679414577
chr14-g1020,1.0039193569141371,chr14,1.2177085212993308
chr14-g1021,0.918945985028885,chr14,1.0709812297359962
chr14-g1022,1.0318212830096591,chr14,1.4213238464529234
chr14-g1023,1.014593226108408,chr14,1.2492408267403832
chr14-g1024,0.8943641405133165,chr14,1.3098356400719902
chr14-g1025,1.008300187850247,chr14,1.1002487908750185
chr14-g1026,0.9571658061024442,chr14,1.1910041229733397
chr14-g1027,0.9386096644017794,chr14,1.2329853093788001
chr14-g1028,1.0792817396333296,chr14,1.1972083211625217
chr14-g1029,0.9980685624727808,chr14,0.5068460324029129
chr14-g1030,1.0273714633924644,chr14,-0.04190310990408586
chr14-g1031,1.043172644741161,chr14,0.3528050269662538
chr14-g1032,1.078967682624718,chr14,0.6040413100971277
chr14-g1033,1.0167539387555058,chr14,0.6082773838798624
chr14-g1034,1.0415293404691035,chr14,0.6441784912141137
chr14-g1035,1.1397308190945044,chr14,0.3947703148473446
chr14-g1036,1.1002707882811675,chr14,0.449868840693192
chr14-g1037,1.0782516485876688,chr14,0.561372230028186
chr14-g1038,1.1391232384310177,chr14,0.6368297369699759
chr14-g1039,1.0023098428207424,chr14,0.9014407943360088
chr14-g1040,1.0745688247347012,chr14,0.6303287850341046
chr14-g1041,1.034002257370289,chr14,1.1414000646952236
chr14-g1042,1.0082714316893435,chr14,0.8838771608541661
chr14-g1043,1.090928477677445,chr14,0.8522032988979991
chr14-g1044,1.0286787701112765,chr14,0.36684078369036544
chr14-g1045,0.972207132605858,chr14,0.5647108273626502
chr14-g1046,1.1046702811880635,chr14,0.9116956767410038
chr14-g1047,1.0805878957594093,chr14,0.8986453151729411
chr14-g1048,1.0471024244813592,chr14,0.7292310511021076
chr14-g1049,1.1232341116380908,chr14,0.7501194592120531
chr14-g1050,1.1489942112403897,chr14,-0.008946180891626132
chr14-g1051,1.1294588773762535,chr14,-0.5899001502753938
chr14-g1052,1.1966386313595314,chr14,-0.05478743791879999
chr14-g1053,1.1723478953516953,chr14,0.3604466792378075
chr14-g1054,1.070737080072954,chr14,0.2975711682619865
chr14-g1055,1.1185597947278838,chr14,0.44826274936409743
chr14-g1056,1.12985736852255,chr14,0.4579884222790603
chr14-g1057,1.132619839340614,chr14,0.39180506365775647
chr14-g1058,1.190768114267648,chr14,-0.2835422330111839
chr14-g1059,1.0699141729083408,chr14,0.19833419127634755
chr14-g1060,1.0173620660798854,chr14,0.8470260051332679
chr14-g1061,1.1014444252272426,chr14,1.036690379647996
chr14-g1062,0.949234881672392,chr14,1.0693619182927212
chr14-g1063,0.9046689285635324,chr14,0.9317264484922608
chr14-g1064,0.9498538882287696,chr14,0.759043377250093
chr14-g1065,0.8829667913293395,chr14,1.2477861949923692
chr14-g1066,0.8741178556540854,chr14,1.1914281268732676
chr14-g1067,0.9342543784363582,chr14,0.9333657465486354
chr14-g1068,0.8915372568521613,chr14,1.385949526174902
chr14-g1069,0.8763986542872653,chr14,0.9528166080397601
chr14-g1070,0.8858297355648606,chr14,1.268717022076063
chr14-g1071,0.9068687732343594,chr14,0.9568428376440167
chr14-g1072,0.8507734490732073,chr14,1.0472417757337933
chr14-g1073,0.9248657764349302,chr14,1.1836825026895734
chr14-g1074,0.8950725034739104,chr14,1.095361892625334
chr14-g1075,0.8465583526098943,chr14,1.251976359896858
chr14-g1076,0.9056207791754084,chr14,1.2739108916422974
chr14-g1077,0.9517903805030932,chr14,1.2061588912821342
chr14-g1078,0.8680550914520797,chr14,1.3268933115708028
chr14-g1079,0.8748094361235808,chr14,1.1910770333212526
chr14-g1080,0.8992061732176979,chr14,1.3284035222692165
chr14-g1081,0.858879554421792,chr14,1.1131508625923778
chr14-g1082,0.8928610867700506,chr14,1.133280162235795
chr14-g1083,0.9160416743130212,chr14,1.0886477037913813
chr14-g1084,0.8304953029061406,chr14,1.2864557798472638
chr14-g1085,0.8577077427444735,chr14,1.213687171602531
chr14-g1086,0.8675732648163788,chr14,1.148808383840488
chr14-g1087,0.8055236918770783,chr14,1.0499777956884366
chr14-g1088,0.86795204915241,chr14,1.1072020851678743
chr14-g1089,0.850113849333864,chr14,1.011403083989761
chr14-g1090,0.8322354131002507,chr14,1.0750574618319286
chr14-g1091,0.8741462094493384,chr14,1.2907690201589233
chr14-g1092,0.9159971339235088,chr14,1.2941344082285122
chr14-g1093,0.913810964239266,chr14,1.2500687815084648
chr14-g1094,0.9107103836635472,chr14,1.2186377149954128
chr14-g1095,0.860390941089987,chr14,1.1771200711264316
chr14-g1096,0.846569449446612,chr14,1.174005631025645
chr14-g1097,0.9046023273874972,chr14,1.0069951869949998
chr14-g1098,0.8998525055636548,chr14,0.9299869562212528
chr14-g1099,0.8177266658415769,chr14,1.0532777700955585
chr14-g1100,0.8222170051892492,chr14,1.1835517571886034
chr14-g1101,0.8563742898209932,chr14,1.341123825448905
chr14-g1102,0.8399686556469752,chr14,1.100671390235954
chr14-g1103,0.8961922516602137,chr14,1.0654351650398233
chr14-g1104,0.8553797145269657,chr14,1.1359580737767943
chr14-g1105,0.8566196709097529,chr14,1.12150466376444
chr14-g1106,0.9099587811497544,chr14,1.2011141512201056
chr14-g1107,0.9397134267322508,chr14,1.1610914204100822
chr14-g1108,0.8766410109383735,chr14,1.1180529165883981
chr14-g1109,0.8706290554973384,chr14,1.411928177503577
chr14-g1110,0.9376682671589373,chr14,0.8642501247627511
chr14-g1111,0.898448882405396,chr14,0.8432463259071442
chr14-g1112,0.9087007941647984,chr14,1.0184903020155045
chr14-g1113,0.9371975711735684,chr14,1.1330758908019065
chr14-g1114,0.9059410084950512,chr14,0.8935143323600343
chr14-g1115,0.9074840065091756,chr14,1.1441855264701908
chr14-g1116,0.9238536040017028,chr14,0.8673552243184404
chr14-g1117,0.8539286285216008,chr14,1.2080652755256596
chr14-g1118,0.9013162801759876,chr14,1.165228235217497
chr14-g1119,0.8872249815346629,chr14,0.709939715416724
chr14-g1120,0.8384863866943291,chr14,1.0864345426556805
chr14-g1121,0.9113918160353034,chr14,1.102494939160925
chr14-g1122,0.9788285084684288,chr14,1.0130089386621965
chr14-g1123,0.91750066946119,chr14,1.1778462683113449
chr14-g1124,0.8821301482193391,chr14,1.2089134949863523
chr14-g1125,0.8324789009888303,chr14,1.1779981284062604
chr14-g1126,0.8729269344062764,chr14,1.3041656178701704
chr14-g1127,0.8393332629187089,chr14,1.2796827419577141
chr14-g1128,0.955408876061576,chr14,1.1530068668637297
chr14-g1129,0.8296846835602754,chr14,1.293828106854136
chr14-g1130,0.8845506150397502,chr14,1.2395377912886623
chr14-g1131,0.8830038807147624,chr14,1.1619164607286279
chr14-g1132,0.82896258321985,chr14,0.9616271174000584
chr14-g1133,0.9161151691420226,chr14,1.0160819990054475
chr14-g1134,0.8493831876264126,chr14,1.012040623083831
chr14-g1135,0.870589475019516,chr14,0.9307827629064332
chr14-g1136,0.936921163943834,chr14,1.1397465575749897
chr14-g1137,0.9498242934860732,chr14,1.1000802226589443
chr14-g1138,0.8927213235856586,chr14,0.9775540160035421
chr14-g1139,0.8972142963087109,chr14,1.1498338538524813
chr14-g1140,0.9416194183001227,chr14,0.8821591926364352
chr14-g1141,0.9091291827147132,chr14,1.1448254049272222
chr14-g1142,0.8913171349610765,chr14,1.1848511994523891
chr14-g1143,0.9092695683984716,chr14,0.9752015024053111
chr14-g1144,0.8551861352393635,chr14,1.3656492266805071
chr14-g1145,0.8868592521416616,chr14,1.116207967181506
chr14-g1146,0.9133295001391212,chr14,1.3088315226294804
chr14-g1147,0.8432039830899627,chr14,1.286387495610765
chr14-g1148,0.9703915208531252,chr14,0.958006801707738
chr14-g1149,0.9349429586209624,chr14,1.0311510219908706
chr14-g1150,0.9612761020716708,chr14,0.26903756813639124
chr14-g1151,0.9354516290652208,chr14,0.7895046028010765
chr14-g1152,0.9595961310934484,chr14,1.168097646583025
chr14-g1153,0.9688068718043096,chr14,1.1359018989221092
chr14-g1154,0.943434517510808,chr14,1.285144156564726
chr14-g1155,0.9011700297452814,chr14,1.2814892072341597
chr14-g1156,0.9003414005519121,chr14,1.2621896710411145
chr14-g1157,0.895128227611818,chr14,1.4314289725178322
chr14-g1158,1.000919397235509,chr14,1.3824938490203078
chr14-g1159,0.9171433624858284,chr14,1.1686182073334437
chr14-g1160,0.915292086720872,chr14,1.2656755557688857
chr14-g1161,0.9432877668141172,chr14,1.229580661458198
chr14-g1162,0.9033776993325872,chr14,1.0569899245698184
chr14-g1163,0.9174119163682268,chr14,1.3377114816474736
chr14-g1164,0.8951094174013257,chr14,1.1135845235014168
chr14-g1165,0.8758984280357969,chr14,1.2037269680457665
chr14-g1166,0.9537434675621266,chr14,1.1266416079234673
chr14-g1167,1.0020366206285003,chr14,1.2384364516702888
chr14-g1168,1.0034329410500256,chr14,0.7638694232105813
chr14-g1169,0.9921989975013554,chr14,0.5941524043980942
chr14-g1170,1.0175672459239309,chr14,1.1013246520505728
chr14-g1171,0.937018026942928,chr14,1.0132156664907024
chr14-g1172,0.9822442536064392,chr14,1.1030876561018281
chr14-g1173,1.009664234947878,chr14,0.8534143607575253
chr14-g1174,0.9458553698732026,chr14,1.0777105594745104
chr14-g1175,1.0177500296886262,chr14,0.8238207729732497
chr14-g1176,1.023352647112335,chr14,0.957577708956584
chr14-g1177,0.9897900754575968,chr14,0.7063883318679594
chr14-g1178,1.0683017047299246,chr14,0.3048545355046676
chr14-g1179,1.0481619066113002,chr14,0.2617503781201206
chr14-g1180,1.0574885942299583,chr14,-0.07391797726563028
chr14-g1181,1.2098116237751708,chr14,-0.8395789382229519
chr14-g1182,1.2525599316712386,chr14,-0.6974028806845654
chr14-g1183,1.2913956443079782,chr14,-0.5437872900306483
